"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
147,2599,160,13,395,94,789,233,242,138,1458,"Aspen",147
152,2748,236,29,272,-28,1421,158,250,218,990,"Cottonwood_Willow",152
153,3070,3,15,426,26,3838,199,211,148,2467,"Lodgepole_Pine",153
154,3120,23,14,484,104,1630,211,209,131,3616,"Spruce_Fir",154
173,2923,259,22,953,257,2409,162,246,219,1558,"Lodgepole_Pine",173
179,3070,344,14,255,32,3772,192,218,164,713,"Spruce_Fir",179
181,3023,255,11,277,69,524,194,247,192,664,"Lodgepole_Pine",181
184,2707,34,5,210,21,1452,219,228,146,1507,"Spruce_Fir",184
187,3182,321,3,182,37,2826,211,236,164,1034,"Lodgepole_Pine",187
198,3210,169,20,0,0,2584,231,244,136,2761,"Krummholz",198
202,3322,280,24,42,9,3613,147,235,224,1740,"Spruce_Fir",202
206,2887,47,30,192,64,395,214,160,61,391,"Lodgepole_Pine",206
210,3092,122,16,175,16,3463,246,226,103,457,"Spruce_Fir",210
212,2279,356,20,124,42,192,184,201,151,700,"Lodgepole_Pine",212
227,3209,43,20,0,0,2954,220,192,99,2452,"Spruce_Fir",227
231,3052,113,9,451,80,2478,236,231,126,2274,"Spruce_Fir",231
234,2982,98,8,459,14,4310,234,228,126,4705,"Lodgepole_Pine",234
237,3083,55,12,360,8,1890,227,215,119,1148,"Spruce_Fir",237
249,2513,38,11,60,-4,342,220,216,129,1514,"Douglas_fir",249
254,3185,284,15,421,68,966,176,239,202,745,"Lodgepole_Pine",254
256,3169,191,17,457,73,2203,217,251,162,1008,"Lodgepole_Pine",256
264,2768,268,27,492,244,1101,139,238,231,1600,"Lodgepole_Pine",264
267,3395,77,13,339,133,2003,236,216,110,2382,"Spruce_Fir",267
282,3215,27,4,67,1,5420,218,230,149,849,"Spruce_Fir",282
292,2819,102,12,124,21,2993,240,224,111,175,"Lodgepole_Pine",292
294,3240,143,18,90,16,2917,243,233,111,2952,"Spruce_Fir",294
298,2616,148,9,134,16,577,233,239,138,1136,"Lodgepole_Pine",298
299,3101,101,9,481,42,480,235,228,124,1222,"Lodgepole_Pine",299
313,3084,263,8,234,30,3066,200,244,183,1490,"Lodgepole_Pine",313
314,3098,72,1,30,1,693,219,237,154,1816,"Spruce_Fir",314
323,3030,285,3,342,109,2952,212,239,165,2254,"Spruce_Fir",323
340,3130,60,19,162,12,2863,231,197,90,2010,"Spruce_Fir",340
345,2976,346,15,297,66,1599,191,216,163,2538,"Lodgepole_Pine",345
360,2682,136,26,247,97,1915,249,220,82,2722,"Ponderosa_Pine",360
364,2800,268,8,30,4,2207,199,243,184,2892,"Spruce_Fir",364
365,2948,62,16,42,15,1381,232,206,102,1449,"Lodgepole_Pine",365
371,3051,155,4,534,31,4581,224,240,150,1337,"Lodgepole_Pine",371
374,3250,217,22,765,159,3969,191,254,192,845,"Lodgepole_Pine",374
376,2620,176,10,234,16,1605,225,246,152,849,"Ponderosa_Pine",376
377,2731,356,10,90,31,1167,204,223,156,2018,"Lodgepole_Pine",377
378,3117,236,12,450,60,3130,198,251,189,1767,"Lodgepole_Pine",378
387,2990,23,15,324,23,513,210,206,129,366,"Lodgepole_Pine",387
388,2716,91,29,120,68,124,249,180,39,2442,"Aspen",388
392,3036,156,19,180,-1,914,238,238,122,684,"Lodgepole_Pine",392
393,3116,342,13,85,10,3639,193,221,166,3994,"Spruce_Fir",393
394,3065,11,18,90,4,1189,199,202,136,1418,"Lodgepole_Pine",394
395,3304,326,20,30,7,2407,167,214,184,457,"Krummholz",395
402,3354,13,13,424,57,1195,207,213,142,2724,"Spruce_Fir",402
407,2862,66,26,268,100,4107,235,178,59,930,"Lodgepole_Pine",407
410,2790,140,16,150,65,1282,242,233,115,1556,"Lodgepole_Pine",410
411,2696,216,4,0,0,942,215,244,165,1767,"Spruce_Fir",411
417,3063,316,26,365,-40,1249,143,208,200,2938,"Spruce_Fir",417
423,2663,146,20,30,6,2026,243,233,109,2731,"Lodgepole_Pine",423
439,3275,336,10,134,34,1429,197,226,168,633,"Spruce_Fir",439
442,3198,73,5,510,15,5421,226,230,139,2197,"Spruce_Fir",442
451,2232,118,24,85,38,1530,252,211,72,450,"Douglas_fir",451
455,2949,175,10,518,35,2768,226,246,151,2290,"Lodgepole_Pine",455
458,2991,27,19,379,104,1996,208,195,117,2802,"Lodgepole_Pine",458
459,3010,324,14,433,100,1632,183,224,180,2393,"Lodgepole_Pine",459
468,3210,333,31,162,65,408,133,183,180,2461,"Spruce_Fir",468
469,2975,196,9,531,62,5608,218,248,163,3638,"Lodgepole_Pine",469
472,3171,223,24,955,396,1167,182,254,200,1433,"Spruce_Fir",472
491,2779,45,18,524,-30,1698,222,198,104,2201,"Lodgepole_Pine",491
494,2755,180,25,376,148,1722,220,246,143,1456,"Douglas_fir",494
496,3200,42,7,30,-2,4338,222,224,137,3384,"Spruce_Fir",496
499,3053,41,24,297,85,5029,215,181,89,2505,"Spruce_Fir",499
506,2192,53,31,256,141,323,220,158,50,371,"Douglas_fir",506
512,2891,340,24,60,21,1187,161,197,170,792,"Lodgepole_Pine",512
516,3441,48,18,30,-1,3256,224,197,101,2460,"Krummholz",516
528,2967,47,9,774,72,1282,223,220,131,1761,"Lodgepole_Pine",528
542,2846,128,13,60,8,2591,242,231,116,2571,"Spruce_Fir",542
547,2644,22,10,42,0,3478,214,218,140,2955,"Spruce_Fir",547
554,2909,66,3,540,128,1320,222,233,147,1691,"Lodgepole_Pine",554
555,2939,78,23,366,112,1165,242,191,66,437,"Aspen",555
562,3241,337,10,120,13,4089,197,225,167,1218,"Spruce_Fir",562
567,2820,347,14,256,33,2620,193,217,162,1798,"Lodgepole_Pine",567
571,2887,238,18,0,0,2654,183,252,203,1410,"Lodgepole_Pine",571
574,2874,90,4,30,-1,1707,226,233,143,2509,"Lodgepole_Pine",574
576,3187,45,3,510,92,5126,220,233,150,2160,"Spruce_Fir",576
589,2887,53,19,90,-16,638,227,197,96,618,"Spruce_Fir",589
590,2308,337,17,0,0,547,180,215,172,732,"Ponderosa_Pine",590
597,2657,1,17,382,160,841,193,205,148,518,"Lodgepole_Pine",597
605,2986,294,9,30,1,2073,196,238,182,589,"Lodgepole_Pine",605
626,3119,204,10,649,78,534,214,250,169,1749,"Lodgepole_Pine",626
636,3020,63,22,543,188,570,233,189,78,882,"Lodgepole_Pine",636
646,2386,317,24,124,69,391,149,210,198,745,"Ponderosa_Pine",646
649,3212,120,34,150,73,3005,254,190,34,3312,"Spruce_Fir",649
668,2614,86,12,30,3,1348,238,219,110,5150,"Lodgepole_Pine",668
670,2501,84,5,270,20,934,227,231,139,4734,"Lodgepole_Pine",670
672,2695,359,16,408,93,2337,194,209,150,1597,"Lodgepole_Pine",672
680,3287,328,21,218,54,3638,164,210,183,3963,"Spruce_Fir",680
688,3238,197,11,283,44,3190,217,249,165,1159,"Lodgepole_Pine",688
692,3237,26,8,255,14,5973,216,222,142,1041,"Spruce_Fir",692
693,3209,184,33,351,86,2649,207,241,141,3170,"Lodgepole_Pine",693
698,3126,146,3,30,0,2089,224,239,150,3054,"Spruce_Fir",698
703,2962,0,7,30,0,3346,210,227,155,2160,"Lodgepole_Pine",703
710,2660,72,14,120,1,1283,235,213,106,904,"Lodgepole_Pine",710
717,3239,323,7,108,9,4568,201,233,171,750,"Spruce_Fir",717
719,3249,10,4,30,0,4413,215,231,153,552,"Spruce_Fir",719
724,2623,225,10,108,44,1758,206,250,180,912,"Lodgepole_Pine",724
735,2243,290,27,162,77,904,133,224,225,474,"Ponderosa_Pine",735
737,3089,340,11,30,8,792,197,224,166,1800,"Lodgepole_Pine",737
739,2929,278,20,182,98,5267,162,239,215,4901,"Lodgepole_Pine",739
740,3124,152,18,120,8,2400,239,238,121,3242,"Spruce_Fir",740
747,2126,312,26,190,94,404,141,211,206,395,"Ponderosa_Pine",747
750,2762,190,5,30,-3,1972,220,244,159,2647,"Lodgepole_Pine",750
753,2574,140,4,150,46,875,226,238,147,1261,"Aspen",753
762,2999,251,20,457,103,5353,172,249,213,1022,"Lodgepole_Pine",762
763,3211,256,2,684,109,711,214,240,163,834,"Lodgepole_Pine",763
765,2684,359,17,85,16,1827,192,205,149,2336,"Lodgepole_Pine",765
773,2808,108,18,153,24,2151,247,217,92,1405,"Lodgepole_Pine",773
778,3154,357,21,480,94,1412,184,198,148,2282,"Lodgepole_Pine",778
793,3174,72,3,0,0,5025,223,233,146,2352,"Spruce_Fir",793
798,3025,36,12,390,65,1315,219,212,127,2445,"Lodgepole_Pine",798
813,3064,74,18,134,24,3059,239,202,88,5571,"Spruce_Fir",813
825,2570,144,8,150,-7,1319,232,239,138,1325,"Ponderosa_Pine",825
834,3261,217,9,300,46,3678,210,249,175,2755,"Spruce_Fir",834
847,2463,328,27,390,202,516,146,198,186,579,"Ponderosa_Pine",847
860,3371,354,11,256,72,4258,202,221,157,3861,"Krummholz",860
862,2506,222,18,85,38,841,195,254,191,841,"Ponderosa_Pine",862
867,2913,276,7,330,11,5507,201,242,179,5683,"Spruce_Fir",867
869,2705,98,16,30,8,1209,245,215,94,1295,"Lodgepole_Pine",869
871,2869,49,21,42,19,883,223,190,91,497,"Lodgepole_Pine",871
873,2674,42,15,258,66,457,221,206,116,192,"Lodgepole_Pine",873
882,2989,283,13,234,24,2321,183,240,197,942,"Lodgepole_Pine",882
885,2960,77,16,180,19,2167,238,210,98,430,"Lodgepole_Pine",885
903,3048,303,13,108,17,2629,185,234,189,2886,"Spruce_Fir",903
908,2957,6,19,342,90,2732,193,199,140,2502,"Lodgepole_Pine",908
911,2970,342,14,67,13,4763,189,217,166,1142,"Lodgepole_Pine",911
913,3112,117,18,30,-10,1964,248,220,93,2571,"Spruce_Fir",913
914,2831,218,18,150,74,1698,198,254,188,1329,"Lodgepole_Pine",914
918,3213,15,14,306,35,1116,207,211,139,582,"Spruce_Fir",918
924,2901,69,14,390,24,497,234,211,106,1633,"Lodgepole_Pine",924
927,2531,216,6,192,66,618,214,246,169,1065,"Ponderosa_Pine",927
932,2443,171,12,120,49,484,228,245,147,967,"Ponderosa_Pine",932
933,2326,21,20,212,34,840,203,194,122,698,"Ponderosa_Pine",933
935,2995,303,16,658,95,6040,175,231,195,6238,"Lodgepole_Pine",935
938,2752,160,17,90,5,1440,235,241,131,1441,"Lodgepole_Pine",938
941,3030,83,4,268,10,1470,225,233,143,1231,"Lodgepole_Pine",941
942,3114,140,29,607,233,1060,248,218,77,2813,"Spruce_Fir",942
945,2799,205,35,400,-112,3270,177,246,179,1597,"Lodgepole_Pine",945
952,2886,135,9,108,0,1710,234,237,134,1249,"Lodgepole_Pine",952
958,3340,17,13,324,53,2125,208,212,139,1506,"Spruce_Fir",958
959,2726,203,9,190,-14,1530,216,248,167,1154,"Lodgepole_Pine",959
960,2839,211,27,382,68,3275,186,253,188,1645,"Ponderosa_Pine",960
978,3223,117,20,497,198,3543,250,218,87,2010,"Spruce_Fir",978
980,3404,110,23,330,18,2022,252,207,70,3278,"Krummholz",980
982,3278,70,13,570,99,4140,234,214,109,2731,"Spruce_Fir",982
994,2743,52,8,85,2,1434,225,222,131,2648,"Lodgepole_Pine",994
996,3159,81,25,648,54,859,244,187,57,1862,"Lodgepole_Pine",996
999,2706,24,16,42,4,2841,209,203,127,1024,"Lodgepole_Pine",999
1005,3290,333,2,180,4,5676,214,236,160,703,"Spruce_Fir",1005
1010,3256,249,16,633,105,3228,184,250,202,926,"Spruce_Fir",1010
1016,3268,320,12,216,52,4642,190,229,179,2670,"Spruce_Fir",1016
1028,3034,357,21,418,175,1082,183,198,149,3438,"Spruce_Fir",1028
1030,2058,6,34,376,-5,400,156,152,116,972,"Douglas_fir",1030
1040,3213,249,16,642,147,6124,184,250,202,1863,"Lodgepole_Pine",1040
1043,3074,308,8,658,107,866,198,235,177,853,"Lodgepole_Pine",1043
1047,3057,96,9,234,26,3848,234,228,125,2520,"Lodgepole_Pine",1047
1057,3008,45,1,446,26,5326,219,236,154,5326,"Lodgepole_Pine",1057
1058,3221,304,26,342,120,1113,138,215,213,2040,"Spruce_Fir",1058
1061,3814,17,13,1061,405,4632,209,213,139,2723,"Krummholz",1061
1063,2881,98,19,516,76,600,247,209,82,713,"Spruce_Fir",1063
1064,3006,11,14,67,7,1025,204,211,142,2634,"Spruce_Fir",1064
1070,2783,312,6,0,0,2103,204,236,170,1571,"Lodgepole_Pine",1070
1092,3128,336,8,391,33,1392,203,230,166,1142,"Spruce_Fir",1092
1095,3030,77,14,0,0,953,237,212,103,1260,"Spruce_Fir",1095
1112,2750,56,7,210,63,1707,225,225,134,573,"Lodgepole_Pine",1112
1117,3277,82,7,350,-13,1504,230,228,132,3204,"Lodgepole_Pine",1117
1129,3321,2,23,210,49,5370,181,188,139,603,"Spruce_Fir",1129
1130,2219,358,36,481,62,700,143,150,128,959,"Ponderosa_Pine",1130
1136,3207,1,13,384,56,3013,200,214,151,765,"Spruce_Fir",1136
1139,2881,63,11,484,90,2710,230,218,121,3377,"Lodgepole_Pine",1139
1156,3264,123,8,30,0,3625,234,234,132,3650,"Krummholz",1156
1159,2936,308,18,124,38,3487,167,225,198,1537,"Lodgepole_Pine",1159
1180,2959,45,10,108,27,4943,223,218,129,6186,"Cottonwood_Willow",1180
1181,3241,28,17,228,53,1476,211,201,122,323,"Spruce_Fir",1181
1188,3116,15,18,808,-12,4329,201,199,131,3726,"Spruce_Fir",1188
1196,3041,259,6,870,76,5751,206,244,176,5622,"Lodgepole_Pine",1196
1198,2979,342,22,0,0,5568,170,202,167,2148,"Spruce_Fir",1198
1202,3244,29,11,509,46,595,216,217,135,1410,"Lodgepole_Pine",1202
1208,2749,28,4,124,-7,1842,218,232,150,2724,"Lodgepole_Pine",1208
1210,2439,299,12,150,55,342,185,235,190,499,"Ponderosa_Pine",1210
1223,3317,151,8,216,3,3874,231,240,141,2522,"Krummholz",1223
1236,3135,126,7,30,-2,1443,232,236,137,2255,"Spruce_Fir",1236
1246,2804,53,5,470,26,3132,223,229,142,6520,"Lodgepole_Pine",1246
1252,2999,261,16,277,64,3239,180,247,205,1800,"Spruce_Fir",1252
1265,2636,126,15,400,101,1608,244,229,110,2173,"Ponderosa_Pine",1265
1290,2843,88,12,95,19,2424,238,220,112,2285,"Lodgepole_Pine",1290
1295,3188,35,13,426,110,2971,218,211,126,1006,"Spruce_Fir",1295
1300,2902,284,10,90,9,2208,191,240,189,1471,"Lodgepole_Pine",1300
1306,2607,251,16,309,132,1406,184,249,202,1415,"Lodgepole_Pine",1306
1313,2709,147,7,180,-7,1830,229,239,143,1036,"Lodgepole_Pine",1313
1322,2982,81,9,618,87,1128,232,225,125,1717,"Lodgepole_Pine",1322
1325,2684,54,23,240,126,1116,226,184,80,981,"Lodgepole_Pine",1325
1330,3264,0,15,426,67,3810,197,211,150,3864,"Spruce_Fir",1330
1331,2931,79,11,743,165,2534,234,220,117,603,"Spruce_Fir",1331
1333,2735,198,12,240,0,671,217,250,166,607,"Lodgepole_Pine",1333
1354,3384,130,8,60,-3,2291,233,236,135,3478,"Krummholz",1354
1357,3197,96,15,277,80,450,243,217,100,1704,"Spruce_Fir",1357
1358,2825,324,24,201,76,3751,152,206,190,1084,"Lodgepole_Pine",1358
1367,3493,102,15,782,208,2372,243,220,102,1254,"Spruce_Fir",1367
1368,2711,126,4,0,0,1463,227,237,145,1355,"Aspen",1368
1369,2361,68,13,258,59,1354,233,214,112,319,"Ponderosa_Pine",1369
1375,3095,82,15,127,2,2759,240,212,98,3031,"Lodgepole_Pine",1375
1378,3023,148,13,300,2,1209,237,238,129,1282,"Lodgepole_Pine",1378
1386,2205,337,36,85,59,1218,122,167,170,1475,"Ponderosa_Pine",1386
1387,3211,251,22,743,-21,3577,165,249,218,2105,"Spruce_Fir",1387
1388,3175,2,9,30,3,2601,208,224,153,2732,"Spruce_Fir",1388
1393,3043,7,6,201,28,3307,213,229,153,1681,"Lodgepole_Pine",1393
1395,2328,90,14,175,73,684,241,216,101,661,"Ponderosa_Pine",1395
1402,2565,59,10,466,85,382,228,220,125,2656,"Lodgepole_Pine",1402
1403,2700,9,18,306,102,1575,196,200,137,2629,"Lodgepole_Pine",1403
1409,2016,136,24,127,28,242,249,222,87,553,"Ponderosa_Pine",1409
1419,3208,191,14,95,8,3126,219,250,162,319,"Spruce_Fir",1419
1423,3297,333,17,400,79,3947,179,216,175,1612,"Spruce_Fir",1423
1428,3203,62,15,661,98,1041,231,208,106,1974,"Spruce_Fir",1428
1429,3091,67,9,212,14,2352,229,222,125,2148,"Spruce_Fir",1429
1431,3322,280,12,458,99,4413,186,241,195,2094,"Spruce_Fir",1431
1437,2932,252,18,300,26,5763,176,249,209,2484,"Lodgepole_Pine",1437
1439,2790,47,9,255,28,3222,223,220,131,5176,"Lodgepole_Pine",1439
1441,2626,7,12,108,28,1529,205,216,148,4943,"Lodgepole_Pine",1441
1443,3239,357,14,990,222,2060,197,213,153,2221,"Krummholz",1443
1454,2681,134,20,90,8,1947,247,226,98,5229,"Lodgepole_Pine",1454
1472,3019,6,18,150,23,3615,195,203,142,5063,"Lodgepole_Pine",1472
1475,2126,321,28,150,76,499,136,200,197,703,"Douglas_fir",1475
1479,2524,54,19,212,29,510,228,197,95,1312,"Douglas_fir",1479
1480,2574,6,20,150,24,1465,192,198,139,1513,"Lodgepole_Pine",1480
1485,2592,114,22,42,17,1328,251,212,77,5117,"Spruce_Fir",1485
1486,3236,217,25,319,90,1209,186,254,194,4473,"Lodgepole_Pine",1486
1492,2813,23,2,60,3,1323,218,235,154,765,"Lodgepole_Pine",1492
1494,2910,290,19,323,89,815,165,234,208,1841,"Spruce_Fir",1494
1496,3142,312,28,319,112,2704,133,206,208,2717,"Spruce_Fir",1496
1500,3050,121,10,120,-21,847,237,232,125,1273,"Spruce_Fir",1500
1509,3189,106,10,150,10,2349,237,228,122,979,"Spruce_Fir",1509
1516,3038,8,17,85,17,3107,197,203,140,1112,"Spruce_Fir",1516
1531,3424,187,21,124,52,1123,217,250,156,1084,"Aspen",1531
1533,2770,69,31,95,-35,190,234,162,35,2311,"Aspen",1533
1534,3073,59,21,234,36,4532,231,192,85,2781,"Spruce_Fir",1534
1543,2710,59,27,180,70,1222,229,175,62,2147,"Lodgepole_Pine",1543
1548,2137,1,20,150,33,258,186,197,145,708,"Douglas_fir",1548
1553,2593,7,10,295,-15,418,208,220,149,1150,"Lodgepole_Pine",1553
1554,2881,143,22,42,15,3136,245,229,101,2818,"Lodgepole_Pine",1554
1560,3034,251,18,85,22,2404,178,250,207,1598,"Douglas_fir",1560
1568,2600,96,4,192,-2,767,227,233,141,5615,"Lodgepole_Pine",1568
1571,2921,130,18,108,29,3924,247,226,101,2560,"Lodgepole_Pine",1571
1575,3144,78,13,30,4,785,236,216,109,2310,"Spruce_Fir",1575
1576,3407,174,12,760,-45,1294,227,246,150,4061,"Spruce_Fir",1576
1581,3252,135,5,361,23,3568,229,238,143,1740,"Krummholz",1581
1587,2746,38,17,309,119,797,218,201,113,1019,"Lodgepole_Pine",1587
1591,3174,28,9,324,15,2416,217,220,138,2385,"Spruce_Fir",1591
1594,2661,335,27,124,63,2280,148,192,177,2292,"Lodgepole_Pine",1594
1595,3282,93,16,636,121,1315,244,213,94,1698,"Spruce_Fir",1595
1617,3182,27,10,408,89,3073,216,219,139,3328,"Spruce_Fir",1617
1621,3361,79,5,430,39,1087,226,231,139,2502,"Krummholz",1621
1631,3080,139,18,85,-1,1053,244,231,109,1061,"Spruce_Fir",1631
1636,2592,180,1,323,61,960,219,239,157,150,"Lodgepole_Pine",1636
1641,2832,54,19,67,16,3331,227,195,93,2793,"Lodgepole_Pine",1641
1646,2968,9,6,408,51,3638,214,228,152,1634,"Lodgepole_Pine",1646
1652,3113,285,13,228,71,589,182,239,197,1376,"Krummholz",1652
1654,2775,292,14,95,16,2268,179,236,197,953,"Lodgepole_Pine",1654
1656,2931,82,10,153,34,3864,234,222,119,5131,"Lodgepole_Pine",1656
1659,2110,9,16,90,19,283,201,207,141,408,"Douglas_fir",1659
1671,2755,165,17,42,4,3707,233,243,135,1291,"Lodgepole_Pine",1671
1672,2703,21,21,301,99,1604,202,192,120,2621,"Lodgepole_Pine",1672
1674,2786,73,16,365,56,2724,237,209,99,1920,"Lodgepole_Pine",1674
1679,2893,143,16,228,52,3042,241,235,117,3218,"Lodgepole_Pine",1679
1681,3161,265,11,408,44,842,192,245,192,1173,"Lodgepole_Pine",1681
1682,2948,88,15,782,150,3210,241,214,99,750,"Lodgepole_Pine",1682
1685,2160,32,25,180,54,426,206,178,96,268,"Douglas_fir",1685
1694,2873,62,7,30,6,4163,226,226,134,6118,"Lodgepole_Pine",1694
1695,3103,148,14,234,30,6141,238,238,126,2180,"Lodgepole_Pine",1695
1696,3165,342,10,283,82,4898,200,226,164,1549,"Spruce_Fir",1696
1697,3263,207,10,277,42,3773,214,249,170,2654,"Spruce_Fir",1697
1699,3037,104,2,277,36,2736,222,236,150,361,"Spruce_Fir",1699
1710,2260,24,27,379,79,841,194,172,102,875,"Ponderosa_Pine",1710
1720,2946,302,9,295,83,1761,196,236,180,2649,"Lodgepole_Pine",1720
1728,2721,313,9,212,45,1170,197,234,177,1954,"Lodgepole_Pine",1728
1737,3162,335,4,201,9,1482,211,234,162,323,"Spruce_Fir",1737
1740,3065,142,22,840,51,2982,246,228,100,2505,"Lodgepole_Pine",1740
1742,2929,49,15,218,35,4678,225,206,111,1650,"Lodgepole_Pine",1742
1743,3279,113,16,577,141,840,246,221,98,2182,"Lodgepole_Pine",1743
1744,2922,144,10,150,19,390,235,238,133,339,"Lodgepole_Pine",1744
1748,3190,172,5,242,42,3449,223,242,154,1519,"Lodgepole_Pine",1748
1751,2955,109,16,120,31,4616,245,221,99,2058,"Lodgepole_Pine",1751
1767,2857,45,8,324,8,3000,223,223,135,2442,"Lodgepole_Pine",1767
1769,2925,56,5,0,0,2151,223,229,141,3095,"Spruce_Fir",1769
1772,2715,83,14,404,31,1348,239,215,104,2866,"Lodgepole_Pine",1772
1780,2961,322,15,60,15,2400,180,223,183,900,"Spruce_Fir",1780
1786,3135,80,17,212,21,2885,240,207,91,2935,"Lodgepole_Pine",1786
1795,2877,161,9,390,28,2860,230,242,144,2656,"Lodgepole_Pine",1795
1796,3261,43,17,450,21,2858,221,200,109,1092,"Spruce_Fir",1796
1800,2963,276,18,242,50,4209,170,241,210,2345,"Lodgepole_Pine",1800
1809,2872,23,19,180,33,1595,205,195,121,2676,"Spruce_Fir",1809
1814,2960,338,13,108,29,1273,190,220,169,2322,"Lodgepole_Pine",1814
1815,2518,132,26,67,2,1359,251,216,76,466,"Aspen",1815
1821,3314,117,33,342,81,2017,254,189,34,1458,"Krummholz",1821
1825,2260,126,4,0,0,295,227,237,145,366,"Cottonwood_Willow",1825
1826,3233,173,8,283,3,4536,225,244,152,830,"Lodgepole_Pine",1826
1827,2964,354,31,210,76,323,153,171,144,2118,"Spruce_Fir",1827
1832,2756,333,10,85,3,2058,198,228,169,700,"Lodgepole_Pine",1832
1842,2998,161,12,721,79,5734,232,243,140,3883,"Lodgepole_Pine",1842
1850,2847,82,5,309,46,3408,227,231,138,6397,"Lodgepole_Pine",1850
1856,2797,165,3,30,0,2012,222,240,154,2282,"Aspen",1856
1862,2955,143,14,430,38,5418,240,236,122,2305,"Lodgepole_Pine",1862
1865,3549,103,35,469,152,2480,252,171,15,3664,"Krummholz",1865
1869,2847,288,25,90,39,5189,141,228,223,4650,"Lodgepole_Pine",1869
1884,3161,155,18,258,68,192,238,239,124,2936,"Krummholz",1884
1906,3026,58,22,361,127,2064,230,188,80,1776,"Lodgepole_Pine",1906
1908,2982,8,14,212,17,2363,202,211,144,2107,"Spruce_Fir",1908
1917,3269,198,3,1008,138,2147,218,242,160,2269,"Spruce_Fir",1917
1920,2753,68,24,285,60,2892,236,184,67,1299,"Lodgepole_Pine",1920
1929,3102,339,6,677,17,1022,207,232,163,1115,"Lodgepole_Pine",1929
1937,3193,274,3,400,17,4781,211,240,167,2359,"Lodgepole_Pine",1937
1938,3223,31,16,175,3,2580,214,203,121,1416,"Spruce_Fir",1938
1939,2626,98,12,285,96,1316,239,223,113,1445,"Lodgepole_Pine",1939
1940,2798,246,12,30,3,2173,195,249,192,3019,"Spruce_Fir",1940
1941,3312,214,14,658,93,3513,207,252,179,2654,"Spruce_Fir",1941
1942,3116,45,17,430,23,4013,222,201,108,3245,"Lodgepole_Pine",1942
1943,3109,168,21,1120,198,3181,231,242,131,1570,"Lodgepole_Pine",1943
1946,2975,231,17,170,37,3065,192,253,195,1142,"Lodgepole_Pine",1946
1947,2693,70,6,60,-1,1484,227,228,135,618,"Lodgepole_Pine",1947
1963,3350,38,21,192,29,2287,215,190,102,1996,"Spruce_Fir",1963
1964,3445,92,34,745,160,2062,249,168,19,1698,"Spruce_Fir",1964
1969,3221,203,17,391,88,594,210,253,173,4886,"Lodgepole_Pine",1969
1980,3039,98,7,240,26,560,232,230,130,1153,"Lodgepole_Pine",1980
1987,2689,91,9,134,12,1412,235,226,122,1387,"Lodgepole_Pine",1987
1993,3345,52,18,283,66,1812,227,199,100,1846,"Spruce_Fir",1993
1998,3009,51,14,268,21,4680,226,210,115,2613,"Spruce_Fir",1998
2000,3448,153,24,150,41,4089,240,233,107,3975,"Krummholz",2000
2003,2740,141,6,134,1,1406,230,238,142,2656,"Lodgepole_Pine",2003
2005,3076,324,2,30,-2,834,214,236,160,1804,"Spruce_Fir",2005
