"X","elevation","aspect","slope","horizontal_distance_to_hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Horizontal_Distance_To_Fire_Points","class","index"
2074,2942,73,12,258,10,4572,234,217,113,3952,"Spruce_Fir",2074
2093,3015,20,25,400,97,2101,194,178,111,1811,"Lodgepole_Pine",2093
2106,2741,56,10,124,15,633,227,218,124,2247,"Lodgepole_Pine",2106
2116,2981,78,6,510,-23,2263,227,230,137,2804,"Spruce_Fir",2116
2121,2923,36,4,190,10,5085,220,230,147,1691,"Aspen",2121
2127,3248,30,18,510,173,902,212,197,116,684,"Spruce_Fir",2127
2133,3128,268,23,216,25,4662,156,242,222,3174,"Spruce_Fir",2133
2154,2959,73,5,210,33,5050,226,230,139,6318,"Spruce_Fir",2154
2166,2539,144,4,162,-3,384,226,239,148,1273,"Lodgepole_Pine",2166
2187,3272,75,11,256,-34,1825,233,220,117,1124,"Krummholz",2187
2196,3247,359,11,443,49,1087,203,220,154,1549,"Spruce_Fir",2196
2207,2632,106,3,30,-4,1034,226,235,145,6008,"Lodgepole_Pine",2207
2209,2611,280,16,240,93,1068,176,240,204,1747,"Douglas_fir",2209
2215,3031,342,14,524,260,892,191,218,166,1423,"Spruce_Fir",2215
2225,2711,16,11,309,33,2340,211,217,142,1801,"Douglas_fir",2225
2233,2606,110,39,67,51,1691,252,168,5,1357,"Lodgepole_Pine",2233
2244,3073,217,5,551,86,1505,215,244,166,569,"Lodgepole_Pine",2244
2258,3343,7,17,390,154,4152,197,204,141,3819,"Krummholz",2258
2266,3027,54,11,175,28,2998,226,216,122,1533,"Lodgepole_Pine",2266
2267,2871,323,12,162,-9,1692,190,228,177,1412,"Aspen",2267
2273,2708,270,4,210,34,1249,208,241,171,3077,"Lodgepole_Pine",2273
2274,2866,99,11,60,8,3120,238,225,117,2642,"Lodgepole_Pine",2274
2297,3384,132,22,90,21,4145,249,223,91,3772,"Krummholz",2297
2304,2658,148,7,285,1,660,230,240,142,1731,"Spruce_Fir",2304
2305,3180,45,11,1180,311,2947,223,217,127,2131,"Lodgepole_Pine",2305
2312,2891,11,8,190,5,4857,212,224,150,1458,"Lodgepole_Pine",2312
2339,3206,285,15,124,25,4363,179,239,200,1550,"Spruce_Fir",2339
2342,3249,8,11,721,66,4052,207,218,147,3573,"Spruce_Fir",2342
2363,3164,150,33,443,7,960,241,217,77,1207,"Krummholz",2363
2372,3146,217,9,124,8,949,211,249,174,4808,"Lodgepole_Pine",2372
2376,3277,113,5,134,4,1173,230,234,138,2156,"Spruce_Fir",2376
2391,3195,112,15,390,57,573,245,223,102,2090,"Lodgepole_Pine",2391
2417,3205,349,10,618,18,1841,202,224,160,379,"Spruce_Fir",2417
2418,3400,146,9,553,167,2032,232,239,139,1585,"Krummholz",2418
2420,2659,84,13,451,-68,1224,238,217,107,3780,"Lodgepole_Pine",2420
2440,3320,83,8,391,78,902,232,226,127,1189,"Krummholz",2440
2449,3196,73,17,90,36,5031,238,204,91,875,"Spruce_Fir",2449
2458,2704,23,4,67,2,895,218,231,151,1495,"Spruce_Fir",2458
2461,3239,58,6,228,39,1065,225,227,137,942,"Spruce_Fir",2461
2474,2914,94,7,190,1,3506,231,230,132,4403,"Lodgepole_Pine",2474
2484,3273,12,6,0,0,5374,214,228,151,277,"Ponderosa_Pine",2484
2500,2903,69,18,430,134,1742,236,203,92,1921,"Lodgepole_Pine",2500
2503,2989,175,14,382,22,4690,227,247,149,1528,"Spruce_Fir",2503
2514,2504,40,11,242,18,339,221,215,127,1154,"Douglas_fir",2514
2518,2742,5,13,570,-45,612,204,215,148,721,"Lodgepole_Pine",2518
2519,2846,25,14,591,33,3428,213,210,131,2594,"Lodgepole_Pine",2519
2550,2714,163,8,42,1,1328,228,242,147,2080,"Lodgepole_Pine",2550
2563,3080,86,10,150,33,2992,234,224,120,5977,"Spruce_Fir",2563
2572,2976,15,19,153,43,666,199,197,130,1805,"Spruce_Fir",2572
2585,3260,96,6,492,69,5723,231,231,133,2856,"Lodgepole_Pine",2585
2588,2779,82,14,376,55,1612,239,214,103,481,"Lodgepole_Pine",2588
2591,2954,31,16,67,14,3017,214,203,121,1388,"Spruce_Fir",2591
2603,3135,347,28,242,60,3912,156,183,157,514,"Spruce_Fir",2603
2616,3187,93,15,636,264,1945,242,215,99,2598,"Spruce_Fir",2616
2623,2942,254,11,382,36,5705,195,247,191,3495,"Douglas_fir",2623
2627,3118,75,3,42,0,2014,223,234,147,2193,"Lodgepole_Pine",2627
2629,3307,162,25,85,10,1342,235,236,116,1188,"Spruce_Fir",2629
2638,2357,14,16,30,6,417,203,205,136,997,"Ponderosa_Pine",2638
2647,3060,93,19,85,17,2684,246,207,82,3850,"Spruce_Fir",2647
2662,2710,171,12,85,10,1041,228,245,147,443,"Ponderosa_Pine",2662
2676,3152,289,17,258,80,3388,169,235,206,3162,"Spruce_Fir",2676
2684,2754,87,9,424,-11,870,233,226,125,2616,"Spruce_Fir",2684
2701,3036,285,19,591,179,2970,165,236,210,564,"Lodgepole_Pine",2701
2707,3048,41,21,256,34,3127,218,190,98,1727,"Spruce_Fir",2707
2711,2780,141,16,525,146,2711,242,234,116,1994,"Aspen",2711
2718,3202,277,4,404,31,6024,209,240,169,2081,"Lodgepole_Pine",2718
2729,2414,189,11,212,70,942,220,249,161,1532,"Ponderosa_Pine",2729
2731,3116,2,6,497,10,3392,212,229,154,4624,"Spruce_Fir",2731
2735,3012,45,0,446,81,2833,218,237,156,1426,"Lodgepole_Pine",2735
2754,2887,294,35,785,381,976,104,208,232,1889,"Krummholz",2754
2762,2761,319,16,95,46,2321,176,224,187,277,"Spruce_Fir",2762
2778,3431,109,15,752,-61,900,245,222,102,384,"Krummholz",2778
2788,3196,105,9,258,15,5572,236,229,123,2581,"Spruce_Fir",2788
2812,3093,33,22,726,68,1867,210,187,104,2070,"Spruce_Fir",2812
2814,2783,214,10,384,36,4029,211,250,174,1800,"Lodgepole_Pine",2814
2825,2965,255,8,604,72,6057,202,246,182,6043,"Lodgepole_Pine",2825
2826,3211,124,29,323,-12,4031,253,206,59,2308,"Douglas_fir",2826
2873,2918,74,11,95,8,3769,233,219,116,1754,"Lodgepole_Pine",2873
2878,3041,45,5,162,0,1478,222,228,142,2905,"Spruce_Fir",2878
2880,3047,38,16,540,22,3693,218,203,115,4751,"Spruce_Fir",2880
2892,2968,352,18,424,115,2960,185,205,156,1614,"Lodgepole_Pine",2892
2902,3214,77,18,85,6,3339,240,205,89,3169,"Lodgepole_Pine",2902
2913,3336,266,14,212,45,3071,185,245,199,997,"Spruce_Fir",2913
2918,2777,63,23,503,230,1277,233,185,71,914,"Lodgepole_Pine",2918
2931,3309,288,8,484,28,3632,199,240,180,1357,"Spruce_Fir",2931
2950,2950,28,16,210,5,1961,212,204,124,3156,"Spruce_Fir",2950
2954,3192,6,6,90,9,5480,212,227,153,2415,"Spruce_Fir",2954
2969,3392,114,6,150,26,4373,232,233,135,4322,"Krummholz",2969
2974,3257,320,8,342,46,1087,199,233,173,2435,"Lodgepole_Pine",2974
2976,2810,206,22,201,-10,1640,200,254,179,1020,"Lodgepole_Pine",2976
3017,3156,43,22,543,131,2045,219,187,93,1891,"Spruce_Fir",3017
3026,3045,123,15,201,24,4211,244,228,110,2591,"Lodgepole_Pine",3026
3046,3393,336,8,474,101,2571,203,230,166,1203,"Spruce_Fir",3046
3048,2785,336,8,42,5,750,202,229,166,2822,"Lodgepole_Pine",3048
3067,2557,75,15,390,170,816,237,212,103,858,"Lodgepole_Pine",3067
3071,3116,34,5,90,3,1837,219,228,146,2980,"Spruce_Fir",3071
3072,2842,20,15,212,52,1419,208,207,133,2888,"Spruce_Fir",3072
3078,3043,25,12,361,16,1195,213,213,134,1830,"Spruce_Fir",3078
3084,2603,31,13,362,6,664,216,212,129,902,"Lodgepole_Pine",3084
3096,3077,357,5,391,33,3395,213,231,157,595,"Spruce_Fir",3096
3101,2845,357,9,108,12,2471,205,223,155,664,"Lodgepole_Pine",3101
3126,3151,146,5,258,6,5766,227,239,146,840,"Spruce_Fir",3126
3130,3149,75,11,30,5,2536,233,220,117,2483,"Spruce_Fir",3130
3137,2959,81,20,124,31,2021,243,201,80,3019,"Spruce_Fir",3137
3142,3099,273,10,510,45,2469,194,243,189,2105,"Lodgepole_Pine",3142
3155,2977,103,3,67,2,2736,225,235,145,1812,"Spruce_Fir",3155
3173,2774,119,22,242,41,2980,251,214,79,1354,"Lodgepole_Pine",3173
3177,2730,167,11,85,21,1802,229,244,146,2635,"Lodgepole_Pine",3177
3181,3560,102,28,888,275,2416,253,191,46,1282,"Spruce_Fir",3181
3187,2978,34,17,324,-9,6296,215,200,115,3068,"Lodgepole_Pine",3187
3190,2868,66,19,342,101,1718,235,199,88,1834,"Lodgepole_Pine",3190
3191,2915,0,5,509,42,3073,212,230,156,3609,"Lodgepole_Pine",3191
3197,2964,38,17,228,23,4537,218,202,114,1071,"Lodgepole_Pine",3197
3204,3344,353,16,60,18,4025,191,211,156,1431,"Spruce_Fir",3204
3209,2945,223,15,180,70,4279,200,253,187,1533,"Lodgepole_Pine",3209
3210,2754,27,4,90,0,1982,218,230,149,979,"Lodgepole_Pine",3210
3234,2821,21,8,30,2,1456,215,223,145,2501,"Spruce_Fir",3234
3244,2968,0,1,150,23,4679,217,236,156,5854,"Lodgepole_Pine",3244
3262,2963,192,13,402,42,2138,219,250,162,2100,"Lodgepole_Pine",3262
3267,2790,322,10,134,27,1776,194,230,176,1936,"Lodgepole_Pine",3267
3274,2911,52,31,362,94,934,219,159,53,693,"Lodgepole_Pine",3274
3276,3074,134,14,108,11,4993,241,233,118,2030,"Lodgepole_Pine",3276
3278,2957,135,2,162,3,1259,222,238,152,277,"Lodgepole_Pine",3278
3314,3119,104,7,42,4,1060,232,231,131,1869,"Spruce_Fir",3314
3320,2565,279,23,30,15,1168,150,236,222,1150,"Lodgepole_Pine",3320
3338,2796,119,19,108,16,2207,249,220,92,1429,"Aspen",3338
3340,3031,82,8,382,125,2733,232,225,126,1651,"Spruce_Fir",3340
3343,2755,19,10,150,0,1358,213,219,142,658,"Lodgepole_Pine",3343
3349,3109,3,13,108,23,731,202,215,149,1771,"Lodgepole_Pine",3349
3364,3032,96,5,391,63,5259,228,233,139,1008,"Lodgepole_Pine",3364
3376,2348,226,32,124,78,1269,159,250,210,474,"Douglas_fir",3376
3377,2968,222,16,816,168,2565,198,254,189,1510,"Lodgepole_Pine",3377
3389,2128,3,21,67,22,426,186,194,141,331,"Douglas_fir",3389
3404,3199,2,6,153,16,5532,212,229,154,2348,"Spruce_Fir",3404
3409,2945,51,10,190,34,3952,225,219,127,5144,"Douglas_fir",3409
3439,3071,34,15,319,45,2737,216,205,120,1230,"Spruce_Fir",3439
3441,2844,49,15,450,-83,470,225,207,112,2051,"Lodgepole_Pine",3441
3461,2964,200,11,270,88,2868,216,250,167,2407,"Lodgepole_Pine",3461
3470,2607,208,21,270,55,1126,200,254,181,977,"Ponderosa_Pine",3470
3485,2968,40,12,60,9,4832,221,213,124,4718,"Lodgepole_Pine",3485
3489,2667,51,25,124,28,2474,223,179,77,900,"Lodgepole_Pine",3489
3491,3317,342,15,175,57,3150,188,217,167,2393,"Spruce_Fir",3491
3512,2461,143,16,150,-48,1172,241,235,119,1493,"Ponderosa_Pine",3512
3519,2975,93,15,192,25,4901,242,215,99,4302,"Lodgepole_Pine",3519
3540,3305,5,9,350,77,3926,209,223,152,1380,"Spruce_Fir",3540
3545,2775,33,18,67,19,1591,213,197,113,2460,"Lodgepole_Pine",3545
3565,3290,126,8,390,57,1699,235,234,131,1653,"Lodgepole_Pine",3565
3569,3321,1,18,426,166,3963,192,204,147,3736,"Krummholz",3569
3573,2959,15,9,240,27,2142,212,221,146,582,"Lodgepole_Pine",3573
3576,3166,23,12,30,4,3061,212,214,136,3477,"Spruce_Fir",3576
3589,3199,352,13,30,1,3013,197,218,158,4119,"Spruce_Fir",3589
3603,3289,346,16,780,154,655,187,213,163,2202,"Lodgepole_Pine",3603
3614,2997,113,20,150,35,2483,249,216,86,547,"Lodgepole_Pine",3614
3618,3365,92,9,664,126,3034,234,227,124,2520,"Spruce_Fir",3618
3641,3253,37,5,553,9,4295,220,229,146,2513,"Spruce_Fir",3641
3646,2370,78,19,170,63,972,240,203,85,931,"Ponderosa_Pine",3646
3695,3080,114,6,309,39,2821,230,234,138,6204,"Spruce_Fir",3695
3701,3027,7,22,270,168,698,188,191,134,3114,"Lodgepole_Pine",3701
3707,3275,336,10,134,34,1429,197,226,168,633,"Spruce_Fir",3707
3708,2589,152,15,210,30,1506,237,239,129,2352,"Ponderosa_Pine",3708
3733,2998,349,8,390,59,1557,205,226,160,2378,"Lodgepole_Pine",3733
3740,2981,203,7,30,4,1458,217,247,166,1754,"Spruce_Fir",3740
3741,2863,116,19,42,9,6126,249,219,90,4386,"Lodgepole_Pine",3741
3747,3070,120,25,150,45,3271,253,209,67,2263,"Lodgepole_Pine",3747
3749,3273,329,15,765,-1,2161,182,221,178,721,"Spruce_Fir",3749
3753,2753,141,10,361,75,2837,235,238,133,1290,"Ponderosa_Pine",3753
3758,3177,203,23,949,86,4152,202,253,176,1116,"Lodgepole_Pine",3758
3766,2711,76,4,30,3,1237,225,232,143,2065,"Lodgepole_Pine",3766
3780,2783,105,22,201,22,1719,251,206,72,2233,"Lodgepole_Pine",3780
3796,3269,106,17,379,73,201,247,217,93,510,"Lodgepole_Pine",3796
3797,3192,97,4,127,1,5603,226,234,143,3137,"Lodgepole_Pine",3797
3800,3011,165,11,60,0,5676,230,244,144,2509,"Spruce_Fir",3800
3805,3177,270,18,277,57,2208,172,243,210,864,"Spruce_Fir",3805
3814,2777,72,14,192,72,1342,235,212,105,2264,"Lodgepole_Pine",3814
3830,3032,64,13,362,-12,3000,232,212,110,210,"Spruce_Fir",3830
3831,3243,83,6,175,2,3108,229,230,135,1395,"Spruce_Fir",3831
3832,2661,69,12,242,14,1140,233,215,113,170,"Douglas_fir",3832
3838,3121,309,31,277,90,2654,121,202,213,2776,"Spruce_Fir",3838
3839,2985,29,19,258,126,1361,210,195,115,3223,"Spruce_Fir",3839
3842,3148,118,14,371,110,313,243,227,111,1531,"Lodgepole_Pine",3842
3861,2803,5,14,319,67,492,201,211,147,2337,"Lodgepole_Pine",3861
3862,3001,188,30,864,173,4302,207,246,152,1395,"Lodgepole_Pine",3862
3870,3259,207,21,892,168,3948,200,254,180,930,"Lodgepole_Pine",3870
3875,3080,319,9,541,63,1698,198,232,174,854,"Spruce_Fir",3875
