Var1,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth_cm_Top,VCOS
18464,2.81,1.66,9.4,23.3,6.1,0.05,11.1,0.9,49.1,81,0.1
12110,2.52,1.57,19,21.6,9,0.34,13.4,1.2,35.8,30,0
5515,8.94,0.98,0.7,7.1,35.5,8.64,2.6,4.4,49.6,0,0.1
397,17.9,1.47,0.9,8.5,30.6,1.17,11.8,3.9,44.2,0,0.1
7104,0.32,1.52,31.9,31.8,0.4,0.1,14.7,0,21.2,43,0
7322,10.86,1.56,0.5,26.3,17.6,0.27,3.4,1.6,50.5,8,0.1
721,0.5,1.4,2.6,33,1,5,35,60,2.3,99,0.1
13952,23,1.69,7.8,9.7,24.4,0.08,7.7,20,25.1,66,5.3
3034,33.05,1.25,4.9,25.9,7.4,1.71,23.4,2,36.2,0,0.2
3989,145,1.36,1.7,1.8,41.2,0.74,1.8,10.3,42.6,5,0.6
17135,0.73,1.65,34,14.4,8.6,0.12,5.6,1.4,35.9,79,0.1
17658,50,1.58,0.3,2.3,52.9,0.04,2.4,7.4,34.6,145,0.1
1537,0.1,1.62,13,1.7,49.1,0.11,6.8,13.3,15.3,175,0.8
14376,0.3,1.64,27.8,21,4.9,0.12,3.6,1,41.6,91,0.1
14910,0.26,1.73,12.1,4.8,32.8,0.26,5.7,10.6,33.4,135,0.6
