,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth.cm_Top,VCOS
96,17.9,1.42,0.5,6.2,31.3,1.09,3.5,1.7,56.8,0.0,0.0
97,14.3,1.54,0.4,5.8,35.0,1.07,2.4,2.0,54.4,5.0,0.0
98,29.3,1.58,0.2,6.9,30.9,0.29,0.8,2.0,59.2,15.0,0.0
99,41.7,1.68,0.4,6.5,30.1,0.12,1.0,2.1,59.9,36.0,0.0
100,31.1,1.59,1.0,6.4,28.4,0.26,0.5,2.3,61.4,96.0,0.0
102,65.7,1.33,0.5,4.5,39.7,1.26,3.1,1.8,50.4,0.0,0.0
103,59.4,1.41,0.2,4.0,45.1,0.45,1.4,2.6,46.7,10.0,0.0
104,39.1,1.54,0.3,4.5,42.4,0.18,1.0,3.1,48.7,20.0,0.0
105,39.4,1.56,0.4,4.4,41.0,0.12,0.6,3.0,50.6,43.0,0.0
107,9.8,1.34,4.0,3.6,37.2,2.22,5.1,2.7,47.4,102.0,0.0
108,20.0,1.53,4.1,4.1,37.1,1.13,2.9,2.6,49.2,124.0,0.0
109,1.8,1.66,8.7,4.2,33.9,0.45,2.3,2.5,48.4,135.0,0.0
110,0.3,1.63,16.2,3.3,36.4,0.17,1.8,2.9,39.4,145.0,0.0
111,3.3,1.63,7.0,3.9,33.3,0.14,1.6,2.4,51.8,168.0,0.0
114,20.7,1.61,4.0,2.9,14.8,0.07,2.9,0.6,74.7,61.0,0.0
115,15.0,1.53,3.4,2.9,13.9,0.18,2.3,0.6,76.7,102.0,0.0
119,14.2,1.32,1.8,14.8,10.9,1.58,7.2,1.3,62.6,0.0,0.1
120,6.13,1.46,1.8,15.0,14.0,0.74,5.3,2.0,61.8,8.0,0.1
121,6.35,1.6,2.2,14.9,12.2,0.32,3.4,3.4,63.6,13.0,0.3
122,3.94,1.63,3.9,15.1,11.5,0.38,4.2,3.2,61.8,25.0,0.3
123,2.37,1.53,24.4,11.4,9.5,1.03,5.8,2.3,46.4,33.0,0.2
124,1.27,1.52,19.5,12.0,10.6,0.51,4.8,3.0,49.8,38.0,0.3
125,14.9,1.49,3.7,12.0,12.6,1.43,5.6,0.6,65.0,0.0,0.0
126,23.0,1.57,3.4,11.0,14.0,0.43,2.3,0.6,68.7,20.0,0.0
127,25.9,1.55,2.5,11.0,14.4,0.11,1.7,0.6,69.8,36.0,0.0
128,26.1,1.54,1.8,11.8,13.5,0.2,0.8,0.7,71.4,104.0,0.0
129,11.7,1.63,6.2,11.3,12.9,0.03,1.0,0.6,68.0,137.0,0.0
130,1.0,1.67,13.3,10.4,11.9,0.07,0.0,0.6,62.8,157.0,0.0
132,78.8,1.29,0.9,6.3,25.7,0.72,1.8,0.5,64.8,0.0,0.0
133,56.5,1.52,0.7,6.3,21.5,0.16,1.3,0.4,69.8,10.0,0.0
134,37.1,1.57,0.9,6.2,20.3,0.06,1.1,0.4,71.1,61.0,0.0
137,62.4,1.59,2.9,2.3,49.7,0.2,1.1,4.8,39.0,15.0,0.2
138,92.0,1.5,2.7,2.4,49.2,0.1,1.0,4.3,40.1,51.0,0.3
139,88.1,1.51,3.0,2.0,51.0,0.1,0.6,5.1,38.1,102.0,0.2
150,47.3,1.46,0.6,4.0,15.3,0.05,0.8,1.6,77.7,66.0,0.0
153,43.8,1.26,2.9,7.8,18.8,2.22,4.7,1.8,63.9,0.0,0.1
154,25.6,1.5,0.9,8.6,17.4,0.2,1.1,1.7,70.2,8.0,0.1
155,21.5,1.39,2.7,7.3,16.9,0.69,1.0,1.7,70.3,20.0,0.1
156,21.5,1.39,2.7,7.3,16.9,0.69,1.0,1.7,70.3,21.0,0.1
157,25.4,1.62,1.6,7.7,15.0,0.13,0.6,1.6,73.4,61.0,0.1
158,28.3,1.54,0.8,16.1,13.0,0.08,0.2,1.4,68.5,10.0,0.0
159,6.1,1.48,4.1,13.7,14.9,0.69,3.2,1.8,62.3,48.0,0.0
160,9.2,1.65,2.4,14.5,14.5,0.36,1.5,1.6,65.5,64.0,0.0
162,71.0,1.46,0.7,1.0,41.7,0.67,2.0,5.1,49.3,0.0,0.2
163,41.0,1.55,0.5,2.3,35.5,0.03,0.6,5.1,55.7,8.0,0.3
164,27.6,1.62,1.8,2.9,31.4,0.04,0.6,5.4,57.7,64.0,0.2
165,19.6,1.63,2.3,2.9,31.1,0.07,0.5,5.7,57.2,94.0,0.3
166,21.9,1.66,5.0,3.1,24.1,0.5,2.8,3.9,60.8,112.0,0.3
167,21.9,1.66,5.0,3.1,24.1,0.5,2.8,3.9,60.8,112.0,0.3
168,22.8,1.68,1.6,2.9,29.4,0.06,0.8,5.4,59.6,137.0,0.3
169,16.4,1.53,1.6,8.4,12.7,0.14,1.1,1.7,74.4,64.0,0.1
170,13.5,1.53,1.3,8.9,11.8,0.75,1.1,1.7,75.1,74.0,0.1
174,9.47,1.67,0.7,5.1,29.6,0.26,1.1,2.5,61.0,5.0,0.0
175,1.0,1.64,3.3,5.8,26.6,0.17,2.8,2.6,58.8,28.0,0.1
176,0.81,1.54,19.3,5.4,22.0,0.22,2.4,2.0,48.8,41.0,0.1
177,0.81,1.54,19.3,5.4,22.0,0.22,2.4,2.0,48.8,41.0,0.1
178,0.95,1.72,9.0,4.7,26.4,0.18,3.8,2.8,53.2,61.0,0.1
179,0.95,1.72,9.0,4.7,26.4,0.18,3.8,2.8,53.2,61.0,0.1
182,0.07,1.67,18.4,14.0,1.5,0.03,2.9,0.2,62.7,71.0,0.3
183,2.23,1.63,12.1,16.3,0.5,0.06,3.2,0.0,67.9,109.0,0.0
194,17.1,1.42,0.9,17.2,6.2,0.77,8.1,0.5,67.1,8.0,0.0
195,12.5,1.42,1.0,18.2,5.7,0.21,6.5,0.4,68.2,18.0,0.0
196,11.8,1.54,1.1,18.9,5.2,0.14,7.3,0.5,67.0,33.0,0.0
197,2.5,1.42,7.7,17.5,4.6,1.95,9.5,0.5,60.2,51.0,0.0
198,7.3,1.4,5.6,18.2,5.0,1.25,7.5,0.5,63.2,64.0,0.0
199,4.2,1.51,4.3,18.5,5.0,0.77,7.1,0.5,64.5,74.0,0.1
200,1.0,1.57,26.4,13.5,4.2,0.5,3.9,0.3,51.7,86.0,0.0
204,30.2,1.67,0.7,9.2,49.9,0.1,1.2,11.6,26.9,46.0,0.5
205,0.9,1.47,10.3,6.1,45.0,2.78,7.0,10.2,20.8,66.0,0.6
206,1.8,1.55,15.5,5.5,47.4,0.98,2.8,9.6,18.8,74.0,0.4
207,0.8,1.67,15.6,7.6,45.2,0.46,2.9,11.7,16.5,104.0,0.5
208,0.8,1.53,11.7,9.0,48.2,0.23,3.7,10.7,16.2,122.0,0.5
213,12.0,1.52,9.1,27.0,14.3,2.21,10.3,3.1,35.9,84.0,0.3
214,3.0,1.55,20.8,26.9,15.6,2.29,1.1,3.0,32.3,94.0,0.3
215,3.0,1.55,20.8,26.9,15.6,2.29,1.1,3.0,32.3,94.0,0.3
216,0.1,1.72,9.2,26.6,14.8,0.19,11.0,2.4,32.8,137.0,0.2
217,10.7,1.37,2.0,7.8,17.5,1.93,4.9,0.6,67.2,0.0,0.0
218,23.2,1.4,1.1,9.6,17.9,0.36,2.1,0.7,68.6,15.0,0.0
219,21.3,1.42,0.9,10.2,16.5,0.11,2.3,0.8,69.3,23.0,0.0
220,9.5,1.34,6.7,9.0,15.6,1.14,3.6,0.8,64.3,41.0,0.0
221,34.6,1.48,5.2,9.4,15.9,0.66,3.4,0.9,65.1,64.0,0.1
222,6.2,1.54,10.4,9.3,13.8,0.36,3.1,0.9,62.5,89.0,0.0
223,1.1,1.63,26.8,8.3,11.7,0.18,1.7,0.7,50.7,102.0,0.1
225,12.7,1.37,1.8,13.6,15.4,1.3,4.8,0.7,63.7,0.0,0.0
226,15.6,1.5,1.0,15.3,14.9,0.48,3.0,0.7,65.0,8.0,0.1
227,24.0,1.52,1.3,15.6,14.8,0.06,2.1,0.8,65.4,20.0,0.0
228,7.2,1.59,6.6,14.8,13.8,0.43,0.1,1.0,63.7,61.0,0.0
229,5.1,1.55,4.8,15.1,12.9,1.46,4.4,0.9,61.8,71.0,0.1
230,13.2,1.46,4.1,14.8,13.1,0.82,4.1,1.0,62.9,79.0,0.0
231,8.4,1.57,5.1,14.9,12.9,0.42,3.8,1.0,62.3,86.0,0.0
232,1.8,1.72,15.5,12.3,13.2,0.17,1.9,1.0,56.1,96.0,0.0
233,0.6,1.73,23.4,10.7,11.8,0.1,1.4,0.7,52.0,109.0,0.0
249,12.1,1.51,3.5,20.4,15.3,1.26,6.7,2.8,51.2,0.0,0.1
250,13.3,1.6,4.9,21.8,14.5,0.39,5.9,2.5,50.2,18.0,0.2
251,12.9,1.59,5.0,18.3,17.6,0.11,4.4,3.4,51.2,46.0,0.1
252,29.6,1.54,4.6,20.0,15.9,0.07,4.2,3.0,52.1,76.0,0.2
253,23.0,1.54,3.5,21.2,15.5,0.02,4.5,3.4,51.7,99.0,0.2
254,1.8,1.74,21.0,20.9,9.8,0.08,4.5,2.0,41.7,132.0,0.1
258,1.1,1.35,27.5,3.6,3.2,0.67,20.1,0.6,45.2,33.0,0.0
260,0.1,1.48,11.3,3.0,5.8,0.08,4.5,0.7,74.7,127.0,0.0
261,0.1,1.59,23.7,20.6,1.8,1.71,16.6,0.1,37.2,5.0,0.0
262,0.9,1.49,23.5,15.9,10.1,0.09,7.5,4.0,38.1,36.0,0.9
266,18.6,1.52,0.6,11.0,9.5,0.28,1.2,4.2,73.4,10.0,0.1
267,21.7,1.58,0.5,10.9,11.6,0.09,0.9,4.2,71.8,20.0,0.1
268,9.7,1.61,1.8,9.6,10.5,0.09,1.5,4.4,72.1,41.0,0.1
269,1.3,1.56,14.6,9.8,8.7,0.08,3.5,3.2,60.1,64.0,0.1
270,4.9,1.49,4.1,20.2,12.8,1.14,3.2,2.2,57.4,0.0,0.1
271,7.2,1.59,5.0,23.1,10.5,0.48,6.9,2.0,52.2,20.0,0.3
272,7.0,1.54,6.8,22.8,9.8,0.15,5.4,1.9,53.2,46.0,0.1
273,9.3,1.54,7.0,22.6,10.3,0.09,5.1,2.5,52.3,79.0,0.2
274,1.5,1.67,17.5,22.3,8.4,0.12,4.6,2.1,44.9,107.0,0.2
276,6.7,1.55,3.2,11.1,27.0,0.59,4.9,2.2,51.5,0.0,0.1
277,10.4,1.62,3.0,11.8,26.7,0.18,4.2,2.1,52.2,23.0,0.0
279,80.1,1.32,1.4,7.7,9.9,0.4,1.5,3.7,75.4,18.0,0.4
285,105.0,1.31,2.0,2.0,24.0,0.8,3.1,5.3,62.9,28.0,0.7
286,125.0,1.28,1.7,1.7,28.2,0.68,1.7,4.9,61.4,30.0,0.4
296,1.6,1.53,3.0,23.9,6.5,1.14,7.8,1.1,57.7,71.0,0.0
297,4.4,1.5,2.9,24.8,6.4,1.17,4.2,1.1,60.6,76.0,0.0
302,27.9,1.23,3.2,20.4,12.1,2.02,8.5,2.2,53.4,0.0,0.2
303,7.9,1.44,3.1,19.6,12.7,0.75,7.5,2.3,54.7,13.0,0.1
304,12.3,1.51,3.2,18.9,13.2,0.44,6.6,2.3,55.6,38.0,0.2
305,4.7,1.7,3.0,21.2,11.7,0.1,5.9,2.3,55.7,58.0,0.2
306,2.0,1.79,4.4,20.0,11.7,0.04,5.4,2.4,55.8,94.0,0.3
307,5.3,1.73,5.8,19.8,10.4,0.06,4.7,2.0,57.1,119.0,0.2
310,0.3,1.2,11.1,8.0,34.5,2.06,8.3,4.0,34.0,51.0,0.1
311,0.6,1.29,22.6,7.1,31.4,1.01,7.1,4.3,27.4,71.0,0.1
312,0.1,1.69,20.2,6.1,29.0,0.46,13.6,3.6,27.3,102.0,0.2
321,0.2,1.7,12.0,22.4,14.3,1.34,17.8,5.4,27.2,0.0,0.9
322,1.5,1.52,24.4,19.4,11.9,0.3,13.3,4.7,25.0,23.0,1.3
325,14.5,1.24,7.2,16.0,16.2,0.98,18.7,5.9,35.5,0.0,0.4
326,1.8,1.54,8.1,16.1,13.5,0.52,22.1,4.6,35.1,20.0,0.5
329,30.7,1.53,0.4,5.5,42.7,0.16,3.7,3.8,43.9,13.0,0.0
330,19.0,1.45,2.4,5.8,37.4,0.98,6.2,3.7,44.5,30.0,0.0
331,24.3,1.45,1.8,5.5,39.2,0.74,5.0,3.8,44.7,41.0,0.0
332,25.9,1.53,1.1,5.6,41.0,0.28,4.1,3.9,44.3,51.0,0.0
333,24.6,1.61,0.9,5.5,39.6,0.04,3.2,3.7,47.0,68.0,0.1
334,4.3,1.74,10.7,4.9,33.1,0.06,5.5,3.2,42.6,142.0,0.0
335,8.9,1.69,13.5,4.5,31.7,0.06,3.3,2.9,44.1,150.0,0.0
338,3.2,1.65,1.4,15.3,22.0,0.2,14.9,1.8,44.5,15.0,0.1
340,0.4,1.43,35.2,5.2,21.6,0.18,10.0,2.8,25.2,43.0,0.0
341,1.2,1.49,37.9,4.8,19.2,0.1,12.5,2.4,23.2,89.0,0.0
344,7.3,1.7,3.5,8.5,32.8,1.28,3.2,2.9,49.1,13.0,0.0
345,24.1,1.68,2.6,5.5,40.8,0.08,2.3,7.3,41.3,25.0,0.2
346,0.6,1.55,37.2,4.0,22.4,0.23,5.8,2.8,27.8,46.0,0.0
347,0.7,1.74,26.5,4.9,26.3,0.04,5.9,3.3,33.0,94.0,0.1
348,44.3,1.69,1.4,3.7,33.3,0.01,1.1,3.0,57.4,142.0,0.1
357,0.5,1.63,14.9,3.9,8.9,0.46,2.6,0.6,69.1,142.0,0.0
360,3.2,1.36,21.7,20.1,3.0,0.11,5.5,1.0,48.5,58.0,0.2
361,2.1,1.5,17.2,22.9,2.0,0.08,17.3,0.8,39.6,68.0,0.2
362,6.6,1.7,12.6,23.3,1.8,0.04,3.0,0.1,59.0,89.0,0.2
363,16.4,1.5,2.2,2.5,46.0,0.96,3.5,7.0,38.6,0.0,0.2
364,11.8,1.54,4.6,1.7,46.4,0.56,2.2,7.0,37.9,5.0,0.2
365,7.9,1.63,5.3,1.5,46.6,0.24,1.7,6.3,38.4,10.0,0.2
366,9.2,1.57,10.9,1.2,45.3,0.32,2.2,6.6,33.5,25.0,0.3
367,3.3,1.63,11.7,1.1,44.6,0.41,3.4,6.9,32.1,51.0,0.2
368,4.9,1.76,12.4,0.8,45.8,0.34,3.3,8.5,28.8,61.0,0.4
369,9.2,1.75,14.1,0.8,42.8,0.12,3.0,9.8,28.7,91.0,0.8
370,1.6,1.81,18.8,0.9,41.2,0.11,3.7,8.4,26.5,124.0,0.5
371,4.6,1.67,22.9,0.8,38.4,0.09,4.8,6.3,26.5,150.0,0.3
374,32.8,1.17,2.2,6.9,26.1,1.45,11.0,2.4,51.3,25.0,0.1
376,56.8,1.18,3.0,6.5,28.1,0.57,8.2,2.8,51.3,86.0,0.1
377,53.2,1.3,3.8,7.5,24.3,0.3,7.5,2.3,54.5,109.0,0.1
390,24.3,1.32,5.1,12.2,14.7,1.2,5.9,1.6,60.4,0.0,0.1
391,15.7,1.45,4.8,16.4,13.9,0.67,6.5,1.9,56.4,18.0,0.1
392,29.6,1.38,5.5,16.2,13.6,0.38,6.0,1.8,56.8,36.0,0.1
393,30.9,1.44,7.2,15.9,14.1,0.21,5.5,1.9,55.3,53.0,0.1
394,2.0,1.59,24.9,14.8,11.4,0.24,5.1,1.8,41.8,94.0,0.2
395,0.3,1.6,34.2,11.8,10.4,0.16,3.8,1.2,38.6,124.0,0.0
397,17.9,1.47,0.9,8.5,30.6,1.17,11.8,3.9,44.2,0.0,0.1
398,55.5,1.41,4.6,8.3,31.1,0.39,6.4,3.5,46.0,18.0,0.1
399,32.2,1.43,5.8,8.2,31.0,0.24,5.4,3.7,45.8,33.0,0.1
400,25.3,1.52,9.6,9.0,28.9,0.07,4.2,3.6,44.6,74.0,0.1
401,21.0,1.46,8.3,9.6,28.8,0.05,3.6,3.4,46.2,137.0,0.1
402,25.0,1.26,4.5,11.5,12.0,1.49,7.6,2.9,58.8,0.0,0.1
403,6.3,1.4,3.3,13.3,11.4,0.81,10.5,3.2,58.1,10.0,0.2
404,8.3,1.58,4.3,13.7,10.6,0.13,9.2,3.8,58.0,20.0,0.4
405,5.9,1.66,7.2,12.6,12.3,0.04,6.6,4.2,56.6,51.0,0.5
406,2.0,1.62,13.4,8.8,14.1,0.04,3.6,3.9,55.8,99.0,0.4
407,2.4,1.6,7.0,10.0,11.0,0.01,2.4,0.5,69.1,147.0,0.0
408,9.4,1.46,18.4,7.2,27.3,0.41,6.2,3.1,37.7,61.0,0.1
409,2.8,1.67,17.1,19.0,14.2,1.13,16.1,4.3,28.8,0.0,0.5
413,18.7,1.61,2.4,9.2,17.9,0.16,3.0,1.9,65.6,5.0,0.0
414,13.5,1.63,2.3,11.0,18.1,0.09,2.9,2.6,62.9,30.0,0.2
416,19.5,1.62,1.4,6.2,45.7,0.29,0.7,4.9,41.0,10.0,0.1
417,8.5,1.69,3.7,6.2,45.1,0.21,2.4,5.7,36.8,20.0,0.1
418,0.2,1.76,12.7,4.1,37.3,0.08,8.9,3.6,33.4,147.0,0.0
420,1.5,1.3,17.9,11.6,20.2,2.56,15.0,1.7,33.6,15.0,0.0
421,1.7,1.5,26.4,10.5,15.0,1.04,15.2,1.1,31.7,30.0,0.1
422,1.4,1.62,16.8,13.1,19.7,0.21,8.3,1.3,40.8,71.0,0.0
425,0.3,1.72,14.3,15.3,11.6,0.23,6.9,1.1,45.8,127.0,0.0
426,0.1,1.76,9.6,17.0,23.6,0.07,3.3,1.4,45.1,135.0,0.0
429,28.6,1.45,0.3,7.4,17.8,0.16,1.2,1.3,72.0,10.0,0.0
430,42.4,1.53,0.0,7.0,18.9,0.04,1.4,1.4,71.3,23.0,0.0
431,37.1,1.54,0.5,6.8,17.7,0.04,1.2,1.4,72.4,112.0,0.0
432,2.8,1.52,10.6,6.7,13.7,1.37,5.9,1.0,62.1,178.0,0.0
441,3.4,1.35,7.9,18.0,12.1,1.78,21.0,3.5,37.2,0.0,0.3
442,0.6,1.53,9.4,14.9,13.6,0.68,20.6,4.3,36.7,10.0,0.5
444,0.8,1.64,19.4,9.5,3.8,0.04,4.5,0.4,62.4,109.0,0.0
445,0.8,1.64,15.4,4.0,30.4,0.02,1.5,11.7,36.5,147.0,0.5
451,27.2,1.4,4.1,11.9,37.4,0.83,4.5,4.4,37.6,0.0,0.1
452,24.9,1.46,0.5,10.0,27.0,0.21,5.0,2.2,55.3,18.0,0.0
453,20.3,1.5,0.7,10.1,26.8,0.08,4.6,2.5,55.3,43.0,0.0
454,0.1,1.69,20.5,9.6,18.1,0.29,6.6,2.0,43.1,74.0,0.1
455,24.9,1.42,5.2,7.2,38.5,2.25,3.5,3.5,42.0,0.0,0.1
456,21.0,1.56,3.8,7.1,41.8,0.76,2.3,4.1,40.8,10.0,0.1
457,0.4,1.65,23.3,4.0,26.8,0.21,19.7,2.6,23.6,56.0,0.0
465,12.5,1.65,4.8,11.4,29.0,0.73,5.2,2.4,47.2,0.0,0.0
466,21.0,1.46,7.0,12.3,26.9,0.16,6.0,2.3,45.5,23.0,0.0
467,6.4,1.56,16.2,11.3,23.4,0.15,6.6,2.5,40.0,66.0,0.0
468,1.2,1.42,26.5,10.4,19.5,0.13,7.1,1.9,34.6,79.0,0.0
469,0.1,1.6,20.0,10.8,21.8,0.08,5.6,2.1,39.7,130.0,0.0
482,68.3,1.31,1.5,19.1,26.6,0.31,4.9,6.2,41.5,0.0,0.2
483,39.8,1.53,1.5,5.3,42.2,0.24,1.6,8.1,41.1,18.0,0.2
484,54.5,1.53,1.6,5.9,41.4,0.08,1.8,7.7,41.4,28.0,0.2
485,56.5,1.52,1.6,5.5,41.6,0.03,1.6,8.5,41.0,53.0,0.2
486,56.5,1.49,1.0,6.0,41.1,0.0,1.1,8.3,42.2,112.0,0.3
494,47.9,1.5,2.8,7.1,47.0,0.2,3.1,8.6,31.1,13.0,0.3
495,43.0,1.53,2.9,5.3,47.1,0.08,3.5,0.0,30.9,51.0,0.3
496,51.9,1.57,2.9,5.6,47.2,0.01,3.2,8.5,32.3,81.0,0.3
497,61.1,1.54,3.4,7.0,43.9,0.0,2.0,8.8,34.2,104.0,0.7
499,50.9,1.41,0.4,3.3,35.9,0.64,0.7,2.2,57.5,0.0,0.0
500,25.0,1.58,0.5,5.2,29.4,0.25,1.5,1.8,61.6,13.0,0.0
501,30.6,1.63,0.5,4.0,29.9,0.08,0.7,2.0,62.9,43.0,0.0
502,13.8,1.47,3.6,3.8,26.8,1.26,3.5,1.6,60.7,107.0,0.0
503,5.3,1.62,10.9,3.2,27.6,0.46,1.9,1.8,54.6,162.0,0.0
512,63.1,1.32,5.0,16.8,22.0,2.14,12.0,7.5,32.9,0.0,0.6
513,3.0,1.64,6.8,15.4,21.3,0.57,12.3,7.0,36.3,23.0,0.9
514,5.3,1.68,8.2,15.4,20.6,0.2,12.2,6.7,36.0,36.0,0.9
515,3.0,1.78,8.8,13.7,20.9,0.06,11.4,7.2,37.0,56.0,1.0
516,0.9,1.79,15.2,14.5,19.5,0.04,11.8,7.3,30.4,71.0,1.4
517,0.3,1.58,22.9,11.0,20.3,0.05,10.5,7.4,26.8,109.0,1.1
518,0.1,1.67,24.2,10.3,20.7,0.04,10.4,7.2,26.3,160.0,0.9
519,19.0,1.33,8.4,14.0,18.7,1.44,9.3,5.5,43.8,0.0,0.3
520,24.0,1.32,7.9,13.7,19.3,0.51,8.7,5.2,44.7,25.0,0.5
521,31.5,1.38,7.8,13.3,20.4,0.11,7.8,6.1,44.0,48.0,0.6
522,28.3,1.45,8.7,14.1,19.7,0.0,7.4,5.6,43.9,58.0,0.6
523,7.7,1.43,24.0,13.5,15.2,0.0,6.3,4.7,35.8,91.0,0.5
524,5.0,1.61,26.4,12.2,16.6,0.0,5.4,5.2,33.6,130.0,0.6
530,27.9,1.52,0.9,9.7,26.7,0.71,5.4,2.3,55.0,0.0,0.0
531,21.4,1.54,6.4,8.8,38.9,0.3,6.7,5.2,33.8,18.0,0.2
532,20.7,1.59,4.8,9.2,39.5,0.12,4.0,5.0,37.4,53.0,0.1
533,1.7,1.56,15.7,8.1,30.8,0.14,9.5,4.3,31.4,79.0,0.2
534,0.9,1.55,19.0,9.3,29.9,0.07,10.6,4.1,27.0,89.0,0.1
535,0.5,1.63,25.8,8.9,25.9,0.03,17.6,4.5,17.2,137.0,0.1
541,6.4,1.57,16.3,26.9,5.3,0.15,3.9,1.0,46.5,76.0,0.1
542,1.0,1.66,27.8,21.0,4.9,0.012,3.6,1.0,41.6,91.0,0.1
555,4.5,1.49,5.3,2.6,7.0,1.44,4.4,0.6,80.1,89.0,0.0
559,20.4,1.54,0.7,17.5,24.9,0.43,4.9,1.5,50.5,13.0,0.0
560,14.5,1.64,0.5,17.9,25.1,0.08,3.5,2.0,51.0,28.0,0.0
561,1.4,1.66,5.4,16.5,19.9,1.34,6.7,2.2,49.2,53.0,0.1
562,8.2,1.67,3.0,18.3,21.2,0.45,5.4,2.2,49.8,71.0,0.1
564,58.5,1.36,0.7,7.3,49.7,0.8,3.7,6.5,32.1,0.0,0.0
565,23.3,1.6,0.6,10.2,45.9,0.1,2.6,6.4,34.2,13.0,0.1
566,12.2,1.75,1.4,10.2,40.7,0.03,2.9,7.0,37.7,38.0,0.1
567,24.9,1.65,0.4,11.9,40.3,0.02,3.4,6.3,37.6,74.0,0.1
568,0.1,1.83,17.6,6.2,39.1,0.18,3.1,6.7,27.2,107.0,0.1
569,24.5,1.25,0.9,14.3,15.9,1.19,2.9,1.2,63.8,0.0,0.0
570,11.2,1.49,0.9,15.1,16.0,0.35,2.9,1.6,63.4,15.0,0.1
571,11.5,1.53,0.7,16.0,14.9,0.14,2.1,1.5,64.7,30.0,0.1
572,6.9,1.61,2.2,14.5,14.4,0.07,2.7,1.2,65.0,43.0,0.0
573,19.0,1.58,0.7,17.3,13.6,0.05,2.1,1.3,65.0,61.0,0.0
575,5.5,1.16,10.9,3.4,7.4,1.81,9.6,0.6,68.1,20.0,0.0
576,1.9,1.64,15.2,3.4,8.2,0.3,6.0,0.5,66.7,33.0,0.0
577,1.9,1.63,20.6,4.0,7.3,0.2,6.0,0.6,61.5,64.0,0.0
578,2.7,1.61,10.6,3.2,5.5,0.08,2.6,0.1,78.0,86.0,0.0
580,11.3,1.56,11.9,10.5,28.4,2.04,4.2,3.2,41.7,0.0,0.1
581,9.4,1.39,17.7,10.5,26.8,0.69,6.5,2.8,35.6,20.0,0.1
582,13.4,1.52,16.5,11.0,27.3,0.47,6.1,2.7,36.2,33.0,0.2
583,1.0,1.61,12.8,9.9,30.8,0.29,4.3,3.5,38.4,56.0,0.3
584,1.0,1.65,11.3,9.1,32.0,0.21,5.2,3.3,39.0,71.0,0.1
585,0.4,1.63,12.4,8.0,30.0,0.17,4.1,3.2,42.1,83.0,0.2
586,0.1,1.63,12.2,9.1,28.2,0.15,4.3,3.1,43.0,104.0,0.1
588,14.8,1.54,1.9,6.3,39.8,0.49,5.4,4.5,42.0,30.0,0.1
