,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth.cm_Top,VCOS
1231,17.4,1.48,1.2,50.4,4.5,0.22,4.7,0.1,39.1,33.0,0.0
6942,1.89,1.59,30.0,6.3,8.5,0.37,12.0,1.5,41.6,15.0,0.1
13616,31.6,1.02,1.5,11.8,18.3,0.72,1.7,1.4,65.2,10.0,0.1
12921,39.4,1.46,0.0,11.0,0.5,0.02,0.4,0.0,88.5,137.0,0.0
18356,10.2,1.59,6.6,4.0,4.5,0.7,2.8,0.2,81.9,122.0,0.0
714,3.3,1.68,17.8,13.4,18.5,0.13,13.6,5.5,30.6,48.0,0.6
2544,2.24,1.68,6.7,21.4,18.8,0.59,9.5,5.6,37.6,5.0,0.4
7299,23.45,1.57,1.8,7.4,20.2,0.2,5.0,2.2,63.2,23.0,0.2
15432,84.1,1.56,0.4,0.8,56.7,0.03,0.0,5.6,36.5,102.0,0.0
15684,15.8,1.58,1.4,12.4,19.0,2.12,4.1,1.7,61.4,0.0,0.0
2420,9.44,1.57,4.5,26.7,6.7,0.76,2.1,0.4,59.6,53.0,0.0
17480,14.5,1.44,1.2,1.1,34.9,0.24,2.5,1.6,58.7,38.0,0.0
17549,4.49,1.49,7.4,24.0,11.8,0.57,17.4,1.8,37.4,8.0,0.2
8551,1.97,1.7,27.4,30.5,2.5,0.02,2.6,0.5,36.5,206.0,0.0
14238,21.0,1.66,2.6,9.4,15.9,0.16,3.0,1.8,67.2,64.0,0.1
13829,0.01,1.58,15.2,6.9,38.9,0.42,4.3,3.6,31.1,76.0,0.0
13768,12.1,1.7,5.4,12.2,13.3,0.12,2.5,1.8,64.8,132.0,0.0
7071,49.75,1.4,0.6,2.7,5.1,0.49,0.8,0.2,90.6,0.0,0.0
9722,9.64,1.58,1.4,24.2,4.8,0.34,2.5,0.2,66.9,20.0,0.0
12672,0.7,1.65,4.3,25.8,5.7,0.18,5.4,0.9,57.9,43.0,0.0
5857,6.36,1.75,1.9,3.2,45.3,0.18,3.2,8.6,37.7,117.0,0.1
1652,3.24,1.62,15.8,13.5,15.6,0.24,22.9,9.5,21.2,25.0,1.5
7706,27.6,1.29,4.8,5.9,12.8,1.9,4.2,0.4,71.9,66.0,0.0
14121,0.65,1.59,6.0,17.3,1.4,1.66,3.2,0.1,72.0,135.0,0.0
13090,6.84,1.51,14.7,4.8,15.8,0.16,14.5,13.0,33.4,122.0,3.8
9394,5.04,1.62,9.8,7.7,29.8,0.27,11.5,12.6,27.6,20.0,1.0
4305,0.02,1.71,7.4,1.8,57.4,2.15,5.0,10.4,17.9,96.0,0.1
14214,2.26,1.66,15.5,4.8,12.7,0.22,11.1,2.8,52.9,130.0,0.2
1994,20.35,1.6,0.7,11.7,10.6,0.23,1.0,1.2,74.8,33.0,0.0
14246,18.4,1.57,1.7,23.0,9.9,0.34,2.9,1.8,60.5,86.0,0.2
17259,6.57,1.63,1.0,31.1,7.6,0.04,3.8,1.1,55.4,81.0,0.0
9841,14.2,1.55,1.0,42.0,1.0,0.07,4.6,0.0,51.4,183.0,0.0
13529,48.6,1.45,1.2,3.8,37.3,0.57,0.7,8.7,48.1,13.0,0.2
8290,30.2,1.27,45.4,8.0,9.0,0.06,9.6,1.6,26.0,132.0,0.4
7203,35.5,1.53,1.7,8.1,8.6,0.16,0.2,0.1,81.3,13.0,0.0
8479,19.7,1.31,1.9,7.1,42.5,2.01,4.1,5.1,39.3,109.0,0.0
709,125.0,1.56,1.4,0.7,62.8,0.06,0.4,9.0,25.7,68.0,0.0
8302,17.1,1.52,0.8,13.1,4.7,0.1,2.2,0.5,78.7,25.0,0.0
17419,23.7,1.18,1.1,3.6,51.9,0.77,2.3,6.0,35.1,0.0,0.0
5634,23.45,1.55,2.2,7.1,32.1,0.19,4.9,5.0,48.7,28.0,0.0
15467,7.89,1.62,2.0,31.2,1.9,0.09,2.1,0.1,62.7,94.0,0.0
9695,0.7,1.65,3.6,3.5,36.7,1.32,1.3,5.4,49.4,86.0,0.1
11952,15.8,1.62,2.6,15.7,7.9,0.15,1.5,0.1,72.2,79.0,0.0
18135,1.64,1.05,11.6,0.7,1.5,2.19,83.4,0.9,1.7,0.0,0.2
3526,16.7,1.63,4.7,12.8,9.4,0.27,2.5,0.4,70.2,36.0,0.0
11938,36.2,1.21,1.6,4.1,50.3,1.49,8.0,7.0,29.0,0.0,0.0
8582,21.7,1.35,5.4,17.3,14.7,0.85,9.0,1.6,52.0,8.0,0.0
16898,7.56,1.67,1.8,21.4,16.8,0.16,4.6,1.5,53.9,81.0,0.0
8315,12.7,1.46,2.8,23.0,8.2,0.73,7.7,0.9,57.4,15.0,0.0
4230,5.26,1.61,6.0,6.3,16.3,0.82,3.2,1.2,67.0,119.0,0.0
4226,0.8,1.53,11.7,9.0,48.2,0.23,3.7,10.7,16.2,122.0,0.5
18149,9.2,1.65,2.2,12.2,9.7,0.55,1.6,1.3,73.0,102.0,0.0
2587,15.8,1.56,4.5,14.6,22.4,0.22,7.3,5.9,45.1,33.0,0.2
15829,64.4,1.39,1.8,1.8,17.4,0.11,0.3,1.7,78.0,132.0,0.0
8674,13.8,1.7,2.6,10.1,29.4,0.4,5.6,8.6,42.4,20.0,1.3
1271,8.35,1.58,5.1,14.9,12.9,0.42,3.8,1.0,62.3,86.0,0.0
7085,86.8,1.54,2.0,1.8,28.4,0.1,1.9,7.9,57.5,79.0,0.5
14078,10.8,1.64,0.9,9.6,6.2,0.11,0.5,0.7,82.0,160.0,0.0
14120,3.81,1.63,0.7,14.5,1.4,1.06,3.9,0.1,79.4,64.0,0.0
11320,1.64,1.48,30.6,6.4,4.6,0.23,8.0,4.8,43.0,96.0,2.6
12930,64.4,1.43,3.3,4.8,2.2,0.54,6.6,0.0,83.1,8.0,0.0
14775,28.3,1.71,0.9,5.4,37.0,0.08,0.3,5.4,50.8,30.0,0.2
12828,22.4,1.13,3.4,15.2,7.7,2.49,0.9,0.6,72.2,0.0,0.0
17212,1.05,1.64,21.9,22.3,6.3,0.18,27.8,1.5,20.0,33.0,0.2
9526,48.6,1.48,1.8,9.4,35.9,0.35,1.9,5.2,45.7,10.0,0.1
16240,15.1,1.46,2.5,16.9,14.6,2.24,5.3,0.9,59.8,0.0,0.0
1363,129.5,1.54,0.5,0.9,70.7,0.11,0.0,14.0,13.9,15.0,0.0
3276,26.95,1.58,0.4,10.9,17.3,0.04,1.5,0.4,69.5,18.0,0.0
4395,1.18,1.6,13.1,33.8,1.0,0.24,25.3,0.2,26.6,25.0,0.0
4073,12.73,1.48,3.6,10.0,4.4,0.17,3.2,0.4,78.4,25.0,0.0
18305,2.3,1.63,11.7,6.2,3.3,0.21,3.8,0.2,74.8,91.0,0.0
18405,1.7,1.51,11.6,17.8,0.3,0.03,1.5,0.0,68.8,165.0,0.0
3940,59.15,1.52,1.6,3.6,51.9,0.1,1.7,4.3,36.9,61.0,0.0
14430,14.9,1.35,1.6,24.0,11.1,0.83,7.1,2.6,53.4,0.0,0.2
10295,43.8,1.38,0.2,3.2,1.1,0.06,0.4,0.2,94.9,23.0,0.0
9010,4.42,1.62,6.6,0.4,61.0,0.58,1.0,5.4,25.5,193.0,0.1
8614,2.14,1.46,2.9,24.8,6.4,1.17,4.2,1.1,60.6,76.0,0.0
5953,53.25,1.68,2.4,0.6,38.8,0.1,3.8,32.2,10.8,36.0,11.4
3199,12.0,1.52,9.1,27.0,14.3,2.29,10.3,3.1,35.9,84.0,0.3
12424,34.2,1.41,0.9,9.3,17.2,0.47,1.6,0.2,70.8,13.0,0.0
11002,23.09,1.51,16.1,2.6,11.0,0.1,4.7,0.5,65.1,152.0,0.0
3998,69.7,1.24,0.4,1.7,1.7,0.33,0.5,0.1,95.6,5.0,0.0
8812,26.3,1.59,6.4,5.5,33.5,0.26,6.4,22.1,24.0,147.0,2.1
18246,0.02,1.41,40.2,8.4,3.0,1.86,30.7,0.3,17.5,0.0,0.0
63,0.008,1.38,9.06,9.36,0.78,2.14,76.33,0.43,3.86,0.0,0.18
8980,13.1,0.56,7.0,7.6,25.2,7.08,30.1,3.9,26.2,2.0,0.0
9149,213.0,0.68,6.0,10.9,0.9,4.59,80.3,0.5,1.4,0.0,0.1
1925,0.46,1.44,44.2,8.0,6.86,0.04,11.0,1.4,28.2,165.0,0.4
50,0.99,1.29,13.26,5.08,3.62,3.26,61.65,5.73,2.96,0.0,7.7
72,2.94,1.05,1.66,27.04,0.64,0.38,57.42,0.05,13.18,26.0,0.01
55,0.4,1.0,7.55,11.94,0.32,3.5,76.66,0.16,3.35,0.0,0.02
6231,0.51,1.61,48.4,12.4,2.6,0.58,28.8,2.4,5.2,36.0,0.2
15026,36.8,1.48,0.9,2.2,3.1,0.42,0.1,0.1,93.6,206.0,0.0
13098,0.07,1.4,55.8,4.2,2.2,0.3,26.4,0.2,11.2,91.0,0.0
31,0.04,1.85,31.5,5.4,22.7,0.1,9.4,5.3,24.5,111.0,1.2
14630,0.09,1.68,56.2,25.6,1.6,0.05,6.4,0.4,9.8,157.0,0.0
16091,1.85,1.68,9.8,1.1,51.3,0.08,2.3,14.4,20.7,48.0,0.4
5349,65.75,1.53,0.5,0.4,62.4,0.57,1.0,3.3,32.3,0.0,0.0
12635,0.04,1.68,37.5,24.3,4.8,0.13,7.6,0.5,25.3,170.0,0.0
5412,55.55,1.41,4.6,8.3,31.1,0.39,6.4,3.5,46.0,18.0,0.1
16815,1.5,1.54,6.4,37.2,1.6,0.24,17.6,0.4,36.8,25.0,0.0
6120,2.41,1.6,4.6,2.0,28.8,0.54,2.2,5.4,56.9,104.0,0.1
14090,0.12,1.38,54.0,5.4,7.2,0.12,7.8,1.4,24.0,119.0,0.2
4110,10.5,1.42,1.2,8.2,1.9,1.67,4.3,0.0,84.4,0.0,0.0
210,15.4,1.49,0.5,32.1,17.0,0.46,3.2,2.7,44.3,20.0,0.2
282,124.8,1.38,0.5,1.5,19.4,0.04,1.4,16.2,57.5,91.0,3.5
1883,3.68,1.56,3.1,15.7,1.6,0.67,0.9,0.2,78.5,13.0,0.0
3251,15.8,1.49,0.5,13.3,2.5,0.12,0.6,0.2,82.1,61.0,0.0
17337,25.6,1.56,2.4,11.4,16.8,0.1,4.3,0.8,64.3,23.0,0.0
15505,7.45,1.63,2.4,19.5,16.1,0.48,6.5,1.7,53.8,15.0,0.0
47,7.74,0.82,12.38,7.54,10.98,6.08,42.38,7.98,10.56,6.0,8.18
864,0.1,1.72,17.6,7.6,1.6,0.11,5.6,0.1,67.5,124.0,0.0
6175,118.95,1.46,2.6,8.2,34.2,0.02,11.0,16.8,25.2,147.0,2.0
9578,0.19,1.65,7.2,9.1,15.2,0.32,2.8,0.4,65.3,89.0,0.0
8659,5.26,1.51,32.9,25.4,5.2,0.07,9.9,1.0,25.4,109.0,0.2
3236,15.6,1.45,3.9,11.1,3.2,0.39,6.2,0.1,75.5,10.0,0.0
2350,18.75,1.68,0.4,14.0,6.1,0.01,0.1,0.2,79.2,145.0,0.0
4216,32.9,1.41,1.7,4.3,53.4,1.75,6.2,1.9,32.5,0.0,0.0
1743,60.5,1.36,2.8,6.6,32.7,0.14,8.5,24.5,20.9,20.0,4.0
281,76.9,1.35,0.9,1.7,13.5,0.06,1.1,2.3,80.3,56.0,0.2
16567,4.73,1.49,4.3,8.0,2.3,0.45,4.7,0.3,80.4,38.0,0.0
126,23.0,1.57,3.4,11.0,14.0,0.43,2.3,0.6,68.7,20.0,0.0
15866,11.0,1.42,2.5,2.5,13.5,3.22,12.5,1.2,67.8,30.0,0.0
7827,52.6,1.49,0.5,2.5,44.4,0.45,1.5,1.7,49.4,0.0,0.0
16272,1.44,1.58,25.7,11.6,21.6,0.1,2.1,2.4,36.6,133.0,0.0
11618,0.35,1.73,26.5,3.4,27.1,0.05,2.4,2.2,38.4,190.0,0.0
6187,52.6,1.56,0.3,2.3,52.9,0.04,2.4,7.4,34.6,145.0,0.1
6378,3.22,1.63,1.5,4.0,20.0,0.5,3.8,1.2,69.5,140.0,0.0
3471,2.63,1.76,3.8,25.3,3.5,0.74,4.3,0.1,63.0,130.0,0.0
17433,28.3,1.59,1.8,4.3,36.2,0.18,2.7,6.6,48.3,43.0,0.1
9726,10.1,1.56,1.7,24.2,4.1,0.53,5.3,0.2,64.5,66.0,0.0
7985,1.31,1.65,35.6,11.6,16.1,0.08,7.6,8.3,19.5,89.0,1.3
15802,13.1,1.58,1.5,28.4,23.7,0.02,5.5,5.1,35.7,43.0,0.1
492,106.0,1.49,0.8,0.1,74.2,0.06,1.4,4.3,19.2,140.0,0.0
2260,7.23,1.59,5.0,23.1,10.5,0.48,6.9,2.0,52.2,20.0,0.3
2040,81.1,1.58,1.4,5.1,33.3,0.04,3.4,14.4,38.9,107.0,3.5
13449,24.3,1.52,12.1,10.4,29.4,0.35,6.1,3.2,38.8,48.0,0.0
13460,0.08,1.71,19.2,2.9,19.0,0.2,2.1,2.4,54.4,94.0,0.0
13635,8.15,1.58,5.1,14.9,12.9,0.42,3.8,1.0,62.3,86.0,0.0
8956,28.3,1.56,2.1,17.4,13.3,0.04,2.1,6.7,58.1,86.0,0.3
2088,33.2,1.46,0.6,5.4,10.0,0.1,1.2,0.1,82.7,10.0,0.0
12113,13.8,1.7,1.9,10.4,34.8,0.42,9.2,9.2,34.0,130.0,0.5
10987,0.01,1.66,34.0,16.8,1.8,0.24,7.6,0.2,39.6,20.0,0.0
8468,28.9,1.32,1.2,5.3,54.5,2.08,1.2,7.7,30.1,0.0,0.0
15491,0.79,1.47,16.2,15.0,7.8,0.65,5.2,4.0,51.0,43.0,0.8
12640,0.22,1.69,22.2,14.7,16.8,0.12,8.8,3.3,33.7,147.0,0.5
5529,0.42,1.69,14.2,7.7,29.1,0.09,6.3,4.3,38.3,76.0,0.1
16313,0.07,1.65,27.4,9.8,16.0,0.09,7.6,1.2,38.0,147.0,0.0
6753,11.85,1.35,3.7,8.5,18.3,1.71,2.4,4.7,62.3,122.0,0.1
7790,43.4,1.27,0.9,11.2,41.7,0.95,1.8,4.1,40.3,0.0,0.0
4884,19.05,1.41,0.9,8.1,2.8,0.3,3.9,0.2,84.1,20.0,0.0
1410,7.63,1.68,6.0,28.5,16.6,0.2,1.0,4.9,40.0,114.0,0.4
15451,8.26,1.58,2.3,4.5,27.6,1.08,2.5,3.5,59.5,0.0,0.1
2992,15.15,1.34,2.7,22.8,1.2,1.1,7.5,0.1,65.7,0.0,0.0
17099,12.7,1.61,1.6,26.5,19.7,0.23,5.8,2.1,44.3,20.0,0.0
10508,9.2,1.57,10.9,1.2,45.3,0.32,2.2,6.6,33.5,26.0,0.3
15458,40.1,1.54,0.3,1.5,24.1,0.15,1.2,2.2,70.7,61.0,0.0
18313,5.92,1.45,2.9,11.1,0.4,0.85,9.1,0.0,76.5,36.0,0.0
7477,1.63,1.7,11.0,14.4,31.0,0.1,5.8,2.8,35.0,112.0,0.0
10347,12.1,1.59,2.4,4.7,11.7,0.17,3.9,1.0,76.3,33.0,0.0
5101,0.02,1.45,17.5,27.1,3.1,0.93,23.0,2.2,25.4,10.0,1.7
4017,22.3,1.43,1.2,8.1,0.6,0.17,3.8,0.1,86.2,51.0,0.0
1533,29.6,1.61,2.1,1.6,62.1,0.34,0.9,13.4,19.7,79.0,0.2
16633,15.8,1.49,1.5,9.0,19.6,0.02,4.4,2.7,62.7,140.0,0.1
6199,23.35,1.63,1.7,9.8,30.1,0.24,12.7,11.2,32.6,20.0,1.9
13804,128.0,1.31,0.5,0.6,66.5,1.2,0.1,19.4,12.8,0.0,0.1
14171,13.6,1.5,2.4,19.0,31.8,1.1,14.8,7.8,24.1,0.0,0.1
8192,0.3,1.55,28.9,26.2,11.9,0.33,9.6,3.0,20.0,48.0,0.4
5286,10.31,1.68,1.7,2.3,3.8,0.17,3.2,0.5,88.4,81.0,0.1
8205,0.27,1.55,3.1,37.1,8.9,0.95,9.7,2.2,38.8,36.0,0.2
12701,2.41,1.54,3.7,7.8,13.1,1.26,2.8,1.0,71.5,48.0,0.1
5132,2.46,1.68,23.6,3.8,31.0,0.04,11.8,12.6,15.8,91.0,1.4
16569,0.23,1.54,14.3,7.8,6.7,0.31,9.9,7.7,47.4,53.0,6.2
6452,1.37,1.48,9.0,17.7,11.6,2.18,4.0,1.0,56.6,0.0,0.1
1455,6.3,1.7,17.4,10.7,20.3,0.11,9.6,7.9,32.8,33.0,1.3
12889,53.9,1.54,1.9,3.1,0.8,0.22,1.2,0.0,93.0,8.0,0.0
2170,0.8,1.78,12.2,30.2,15.9,0.02,6.5,5.6,29.4,198.0,0.2
3491,9.2,1.7,2.6,26.9,2.8,0.78,3.3,0.1,64.3,53.0,0.0
9679,134.0,0.76,19.6,2.8,21.0,8.48,16.4,3.0,37.0,0.0,0.2
13450,3.4,1.69,22.0,9.6,23.4,0.27,14.0,1.6,29.4,58.0,0.0
1258,27.95,1.43,1.2,11.6,12.3,0.34,0.7,1.6,72.5,10.0,0.1
9271,56.5,1.19,0.4,2.8,6.0,1.22,0.9,0.3,89.6,0.0,0.0
8863,20.4,1.61,4.4,8.8,26.6,0.02,7.2,11.8,39.2,86.0,2.0
5440,8.55,1.51,1.24,11.7,17.7,0.41,3.1,2.5,63.8,10.0,0.0
1294,0.23,1.78,14.0,32.7,9.8,0.06,3.7,0.3,39.5,107.0,0.0
13433,8.22,1.59,1.2,44.1,10.9,0.33,3.8,1.1,38.9,114.0,0.0
16784,0.05,1.68,20.7,10.2,13.8,0.01,35.1,8.0,11.4,185.0,1.0
10676,6.35,1.4,3.3,13.3,11.4,0.81,10.5,3.2,58.1,10.0,0.2
298,7.9,1.62,1.9,24.7,6.6,0.61,2.9,1.2,62.7,89.0,0.0
15023,40.8,1.43,1.9,2.3,3.2,0.27,2.3,0.1,90.2,109.0,0.0
10754,18.0,1.53,1.0,7.7,33.0,0.22,2.2,2.6,53.4,30.0,0.1
17731,40.8,1.51,0.7,6.1,13.9,0.23,0.2,0.6,78.5,10.0,0.0
9286,27.0,1.32,0.6,8.1,7.1,0.65,3.4,0.7,80.1,15.0,0.0
14021,18.0,1.52,3.8,15.1,15.0,0.09,6.0,2.2,57.8,46.0,0.1
1986,31.55,1.41,0.9,5.6,15.1,1.52,3.4,1.8,73.2,0.0,0.0
17527,21.0,1.68,6.0,0.6,30.4,0.04,2.0,33.6,7.8,142.0,19.6
10428,61.8,1.53,0.0,4.4,56.7,0.08,1.5,4.9,32.5,41.0,0.0
3992,147.0,1.07,2.8,5.5,1.7,0.75,2.9,0.1,87.0,0.0,0.0
17226,0.27,1.77,20.6,9.1,19.4,0.14,16.4,9.1,23.8,142.0,1.6
11924,5.52,1.67,1.5,4.2,24.5,0.08,2.3,5.0,62.4,152.0,0.1
5094,2.5,1.74,5.3,0.7,47.9,0.05,3.3,16.3,25.2,145.0,1.3
7291,7.1,1.75,6.2,4.8,37.0,0.08,10.0,16.4,24.4,130.0,1.2
13874,27.0,1.6,0.6,3.9,51.4,0.15,1.4,14.4,28.0,36.0,0.3
8033,0.04,1.29,88.7,1.4,1.4,0.23,5.8,0.6,1.8,71.0,0.2
3126,0.39,1.68,25.4,12.8,7.2,0.16,31.5,0.8,22.2,64.0,0.1
10782,45.4,1.38,4.3,8.7,23.8,0.93,2.2,2.7,58.3,0.0,0.0
16731,48.6,1.43,2.8,3.7,33.3,2.21,18.1,8.8,32.8,0.0,0.5
3365,60.45,1.48,2.2,0.5,58.5,0.98,0.7,9.9,28.1,38.0,0.1
12860,58.5,1.39,1.7,3.2,2.4,0.71,1.2,0.1,91.4,186.0,0.0
1956,0.14,1.5,54.9,9.0,6.8,0.08,6.1,1.0,22.2,117.0,0.0
16153,0.46,1.7,16.4,2.2,40.8,0.18,4.2,5.3,31.0,48.0,0.1
15039,1.69,1.51,4.0,3.2,3.1,1.33,5.0,0.1,84.6,102.0,0.0
3833,32.2,1.45,0.6,4.7,51.7,1.05,4.1,3.8,35.0,0.0,0.1
7308,1.46,1.7,29.9,4.0,9.2,0.15,4.3,1.4,51.0,112.0,0.2
5419,56.85,1.18,3.0,6.5,28.1,0.57,8.2,2.8,51.3,86.0,0.1
10153,7.89,1.61,3.3,7.0,36.3,0.22,8.6,2.8,41.8,48.0,0.2
13486,18.8,1.52,0.2,7.9,23.8,0.51,2.7,2.0,63.4,0.0,0.0
16230,11.5,1.59,5.2,1.1,66.6,0.72,9.2,9.5,8.0,30.0,0.4
3708,3.83,1.58,1.4,3.7,46.3,2.91,4.5,6.8,37.3,112.0,0.0
11827,16.4,1.47,1.2,20.6,9.6,0.12,2.7,0.7,65.2,28.0,0.0
3346,40.8,1.56,0.5,2.3,35.5,0.03,0.6,5.1,55.7,8.0,0.3
4314,4.02,1.6,22.1,8.6,31.5,0.14,8.4,9.1,19.6,102.0,0.8
607,13.8,1.57,7.4,6.7,34.9,0.07,6.9,5.2,28.7,199.0,0.2
3759,16.2,1.65,1.5,7.5,16.3,0.48,1.2,0.9,72.6,0.0,0.0
15028,57.0,1.07,4.6,3.3,2.6,2.55,4.3,0.0,85.2,36.0,0.0
2658,0.72,1.66,1.2,0.4,60.1,0.74,1.4,9.5,27.0,109.0,0.4
7762,15.8,1.5,2.1,32.2,3.8,0.03,2.0,0.2,59.7,41.0,0.0
5369,44.35,1.59,1.2,4.4,29.8,0.28,2.2,17.6,39.4,15.0,5.4
9517,0.11,1.67,15.6,20.0,2.1,0.07,1.5,0.1,60.7,196.0,0.0
9714,13.6,1.59,0.7,21.9,3.4,0.12,3.1,0.1,70.8,33.0,0.0
136,93.3,1.49,1.9,1.8,53.93,0.6,1.8,5.4,35.1,0.0,0.1
10569,2.63,1.47,17.7,10.5,26.8,0.69,6.5,2.8,35.6,20.0,0.1
