"X","Ksat_cmhr","Db","Clay","VFS","MS","OC","Silt","COS","FS","Depth.cm_Top","VCOS"
140,74.9,1.56,2.6,2,51.7,0.1,0.8,4.8,37.9,152,0.2
141,36.2,1.43,1.5,5.4,10.2,0.72,1.3,0.5,81.1,0,0
143,56.5,1.41,1,5.9,9.4,0.25,1,0.5,82.2,25,0
144,55.2,1.47,0.9,5.3,10.3,0.1,0.3,0.6,82.6,56,0
145,60.5,1.48,0.8,4.4,10.7,0.09,0.6,0.6,82.9,102,0
146,64.4,1.49,0.5,4.2,11.3,0.05,0.6,0.6,82.3,142,0
148,56.5,1.4,0.9,4.6,14.8,0.23,0.9,1.4,77.4,5,0
149,61.1,1.34,1,4.7,14.7,0.18,0.7,1.4,77.5,25,0
151,53.9,1.47,0.7,4.3,15.1,0.04,0.9,1.4,77.6,132,0
152,53.9,1.47,0.6,4.7,12.4,0.05,0.6,0.8,80.9,198,0
153,43.8,1.26,2.9,7.8,18.8,2.22,4.7,1.8,63.9,0,0.1
154,25.6,1.5,0.9,8.6,17.4,0.2,1.1,1.7,70.2,8,0.1
158,28.3,1.54,0.8,16.1,13,0.08,0.2,1.4,68.5,10,0
159,6.1,1.48,4.1,13.7,14.9,0.69,3.2,1.8,62.3,48,0
163,41,1.55,0.5,2.3,35.5,0.03,0.6,5.1,55.7,8,0.3
164,27.6,1.62,1.8,2.9,31.4,0.04,0.6,5.4,57.7,64,0.2
165,19.6,1.63,2.3,2.9,31.1,0.07,0.5,5.7,57.2,94,0.3
167,21.9,1.66,5,3.1,24.1,0.5,2.8,3.9,60.8,112,0.3
173,1.9,1.59,30,6.3,8.5,14.41,12,1.5,41.6,15,0.1
174,9.47,1.67,0.7,5.1,29.6,0.26,1.1,2.5,61,5,0
175,1,1.64,3.3,5.8,26.6,0.17,2.8,2.6,58.8,28,0.1
177,0.81,1.54,19.3,5.4,22,0.22,2.4,2,48.8,41,0.1
179,0.95,1.72,9,4.7,26.4,0.18,3.8,2.8,53.2,61,0.1
180,2.95,1.16,9.1,13.7,2.2,1.88,12.9,0.1,62,0,0
181,24.4,1.55,0.4,15.3,2.6,0.04,1.4,0.1,80.2,20,0
182,0.07,1.67,18.4,14,1.5,0.03,2.9,0.2,62.7,71,0.3
184,14.6,1.55,2.2,12.2,0.2,0.05,0.7,0,84.7,147,0
186,134,1.46,0.8,0.7,70.8,0.53,1.3,9.1,17.2,13,0.1
187,161,1.54,0.2,0.2,73.1,0.12,0.4,8.9,17,20,0.2
189,140,1.47,1,0.5,68.6,0.26,1,7.9,20.9,53,0.1
193,17.5,1.25,1.9,16.7,4.7,4.4,11.3,0.4,65,0,0
194,17.1,1.42,0.9,17.2,6.2,0.77,8.1,0.5,67.1,8,0
196,11.8,1.54,1.1,18.9,5.2,0.14,7.3,0.5,67,33,0
198,7.3,1.4,5.6,18.2,5,1.25,7.5,0.5,63.2,64,0
199,4.2,1.51,4.3,18.5,5,0.77,7.1,0.5,64.5,74,0.1
201,0.3,1.74,26.5,12.6,2.7,0.18,3.4,0.2,54.6,124,0
202,105,1.43,1.8,2.3,63.8,0.8,1.3,15.4,15.1,0,0.3
206,1.8,1.55,15.5,5.5,47.4,0.98,2.8,9.6,18.8,74,0.4
207,0.8,1.67,15.6,7.6,45.2,0.46,2.9,11.7,16.5,104,0.5
208,0.8,1.53,11.7,9,48.2,0.23,3.7,10.7,16.2,122,0.5
210,15.4,1.49,0.5,32.1,17,0.46,3.2,2.7,44.3,20,0.2
213,12,1.52,9.1,27,14.3,2.21,10.3,3.1,35.9,84,0.3
215,3,1.55,20.8,26.9,15.6,2.29,1.1,3,32.3,94,0.3
218,23.2,1.4,1.1,9.6,17.9,0.36,2.1,0.7,68.6,15,0
219,21.3,1.42,0.9,10.2,16.5,0.11,2.3,0.8,69.3,23,0
223,1.1,1.63,26.8,8.3,11.7,0.18,1.7,0.7,50.7,102,0.1
227,24,1.52,1.3,15.6,14.8,0.06,2.1,0.8,65.4,20,0
229,5.1,1.55,4.8,15.1,12.9,1.46,4.4,0.9,61.8,71,0.1
230,13.2,1.46,4.1,14.8,13.1,0.82,4.1,1,62.9,79,0
231,8.4,1.57,5.1,14.9,12.9,0.42,3.8,1,62.3,86,0
233,0.6,1.73,23.4,10.7,11.8,0.1,1.4,0.7,52,109,0
234,0.6,1.73,25.4,10.6,10.8,0.04,0.9,0.7,51.6,147,0
237,8.3,1.46,20.8,10.4,1.9,2.72,53.1,0.6,13.1,0,0.1
241,1.4,1.59,57.1,9.4,0.8,0.07,23.4,0.3,8.9,96,0.1
242,0.2,1.67,61.7,7.6,0.7,0.04,19.6,0.3,9.3,147,0.1
243,66.4,1.23,2.3,7.9,34.2,0.38,6,21.6,23.6,0,3.5
245,42.1,1.47,2.9,6.4,32.1,0.06,8.1,24.2,21.2,38,5.1
248,4.3,1.69,19.2,7.8,22.9,0.06,7.8,15.8,22,170,4.5
249,12.1,1.51,3.5,20.4,15.3,1.26,6.7,2.8,51.2,0,0.1
251,12.9,1.59,5,18.3,17.6,0.11,4.4,3.4,51.2,46,0.1
252,29.6,1.54,4.6,20,15.9,0.07,4.2,3,52.1,76,0.2
253,23,1.54,3.5,21.2,15.5,0.02,4.5,3.4,51.7,99,0.2
254,1.8,1.74,21,20.9,9.8,0.08,4.5,2,41.7,132,0.1
256,1.8,1.68,27.4,30.5,2.5,0.02,2.6,0.5,36.5,206,0
257,23.1,0.67,26.6,3.2,3.7,5.9,8,0.4,58.1,0,0
258,1.1,1.35,27.5,3.6,3.2,0.67,20.1,0.6,45.2,33,0
262,0.9,1.49,23.5,15.9,10.1,0.09,7.5,4,38.1,36,0.9
263,0.4,1.56,33.3,21.1,2.3,0.06,0.8,0,42.5,56,0
265,27.9,1.33,1.3,9.9,8.4,1.13,1.4,2,77,0,0
266,18.6,1.52,0.6,11,9.5,0.28,1.2,4.2,73.4,10,0.1
267,21.7,1.58,0.5,10.9,11.6,0.09,0.9,4.2,71.8,20,0.1
268,9.7,1.61,1.8,9.6,10.5,0.09,1.5,4.4,72.1,41,0.1
269,1.3,1.56,14.6,9.8,8.7,0.08,3.5,3.2,60.1,64,0.1
270,4.9,1.49,4.1,20.2,12.8,1.14,3.2,2.2,57.4,0,0.1
271,7.2,1.59,5,23.1,10.5,0.48,6.9,2,52.2,20,0.3
272,7,1.54,6.8,22.8,9.8,0.15,5.4,1.9,53.2,46,0.1
273,9.3,1.54,7,22.6,10.3,0.09,5.1,2.5,52.3,79,0.2
275,0.3,1.53,41,25.4,3.8,0.09,5.8,0.8,23.2,135,0
277,10.4,1.62,3,11.8,26.7,0.18,4.2,2.1,52.2,23,0
278,7.9,1.63,21.9,4.3,29,0.03,1.9,2.4,40.5,190,0
280,162.1,1.44,1.4,3.4,11.5,0.15,5.3,3.2,73.2,38,2
288,58.8,1.36,0.5,3.7,5.1,0.09,0.4,0.2,89.9,51,0.2
289,53.9,1.4,0.6,5.9,7.6,0.07,0.9,0.4,84.6,64,0
292,25.9,0.09,2.6,2.9,11.8,0.08,0,4.3,77.7,38,0.7
294,10.7,1.53,0.7,25.2,7.2,0.44,2.7,1.1,63.1,18,0
296,1.6,1.53,3,23.9,6.5,1.14,7.8,1.1,57.7,71,0
297,4.4,1.5,2.9,24.8,6.4,1.17,4.2,1.1,60.6,76,0
298,7.9,1.62,1.9,24.7,6.6,0.61,2.9,1.2,62.7,89,0
299,10.9,1.58,1.4,25.7,6.9,0.3,2.9,1.5,61.6,199,0
300,0.9,1.63,3.2,23.3,7,0.85,3.4,1.5,61.5,132,0.1
301,1.1,1.59,23.3,30.2,5.4,0.14,3.3,1,36.8,173,0
302,27.9,1.23,3.2,20.4,12.1,2.02,8.5,2.2,53.4,0,0.2
303,7.9,1.44,3.1,19.6,12.7,0.75,7.5,2.3,54.7,13,0.1
304,12.3,1.51,3.2,18.9,13.2,0.44,6.6,2.3,55.6,38,0.2
307,5.3,1.73,5.8,19.8,10.4,0.06,4.7,2,57.1,119,0.2
308,9.4,0.77,7,7.6,25.2,7.08,30.1,3.9,26.2,0,0
311,0.6,1.29,22.6,7.1,31.4,1.01,7.1,4.3,27.4,71,0.1
313,33,1.42,0.2,1.5,13.3,0.58,1.4,0.9,82.7,0,0
315,27.6,1.48,1.1,1.6,11.5,0.36,1.8,0.8,83.2,25,0
316,48.6,1.45,0.8,1.4,11.9,0.2,1.4,0.9,83.6,48,0
317,57.8,1.48,0.6,1.3,11.5,0.1,1.1,0.8,84.7,91,0
318,25,1.44,1.8,0.9,10.5,0.39,3.8,1.4,81.6,140,0
324,0.1,1.54,51.2,12.5,9,0.04,6.5,3.5,16.8,58,0.5
325,14.5,1.24,7.2,16,16.2,0.98,18.7,5.9,35.5,0,0.4
326,1.8,1.54,8.1,16.1,13.5,0.52,22.1,4.6,35.1,20,0.5
327,1.3,1.72,29.1,12.3,8.7,0.23,23.9,2.9,22.8,38,0.3
331,24.3,1.45,1.8,5.5,39.2,0.74,5,3.8,44.7,41,0
332,25.9,1.53,1.1,5.6,41,0.28,4.1,3.9,44.3,51,0
335,8.9,1.69,13.5,4.5,31.7,0.06,3.3,2.9,44.1,150,0
337,2.3,1.18,5.1,14.1,18.4,1.21,40.2,1.5,20.6,0,0.1
339,1.5,1.22,43.8,4.8,17.2,0.47,10.6,2.4,21.2,20,0
340,0.4,1.43,35.2,5.2,21.6,0.18,10,2.8,25.2,43,0
341,1.2,1.49,37.9,4.8,19.2,0.1,12.5,2.4,23.2,89,0
342,0.7,1.51,36.2,4.4,17.6,0.04,18.2,2.8,20.4,135,0.4
343,72.4,0.69,8,5.8,22.5,9.05,30.9,2.4,30.4,0,0
344,7.3,1.7,3.5,8.5,32.8,1.28,3.2,2.9,49.1,13,0
347,0.7,1.74,26.5,4.9,26.3,0.04,5.9,3.3,33,94,0.1
350,0.7,1.87,21.4,3.2,21.6,0.01,2.8,1.6,49.3,168,0.1
351,0.9,1.66,5.9,24.9,12.5,0.72,8.3,7.5,37.8,0,3.1
354,31.6,1.37,0.6,4.8,12,0.94,2.5,0.6,79.5,0,0
356,2.1,1.54,3.2,4.7,10,1.78,3.9,0.6,77.6,86,0
358,22.3,1.55,0.7,25.7,3.7,0.27,2.7,0.1,67,10,0.1
359,11.5,1.6,2.7,24.5,3.6,0.15,5.4,0.3,63.4,25,0.1
360,3.2,1.36,21.7,20.1,3,0.11,5.5,1,48.5,58,0.2
361,2.1,1.5,17.2,22.9,2,0.08,17.3,0.8,39.6,68,0.2
362,6.6,1.7,12.6,23.3,1.8,0.04,3,0.1,59,89,0.2
363,16.4,1.5,2.2,2.5,46,0.96,3.5,7,38.6,0,0.2
365,7.9,1.63,5.3,1.5,46.6,0.24,1.7,6.3,38.4,10,0.2
369,9.2,1.75,14.1,0.8,42.8,0.12,3,9.8,28.7,91,0.8
374,32.8,1.17,2.2,6.9,26.1,1.45,11,2.4,51.3,25,0.1
376,56.8,1.18,3,6.5,28.1,0.57,8.2,2.8,51.3,86,0.1
378,51.6,1.34,2.8,6.5,27.7,0.54,6.5,2.6,53.8,180,0.1
380,140.5,1.43,1.6,1.4,70.5,0.4,4.8,6.5,15.1,10,0.1
381,107.9,1.61,1.7,1,72.3,0.16,4.6,7.3,13,23,0.1
384,41.1,1.61,1,0.9,70.6,0.07,4.6,7.3,15.5,137,0.1
385,74.5,1.57,2.1,0.5,77.7,0.15,5,5.8,8.9,162,0
386,91.3,1.1,0.2,5.4,3.3,0.86,2.1,0.1,88.9,0,0
390,24.3,1.32,5.1,12.2,14.7,1.2,5.9,1.6,60.4,0,0.1
395,0.3,1.6,34.2,11.8,10.4,0.16,3.8,1.2,38.6,124,0
396,0.1,1.64,38.5,11,9.2,0.15,4.3,1,36,162,0
400,25.3,1.52,9.6,9,28.9,0.07,4.2,3.6,44.6,74,0.1
403,6.3,1.4,3.3,13.3,11.4,0.81,10.5,3.2,58.1,10,0.2
406,2,1.62,13.4,8.8,14.1,0.04,3.6,3.9,55.8,99,0.4
407,2.4,1.6,7,10,11,0.01,2.4,0.5,69.1,147,0
410,0.1,1.61,50.2,12.7,7.1,0.42,15,1.8,18.3,15,0.3
411,0.6,1.59,51.1,11,7.6,0.19,10.3,2.4,17.1,28,0.3
414,13.5,1.63,2.3,11,18.1,0.09,2.9,2.6,62.9,30,0.2
416,19.5,1.62,1.4,6.2,45.7,0.29,0.7,4.9,41,10,0.1
418,0.2,1.76,12.7,4.1,37.3,0.08,8.9,3.6,33.4,147,0
419,2.4,1.32,7.8,11,31.2,3.06,11.5,1.9,36.6,5,0
420,1.5,1.3,17.9,11.6,20.2,2.56,15,1.7,33.6,15,0
421,1.7,1.5,26.4,10.5,15,1.04,15.2,1.1,31.7,30,0.1
422,1.4,1.62,16.8,13.1,19.7,0.21,8.3,1.3,40.8,71,0
425,0.3,1.72,14.3,15.3,11.6,0.23,6.9,1.1,45.8,127,0
427,0.1,1.73,13.3,21.1,15.5,0.05,5.5,0.9,43.7,188,0
429,28.6,1.45,0.3,7.4,17.8,0.16,1.2,1.3,72,10,0
430,42.4,1.53,0,7,18.9,0.04,1.4,1.4,71.3,23,0
432,2.8,1.52,10.6,6.7,13.7,1.37,5.9,1,62.1,178,0
433,12.3,1.48,5.2,7.2,15.8,0.54,3.3,1.2,67.3,188,0
434,0.1,1.66,19.4,6.8,14.6,0.11,1.6,1,56.6,198,0
435,12.5,1.53,3.5,5.6,3.4,0.82,3.9,0.2,83.4,0,0
436,14,1.55,2.8,4.9,2.7,0.5,3.7,0.1,85.8,18,0
437,25.2,1.59,1.3,4.8,3.5,0.08,1.7,0.2,88.5,33,0
438,5.4,1.67,6.5,5.6,2.5,0.11,3.2,0.1,82.1,68,0
439,0.9,1.65,7,5.5,2.5,0.11,3.7,0.2,81.1,107,0
440,0.5,1.61,13.3,4.3,2.2,0.11,5.6,0.1,74.5,135,0
442,0.6,1.53,9.4,14.9,13.6,0.68,20.6,4.3,36.7,10,0.5
443,0.2,1.58,31.7,3.8,13.7,0.05,3.6,1.2,45.8,48,0.1
446,88.9,1.49,0.6,1,65.9,0.63,0.9,9.7,21.8,0,0.1
447,120,1.55,0.3,0.8,63.4,0.12,0.1,10.6,24.7,13,0.1
450,1.8,1.56,7.5,1.2,52.8,3.21,5.8,8.3,24.2,142,0.2
452,24.9,1.46,0.5,10,27,0.21,5,2.2,55.3,18,0
455,24.9,1.42,5.2,7.2,38.5,2.25,3.5,3.5,42,0,0.1
456,21,1.56,3.8,7.1,41.8,0.76,2.3,4.1,40.8,10,0.1
457,0.4,1.65,23.3,4,26.8,0.21,19.7,2.6,23.6,56,0
459,0.8,0.9,31.4,5.6,8.2,3.05,37.7,1.1,15.9,53,0.1
462,0.6,1.28,44.5,6.4,12,0.24,17.1,1.6,18.4,130,0
464,1.4,1.23,52.3,4.8,11.6,0.08,15.7,1.6,14,185,0
467,6.4,1.56,16.2,11.3,23.4,0.15,6.6,2.5,40,66,0
468,1.2,1.42,26.5,10.4,19.5,0.13,7.1,1.9,34.6,79,0
469,0.1,1.6,20,10.8,21.8,0.08,5.6,2.1,39.7,130,0
471,32.9,1.35,1.3,32,0.7,0.26,3.2,0,62.8,13,0
472,42.7,1.3,1.1,17,0.8,0.18,2.7,0,78.4,28,0
473,36.8,1.35,1.1,12.6,0.9,0.06,2.9,0,82.5,76,0
475,20.7,1.44,2.4,12.5,1,0.14,3,0.1,81,183,0
476,120.3,1.34,3.2,1.7,48.7,0.89,2.6,21.2,21.9,0,0.7
482,68.3,1.31,1.5,19.1,26.6,0.31,4.9,6.2,41.5,0,0.2
484,54.5,1.53,1.6,5.9,41.4,0.08,1.8,7.7,41.4,28,0.2
487,57.8,1.49,0.7,5.3,43.7,0,0.4,8.6,40.9,160,0.4
488,218,1.3,0.3,0,75.6,0.13,1.8,5,17.3,8,0
489,143,1.45,3,0.2,70.2,0.3,3.3,3.5,19.8,41,0
490,292,1.31,1.9,0.1,72.4,0.1,3,4,18.6,61,0
492,106,1.49,0.8,0.1,74.2,0.06,1.4,4.3,19.2,140,0
493,149,0.99,3,5.5,49.7,1.01,2,9.2,30.4,0,0.2
496,51.9,1.57,2.9,5.6,47.2,0.01,3.2,8.5,32.3,81,0.3
502,13.8,1.47,3.6,3.8,26.8,1.26,3.5,1.6,60.7,107,0
504,115,1.24,1.1,1.4,56.4,2.55,3.3,17.5,20,0,0.3
505,113.1,1.28,0.5,1.2,55.9,0.7,2.7,17.2,22.2,8,0.3
506,106.5,1.41,0.4,1.3,54.7,0.2,1.5,17.3,24.1,23,0.7
507,92,1.5,0.4,1.9,54.4,0.14,1.2,15.3,26.3,43,0.5
508,6.6,1.28,4.4,1.3,48.9,2.48,7.8,15.3,21.8,64,0.5
513,3,1.64,6.8,15.4,21.3,0.57,12.3,7,36.3,23,0.9
514,5.3,1.68,8.2,15.4,20.6,0.2,12.2,6.7,36,36,0.9
515,3,1.78,8.8,13.7,20.9,0.06,11.4,7.2,37,56,1
516,0.9,1.79,15.2,14.5,19.5,0.04,11.8,7.3,30.4,71,1.4
517,0.3,1.58,22.9,11,20.3,0.05,10.5,7.4,26.8,109,1.1
518,0.1,1.67,24.2,10.3,20.7,0.04,10.4,7.2,26.3,160,0.9
519,19,1.33,8.4,14,18.7,1.44,9.3,5.5,43.8,0,0.3
520,24,1.32,7.9,13.7,19.3,0.51,8.7,5.2,44.7,25,0.5
521,31.5,1.38,7.8,13.3,20.4,0.11,7.8,6.1,44,48,0.6
522,28.3,1.45,8.7,14.1,19.7,0,7.4,5.6,43.9,58,0.6
523,7.7,1.43,24,13.5,15.2,0,6.3,4.7,35.8,91,0.5
525,79.5,1.52,0.6,0.1,72.2,0.31,3.5,5.8,17.8,5,0
526,39.4,1.34,5.3,0.2,63.9,1.66,7.9,4.9,17.8,40,0
528,21.7,1.61,3.2,0.2,65.6,0.36,5.2,5,20.8,64,0
531,21.4,1.54,6.4,8.8,38.9,0.3,6.7,5.2,33.8,18,0.2
532,20.7,1.59,4.8,9.2,39.5,0.12,4,5,37.4,53,0.1
533,1.7,1.56,15.7,8.1,30.8,0.14,9.5,4.3,31.4,79,0.2
534,0.9,1.55,19,9.3,29.9,0.07,10.6,4.1,27,89,0.1
536,0.1,1.58,27.9,8.2,27.7,0.02,13.6,5,17.5,193,0.1
537,7,1.56,3.9,30.1,7.2,0.8,6.3,1.3,51.1,0,0.1
539,11,1.57,6,29.1,6.7,0.18,4.2,1.1,52.8,33,0.1
540,4.9,1.63,6.8,30.2,6.1,0.09,4.6,1.2,51.1,56,0
541,6.4,1.57,16.3,26.9,5.3,0.15,3.9,1,46.5,76,0.1
542,1,1.66,27.8,21,4.9,0.012,3.6,1,41.6,91,0.1
544,0.4,1.61,19.8,22.5,0.9,0.03,1.3,0.2,55.3,190,0
545,26.9,1.33,1.9,21.4,2.7,0.57,1.9,0.6,71.4,0,0.1
546,28,1.45,1.6,41.2,2.4,18,3.6,0.5,50.7,18,0
547,26.1,1.38,1.3,36.3,2.4,0.04,3,0.4,56.6,61,0
549,1.3,1.67,14.4,35.4,2.4,0,4.4,0.4,43,150,0
550,1.6,1.71,20.2,34,3,0,3.4,0.6,38.8,180,0
555,4.5,1.49,5.3,2.6,7,1.44,4.4,0.6,80.1,89,0
556,5.5,1.57,5.6,1.3,5.1,0.56,2.3,0.2,85.5,122,0
557,8.3,1.57,4.8,1.3,6.5,0.6,1.8,0.3,85.3,157,0
558,74.2,1.12,2.6,14.6,24.5,2.81,9.5,1.6,47.2,0,0
560,14.5,1.64,0.5,17.9,25.1,0.08,3.5,2,51,28,0
562,8.2,1.67,3,18.3,21.2,0.45,5.4,2.2,49.8,71,0.1
564,58.5,1.36,0.7,7.3,49.7,0.8,3.7,6.5,32.1,0,0
565,23.3,1.6,0.6,10.2,45.9,0.1,2.6,6.4,34.2,13,0.1
570,11.2,1.49,0.9,15.1,16,0.35,2.9,1.6,63.4,15,0.1
571,11.5,1.53,0.7,16,14.9,0.14,2.1,1.5,64.7,30,0.1
572,6.9,1.61,2.2,14.5,14.4,0.07,2.7,1.2,65,43,0
573,19,1.58,0.7,17.3,13.6,0.05,2.1,1.3,65,61,0
574,106.5,0.62,19.5,3.4,6.4,8.65,10.7,0.5,59.5,0,0
575,5.5,1.16,10.9,3.4,7.4,1.81,9.6,0.6,68.1,20,0
577,1.9,1.63,20.6,4,7.3,0.2,6,0.6,61.5,64,0
580,11.3,1.56,11.9,10.5,28.4,2.04,4.2,3.2,41.7,0,0.1
581,9.4,1.39,17.7,10.5,26.8,0.69,6.5,2.8,35.6,20,0.1
582,13.4,1.52,16.5,11,27.3,0.47,6.1,2.7,36.2,33,0.2
583,1,1.61,12.8,9.9,30.8,0.29,4.3,3.5,38.4,56,0.3
586,0.1,1.63,12.2,9.1,28.2,0.15,4.3,3.1,43,104,0.1
