,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth.cm_Top,VCOS
4875,9.73,1.5,5.7,8.1,0.9,0.05,1.2,0.4,83.8,104.0,0.1
14444,11.2,1.55,0.7,25.2,7.2,0.44,2.7,1.1,63.1,18.0,0.0
13269,35.5,1.6,2.0,11.4,28.1,0.04,3.1,14.8,38.6,142.0,2.0
8315,12.7,1.46,2.8,23.0,8.2,0.73,7.7,0.9,57.4,15.0,0.0
16156,4.82,1.69,7.9,5.4,33.6,1.02,11.7,14.9,25.7,0.0,0.8
12555,2.25,1.54,3.3,1.3,9.4,2.12,0.4,0.0,85.6,135.0,0.0
9745,10.9,1.52,5.1,19.6,8.3,0.22,2.9,0.7,63.4,96.0,0.0
11891,1.16,1.68,19.8,8.8,8.5,0.71,2.4,0.5,60.0,188.0,0.0
7792,27.6,1.57,0.4,16.1,32.2,0.03,1.9,3.8,45.5,36.0,0.1
17072,0.15,1.64,28.8,18.0,9.6,0.08,3.8,1.2,38.6,142.0,0.0
7921,145.0,1.48,1.1,0.8,69.0,0.27,0.3,5.4,23.4,13.0,0.0
8418,19.7,1.53,0.6,9.2,8.6,0.11,1.1,0.5,80.0,74.0,0.0
17969,27.0,1.44,4.0,2.4,8.8,0.54,2.9,0.1,81.8,51.0,0.0
3354,1.46,1.62,3.3,3.1,28.3,1.63,2.2,4.6,58.4,56.0,0.1
16137,1.34,1.68,11.3,9.1,32.0,0.21,5.2,3.3,39.0,71.0,0.1
1721,0.02,1.6,37.9,17.0,3.1,0.18,12.7,0.9,28.2,48.0,0.2
18118,3.62,1.52,3.7,7.8,13.1,1.26,2.8,1.0,71.5,48.0,0.1
3196,19.1,1.48,1.4,27.5,18.3,3.09,7.8,2.6,42.2,0.0,0.2
5994,25.65,1.38,4.3,8.9,39.4,1.63,9.1,2.5,35.8,13.0,0.0
18564,25.2,1.59,2.2,4.4,29.0,0.13,2.2,1.6,60.6,61.0,0.0
6125,30.25,1.56,0.8,1.3,25.6,0.14,0.4,3.8,68.0,122.0,0.1
10091,38.1,1.49,0.5,3.5,5.5,0.06,1.6,0.1,88.8,23.0,0.0
6163,65.75,1.53,0.6,3.3,51.6,0.06,3.9,8.3,32.2,94.0,0.1
16731,48.6,1.43,2.8,3.7,33.3,2.21,18.1,8.8,32.8,0.0,0.5
17586,0.1,1.14,28.9,2.7,2.5,2.52,60.3,1.0,4.4,0.0,0.2
10381,0.98,1.82,8.8,6.8,37.5,0.42,2.6,4.2,40.0,25.0,0.1
7298,12.7,1.49,1.2,7.5,19.5,0.59,4.3,2.1,65.2,0.0,0.2
3284,27.0,1.55,4.7,8.9,27.0,2.28,6.4,1.8,51.2,41.0,0.0
13593,11.3,1.51,1.5,50.4,4.3,1.38,7.6,0.1,36.1,0.0,0.0
6635,14.05,1.56,5.4,17.3,21.9,0.07,5.8,4.8,44.4,96.0,0.4
8491,14.5,1.61,0.6,2.9,49.2,0.27,1.2,2.7,43.4,10.0,0.0
6720,19.7,0.98,16.5,0.4,0.2,1.95,82.5,0.0,0.4,28.0,0.0
17568,1.42,1.81,1.4,5.0,46.1,1.37,7.9,3.7,35.9,175.0,0.0
2906,20.4,1.41,1.5,8.8,7.9,2.17,6.3,0.6,74.9,0.0,0.0
3828,28.9,1.44,0.4,4.2,1.6,0.02,0.6,0.0,93.2,170.0,0.0
13682,64.4,1.27,4.2,4.8,17.1,0.32,2.2,1.0,70.7,22.0,0.0
10663,3.19,1.75,27.2,12.7,14.9,0.08,8.3,5.5,30.6,109.0,0.8
8931,9.42,1.59,4.1,15.8,20.4,0.06,7.9,5.8,45.8,48.0,0.2
1687,0.01,1.67,46.4,12.3,7.9,0.13,12.6,2.3,18.2,71.0,0.3
12466,20.4,1.52,9.4,12.1,13.2,0.24,5.3,0.7,59.3,30.0,0.0
13262,0.27,1.83,18.7,3.4,9.4,0.02,2.3,0.4,65.8,160.0,0.0
5921,10.07,1.56,2.7,19.4,17.1,0.03,7.4,5.4,47.5,18.0,0.5
4556,40.75,1.57,0.5,6.6,43.1,0.2,2.4,4.6,42.7,43.0,0.1
16226,84.1,1.45,2.8,5.0,44.8,0.23,3.5,3.7,40.1,51.0,0.1
6408,18.2,1.61,0.6,9.7,13.2,0.03,0.8,0.4,75.3,104.0,0.0
18486,1.31,1.24,20.2,4.1,20.3,0.04,1.7,6.0,47.4,142.0,0.3
11504,0.0898,1.61,22.4,9.8,21.1,0.09,4.6,2.1,39.9,137.0,0.1
2687,127.0,1.5,0.3,0.5,72.2,0.09,0.2,4.6,22.2,13.0,0.0
6685,23.3,1.49,7.7,17.4,19.3,0.21,6.2,4.7,44.5,30.0,0.2
18638,43.4,1.68,2.0,5.0,38.7,0.03,4.0,20.7,25.9,142.0,3.7
16635,0.62,1.68,18.9,3.6,29.8,0.08,9.3,13.2,23.4,134.0,1.8
1572,105.8,1.62,0.4,1.9,57.3,0.02,0.4,17.4,22.3,76.0,0.3
17302,0.36,1.77,19.2,23.8,1.7,0.16,7.8,0.1,47.4,94.0,0.0
6244,0.16,1.77,20.2,19.8,12.0,0.17,13.2,4.2,30.2,150.0,0.4
15249,10.9,1.62,5.2,6.1,31.9,0.11,9.6,16.2,28.7,71.0,2.3
12176,50.0,1.34,10.3,14.1,20.2,2.08,11.9,11.7,28.8,0.0,3.0
5075,9.22,1.59,9.9,3.8,24.8,0.12,9.1,7.4,43.7,38.0,1.3
2726,21.35,1.57,1.1,6.2,52.1,0.35,1.2,6.8,32.5,0.0,0.1
1276,10.75,1.38,2.0,7.8,17.5,1.93,4.9,0.6,67.2,0.0,0.0
2907,26.95,1.46,0.4,8.4,8.2,0.27,5.7,0.6,76.7,18.0,0.0
1234,10.33,1.57,0.4,52.0,3.8,0.02,4.1,0.1,39.6,160.0,0.0
7917,101.0,1.63,0.4,1.1,66.6,0.08,0.1,8.9,22.9,8.0,0.0
16826,0.82,1.56,14.2,33.8,0.2,0.06,10.4,0.0,41.4,142.0,0.0
7274,35.5,1.62,2.0,11.4,28.1,0.04,3.1,14.8,38.6,142.0,2.0
16822,4.86,1.38,4.9,38.6,0.9,0.25,19.6,0.1,35.9,30.0,0.0
9916,0.22,1.64,45.5,8.8,13.8,0.2,2.9,0.8,28.2,132.0,0.0
16418,12.5,1.57,11.1,14.0,17.9,0.33,5.3,3.8,47.7,38.0,0.2
5813,28.95,1.39,2.0,13.3,2.3,0.12,4.8,0.3,77.3,61.0,0.0
4936,3.42,1.42,0.5,0.7,13.3,1.93,6.7,1.3,77.4,198.0,0.1
16963,0.01,1.67,20.1,10.7,23.3,0.06,5.7,2.7,37.4,211.0,0.1
11225,4.71,1.54,9.7,12.8,16.8,0.89,22.0,4.4,33.7,10.0,0.6
8043,0.97,1.76,49.8,9.8,9.2,0.1,8.3,4.2,18.0,64.0,0.7
11749,36.2,1.68,2.0,4.8,44.8,0.08,2.2,8.4,37.6,114.0,0.2
3440,1.13,1.62,3.6,3.5,36.7,1.32,1.3,5.4,49.4,86.0,0.1
1567,0.17,1.78,21.0,7.6,26.6,0.03,7.2,5.6,31.4,173.0,0.6
5252,45.7,1.4,0.6,3.3,2.6,0.2,1.5,0.1,91.9,33.0,0.0
4026,61.75,1.37,2.8,2.6,5.6,0.4,2.8,0.6,85.5,25.0,0.1
17929,19.1,1.34,0.4,4.9,4.9,1.26,2.7,0.1,87.0,0.0,0.0
14326,1.84,1.36,17.0,8.1,33.1,6.54,2.5,4.7,34.4,0.0,0.2
9989,10.8,1.54,6.2,13.8,15.6,0.83,2.8,2.6,58.9,61.0,0.1
16159,36.4,1.4,10.6,4.9,30.0,0.15,9.6,18.5,21.6,66.0,4.7
13765,11.0,1.65,0.8,26.1,19.2,0.18,1.0,5.3,47.0,38.0,0.6
13581,9.2,1.68,3.2,15.9,15.2,0.25,3.4,0.9,61.4,18.0,0.0
11507,0.01,1.59,27.7,8.8,19.5,0.06,5.8,1.8,36.3,162.0,0.1
15726,3.16,1.75,7.0,6.1,32.8,0.15,5.9,1.8,46.4,122.0,0.0
11718,4.73,1.45,32.0,10.2,15.0,0.7,11.8,4.4,25.6,5.0,1.0
13201,43.4,1.64,0.2,0.9,44.0,0.05,1.1,0.5,53.3,152.0,0.0
15364,9.64,1.29,2.8,17.6,6.6,2.18,6.3,0.2,66.5,0.0,0.0
1634,0.53,1.71,34.2,1.0,29.7,0.14,5.8,10.3,13.8,130.0,5.2
14617,21.9,1.5,7.9,5.8,27.8,0.16,6.0,9.2,41.1,74.0,2.2
7973,0.01,1.68,29.4,5.5,21.8,0.04,3.9,18.5,14.8,142.0,6.1
9142,14.0,0.97,15.3,41.1,1.8,0.76,26.5,0.3,15.0,23.0,0.0
12170,0.19,1.74,27.5,3.0,27.4,0.04,7.9,16.6,15.4,150.0,2.2
8073,8.33,1.46,20.8,10.4,1.9,2.72,53.1,0.6,13.1,0.0,0.1
16291,0.01,1.44,37.1,5.4,6.8,0.17,23.1,8.8,7.6,109.0,11.2
71,5.11,1.04,1.64,31.9,0.51,0.66,47.52,0.06,18.36,14.0,0.01
2758,0.02,1.78,31.3,3.3,12.7,0.3,34.7,3.5,14.9,132.0,0.2
51,21.06,0.93,18.03,6.75,13.55,3.06,22.6,12.23,18.87,0.0,7.97
2803,16.9,0.99,27.9,11.6,2.0,2.77,54.5,1.4,2.9,13.0,0.3
16595,0.01,1.27,59.8,9.4,0.6,0.3,16.9,0.0,13.3,218.0,0.0
4303,59.2,1.68,0.2,1.6,68.9,0.08,0.1,13.3,15.9,74.0,0.0
3591,26.45,1.28,1.8,47.3,0.8,2.73,0.7,0.0,49.4,0.0,0.0
18664,0.63,1.59,26.9,3.6,14.9,1.26,4.4,2.9,47.2,64.0,0.1
12888,1.31,1.51,3.4,3.4,2.1,0.34,2.3,0.1,88.7,79.0,0.0
5547,1.4,1.15,54.4,4.8,10.0,0.4,16.4,1.2,13.2,71.0,0.0
3689,25.65,1.62,1.3,15.4,13.2,0.09,2.6,1.0,66.4,76.0,0.0
4540,0.01,1.64,27.8,7.6,19.0,0.4,4.0,1.4,40.2,178.0,0.0
7273,24.0,1.65,5.0,8.2,32.6,0.17,4.4,16.0,31.0,20.0,2.8
4321,19.05,1.58,0.7,17.3,13.6,0.05,2.1,1.3,65.0,61.0,0.0
13406,13.1,1.48,1.3,28.1,15.7,0.88,4.3,1.6,49.0,10.0,0.0
11712,78.9,1.25,1.3,2.4,49.2,0.16,2.6,5.4,38.9,13.0,0.2
14684,0.091,1.81,29.1,14.8,17.8,0.12,8.3,5.6,24.0,162.0,0.4
18201,12.7,1.4,1.5,13.0,13.8,2.48,2.7,3.3,65.7,0.0,0.0
5441,1.71,1.56,15.7,8.1,30.8,0.14,9.5,4.3,31.4,79.0,0.2
3727,7.72,1.69,0.6,15.9,25.0,0.08,4.2,1.6,52.7,18.0,0.0
16009,9.2,1.29,5.7,6.1,1.8,1.72,3.7,0.0,82.7,33.0,0.0
731,85.5,1.38,0.2,2.5,61.4,0.11,0.7,7.0,28.2,33.0,0.0
16613,22.3,1.48,1.1,1.6,11.5,0.36,1.8,0.8,83.2,25.0,0.0
17006,44.0,1.57,0.7,7.4,24.0,0.14,0.4,4.9,62.4,38.0,0.2
10725,78.9,1.59,1.6,3.7,37.3,0.02,1.6,19.3,34.4,127.0,2.1
8881,28.9,1.61,3.3,10.3,25.6,0.13,6.3,6.5,47.5,66.0,0.5
18277,89.4,1.42,0.8,1.1,12.1,0.06,0.0,1.0,85.0,96.0,0.0
917,4.4,1.37,2.8,24.5,4.7,1.79,1.9,0.1,66.0,0.0,0.0
14333,7.89,1.32,2.5,5.0,39.6,3.05,6.5,1.6,44.8,15.0,0.0
15221,0.69,1.61,30.9,8.7,6.2,0.24,32.2,0.9,21.1,61.0,0.0
15704,36.8,1.54,1.3,5.7,15.8,0.05,0.9,0.9,75.4,132.0,0.0
8346,19.7,1.36,2.6,8.2,16.8,1.06,2.6,2.8,66.8,0.0,0.1
7027,48.3,1.37,3.5,0.3,38.8,0.64,4.3,0.9,52.2,76.0,0.0
13699,74.9,1.52,0.9,1.0,62.9,1.13,0.3,5.5,29.4,0.0,0.0
18451,0.07,1.4,55.8,4.2,2.2,0.3,26.4,0.2,11.2,91.0,0.0
17374,2.03,1.7,4.7,8.1,27.4,0.82,4.6,4.5,50.6,109.0,0.1
3544,25.5,1.4,1.3,23.3,19.1,0.65,3.2,0.5,52.6,25.0,0.0
3557,0.05,1.44,50.6,1.63,20.8,0.02,15.3,0.1,11.6,160.0,0.0
11200,13.8,1.58,5.7,7.1,26.7,0.09,8.2,10.1,40.6,99.0,1.5
5352,0.44,1.74,21.7,22.2,5.7,0.02,6.2,0.7,43.5,150.0,0.0
8945,15.4,1.54,10.1,14.2,19.1,0.16,6.2,5.6,44.4,76.0,0.4
3364,33.85,1.4,3.0,0.6,56.3,1.95,2.4,9.3,28.3,30.0,0.1
12828,22.4,1.13,3.4,15.2,7.7,2.49,0.9,0.6,72.2,0.0,0.0
15849,48.6,1.31,2.4,3.7,3.9,1.27,2.9,0.0,87.1,0.0,0.0
3770,62.45,1.52,1.3,2.1,42.5,0.52,0.0,5.8,48.1,0.0,0.2
15868,27.0,1.53,3.4,2.5,15.2,0.61,3.3,1.3,74.3,56.0,0.0
11326,0.35,1.53,21.8,6.6,9.0,0.12,8.0,10.6,39.8,41.0,4.2
9906,11.8,1.7,1.2,21.5,21.1,0.1,4.6,1.5,50.1,86.0,0.0
2741,77.9,1.37,0.9,6.3,50.9,0.61,3.0,7.2,31.6,10.0,0.1
6573,0.02,1.43,37.6,13.5,0.8,0.38,21.8,0.0,26.3,117.0,0.0
17125,4.7,1.67,3.0,7.8,35.5,0.58,5.7,5.3,42.6,20.0,0.1
12559,0.06,1.95,10.1,11.7,35.6,0.14,10.0,3.9,28.7,107.0,0.0
13811,13.8,0.91,15.1,8.9,19.6,5.68,13.2,6.5,35.6,0.0,1.1
4816,31.55,1.52,1.4,6.6,11.3,0.02,0.0,1.2,79.4,122.0,0.1
152,53.9,1.47,0.6,4.7,12.4,0.05,0.6,0.8,80.9,198.0,0.0
16412,17.5,1.66,1.4,12.5,32.5,0.25,4.5,6.8,42.0,23.0,0.3
13865,142.0,1.44,0.8,0.9,59.9,0.14,2.2,7.6,28.5,180.0,0.1
5879,104.5,1.39,2.3,3.2,52.3,0.4,6.1,9.3,26.8,0.0,0.0
14737,3.01,1.6,17.9,12.9,17.7,0.2,6.2,5.6,39.2,89.0,0.5
12293,43.4,1.54,0.7,6.1,13.9,0.23,0.2,0.6,78.5,10.0,0.0
5209,78.2,1.44,1.3,3.6,39.3,0.07,2.7,8.1,44.6,102.0,0.4
7256,19.6,1.57,0.9,16.4,4.1,0.02,1.1,1.8,75.3,140.0,0.4
4972,1.32,1.12,39.0,22.4,3.8,0.67,10.2,0.6,24.0,23.0,0.0
14156,2.26,1.54,45.4,8.0,9.0,0.06,9.6,1.6,26.0,132.0,0.4
1185,32.2,1.49,1.0,10.5,11.2,0.09,0.8,0.5,76.0,66.0,0.0
2722,28.3,1.54,0.4,12.7,2.6,0.09,1.0,0.1,83.2,43.0,0.0
2157,10.76,1.48,33.6,14.6,8.8,0.25,5.5,1.6,35.8,38.0,0.1
11825,92.0,1.53,2.4,2.8,47.2,0.33,4.3,20.9,20.0,13.0,2.4
18533,10.5,1.74,2.4,1.3,45.0,0.15,3.5,0.9,46.9,165.0,0.0
4131,29.5,1.28,1.2,6.7,44.8,0.8,2.6,4.0,40.7,0.0,0.0
2989,5.26,1.61,2.7,4.1,5.6,0.61,5.1,0.1,82.4,86.0,0.0
10856,46.0,1.3,1.8,6.4,9.1,1.38,1.0,1.3,80.3,0.0,0.0
5218,0.29,1.47,8.7,27.6,3.9,1.93,18.0,0.4,41.3,0.0,0.1
4334,29.55,1.45,4.9,1.8,60.4,1.37,4.3,14.2,13.7,84.0,0.7
8780,32.9,1.56,2.9,8.6,10.7,0.22,0.1,0.2,77.5,101.0,0.0
16281,3.23,1.56,2.0,10.9,23.2,1.8,3.5,2.6,57.7,79.0,0.1
6753,11.85,1.35,3.7,8.5,18.3,1.71,2.4,4.7,62.3,122.0,0.1
15112,72.3,1.2,0.8,6.0,2.1,0.99,4.5,0.1,86.5,0.0,0.0
10311,0.18,1.34,4.9,1.6,3.4,3.31,8.5,0.2,81.4,58.0,0.0
11734,15.8,1.67,1.3,7.8,34.6,0.09,2.1,6.8,47.2,89.0,0.2
3707,3.31,1.35,1.8,3.7,44.3,2.75,9.9,7.3,33.0,99.0,0.0
14226,32.9,1.55,4.1,10.3,10.8,0.72,4.3,1.4,69.0,69.0,0.1
7925,26.7,1.07,21.5,8.5,28.6,2.11,11.5,6.6,23.1,66.0,0.2
4963,43.38,1.13,1.5,15.5,4.2,2.68,3.5,0.4,74.9,0.0,0.0
4003,68.4,1.28,0.8,1.8,14.4,0.77,3.0,0.9,79.1,0.0,0.0
3376,25.95,1.63,1.7,1.2,52.5,0.4,0.4,12.7,31.2,41.0,0.3
10585,103.0,1.51,0.3,1.0,59.5,0.07,0.8,7.6,30.7,20.0,0.1
10301,25.4,1.33,1.9,2.5,13.5,0.44,1.0,0.5,80.6,0.0,0.0
13816,6.57,1.46,4.0,13.1,7.9,0.68,2.7,3.1,68.5,36.0,0.7
15416,67.0,1.56,2.8,1.0,38.0,0.71,0.6,5.8,51.6,147.0,0.2
8690,6.95,1.44,3.8,18.2,11.2,1.11,2.1,0.5,64.2,58.0,0.0
6988,49.1,1.42,0.3,2.1,4.6,0.18,2.2,0.1,90.7,13.0,0.0
5143,1.42,1.55,7.5,9.0,23.2,0.6,23.9,13.6,20.8,23.0,2.0
7916,72.3,1.49,0.2,1.0,67.8,0.89,0.0,8.3,22.7,0.0,0.0
14986,35.5,1.35,1.5,3.9,4.4,0.63,1.5,0.1,88.6,8.0,0.0
4738,1.61,1.43,40.0,6.4,14.8,0.12,8.5,6.0,23.6,127.0,0.7
11996,121.0,0.55,19.7,24.3,1.2,7.4,26.9,0.0,28.0,13.0,0.0
11347,2.89,1.43,5.5,42.2,0.6,0.17,22.1,0.2,29.4,48.0,0.0
14653,32.2,1.63,4.3,9.8,28.6,0.12,5.7,11.8,38.6,58.0,1.2
15959,10.2,1.37,4.5,2.4,14.2,0.61,6.7,0.6,71.6,46.0,0.0
18722,15.8,1.54,0.0,22.5,18.1,0.09,3.2,2.2,54.0,36.0,0.0
14514,12.7,1.48,6.9,24.1,12.7,0.06,3.3,1.8,51.1,112.0,0.1
10263,42.1,1.42,1.6,2.2,12.8,0.27,2.8,0.9,79.7,13.0,0.0
12723,27.6,0.99,16.5,0.4,0.2,1.95,82.5,0.0,0.4,28.0,0.0
16861,57.8,1.56,3.3,4.7,38.7,0.15,2.4,5.1,45.7,53.0,0.1
17389,1.16,1.55,6.2,8.4,2.0,0.39,9.8,0.4,73.2,132.0,0.0
18112,24.3,1.54,1.8,8.4,16.0,0.13,3.5,1.5,68.8,46.0,0.0
46,11.91,0.73,16.51,6.26,8.29,7.92,41.35,8.92,9.23,0.0,9.44
13510,61.8,1.42,1.0,3.7,55.1,0.92,0.6,2.4,37.2,0.0,0.0
1627,24.0,1.54,2.0,16.2,14.2,0.04,2.8,2.2,62.4,99.0,0.2
10854,42.1,1.53,0.4,5.2,9.3,0.06,0.9,1.2,82.9,91.0,0.1
11224,9.64,1.47,7.9,13.6,18.2,1.91,23.2,4.2,32.5,0.0,0.4
18090,2.02,1.47,8.5,27.2,6.0,0.17,5.9,1.0,51.4,61.0,0.0
6568,0.03,1.62,22.7,9.7,2.2,0.06,9.9,0.1,55.4,157.0,0.0
7042,13.7,1.5,1.0,12.3,0.6,0.44,4.4,0.0,81.7,15.0,0.0
17648,48.6,1.39,4.6,6.84,34.0,0.36,9.0,20.0,23.2,15.0,2.4
12808,36.8,1.48,1.0,16.9,10.7,0.2,2.2,1.4,67.8,36.0,0.0
18138,42.1,0.93,18.7,1.6,3.2,3.76,67.7,3.8,3.1,0.0,1.9
8822,28.6,1.34,7.3,5.3,32.7,0.71,8.2,8.6,36.2,23.0,1.7
16578,30.7,1.53,0.3,8.1,22.2,0.12,1.1,2.2,66.0,23.0,0.1
17624,3.64,1.75,13.2,10.4,24.4,0.04,9.4,12.4,28.4,86.0,1.8
17166,0.1,1.78,22.2,4.6,33.5,0.12,3.9,4.1,31.6,127.0,0.1
7277,3.53,1.69,18.3,2.6,29.1,0.06,5.7,33.4,5.8,152.0,5.1
12500,18.4,1.35,1.5,2.7,12.5,0.26,2.1,1.8,79.4,8.0,0.0
3568,28.95,1.56,1.1,18.0,27.1,0.16,3.3,2.2,48.3,20.0,0.0
11024,130.0,1.57,1.5,1.2,47.1,0.06,1.1,13.5,35.0,64.0,0.6
15956,2.99,1.51,2.8,0.7,7.1,2.31,4.2,0.9,84.3,102.0,0.0
4457,11.3,1.55,3.6,6.8,19.4,0.2,8.1,7.2,54.1,25.0,0.8
14537,43.4,1.45,3.1,6.4,11.0,0.17,1.8,0.2,77.5,62.0,0.0
15543,36.8,1.57,1.2,6.3,24.3,0.12,0.7,0.6,66.9,23.0,0.0
1877,3.53,1.62,4.6,17.0,14.8,0.26,7.4,1.8,54.4,28.0,0.0
8130,31.2,1.28,5.2,22.5,14.2,0.81,6.3,1.6,50.1,0.0,0.1
2689,107.5,1.55,0.8,0.2,65.7,0.13,0.3,4.1,28.8,99.0,0.1
98,29.3,1.58,0.2,6.9,30.9,0.29,0.8,2.0,59.2,15.0,0.0
4888,28.9,0.89,17.1,15.2,4.1,7.43,25.2,0.3,38.9,0.0,0.0
17464,71.0,1.51,2.2,0.5,42.7,0.27,2.7,0.9,51.0,36.0,0.0
782,19.3,1.67,0.8,12.6,27.4,0.08,3.3,3.5,52.4,81.0,0.0
2375,0.41,1.71,17.9,19.8,15.4,0.05,3.9,2.0,41.0,127.0,0.0
5788,33.55,1.67,0.6,1.8,50.6,0.7,2.1,5.1,39.8,145.0,0.0
14003,12.7,1.5,5.6,19.0,13.6,0.18,5.7,1.7,54.3,20.0,0.1
18673,25.9,1.29,0.6,24.1,18.7,1.02,5.5,1.2,49.9,0.0,0.0
9571,1.48,1.77,5.3,10.2,20.9,2.24,6.5,3.3,53.7,74.0,0.1
14637,12.5,1.6,8.5,9.4,24.8,0.22,7.5,7.8,40.6,28.0,1.4
16379,52.6,1.52,1.0,5.3,10.8,0.2,1.0,1.2,80.6,51.0,0.1
12091,4.6,1.8,2.6,11.3,22.4,0.3,9.7,8.4,45.2,99.0,0.4
