,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth.cm_Top,VCOS
16895,0.46,1.55,18.2,13.8,0.3,0.06,7.5,0.1,60.1,152.0,0.0
7798,31.6,1.42,4.5,26.0,17.5,1.09,3.6,4.1,44.0,46.0,0.3
5785,43.4,1.71,0.9,2.9,53.3,0.05,2.5,7.7,32.7,79.0,0.0
1057,17.1,1.53,0.9,16.6,30.5,1.56,0.8,1.0,50.1,0.0,0.1
18629,5.17,1.67,18.3,2.6,29.1,0.06,5.7,33.4,5.8,152.0,5.1
12243,33.5,1.48,3.8,19.4,21.0,0.58,14.6,9.4,30.8,13.0,1.0
12065,29.6,1.47,3.0,3.6,20.9,0.34,6.0,3.2,63.2,20.0,0.1
12502,47.3,1.43,1.1,3.2,9.3,0.06,1.8,1.1,83.5,114.0,0.0
935,40.7,1.58,1.8,0.1,68.5,0.58,0.3,3.4,25.9,196.0,0.0
11511,12.8,1.5,1.5,10.7,22.7,1.32,4.5,7.7,52.3,0.0,0.6
17766,0.59,1.68,12.9,9.4,40.9,0.06,3.0,4.2,29.4,104.0,0.2
15692,28.9,1.43,0.3,8.9,33.2,1.34,2.2,1.1,54.3,0.0,0.0
6013,16.75,1.74,2.2,9.1,39.2,0.01,5.0,10.9,33.0,66.0,0.6
12196,56.5,1.6,0.3,2.6,53.9,0.04,2.6,8.2,32.4,122.0,0.0
4757,1.31,1.86,12.1,16.5,15.8,0.08,6.1,4.6,44.5,58.0,0.4
13271,11.6,1.67,13.4,6.8,22.2,0.1,7.8,17.6,28.4,84.0,3.8
12783,51.3,0.88,2.2,19.4,16.5,5.86,0.5,1.4,60.0,0.0,0.0
2800,110.5,1.25,2.4,0.4,29.6,0.23,2.0,11.6,52.4,89.0,1.6
10039,26.3,1.53,0.8,3.3,3.9,0.08,1.4,0.1,90.5,152.0,0.0
306,2.0,1.79,4.4,20.0,11.7,0.04,5.4,2.4,55.8,94.0,0.3
4269,35.5,1.63,0.4,0.6,52.4,0.14,0.0,8.6,37.7,10.0,0.3
8630,28.9,1.51,1.3,21.7,25.3,0.12,3.8,5.5,42.3,43.0,0.1
7593,7.89,1.71,2.7,11.5,16.3,0.23,3.2,1.8,64.5,76.0,0.0
10620,4.88,1.53,1.4,4.2,31.6,0.07,1.4,10.2,50.7,150.0,0.5
12635,0.04,1.68,37.5,24.3,4.8,0.13,7.6,0.5,25.3,170.0,0.0
5916,2.66,1.53,3.2,15.1,21.1,0.34,8.9,7.6,43.3,23.0,0.8
10646,0.02,1.31,78.4,2.0,0.4,0.24,17.2,0.2,1.7,61.0,0.1
13361,15.8,1.39,3.9,22.2,21.4,0.73,3.4,3.4,45.5,114.0,0.2
7433,0.01,1.63,17.8,19.6,13.5,0.3,2.8,2.6,43.7,51.0,0.0
7345,10.95,1.62,0.8,27.8,7.2,0.05,2.7,0.6,60.9,114.0,0.0
6994,0.04,1.52,35.9,28.6,0.1,0.07,22.9,0.0,12.5,200.0,0.0
4391,0.18,1.6,19.9,27.6,0.4,0.36,32.2,0.1,19.7,23.0,0.1
11472,0.2,1.94,17.6,1.1,49.5,0.03,0.9,8.6,21.9,218.0,0.4
10494,0.09,1.7,11.8,0.7,46.2,0.14,7.8,17.8,14.6,81.0,1.1
1934,46.0,0.89,3.1,12.1,5.1,3.42,4.7,0.3,74.7,2.0,0.0
11286,6.57,1.53,6.9,5.3,36.5,1.02,14.4,10.4,25.7,0.0,0.8
3936,9.72,1.62,4.2,0.9,16.6,0.14,1.6,0.9,75.8,157.0,0.0
2045,80.1,1.33,1.4,7.7,9.9,0.4,1.5,3.7,75.4,18.0,0.4
2518,21.05,1.63,3.8,8.6,32.4,0.31,6.4,12.4,35.0,20.0,1.4
14948,0.28,1.61,17.3,10.4,1.5,0.1,4.6,0.0,66.2,127.0,0.0
15907,4.38,1.66,6.5,5.6,2.5,0.11,3.2,0.1,82.1,70.0,0.0
12018,50.0,1.51,0.3,0.9,50.7,0.08,2.0,1.5,44.6,10.0,0.0
14193,5.92,1.36,15.2,19.3,8.5,1.49,12.6,1.2,43.2,94.0,0.0
4267,2.96,1.75,22.6,0.7,45.5,0.08,3.9,12.0,15.0,170.0,0.3
1327,55.85,1.38,3.7,5.0,15.6,0.66,3.5,1.0,71.2,12.0,0.0
9059,15.8,1.59,1.8,9.6,10.5,0.09,1.5,4.4,72.1,41.0,0.1
17059,78.2,1.58,0.4,1.3,39.9,0.25,0.6,10.9,46.9,8.0,0.0
14351,0.39,1.82,12.2,18.7,26.2,0.04,14.1,6.5,22.0,127.0,0.3
16543,123.0,1.4,0.9,1.0,51.2,0.09,1.0,15.7,29.5,51.0,0.7
8619,1.65,1.62,23.3,30.2,5.4,0.14,3.3,1.0,36.8,173.0,0.0
2646,0.21,1.83,15.8,3.4,34.4,0.23,0.9,5.2,39.9,130.0,0.4
15853,39.4,1.47,2.1,4.0,3.2,0.26,4.0,0.0,86.7,140.0,0.0
1363,129.5,1.54,0.5,0.9,70.7,0.11,0.0,14.0,13.9,15.0,0.0
583,1.0,1.61,12.8,9.9,30.8,0.29,4.3,3.5,38.4,56.0,0.3
1735,5.26,1.68,8.2,15.4,20.6,0.2,12.2,6.7,36.0,36.0,0.9
2966,1.77,1.52,12.9,9.6,0.6,0.07,4.0,0.0,72.9,168.0,0.0
187,161.0,1.54,0.2,0.2,73.1,0.12,0.4,8.9,17.0,20.0,0.2
18265,38.8,1.36,2.2,3.5,0.9,0.21,1.2,0.0,92.2,13.0,0.0
16436,7.23,1.7,5.4,18.9,19.9,0.2,6.3,4.3,45.1,58.0,0.1
2093,14.75,1.65,0.4,15.6,31.1,0.2,1.4,2.9,48.6,15.0,0.0
13302,18.1,1.57,10.2,6.6,14.0,0.14,6.6,2.6,59.8,86.0,0.2
4965,0.29,1.5,17.1,20.0,6.4,0.04,4.4,1.1,51.0,66.0,0.0
6891,16.45,1.4,2.7,11.2,2.1,0.48,4.0,0.1,79.9,13.0,0.0
9336,7.45,1.62,2.7,4.1,5.6,0.61,5.1,0.1,82.4,86.0,0.0
15534,30.5,1.39,2.2,4.3,21.0,0.56,1.6,1.1,69.8,99.0,0.0
13867,0.59,1.42,33.2,5.4,23.0,0.41,16.2,5.0,17.2,76.0,0.0
9412,7.89,1.68,4.0,5.59,38.8,0.7,9.1,15.3,26.1,0.0,1.2
12588,11.8,1.48,8.1,4.8,20.4,0.71,16.9,4.2,45.6,15.0,0.0
8718,13.1,1.63,1.0,22.4,16.8,0.04,3.0,2.4,54.3,81.0,0.1
6694,8.78,1.73,2.3,5.2,14.2,0.21,8.6,1.5,68.2,142.0,0.0
8367,0.98,1.39,29.4,8.5,15.0,0.27,7.2,3.2,36.5,33.0,0.2
12005,22.8,1.64,0.7,3.2,47.7,0.06,4.0,11.3,32.9,86.0,0.2
9258,18.4,1.6,1.0,8.8,7.5,0.08,11.5,0.6,78.1,91.0,0.0
11240,8.55,1.56,5.3,4.3,34.7,0.32,10.4,11.8,32.4,18.0,1.1
207,0.8,1.67,15.6,7.6,45.2,0.46,2.9,11.7,16.5,104.0,0.5
693,33.5,1.53,2.2,14.3,29.0,0.39,2.4,3.9,48.0,25.0,0.2
3711,2.46,1.57,4.3,3.18,43.9,2.36,6.3,7.6,34.8,190.0,0.0
4402,4.05,1.28,4.4,37.1,7.0,1.48,19.2,4.7,27.1,0.0,0.5
7311,4.73,1.71,26.5,4.3,14.7,1.45,8.5,2.7,43.1,23.0,0.2
9512,15.8,1.52,0.9,24.5,2.6,0.03,1.8,0.1,70.1,25.0,0.0
13666,6.13,1.61,2.2,14.9,12.2,0.32,3.4,3.4,63.6,13.0,0.3
5090,11.52,1.47,2.9,2.6,37.5,0.73,14.3,13.0,28.5,15.0,1.2
4927,20.4,1.2,2.6,25.8,7.0,3.06,5.6,1.0,58.0,0.0,0.0
4990,0.91,1.73,14.5,16.6,32.0,0.14,2.6,12.8,20.1,147.0,1.4
10366,18.4,1.46,4.1,6.1,7.6,0.24,1.6,3.0,76.5,18.0,1.1
4285,15.1,1.5,1.2,1.2,58.6,0.62,0.0,9.8,28.8,74.0,0.4
2394,32.9,1.55,3.3,7.0,9.2,0.09,1.2,0.2,79.1,104.0,0.0
2668,5.02,1.61,6.6,0.4,61.0,0.58,1.0,5.4,25.5,193.0,0.1
3449,28.3,1.24,2.3,31.5,2.2,1.53,0.9,0.1,62.9,0.0,0.1
13880,0.01,1.84,21.0,7.6,26.6,0.03,7.2,5.6,31.4,173.0,0.6
6758,10.36,1.46,1.9,11.7,13.6,2.26,1.1,1.4,70.3,0.0,0.0
14919,15.3,1.52,3.5,4.4,32.0,0.92,1.8,2.7,55.6,41.0,0.0
2217,19.7,1.37,4.3,4.9,44.4,1.64,6.3,11.3,28.5,74.0,0.3
12262,39.4,1.54,21.0,19.6,4.4,0.57,42.6,3.4,8.6,18.0,0.4
2985,10.97,1.47,1.3,5.3,4.9,0.79,3.6,0.1,84.8,0.0,0.0
10147,65.7,1.38,0.9,2.2,7.6,0.21,2.9,0.2,86.2,66.0,0.0
17104,1.49,1.63,14.7,30.1,6.6,0.04,5.7,1.4,41.5,86.0,0.0
10984,40.8,1.4,1.6,6.9,21.2,1.61,2.0,8.2,59.0,0.0,1.1
7851,21.0,0.88,15.1,8.9,19.6,5.68,13.2,6.5,35.6,0.0,1.1
14549,18.4,1.51,2.6,15.2,12.9,1.52,1.8,0.7,64.4,0.0,0.0
8609,32.5,1.08,1.2,24.9,7.2,1.22,2.2,1.2,63.3,0.0,0.0
9194,3.35,1.57,2.3,15.1,1.9,0.57,7.0,0.1,73.6,5.0,0.0
12074,18.4,1.52,1.0,3.0,15.1,0.11,4.3,4.3,72.0,96.0,0.3
4396,3.72,1.69,30.8,6.0,22.6,0.06,5.0,9.8,24.1,94.0,1.7
3973,0.88,1.65,7.0,5.5,2.5,0.11,3.7,0.2,81.1,109.0,0.0
2034,29.9,1.51,2.4,5.1,40.7,0.8,4.4,8.1,38.8,0.0,0.5
5984,15.75,1.61,1.9,10.4,34.8,0.42,9.2,9.2,34.0,130.0,0.5
8123,0.3,1.68,25.9,15.8,11.0,0.07,4.7,2.0,40.4,137.0,0.2
3707,3.31,1.35,1.8,3.7,44.3,2.75,9.9,7.3,33.0,99.0,0.0
9798,8.94,1.43,4.9,23.9,8.5,1.44,5.2,0.7,56.8,0.0,0.0
10769,3.19,1.48,5.7,6.1,40.6,1.16,3.9,5.1,38.5,104.0,0.1
8666,3.29,1.55,3.4,19.1,8.0,0.87,7.2,1.0,61.3,13.0,0.0
16018,12.2,1.54,5.4,2.8,2.4,0.15,1.8,0.1,87.5,107.0,0.0
252,29.6,1.54,4.6,20.0,15.9,0.07,4.2,3.0,52.1,76.0,0.2
7132,0.59,1.69,7.6,2.6,26.3,0.08,15.0,9.4,37.7,102.0,1.4
4251,1.7,1.5,26.4,10.5,15.0,1.04,15.2,1.1,31.7,30.0,0.1
14295,0.02,1.7,15.9,5.0,37.3,1.78,2.9,3.1,35.8,119.0,0.0
1565,0.37,1.76,19.0,3.8,27.6,0.08,21.0,7.6,20.0,94.0,1.0
2186,1.09,1.66,17.8,22.2,6.0,0.12,3.9,1.1,48.9,112.0,0.1
11290,2.04,1.67,23.2,2.8,34.2,0.03,10.2,14.2,14.0,112.0,1.4
13176,51.9,1.47,2.2,3.1,38.1,0.27,1.6,1.1,53.9,15.0,0.0
3989,145.0,1.36,1.7,1.8,41.2,0.74,1.8,10.3,42.6,5.0,0.6
10643,0.43,1.53,31.0,17.8,2.8,0.88,30.5,1.1,16.4,18.0,0.4
16238,0.003,1.84,36.6,10.2,9.0,0.12,7.6,0.8,35.6,86.0,0.2
7991,4.05,1.61,17.3,21.6,10.0,0.08,5.7,1.4,44.0,109.0,0.0
15867,23.0,1.51,4.0,2.7,14.3,1.28,3.9,1.4,73.7,41.0,0.0
5328,20.15,1.63,2.1,0.9,23.7,0.06,3.1,3.8,66.4,53.0,0.0
14729,33.7,1.42,4.7,14.4,24.9,1.59,9.5,6.0,40.2,20.0,0.3
7733,80.2,1.54,0.5,0.6,64.9,0.1,0.0,6.7,27.3,15.0,0.0
2158,0.45,1.6,11.5,7.4,21.2,0.29,3.7,1.2,55.0,46.0,0.0
10238,23.7,1.57,4.5,5.2,1.6,0.1,2.6,0.1,86.0,112.0,0.0
6841,0.52,1.33,40.2,8.4,3.0,1.86,30.7,0.3,17.5,0.0,0.0
84,0.1,1.57,19.7,15.0,0.2,0.04,5.1,0.1,59.9,127.0,0.0
1220,45.7,1.54,43.2,10.0,8.6,0.28,1.6,0.5,36.1,94.0,0.0
2003,23.6,1.71,30.0,2.7,30.6,0.1,1.2,6.4,28.5,127.0,0.6
8801,0.24,1.75,21.5,9.0,13.9,0.13,5.3,0.9,49.4,81.0,0.0
8242,7.23,1.4,3.1,18.4,16.8,1.24,1.9,1.6,58.2,0.0,0.0
5869,1.07,1.81,12.0,22.8,1.6,1.12,25.8,0.0,37.8,53.0,0.0
14882,2.5,1.27,24.7,4.9,35.6,1.16,2.7,4.3,27.8,38.0,0.0
13195,0.27,1.73,34.2,6.6,18.9,0.02,3.4,3.0,33.8,157.0,0.1
14364,0.65,1.71,41.7,12.5,8.8,0.06,2.5,1.1,33.3,173.0,0.1
17412,36.8,1.71,1.8,2.9,59.4,0.64,3.4,8.3,24.2,8.0,0.0
16564,64.4,1.13,6.7,7.1,2.2,7.27,10.9,0.2,72.9,0.0,0.0
3278,5.85,1.65,2.4,10.4,16.2,0.06,1.6,0.5,68.9,76.0,0.0
10518,43.4,1.54,0.3,0.8,55.9,0.31,0.7,5.2,37.0,30.0,0.1
3463,0.23,1.71,13.0,25.1,3.4,0.05,5.1,0.1,53.3,112.0,0.0
13353,7.89,1.62,3.9,29.6,11.8,0.09,2.6,1.8,50.3,135.0,0.0
11014,23.0,1.45,4.5,1.8,42.5,1.17,2.7,3.6,44.9,91.0,0.0
2141,4.34,1.18,17.0,8.1,33.1,6.54,2.5,4.7,34.4,0.0,0.2
2863,4.5,1.76,9.2,5.1,13.1,0.31,2.7,3.0,66.6,109.0,0.6
9830,16.4,1.51,1.1,31.5,12.8,0.2,4.3,0.5,49.8,18.0,0.0
1997,24.65,1.6,3.0,9.2,11.7,0.27,5.0,0.1,71.0,86.0,0.0
7681,9.49,1.51,2.9,34.1,10.0,1.63,4.8,0.3,47.9,20.0,0.0
7321,21.05,1.32,0.6,24.1,18.7,1.02,5.5,1.2,49.9,0.0,0.0
916,0.1,1.67,29.8,5.0,25.8,0.08,1.3,2.4,35.8,157.0,0.1
18297,57.8,1.35,0.0,1.3,0.8,0.04,2.9,0.0,95.0,15.0,0.0
11053,0.02,1.57,24.0,17.3,5.6,0.27,8.0,0.5,44.5,64.0,0.1
6548,12.0,1.58,0.7,4.1,7.8,0.11,3.1,0.1,84.2,18.0,0.0
8181,0.24,1.81,9.6,13.2,12.0,0.08,16.4,7.2,40.0,183.0,1.6
5720,27.95,1.57,0.4,4.1,55.3,0.19,4.7,5.8,29.7,18.0,0.0
6245,21.93,1.47,7.9,15.7,22.2,1.91,11.0,6.2,36.5,0.0,0.5
7092,25.85,1.33,1.3,4.2,12.3,2.67,4.3,1.5,76.3,0.0,0.1
15737,40.8,1.55,1.4,1.5,6.7,0.09,0.4,0.1,89.9,71.0,0.0
8655,2.74,1.48,11.7,29.8,6.0,0.76,14.7,1.0,36.6,18.0,0.2
10367,40.1,1.41,1.4,0.4,7.6,0.04,2.1,1.8,86.3,25.0,0.4
391,15.7,1.45,4.8,16.4,13.9,0.67,6.5,1.9,56.4,18.0,0.1
17105,4.93,1.61,1.9,25.3,12.4,0.8,5.6,1.8,52.9,0.0,0.1
16045,77.6,1.66,0.3,4.6,56.6,0.04,1.0,11.5,25.9,48.0,0.1
13816,6.57,1.46,4.0,13.1,7.9,0.68,2.7,3.1,68.5,36.0,0.7
2658,0.72,1.66,1.2,0.4,60.1,0.74,1.4,9.5,27.0,109.0,0.4
10825,92.0,0.99,0.9,6.3,27.5,1.98,1.2,8.2,55.5,0.0,0.4
14515,9.64,1.73,2.1,21.8,17.0,0.5,4.1,2.6,52.3,0.0,0.1
15014,19.7,1.5,1.0,4.4,3.3,0.26,0.7,0.2,90.4,196.0,0.0
4085,2.74,1.55,5.7,3.8,0.5,0.02,1.4,0.0,88.6,157.0,0.0
3884,48.0,1.43,0.3,3.6,54.9,0.57,1.9,5.3,34.0,10.0,0.0
3683,1.35,1.62,26.2,2.6,29.2,0.26,3.2,4.2,34.4,145.0,0.2
8451,122.0,1.09,1.3,7.3,39.3,3.32,0.0,2.6,49.4,0.0,0.1
4430,2.66,1.28,18.9,19.6,3.5,3.12,36.6,2.0,18.6,0.0,0.8
1743,60.5,1.36,2.8,6.6,32.7,0.14,8.5,24.5,20.9,20.0,4.0
18103,10.5,1.5,6.5,19.0,18.5,1.51,7.4,4.6,43.8,0.0,0.2
14981,1.22,1.59,3.0,12.4,1.8,1.55,4.7,0.1,78.0,0.0,0.0
6619,36.15,1.38,2.3,17.8,17.8,0.77,6.6,3.0,52.4,10.0,0.1
18370,3.01,1.56,7.9,5.3,4.3,0.43,1.5,0.2,80.8,168.0,0.0
12720,68.4,0.21,57.4,3.2,1.7,4.86,26.6,0.1,11.0,38.0,0.0
7041,9.56,1.42,3.5,14.9,0.7,2.8,7.0,0.0,73.9,0.0,0.0
5245,15.45,1.55,1.1,11.2,36.2,0.38,6.0,9.6,35.4,155.0,0.5
15934,29.8,1.14,3.0,4.3,3.7,1.5,3.8,3.7,62.0,0.0,0.1
18127,3.42,1.54,2.2,7.8,9.3,0.77,7.0,0.5,73.2,15.0,0.0
17341,0.09,1.78,22.2,10.8,13.1,0.02,3.0,0.8,50.1,185.0,0.0
4743,3.2,1.65,8.6,17.5,19.3,0.1,5.9,4.6,43.9,79.0,0.2
8647,25.4,1.38,3.7,17.4,13.5,2.27,7.5,2.6,55.2,0.0,0.1
17120,0.86,1.61,23.1,5.7,25.1,0.23,8.2,3.5,34.4,71.0,0.0
12516,18.4,1.54,1.2,2.4,4.5,0.12,2.4,0.2,89.3,137.0,0.0
9617,0.3,1.58,13.5,11.8,2.0,0.31,4.7,0.1,67.9,64.0,0.0
1765,13.35,1.57,5.6,21.0,12.5,0.15,5.9,1.7,53.2,53.0,0.1
4165,91.75,1.53,0.6,1.7,66.6,0.31,1.8,13.3,15.7,18.0,0.3
8327,7.89,1.12,25.3,15.3,6.9,3.68,22.9,1.4,28.2,71.0,0.0
12150,19.3,1.07,5.4,4.0,0.4,1.26,88.6,0.0,1.6,53.0,0.0
16320,61.8,1.45,3.3,7.8,25.8,1.09,1.8,2.9,58.4,0.0,0.0
715,7.0,1.67,21.6,13.8,18.3,0.04,10.6,5.5,29.3,66.0,0.9
11120,0.55,1.56,2.7,10.4,2.8,0.24,3.1,0.5,80.5,15.0,0.0
13628,24.6,1.5,0.9,8.6,17.4,0.2,1.1,1.7,70.2,8.0,0.1
16845,0.09,1.25,43.9,22.6,0.6,0.11,13.7,0.2,18.8,175.0,0.2
667,21.6,1.42,7.9,17.8,14.1,0.47,7.1,2.1,50.9,10.0,0.1
12567,4.6,1.5,7.2,20.0,3.1,1.77,16.3,0.2,53.2,0.0,0.0
3843,73.65,1.61,2.0,2.0,49.7,0.16,0.7,6.0,39.4,38.0,0.2
3277,10.16,1.63,2.6,10.7,15.7,0.05,3.4,0.4,67.2,68.0,0.0
8692,0.99,1.47,48.2,18.6,0.6,0.24,24.2,0.2,8.2,71.0,0.0
5661,10.86,1.7,1.8,7.8,36.6,0.05,3.7,7.4,40.8,33.0,1.9
6412,12.05,1.6,0.7,20.2,1.6,0.09,4.7,0.1,72.7,99.0,0.0
12284,0.36,1.45,34.3,30.0,6.0,0.23,19.1,1.6,8.8,53.0,0.2
8396,56.5,1.45,0.5,1.5,19.4,0.04,1.4,16.2,57.5,91.0,3.5
13950,18.4,1.62,5.7,7.9,27.1,0.26,7.4,23.5,22.2,15.0,6.2
8101,3.02,1.64,6.8,15.4,21.3,0.57,12.3,7.0,36.3,23.0,0.9
7350,24.8,1.5,2.3,21.9,15.5,0.25,2.3,2.0,56.0,51.0,0.0
10890,19.7,1.58,1.5,13.2,29.5,1.01,5.4,6.1,43.9,38.0,0.4
1732,0.2,1.78,18.4,13.6,20.0,0.04,9.1,6.2,31.9,135.0,0.8
15921,45.6,1.39,1.6,2.2,12.8,0.27,2.8,0.9,79.7,13.0,0.0
16363,50.0,1.36,2.6,6.4,25.4,1.39,2.1,7.8,55.1,0.0,0.6
16907,3.16,1.5,2.3,1.3,0.6,1.3,3.7,0.0,92.1,183.0,0.0
10235,42.1,1.37,2.9,5.4,1.8,0.42,3.2,0.0,86.7,20.0,0.0
6769,59.8,1.3,1.4,16.3,11.2,2.41,0.1,0.4,70.6,0.0,0.0
10583,3.43,1.61,5.9,7.9,41.1,0.05,2.3,4.9,37.7,155.0,0.2
15930,46.0,1.22,0.2,1.6,2.8,0.13,0.7,0.2,94.5,10.0,0.0
6308,0.5,1.75,14.3,20.0,5.7,0.23,1.8,0.2,57.9,130.0,0.1
17428,17.1,1.66,1.6,4.1,42.2,0.39,6.6,7.8,37.6,53.0,0.1
193,17.5,1.25,1.9,16.7,4.7,4.4,11.3,0.4,65.0,0.0,0.0
9361,0.27,1.7,18.8,14.6,0.2,0.09,7.5,0.0,58.9,124.0,0.0
13016,61.8,1.41,0.4,2.6,7.8,0.05,0.1,0.4,88.7,137.0,0.0
15259,42.1,1.51,2.4,0.6,61.0,0.27,4.4,6.6,24.9,30.0,0.1
9190,22.4,1.54,2.1,1.6,3.3,0.39,1.8,0.0,91.2,18.0,0.0
8840,19.3,1.6,5.0,21.6,22.0,0.11,6.8,5.6,38.6,58.0,0.4
6384,0.77,1.63,47.0,6.8,8.2,0.13,11.8,1.8,23.8,122.0,0.6
1608,3.72,1.84,3.1,13.6,22.5,0.08,7.2,26.6,15.6,63.0,11.4
668,10.8,1.52,12.1,17.7,12.8,0.28,7.1,1.8,48.4,20.0,0.1
15480,5.65,1.41,5.9,24.5,7.1,2.35,5.2,0.5,56.8,0.0,0.0
18357,11.5,1.59,2.7,4.2,4.8,0.1,0.1,0.2,88.0,173.0,0.0
6843,10.02,1.48,4.5,1.6,8.9,2.23,3.8,1.1,80.1,56.0,0.0
1707,0.08,1.57,24.3,12.0,1.2,0.72,51.5,0.5,10.4,10.0,0.1
14406,0.02,1.11,3.1,14.3,18.3,1.08,6.8,2.3,55.1,0.0,0.1
17321,0.13,1.82,21.3,18.4,2.0,0.06,6.3,0.2,51.8,147.0,0.0
7905,29.6,1.61,2.1,1.6,62.1,0.34,0.9,13.4,19.7,79.0,0.2
15368,0.09,1.61,8.7,16.5,6.2,1.46,4.6,0.1,63.9,109.0,0.0
13147,55.2,1.48,2.2,3.7,31.0,0.14,2.0,5.0,55.9,13.0,0.2
8351,0.43,1.66,18.8,5.0,13.6,0.1,6.1,2.6,53.8,165.0,0.1
1606,20.4,1.57,2.9,14.4,25.0,0.26,7.2,25.9,16.4,13.0,8.2
9567,0.51,1.59,4.3,5.8,12.9,0.06,0.7,6.2,69.6,132.0,0.5
3488,20.4,1.45,1.3,27.0,3.1,0.46,1.9,0.2,66.5,15.0,0.0
518,0.1,1.67,24.2,10.3,20.7,0.04,10.4,7.2,26.3,160.0,0.9
11772,0.53,1.5,26.3,3.8,1.6,0.04,2.9,0.2,65.2,201.0,0.0
9122,9.53,1.13,11.2,4.4,30.8,7.03,9.8,11.6,31.1,0.0,1.1
10187,50.4,1.52,0.4,3.0,0.2,0.01,0.3,0.0,96.1,84.0,0.0
4827,0.44,1.57,33.3,21.1,2.3,0.06,0.8,0.0,42.5,56.0,0.0
3743,19.75,1.52,1.4,12.4,19.0,2.12,4.1,1.7,61.4,0.0,0.0
9719,2.63,1.76,3.8,25.3,3.5,0.74,4.3,0.1,63.0,130.0,0.0
1186,28.6,1.52,1.2,11.9,10.1,0.1,0.4,0.5,75.9,114.0,0.0
16110,0.01,1.57,22.1,8.6,31.5,0.14,8.4,9.1,19.6,102.0,0.8
11213,139.0,1.35,0.6,0.6,63.6,0.12,1.8,2.0,31.4,25.0,0.0
11838,85.5,1.33,2.1,5.2,45.2,0.45,2.1,4.2,41.2,0.0,0.0
14682,0.36,1.67,43.0,10.4,13.4,0.11,8.4,4.4,19.6,102.0,0.8
9140,3.69,1.31,38.9,16.0,0.8,0.82,40.4,0.4,3.5,10.0,0.0
11418,0.03,1.75,28.5,11.6,16.1,0.06,2.5,0.9,40.4,142.0,0.0
1319,5.7,1.8,29.0,3.1,11.4,0.1,1.3,0.3,54.9,185.0,0.0
13536,30.2,1.44,1.6,4.3,19.1,1.76,0.0,2.1,72.9,23.0,0.0
848,107.5,0.03,0.8,0.2,65.7,0.13,0.3,4.1,28.8,99.0,0.1
16675,18.4,1.59,0.9,26.2,7.4,0.37,4.1,1.0,60.4,18.0,0.0
5428,21.0,1.6,4.8,7.6,36.0,0.56,5.6,14.5,29.9,0.0,1.6
10757,0.01,1.06,49.8,5.4,6.6,0.71,21.8,2.0,13.6,61.0,0.8
13785,0.08,1.39,21.5,6.9,19.2,0.07,5.8,2.6,44.0,46.0,0.0
13934,26.3,1.54,2.0,16.2,14.2,0.04,2.8,2.2,62.4,99.0,0.2
12716,8.87,1.07,12.3,1.0,1.5,2.11,82.0,0.9,2.0,0.0,0.3
17414,63.1,1.59,2.1,3.4,56.1,0.08,2.3,5.6,30.5,41.0,0.0
16547,18.7,1.44,2.3,5.2,11.8,0.43,3.6,1.7,75.3,8.0,0.2
13754,14.5,1.5,0.9,12.6,33.2,2.2,4.8,4.7,43.6,94.0,0.2
