,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth.cm_Top,VCOS
2996,8.76,1.54,7.2,21.1,1.0,0.05,6.7,0.1,63.9,58.0,0.0
11211,124.0,1.31,1.0,0.4,62.5,0.88,1.5,2.0,32.6,0.0,0.0
7420,0.11,1.71,2.5,22.0,19.2,0.42,2.8,1.8,51.6,102.0,0.1
6439,19.8,1.11,5.1,11.0,11.0,3.06,6.0,0.5,66.4,0.0,0.0
13913,0.09,1.87,29.4,5.5,21.8,0.04,3.9,18.5,14.8,142.0,6.1
16238,0.003,1.84,36.6,10.2,9.0,0.12,7.6,0.8,35.6,86.0,0.2
15343,1.16,1.52,13.0,3.1,25.4,0.3,5.6,4.4,48.7,25.0,0.3
18605,21.4,1.4,2.5,19.1,7.5,0.68,3.1,3.5,63.9,30.0,0.4
15291,70.1,1.65,32.2,17.8,1.6,0.21,13.4,0.0,35.0,135.0,0.0
2868,6.47,1.24,3.3,3.0,3.7,2.46,2.6,0.2,87.2,51.0,0.0
3196,19.1,1.48,1.4,27.5,18.3,3.09,7.8,2.6,42.2,0.0,0.2
9082,0.25,1.62,4.7,22.6,0.7,0.15,1.6,0.1,70.3,130.0,0.0
10811,27.6,1.62,1.0,8.08,14.7,0.12,1.2,3.1,71.8,18.0,0.2
6921,46.7,1.14,1.5,1.4,1.0,1.24,4.6,0.0,91.5,0.0,0.0
5475,5.39,1.62,8.4,11.2,26.5,0.14,3.1,3.0,47.7,152.0,0.1
2958,1.97,1.68,10.2,6.7,11.1,0.16,6.1,2.6,62.9,86.0,0.4
3704,34.95,1.36,0.4,1.4,57.1,1.71,1.7,9.1,30.9,0.0,0.0
18566,0.55,1.73,15.9,4.0,23.5,0.02,2.6,1.3,52.7,104.0,0.0
7758,126.0,1.47,0.4,1.3,69.5,0.05,0.0,2.7,26.1,10.0,0.0
8999,28.9,1.66,0.5,2.1,53.7,0.14,0.7,7.8,35.0,91.0,0.2
15947,1.2,1.4,3.3,1.3,2.2,5.1,9.6,0.1,83.5,135.0,0.0
11127,0.41,1.52,17.1,20.0,6.4,0.04,4.4,1.1,51.0,66.0,0.0
12490,19.7,1.61,1.8,2.8,13.2,0.13,2.3,1.0,78.9,13.0,0.0
13068,64.0,1.43,0.6,1.4,9.1,0.34,2.8,0.1,86.0,30.0,0.0
11260,0.02,1.17,58.9,11.2,1.3,0.52,17.6,1.0,9.6,15.0,0.4
9965,4.38,0.6,34.1,9.9,10.2,5.03,20.5,0.8,24.5,0.0,0.0
3736,6.65,1.59,1.3,13.8,14.8,0.47,4.3,0.6,65.2,48.0,0.0
14506,16.4,1.63,1.7,22.9,15.8,0.17,3.5,3.1,52.0,28.0,1.0
4875,9.73,1.5,5.7,8.1,0.9,0.05,1.2,0.4,83.8,104.0,0.1
442,0.6,1.53,9.4,14.9,13.6,0.68,20.6,4.3,36.7,10.0,0.5
2132,40.75,1.33,1.9,7.1,42.5,2.01,4.1,5.1,39.3,109.0,0.0
4555,20.7,1.57,0.8,6.4,44.4,0.21,2.0,4.8,41.5,25.0,0.1
16728,0.01,1.62,25.2,1.5,22.8,0.06,2.9,4.0,43.1,81.0,0.5
12443,19.7,1.56,2.5,2.7,38.4,0.42,2.0,1.4,53.0,13.0,0.0
471,32.9,1.35,1.3,32.0,0.7,0.26,3.2,0.0,62.8,13.0,0.0
3352,28.3,1.4,1.1,2.1,34.2,1.13,3.1,3.2,56.2,10.0,0.1
10815,36.8,1.57,1.5,8.2,12.6,0.16,2.0,2.4,73.2,48.0,0.1
18574,5.48,1.61,13.8,12.8,6.6,0.28,3.0,0.8,63.0,68.0,0.0
15921,45.6,1.39,1.6,2.2,12.8,0.27,2.8,0.9,79.7,13.0,0.0
10614,0.99,1.48,6.2,35.5,7.1,1.2,17.6,4.6,28.6,15.0,0.4
8247,0.09,1.68,24.3,13.2,10.8,0.18,14.7,1.2,35.8,157.0,0.0
18525,57.9,1.57,1.7,1.4,42.7,0.2,0.9,0.9,52.4,64.0,0.0
18484,36.8,1.24,1.3,2.9,28.9,1.3,3.2,4.5,59.3,0.0,0.0
2618,8.41,1.55,11.4,35.3,2.4,0.16,12.3,0.7,37.9,56.0,0.0
17197,51.3,1.5,2.3,3.1,45.1,0.47,4.6,9.3,35.5,10.0,0.1
6009,0.49,1.77,23.2,1.1,34.6,0.05,1.6,7.2,32.1,152.0,0.2
11560,4.21,1.62,10.2,3.7,35.0,0.14,4.3,6.2,40.3,68.0,0.3
16000,2.89,1.53,7.0,6.1,5.2,0.11,1.8,0.2,79.7,147.0,0.0
1403,9.87,1.57,2.8,10.4,26.1,1.48,2.3,5.5,52.5,152.0,0.4
10129,0.78,1.68,23.0,36.2,8.8,0.13,8.4,1.8,21.8,91.0,0.0
18383,33.7,1.58,0.4,2.4,9.4,0.18,2.0,0.7,85.1,8.0,0.0
1654,1.22,1.66,35.3,11.3,15.4,0.06,9.1,9.2,18.1,150.0,1.6
11541,6.57,1.71,22.2,9.5,20.3,0.13,4.6,1.8,41.6,104.0,0.0
8922,2.99,1.62,5.2,15.4,22.0,0.56,6.2,4.7,46.2,18.0,0.3
8899,6.05,1.63,8.7,11.8,28.6,0.79,5.1,7.9,36.7,0.0,1.2
7360,0.07,1.62,31.0,21.0,7.8,0.19,5.6,1.0,33.6,170.0,0.0
6476,34.15,1.44,1.4,9.7,2.9,0.02,3.2,0.2,82.6,117.0,0.0
6651,3.84,1.64,4.0,32.8,8.8,0.05,5.4,2.2,46.8,66.0,0.0
8027,0.1,1.53,45.5,17.5,3.8,0.09,8.6,1.8,22.5,46.0,0.3
8127,16.2,1.54,1.1,18.0,14.8,0.02,2.5,2.7,60.7,137.0,0.2
5189,6.31,1.37,4.9,38.6,0.9,0.25,19.6,0.1,35.9,30.0,0.0
13575,0.84,1.31,7.1,17.2,14.7,0.22,5.1,1.3,54.5,58.0,0.1
18272,0.61,1.41,3.8,1.8,1.7,2.1,2.2,0.0,90.4,287.0,0.0
13926,0.68,1.71,36.0,11.8,14.6,0.07,8.4,8.7,18.9,112.0,1.8
5307,36.15,1.5,4.1,5.8,35.4,0.73,3.7,3.9,47.0,0.0,0.1
3463,0.23,1.71,13.0,25.1,3.4,0.05,5.1,0.1,53.3,112.0,0.0
7448,18.8,1.57,0.4,17.2,30.2,0.06,1.9,3.1,47.0,28.0,0.2
5299,7.89,1.51,2.2,5.6,36.4,0.45,4.0,4.2,47.5,61.0,0.1
1095,21.35,1.54,1.9,6.3,25.2,0.25,0.7,4.0,61.9,5.0,0.0
6979,5.48,1.57,5.6,1.3,5.1,0.56,2.3,0.2,85.5,122.0,0.0
7546,6.57,1.5,4.2,7.0,10.3,0.25,2.8,0.8,74.9,46.0,0.0
12409,19.7,1.72,0.1,7.9,13.4,0.02,0.7,1.0,76.9,152.0,0.0
11574,42.1,1.1,2.3,6.4,27.5,0.96,9.7,2.4,51.6,36.0,0.1
10591,7.45,1.71,7.9,5.4,33.6,1.02,11.7,14.9,25.7,0.0,0.8
18535,25.0,1.57,0.1,3.8,38.0,0.55,1.9,1.0,55.3,0.0,0.0
18327,19.7,1.5,1.5,1.8,13.9,1.25,3.1,0.4,79.3,140.0,0.0
13127,18.4,1.72,1.6,4.1,29.8,0.49,3.2,15.4,41.0,43.0,4.9
5249,7.66,1.57,3.2,21.3,18.7,0.77,5.2,1.4,50.2,20.0,0.0
11129,19.1,1.47,0.6,25.3,10.3,0.08,2.9,2.1,58.6,99.0,0.2
12479,35.5,1.42,1.2,10.0,2.8,0.11,3.5,0.2,82.3,15.0,0.0
6918,44.7,1.49,0.0,11.0,0.5,0.02,0.4,0.0,88.5,137.0,0.0
14980,30.7,1.48,1.9,2.0,2.8,0.1,2.0,0.0,91.3,147.0,0.0
9479,30.4,1.48,31.4,25.0,11.4,0.29,2.6,1.2,28.3,102.0,0.1
9621,75.6,1.41,0.7,1.0,41.7,0.67,2.0,5.1,49.3,0.0,0.2
12927,27.6,1.28,6.3,1.0,1.0,2.54,4.0,0.0,87.7,89.0,0.0
15791,17.7,1.46,0.8,3.4,4.9,0.3,2.0,0.1,88.8,96.0,0.0
7302,2.93,1.75,11.4,5.4,16.2,0.07,12.6,1.8,52.4,145.0,0.2
12338,7.89,1.47,1.2,11.6,12.9,0.38,2.3,1.2,70.8,142.0,0.0
13004,3.38,1.63,11.1,2.9,4.0,0.87,2.2,0.2,79.6,104.0,0.0
12621,36.8,1.25,2.2,18.0,19.3,1.12,5.2,3.0,52.2,0.0,0.1
8344,6.57,1.56,25.5,3.3,14.9,0.36,2.2,3.8,50.0,117.0,0.3
16431,0.27,1.49,20.0,10.3,21.2,0.21,9.0,8.6,28.9,74.0,2.0
18711,6.9,1.54,3.0,16.9,16.1,0.59,3.9,2.8,57.1,15.0,0.2
13945,51.3,1.55,3.2,3.7,47.2,0.19,3.5,11.1,29.7,13.0,1.5
12494,32.9,1.3,0.9,3.3,6.0,0.91,0.5,0.4,88.9,0.0,0.0
16782,0.08,1.82,11.0,5.6,27.0,0.05,15.6,18.2,18.0,99.0,4.6
6157,1.43,1.83,15.6,10.4,22.0,0.04,10.0,11.8,27.4,64.0,2.8
9134,14.5,1.32,4.5,7.2,25.6,2.33,5.5,4.7,52.5,15.0,0.0
12925,34.8,1.44,4.1,1.3,0.9,2.1,4.8,0.0,88.9,66.0,0.0
5843,73.0,1.59,1.2,2.8,56.2,0.02,2.3,6.6,30.9,89.0,0.0
15521,18.8,1.53,1.4,15.3,34.5,0.03,1.5,2.7,44.5,142.0,0.1
15048,0.02,1.15,50.9,13.2,0.4,1.7,18.8,0.1,16.6,0.0,0.0
13478,11.2,1.52,6.0,4.1,39.3,0.17,2.9,2.8,44.9,38.0,0.0
14390,5.7,1.52,26.5,7.0,21.3,0.4,5.5,5.0,34.3,25.0,0.4
11895,29.6,1.53,5.2,11.6,15.3,0.05,4.5,0.8,62.2,102.0,0.0
18058,3.42,1.6,16.8,16.8,17.0,0.12,6.3,4.3,38.5,132.0,0.3
16865,36.8,1.6,2.4,1.2,37.2,0.31,0.2,5.0,54.0,183.0,0.0
12628,0.18,1.73,21.0,11.0,16.4,0.11,2.5,1.6,47.5,147.0,0.0
9261,0.05,1.23,50.9,13.2,0.4,1.7,18.8,0.1,16.6,0.0,0.0
13971,0.36,1.12,93.4,0.4,0.4,0.23,4.8,0.2,0.8,43.0,0.0
15103,8.41,1.42,1.8,22.2,0.9,0.48,7.6,0.2,67.3,36.0,0.0
15609,41.4,1.16,2.6,14.6,24.5,2.81,9.5,1.6,47.2,0.0,0.0
7750,114.0,1.48,0.9,0.3,60.5,0.12,0.9,6.5,30.9,68.0,0.0
12549,18.1,1.59,2.0,1.0,9.2,0.34,5.8,0.0,82.0,137.0,0.0
1312,31.6,1.4,0.8,7.9,13.9,0.42,1.6,0.4,75.4,8.0,0.0
1555,0.56,1.46,35.0,5.6,22.6,0.33,14.4,5.4,17.0,112.0,0.0
2932,76.3,1.48,0.2,2.1,9.6,0.13,0.1,0.6,87.4,0.0,0.0
11443,17.1,1.65,1.7,2.3,3.8,0.17,3.2,0.5,88.4,81.0,0.1
15011,47.3,1.46,1.8,3.4,4.4,0.12,1.3,0.2,88.9,58.0,0.0
14311,43.4,1.64,0.3,6.0,51.4,0.07,1.0,5.7,35.6,41.0,0.0
8553,10.5,1.59,17.0,7.6,22.8,0.66,8.4,5.7,38.1,13.0,0.4
313,33.0,1.42,0.2,1.5,13.3,0.58,1.4,0.9,82.7,0.0,0.0
3217,0.01,1.77,21.6,26.2,12.5,0.15,2.6,1.6,35.4,157.0,0.1
15712,65.7,1.55,0.7,1.9,41.2,0.16,0.7,5.1,50.3,18.0,0.1
3693,40.75,1.33,4.3,11.2,29.8,1.14,6.8,3.2,44.6,20.0,0.1
15889,30.9,0.64,17.6,14.3,0.6,11.55,23.1,0.0,44.4,0.0,0.0
7861,26.3,1.21,4.5,4.1,42.3,4.89,7.1,3.5,38.5,84.0,0.0
46,11.91,0.73,16.51,6.26,8.29,7.92,41.35,8.92,9.23,0.0,9.44
6688,1.69,1.6,17.8,15.5,18.6,0.06,5.0,4.5,38.5,101.0,0.1
48,15.15,1.24,12.23,4.52,9.91,3.14,29.12,19.26,7.53,0.0,17.43
50,0.99,1.29,13.26,5.08,3.62,3.26,61.65,5.73,2.96,0.0,7.7
529,73.6,1.57,1.2,0.2,68.7,0.14,2.7,5.0,22.3,81.0,0.0
8049,0.01,1.28,53.5,11.9,6.0,0.06,7.0,1.8,19.3,114.0,0.5
6632,0.02,1.68,37.5,24.3,4.8,0.13,7.6,0.5,25.3,170.0,0.0
5360,7.9,1.5,2.1,9.9,21.3,2.79,1.3,8.5,55.6,0.0,1.3
3005,116.0,1.52,3.0,1.9,49.8,0.05,4.8,13.7,26.5,46.0,0.3
3623,1.17,1.16,15.4,19.5,9.1,7.2,7.7,0.5,47.8,0.0,0.0
5956,19.7,1.68,6.0,0.6,30.4,0.04,2.0,33.6,7.8,142.0,19.6
1871,0.25,1.6,29.2,12.8,7.6,0.51,21.1,1.4,27.8,23.0,0.0
9593,0.05,1.75,8.7,16.5,6.2,1.46,4.6,0.1,63.9,109.0,0.0
866,21.2,1.49,0.5,31.9,1.5,0.04,2.8,0.2,63.1,65.0,0.0
13956,2.82,1.65,31.0,7.0,18.1,0.03,5.2,16.4,16.2,178.0,6.1
15503,0.05,1.42,50.6,1.63,20.8,0.02,15.3,0.1,11.6,160.0,0.0
5646,0.05,1.42,41.4,4.4,23.5,0.42,7.6,4.9,18.1,38.0,0.1
16812,0.16,1.78,12.6,12.6,21.6,0.05,12.6,4.2,36.0,162.0,0.4
2081,40.1,1.54,0.6,4.1,15.1,0.14,0.9,0.5,78.8,5.0,0.0
6114,0.05,1.13,28.9,2.7,2.5,2.52,60.3,1.0,4.4,0.0,0.2
6192,58.55,1.34,2.8,13.6,35.2,1.0,7.2,16.3,22.5,0.0,2.4
1723,0.02,1.66,34.8,16.9,2.4,0.07,16.9,0.8,28.0,157.0,0.2
5596,30.25,1.54,6.6,11.3,28.8,0.27,8.5,4.5,40.0,96.0,0.3
18384,8.68,1.61,0.9,3.0,9.1,0.12,1.5,0.8,84.7,33.0,0.0
2871,23.65,1.52,1.2,3.6,3.9,0.12,1.0,0.2,90.1,79.0,0.0
13441,72.3,1.5,0.2,2.8,62.2,0.22,1.2,4.1,29.5,18.0,0.0
11948,12.5,1.5,2.4,15.6,7.9,0.25,1.8,0.1,72.2,15.0,0.0
3539,0.01,1.55,44.7,14.0,5.2,0.02,7.3,0.4,28.4,147.0,0.0
14669,0.58,1.67,23.4,8.0,22.4,0.1,3.6,8.6,31.9,188.0,2.1
6607,0.23,1.87,19.4,27.2,7.0,0.1,6.0,0.9,39.5,170.0,0.0
1340,84.15,1.63,0.6,2.5,54.2,0.04,0.8,9.1,32.6,142.0,0.2
839,6.2,1.59,2.6,26.2,11.5,0.11,5.4,3.5,50.3,66.0,0.5
14516,9.64,1.7,1.6,22.5,16.3,0.11,3.5,2.4,53.7,20.0,0.0
1330,40.1,1.55,4.8,5.4,15.0,0.07,1.7,1.0,72.1,111.0,0.0
13048,7.84,1.61,4.9,13.2,0.6,0.23,5.0,0.0,76.3,64.0,0.0
11195,0.71,1.73,13.8,2.6,37.0,0.08,6.0,15.6,23.4,183.0,1.6
18456,26.3,1.64,0.5,1.4,45.5,2.31,1.0,13.3,37.9,102.0,0.4
7884,0.52,1.58,17.2,10.0,27.2,0.15,2.8,4.0,38.8,119.0,0.0
276,6.7,1.55,3.2,11.1,27.0,0.59,4.9,2.2,51.5,0.0,0.1
7260,1.03,1.66,23.1,3.3,31.7,0.06,5.5,18.2,15.4,188.0,2.8
17416,59.2,1.63,1.2,2.8,56.2,0.02,2.3,6.6,30.9,89.0,0.0
18095,10.3,1.54,0.8,14.1,11.6,0.29,6.0,0.8,66.7,18.0,0.0
16814,2.82,1.48,5.3,35.4,1.6,0.86,19.7,0.4,37.6,15.0,0.0
13632,17.1,1.49,1.0,15.3,14.9,0.48,3.0,0.7,65.0,8.0,0.1
12684,0.16,1.74,17.6,9.4,12.4,0.11,4.8,1.4,54.4,140.0,0.0
12656,0.27,1.78,17.6,28.5,6.6,0.06,6.5,1.2,39.6,132.0,0.0
10795,46.0,1.59,2.5,5.1,42.2,0.07,3.2,3.6,43.3,104.0,0.1
15749,0.93,1.35,4.0,27.8,0.5,3.49,11.6,0.0,56.1,51.0,0.0
4377,7.5,1.44,11.0,8.7,23.2,2.0,18.6,4.5,33.8,0.0,0.2
4114,21.7,1.53,4.2,6.5,2.1,0.2,1.4,0.1,85.7,102.0,0.0
4529,0.66,1.79,24.4,13.0,21.6,0.08,2.0,1.6,37.4,180.0,0.0
16500,30.2,1.5,3.8,3.5,11.8,0.84,1.4,0.9,78.5,104.0,0.1
18367,60.9,1.47,0.4,2.6,7.8,0.05,0.1,0.4,88.7,137.0,0.0
8441,16.6,1.62,0.3,15.5,31.8,0.07,1.4,2.7,48.3,43.0,0.0
7923,181.0,1.54,1.3,0.6,64.0,0.09,0.2,8.7,25.1,109.0,0.1
8919,0.55,1.76,19.5,15.2,18.0,0.1,5.4,5.2,36.2,145.0,0.5
5568,7.3,1.7,3.5,8.5,32.8,1.28,3.2,2.9,49.1,13.0,0.0
5131,1.48,1.69,21.0,4.6,27.2,0.18,15.6,13.0,17.0,28.0,1.6
3911,4.86,1.66,3.3,7.0,36.3,0.22,8.6,2.8,41.8,48.0,0.2
1717,3.94,1.39,16.6,23.6,6.4,1.8,20.9,2.3,29.8,0.0,0.4
12906,32.9,1.1,2.8,21.4,0.3,1.29,7.3,0.1,68.1,0.0,0.0
15896,0.01,1.47,24.6,3.0,3.9,0.98,10.9,0.4,57.0,23.0,0.0
9977,3.36,1.52,2.2,13.9,14.3,1.5,6.2,0.6,62.8,10.0,0.0
13520,0.39,1.68,11.5,5.3,9.1,0.15,1.3,0.6,72.2,132.0,0.0
4267,2.96,1.75,22.6,0.7,45.5,0.08,3.9,12.0,15.0,170.0,0.3
2940,17.7,1.5,0.5,8.3,7.1,0.21,3.4,1.0,79.7,25.0,0.0
4289,39.4,1.63,0.4,1.3,55.3,0.1,0.5,6.7,35.2,58.0,0.6
10365,8.55,1.46,6.2,0.0,8.5,0.6,8.9,3.8,71.5,10.0,1.1
8539,5.92,1.6,16.3,26.9,5.3,0.15,3.9,1.0,46.5,76.0,0.1
12568,1.22,1.47,6.0,19.7,3.1,0.47,17.9,0.3,53.0,15.0,0.0
5618,44.35,1.67,1.9,4.2,45.9,0.18,2.7,7.8,37.3,91.0,0.2
16172,0.97,1.51,8.3,33.7,1.1,1.94,28.0,0.2,28.7,0.0,0.0
