Var1,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth_cm_Top,VCOS
2543,16.14,1.46,7.3,23.4,17.3,1.18,6.3,6,38.9,0,0.8
1932,0.86,1.5,16.6,9,3.2,0.6,5.2,0.4,65.6,64,0
5222,0.08,1.43,26.3,20.4,4.8,0.27,11.5,0.4,36.6,41,0
5212,0.2,1.63,13.9,26.2,4.4,0.66,12.3,1.2,41.6,15,0.4
568,0.1,1.83,17.6,6.2,39.1,0.18,3.1,6.7,27.2,107,0.1
12391,1.55,1.55,13.5,11.8,12,0.75,6.5,1.4,54.8,10,0
12587,36.8,0.88,17.7,3.8,11.8,4.08,35.4,1.8,29.5,0,0
6545,15.45,1.6,2,1,9.2,0.34,5.8,0,82,137,0
4057,34.15,1.52,0.3,1,8.5,0.12,1.3,0.9,88,38,0
7089,7.63,1.5,14.7,4.8,15.8,0.16,14.5,13,33.4,122,3.8
5284,0.44,1.91,23.8,15.2,15.5,0.04,3.7,0.9,40.9,127,0
546,28,1.45,1.6,41.2,2.4,18,3.6,0.5,50.7,18,0
6562,0.08,1.63,15,1.2,7.6,0.04,2.6,0.2,73.4,185,0
228,7.2,1.59,6.6,14.8,13.8,0.43,0.1,1,63.7,61,0
5109,44.7,1.5,1.4,0.4,66.5,0.17,5.2,7.3,19.2,18,0
4715,1.13,1.65,23.7,12.5,14,0.07,5.6,2.9,41.2,122,0.1
48,15.15,1.24,12.23,4.52,9.91,3.14,29.12,19.26,7.53,0,17.43
5844,25.3,1.7,2.4,3.1,55.2,0.02,2.8,8.3,28.2,160,0
14595,0.07,1.63,45.7,7.2,6.4,0.46,6.3,0.6,33.8,175,0
46,11.91,0.73,16.51,6.26,8.29,7.92,41.35,8.92,9.23,0,9.44
4169,4.32,1.28,2.4,2.2,55.4,4.28,9.6,11.7,18.6,0,0.1
263,0.4,1.56,33.3,21.1,2.3,0.06,0.8,0,42.5,56,0
2160,13.4,1.55,4,4.8,28.2,0.03,1.6,2,59.2,114,0.2
895,2.4,1.65,18.1,16.9,11.3,0.16,7.4,1.3,44.9,79,0.1
649,0.7,1.71,12.4,4.3,3.5,0.1,2.2,0.2,77.4,142,0
5102,0.02,1.17,58.9,11.2,1.3,0.52,17.6,1,9.6,15,0.4
1959,0.72,1.21,34.4,19.7,2,3.53,33.4,0.4,10.1,23,0
6799,1.2,1.69,8.7,16.9,7.4,0.05,4.1,0.9,62,38,0
15845,34.2,1.53,3.2,6.8,36.9,0.55,8.5,3,41.4,23,0.2
6748,22.4,1.45,1.1,15,11.7,0.01,1.4,1.1,69.7,170,0
6625,0.17,1.73,21,11,16.4,0.11,2.5,1.6,47.5,147,0
1504,80.85,1.55,0.6,1.3,53.4,0.09,0,4.5,40.2,96,0
742,29.5,1.45,4.9,1.8,60.4,1.37,4.3,14.2,13.7,84,0.7
6871,8.05,1.75,2.9,7.7,23.5,0.29,2.4,10,52.4,99,1.1
6175,118.95,1.46,2.6,8.2,34.2,0.02,11,16.8,25.2,147,2
13097,0.07,1.39,50.2,5.4,2.2,0.5,29.8,0.2,12.2,53,0
2467,12.5,1.44,5.1,5.4,33.2,1.03,10.6,22.7,20.8,56,2.2
1634,0.53,1.71,34.2,1,29.7,0.14,5.8,10.3,13.8,130,5.2
4440,17.75,1.45,6.5,12.7,24.6,0.76,14.1,9.9,31.6,10,0.6
5580,0.3,1.28,35.4,17.2,3.9,1.02,11.8,0.1,31.6,15,0
4418,8.32,1.67,12.5,7,27.3,0.06,9.7,10.9,31.1,51,1.3
18255,61.8,0.94,2.9,3.4,2.4,3.3,6.4,0.1,84.8,0,0
12512,32.9,1.49,1.2,3.1,4,0.4,3.2,0.2,88.3,13,0
6345,0.01,1.8,7,2.2,45.1,0.21,0.9,13.2,31.4,114,0.2
13583,0.13,1.54,20.6,13.5,11.8,0.29,3.5,0.7,49.9,84,0
6237,0.04,1.46,46.4,7.2,3.8,0.21,34,1.8,6.4,91,0.4
2478,14,1.4,6.2,5.5,32.7,1.15,9.6,8.5,36.4,10,1.1
503,5.3,1.62,10.9,3.2,27.6,0.46,1.9,1.8,54.6,162,0
1050,0.01,1.5,28.3,17.3,9.5,1.4,11.4,1.5,32,89,0
4758,0.32,1.8,18.9,14.5,16.6,0.05,5.3,4.6,39.8,107,0.3
15288,3.29,0.79,26.8,11.7,1.4,4.96,27.9,0.3,31.9,66,0
3989,145,1.36,1.7,1.8,41.2,0.74,1.8,10.3,42.6,5,0.6
8033,0.04,1.29,88.7,1.4,1.4,0.23,5.8,0.6,1.8,71,0.2
16361,16.6,1.66,1.8,6.1,22.3,0.45,3.7,7.2,58.2,86,0.7
2797,154.5,0.19,31,1.9,0.9,11.52,64.7,0.1,1.4,38,0
6894,7.01,1.49,7.6,11.2,1.8,0.44,3.3,0.1,76,64,0
2168,0.45,1.83,12.2,18.7,26.2,0.04,14.1,6.5,22,127,0.3
1836,8.44,1.27,1.2,53.5,9.6,2.14,8.8,1.9,25,0,0
4408,35.19,1.5,4.4,21.8,19,0.2,7.3,15.3,30.8,96,1.4
6983,6.36,1.46,2.6,2.7,3.5,1.35,5.8,0.3,85,25,0.1
8975,25.6,1.52,1.8,9.4,30.5,1.11,2.4,6.6,48.8,0,0.5
15906,22.8,1.58,1.3,4.8,3.5,0.08,1.7,0.2,88.5,35,0
1663,0.03,1.2,79.6,2.8,3.2,0.81,7.8,1,5.4,13,0.2
3701,2.1,1.5,27.1,9,7.6,0.23,4.1,0.4,51.8,91,0
577,1.9,1.63,20.6,4,7.3,0.2,6,0.6,61.5,64,0
4205,46,1.43,0.3,3.5,57.8,2.22,5.2,2.4,30.8,0,0
6586,50.85,0.93,16.8,4.8,11.7,4.61,15.9,3.9,46.7,0,0.2
3201,0.13,1.41,8.5,17.9,2.9,0.26,12.7,0.1,57.9,81,0
4822,40.8,1.43,1.6,6.9,21.2,1.61,2,8.2,59,0,1.1
330,19,1.45,2.4,5.8,37.4,0.98,6.2,3.7,44.5,30,0
79,32.9,1.1,2.8,21.4,0.3,1.29,7.3,0.1,68.1,0,0
16995,7.89,1.51,3,12.3,24.6,1,4.8,2.8,52.4,53,0.1
5943,17.4,1.57,1.6,2.8,16.7,0.17,6.5,5,67.1,10,0.3
15054,0.42,1.57,5.4,29,1.6,0.36,8.6,0.2,55.2,15,0
14992,18.8,1.49,1,3.7,3.1,0.72,0.3,0,91.9,178,0
15567,0.12,1.4,15.4,19.5,9.1,7.2,7.7,0.5,47.8,0,0
5283,36.8,1.36,1.1,12.6,0.9,0.06,2.9,0,82.5,6,0
16602,7.45,1.37,3.9,11.2,16.9,2.39,28.1,3.3,36.4,0,0.2
7383,12.8,1.61,2.3,25,13.3,0.1,4.2,1,54.2,56,0
654,1,1.76,49.8,9.8,9.2,0.1,8.3,4.2,18,64,0.7
8183,34.8,1.34,28.6,6,19.2,0.35,8.2,14.8,20.4,18,2.8
9965,4.38,0.6,34.1,9.9,10.2,5.03,20.5,0.8,24.5,0,0
396,0.1,1.64,38.5,11,9.2,0.15,4.3,1,36,162,0
13004,3.38,1.63,11.1,2.9,4,0.87,2.2,0.2,79.6,104,0
2984,3.29,1.55,2,4,2.6,1,3.2,0,88.2,112,0
5914,1.58,1.51,2,1.1,26.6,0.65,2.3,1.1,66.9,102,0
6705,6.24,1.58,16,19,13,0.23,5.8,3.4,42.6,84,0.2
2515,0.39,1.71,28.8,5.6,6.8,0.04,6.8,0.2,51.8,155,0
5126,42.05,1.5,1.8,0.3,54.6,0.18,4.6,23.7,13.8,10,1.2
12732,3.57,1.66,2.1,12,9.8,0.36,1.7,1.2,73.2,91,0
11902,19.7,1.52,9.6,12.5,13.7,0.06,3.6,0.8,59.8,102,0
6853,33.85,1.21,9.9,3.3,2.4,1.45,3.3,0.1,81,99,0
16100,1.84,1.7,4,1.1,49.2,0.1,1.3,10,34.1,33,0.3
4448,6.79,1.67,2.6,13.4,20.9,0.21,3.9,2.6,56.4,25,0.2
5315,0.19,1.9,17.6,1.1,49.5,0.03,0.9,8.6,21.9,218,0.4
6443,3.45,1.42,1.2,7.6,10.3,0.75,5.1,0.7,75.1,8,0
14168,15.8,1.57,0.8,13.1,4.7,0.1,2.2,0.5,78.7,25,0
737,79,1.26,1.1,2.4,62.7,2.64,3.2,13.7,16.6,0,0.3
2462,0.42,1.5,29.3,11.2,11.2,0.09,7.7,1.2,39.4,104,0
17745,2.02,1.72,8,18.6,4.8,0.49,2.9,0.1,65.6,96,0
11878,2.63,1.63,7.7,17.9,10.3,2.28,7.3,1,55.7,0,0.1
4544,27.9,1.34,1.7,7.5,32.5,3.22,2.3,2.5,53.5,64,0
283,105.5,1.03,1.9,3.7,14.1,0.22,6,2.1,72,0,0.2
245,42.1,1.47,2.9,6.4,32.1,0.06,8.1,24.2,21.2,38,5.1
6696,12.03,1.14,3.9,8.4,14.2,3.39,5.5,0.7,67.3,0,0
1125,0.16,1.79,11.9,4,23.4,0.18,2.3,3,55.4,132,0
4434,0.13,1.34,64.4,4.3,0.9,0.34,16.6,0.3,3.4,41,0.1
6872,6.41,1.71,7.6,7.8,21.5,0.19,0.7,10.8,50.5,145,1.1
6808,41.1,1.47,0.9,17.7,10.9,1.3,0.1,1.4,69,170,0
6787,0.14,1.87,21.8,11.8,10,0.14,2.1,0.8,53.5,190,0
1532,0.15,1.82,18,1.7,42.8,0.12,5.8,9.3,21.8,142,0.6
6874,1.27,1.43,3.8,1.8,1.7,2.1,2.2,0,90.4,287,0
2119,33.5,1.31,0.8,6.8,9.4,0.11,1.1,1.2,80.4,43,0.3
2759,17.45,1.49,0.7,11.7,40.2,2.38,4.9,4.1,38.4,5,0
17301,10.5,1.69,0.5,29,2.1,0.05,4.4,0.2,63.8,68,0
6275,0.8,1.56,31.1,13.4,11.4,0.07,15.9,3.4,24.6,122,0.2
4565,0.27,0.96,19.9,10,12.2,0.34,33.5,4.6,19,56,0.8
5066,9.64,1.47,7.9,13.6,18.2,1.91,23.2,4.2,32.5,0,0.4
12994,0.28,1.46,29.8,17.4,0.2,0.1,12.6,0,40,132,0
16435,17.5,1.59,4.3,17.9,20.8,0.24,6.4,4.4,46,18,0.2
6145,26.61,1.59,14.2,13.6,18.4,0.79,15.6,11.4,24.4,20,2.4
7026,3.43,1.57,9.3,1.6,9.3,0.16,1.8,1.1,76.9,170,0
823,35.5,1.63,0.4,0.6,52.4,0.14,0,8.6,37.7,10,0.3
5290,0.96,1.67,2.5,1.1,8.3,0.16,1.7,0.4,86,107,0
8529,7.23,1.56,3.4,26.8,8.4,1.02,7.5,1.6,52.2,0,0.1
2147,10.1,0.91,3.6,4.6,39.5,4.64,2.8,2,47.5,0,0
6848,3.17,1.67,15,2.3,29.8,0.12,2.7,3.3,46.8,183,0.1
4213,32.2,1.53,3.1,5,45.6,0.44,2.5,1.5,42.3,124,0
660,1,1.57,19.2,25.7,7.4,0.2,25.7,2.2,19.3,33,0.5
1318,0.77,1.72,30.8,3.8,10.2,0.15,2.5,0.3,52.4,135,0
7489,25.6,1.49,1.9,6.3,25.2,0.25,0.7,4,61.9,5,0
3864,13.1,1.59,1.5,28.4,23.7,0.02,5.5,5.1,35.7,43,0.1
2331,0.93,1.75,26.7,19.4,5.8,0.2,6.7,0.6,40.8,66,0
11984,5.7,1.67,1.6,4.1,42.2,0.39,6.6,7.8,37.6,53,0.1
282,124.8,1.38,0.5,1.5,19.4,0.04,1.4,16.2,57.5,91,3.5
6719,71,1.04,31.8,0.6,0.6,3.08,65.6,0.3,1,0,0.1
9514,0.09,1.65,23.5,21.4,1.9,0.15,2.9,0.1,50.2,86,0
4147,7.12,1.44,25.1,5.9,24,2.69,7.7,2,34.9,58,0.4
6900,33.5,1.5,2.4,3.4,0.8,0.62,1.4,0,92,114,0
5559,1.5,1.22,43.8,4.8,17.2,0.47,10.6,2.4,21.2,43,0
1480,11.15,1.26,25.1,7.7,10.9,2.32,26.6,5.9,21.7,15,2.1
1815,9.36,1.2,15,6.6,26.2,4.93,5,21.4,23.2,0,2.6
4145,0.13,0.49,24.6,5.5,28.8,5.18,5.6,1.7,33.7,0,0.1
9433,19.7,1.03,6.5,17.9,5.6,2.34,42.5,1.5,25.9,0,0.1
4773,0.95,1.76,4.4,14.6,6.9,0.08,5.3,0.8,68,58,0
2803,16.9,0.99,27.9,11.6,2,2.77,54.5,1.4,2.9,13,0.3
18500,13.1,1.38,3.8,17.9,24,1.18,12.3,10.8,28.8,0,2.4
7274,35.5,1.62,2,11.4,28.1,0.04,3.1,14.8,38.6,142,2
16522,23,1.66,4,2.9,14.8,0.18,2.9,0.6,74.7,61,0
5702,26,1.5,1.4,8.8,17.2,0.48,0.3,0.1,72.2,0,0
4035,26,1.5,0.5,5,3.6,0.39,4.4,3.6,65.3,15,0.1
4070,1.08,1.5,5.7,1,3.7,1.74,3.4,0.1,86.1,76,0
4157,14.9,1.52,4.6,4.6,47.4,1.48,2.9,1.8,38.7,107,0
5162,2.53,1.68,19.8,5.2,11,0.15,5.4,15,33.6,74,10
2573,3.07,1.87,2.2,18.7,20.4,0.13,6.4,6,45.7,56,0.6
8452,42.1,1.37,0.4,4.3,44.1,0.66,2.5,3.7,45,8,0
1907,9.2,1.65,0.7,23.2,8.4,0.05,6.2,1.2,60.3,71,0
6832,33.55,1.49,4,2.4,30,0.65,1.4,4.1,58.1,56,0
4104,5.29,1.46,4.2,5,12.6,1.23,7.4,1.1,69.7,0,0
16162,1.04,1.65,32.4,8.6,22,0.11,9,6.8,20.9,76,0.3
13789,61.8,1.64,0.2,3.4,40.1,0.04,1,2.5,52.8,10,0
3889,0.8,1.64,20.8,56.4,5,0.04,5,0.8,12,157,0
5023,4.27,1.7,8,6.2,29.6,0.11,15.7,17.2,21.4,56,1.9
6796,6.86,1.41,3,18.9,7.9,1.33,2.9,0.9,66.4,0,0
4089,10.11,1.38,7,5.5,3.3,0.93,1.5,0.2,82.5,58,0
2224,0.03,1.75,31.8,7.5,20,0.08,5.3,2.7,32.5,130,0.2
4401,0.05,1.55,19.5,26.2,2,0.95,35.1,1.4,15.3,10,0.3
3551,4.03,1.67,24.2,1.2,34.8,0.11,3.8,4.6,31.4,109,0
9884,14.5,1.12,8.2,33.9,0.4,8.28,7.5,0,30,0,0
2370,8.32,1.53,6.9,24.1,12.7,0.06,3.3,1.8,51.1,112,0.1
2595,19.6,1.42,4.7,14.4,24.9,1.59,9.5,6,40.2,20,0.3
1525,2.5,1.44,3.7,1.7,60,4.94,1.2,13.1,20,68,0.3
163,41,1.55,0.5,2.3,35.5,0.03,0.6,5.1,55.7,8,0.3
749,39,1.68,0.5,3.7,46.5,0.02,0.7,6.3,42.1,56,0.2
17270,11.8,1.56,1.5,21.9,9.3,0.25,2.9,0.7,63.7,18,0
1662,0.08,1.35,47.1,10,9.2,1.51,12.3,2.6,18.2,5,0.6
185,58.8,1.33,3.3,2,63.5,2.32,4.9,8.8,17.3,0,0.2
4404,0.62,1.63,8,35.3,7,0.5,17.4,4.4,27.5,25,0.4
376,56.8,1.18,3,6.5,28.1,0.57,8.2,2.8,51.3,86,0.1
2958,1.97,1.68,10.2,6.7,11.1,0.16,6.1,2.6,62.9,86,0.4
6193,35.05,1.59,2.3,13.4,35.6,0.37,9.1,16.6,21.4,15,1.4
1582,10.1,1.69,6.6,8.1,28,0.09,5.4,20,24.3,56,7.6
17660,125,1.41,1.6,2.2,55.6,0.13,5.2,9.4,25.9,15,0.1
11039,118,0.42,8.8,7,1.1,8.26,20.8,0.1,62.2,0,0
2363,22.7,1.58,1,24.7,14.9,0.08,3.4,3.4,51.1,68,1.5
3448,0.2,1.56,2.3,2,25.3,2.63,2.4,3.4,63.5,56,0.1
937,21.7,1.68,0.9,3.2,43.6,0.14,2,3.3,46.9,56,0.1
10173,6.84,1.39,2.5,2.5,13.5,3.22,12.5,1.2,67.8,30,0
