Var1,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth_cm_Top,VCOS
13155,12.2,1.65,3,13.3,24.9,0.06,8.3,12.1,36.3,64,2.1
12630,11.4,1.52,3,28,11,1.86,6,1.5,50.4,28,0.1
3508,0.07,1.71,32.4,5.4,7.6,0.05,5,0.6,49,175,0
4565,0.27,0.96,19.9,10,12.2,0.34,33.5,4.6,19,56,0.8
7989,51.9,1.46,2.3,9.1,31.2,0.28,6.9,15.1,32.6,20,2.8
505,113.1,1.28,0.5,1.2,55.9,0.7,2.7,17.2,22.2,8,0.3
9464,2.89,1.75,14.8,3.6,29.8,0.11,6.2,21.1,21.1,112,3.4
16057,9.86,1.36,4,3.6,37.2,2.22,5.1,2.7,47.4,102,0
15579,36.8,1.37,4.4,5.1,17.5,0.64,4.8,1,67.2,53,0
2137,26.49,1.44,3.1,3.9,5.5,2.27,4.7,0.1,82.7,66,0
9927,42.7,1.53,2.2,5.6,36.3,0.08,2.7,4.8,48.2,117,0.2
17440,73.6,0.59,19.7,24.3,1.2,7.4,26.9,0,28,13,0
642,0.8,1.72,21.7,5.9,24.1,0.05,4.4,2,41.9,150,0
4077,0.63,2.09,14,9.5,3.8,0.05,3.5,0.2,69,86,0
15812,2.7,1.58,15.2,3.4,8.2,0.3,6,0.5,66.7,33,0
1116,0.1,1.73,15.2,6.4,11.4,0.09,17.6,6.2,37,99,6.2
15361,2.89,1.7,3.4,10.3,22.5,0.21,4,2.2,57.5,109,0.1
5320,2.65,1.6,4.9,3.7,9.6,4.18,9.6,1.2,70.9,53,0.2
16183,0.57,1.53,14.6,32.4,6.3,0.48,17.8,3.9,24.5,36,0.5
14173,2.63,1.91,3.8,19.7,29.6,0.04,14.2,8.3,24.2,53,0.2
7937,0.31,1.77,19,3.8,27.6,0.08,21,7.6,20,94,1
2820,69.7,1.42,0.5,0.7,64.7,0.68,1.5,6.6,26,0,0
8700,32.9,1.59,0.7,5.3,9.9,0.1,1,0.1,83,33,0
238,0.1,1.57,24.3,12,1.2,0.72,51.5,0.5,10.4,10,0.1
1778,0.92,1.47,41,5.4,19.4,0.2,7,2.4,24.6,43,0.2
7195,0.14,1.75,34.2,6.6,18.9,0.02,3.4,3,33.8,157,0.1
5168,5.26,1.56,9.4,6.8,12.2,0.28,9.4,15.8,38.4,36,8
4908,1.62,1.56,3.4,11.9,8.9,1.09,4.5,1,70.3,76,0
1584,24.5,1.65,11.4,6.9,28.3,0.07,4,20.8,20.9,140,7.7
16946,21,1.16,43,9.2,9.2,0.1,6.7,2,29.5,104,0.4
5182,2.25,1.5,6.4,37.2,1.6,0.24,17.6,0.4,36.8,25,0
370,1.6,1.81,18.8,0.9,41.2,0.11,3.7,8.4,26.5,124,0.5
5396,26.25,1.37,3.6,12.6,8.3,2.39,3,0.9,71.6,0,0
17403,67,1.4,1.9,1.1,55.4,0.33,3.4,8.7,29.4,13,0.1
37,0.85,1.67,29.2,10.1,18.4,0.21,8.1,8.1,23.6,78,2.5
5311,11.48,1.8,13.2,6.2,33.1,0.08,2.2,6.5,38.4,147,0.4
12133,7.23,1.4,4.4,12,22.7,2.96,4.2,6.6,49.9,20,0.2
328,1.3,1.59,54.7,7.2,3.4,0.05,20.9,0.9,12.8,112,0.1
292,25.9,0.09,2.6,2.9,11.8,0.08,0,4.3,77.7,38,0.7
16857,4.21,1.62,17,1.4,36,0.07,3.8,30.6,7.6,188,3.6
12637,17.1,1.52,4.7,17.3,21.8,0.22,6.6,4.9,44.4,20,0.3
2541,0.18,1.72,37.4,8.6,14,0.07,4.8,4,30.8,145,0.4
10173,6.84,1.39,2.5,2.5,13.5,3.22,12.5,1.2,67.8,30,0
1373,15.45,1.62,0.9,26.7,4.6,0.03,1.7,0.3,65.8,130,0
4058,2.4,1.49,2.8,0.7,7.1,2.31,4.2,0.9,84.3,102,0
3103,0.82,1.66,26.2,21.7,5.8,0.05,26.1,1.2,18.9,147,0.1
8013,37.5,1.59,7.8,9.3,25.2,0.12,7.6,19.9,24.9,30,5.3
428,34.5,1.2,1.1,6.4,18.8,0.83,1.2,1.4,71.1,0,0
14506,16.4,1.63,1.7,22.9,15.8,0.17,3.5,3.1,52,28,1
1465,24.3,1.46,2.7,15.1,7.4,0.21,1.8,0.3,72.7,66,0
14826,2.17,1.54,7.5,1.2,52.8,3.21,5.8,8.3,24.2,142,0.2
17099,12.7,1.61,1.6,26.5,19.7,0.23,5.8,2.1,44.3,20,0
18722,15.8,1.54,0,22.5,18.1,0.09,3.2,2.2,54,36,0
11402,14.5,1.56,1.1,11.2,36.2,0.38,6,9.6,35.4,155,0.5
16215,20.6,1.35,5.2,13.9,23.3,1.72,17.1,7.8,32.3,0,0.4
5917,1.42,1.68,6.5,13.2,23,0.24,8.8,8,39.8,68,0.7
9577,11.2,1.64,2.4,10.4,16.2,0.06,1.6,0.5,68.9,76,0
12383,0.52,1.69,1.5,4,20,0.5,3.8,1.2,69.5,140,0
2615,8.83,1.21,4.5,37.4,2.9,2.29,14.4,0.8,40,0,0
5366,82.2,0.65,22.2,4.3,14.7,14.32,0.8,6.7,50.3,23,1
15006,26.3,1.51,1.2,3.6,3.9,0.12,1,0.2,90.1,79,0
2594,4.84,1.33,14.4,18.6,16.1,4.39,13.7,4.2,32.8,5,0.2
4537,1.81,1.58,2,10.9,23.2,1.8,3.5,2.6,57.7,79,0.1
8015,10.5,1.72,12.8,8.2,24.2,0.07,6.4,21.1,20.6,81,6.7
6937,0.31,1.66,3.3,1.3,1.3,1.17,3.8,0.6,89.5,112,0.2
6451,1.05,1.58,35.3,4,8.8,0.13,4.1,0.4,47.4,155,0
16204,7.89,1.45,5.4,4.1,36.4,2.05,14.2,10.9,28.5,0,0.5
17036,25.6,1.42,4.1,11.9,37.4,0.83,4.5,4.4,37.6,0,0.1
15402,27.6,1.11,3.3,0.5,34.3,6.6,8,4.4,49.4,0,0.1
5178,0.09,1.7,21,13.2,17.2,0.07,11.6,3,33.8,99,0.2
10839,6.57,1.62,1.4,9,20.9,1.07,4.4,10.2,52.9,64,1.2
236,37.3,0.75,51.9,3,5.8,5.32,6.3,0.5,32.5,46,0
6291,0.08,1.56,13,9.2,14.7,1.85,6.5,1.4,55.2,38,0
2312,10.2,1.51,13.7,28.7,5.7,0.23,10.8,0.8,40.2,28,0.1
8188,5.26,1.25,1.5,29.8,18,2.74,14.1,4.2,32,0,0.4
1179,31.85,1.52,1.4,8.2,21.3,0.34,1.6,0.9,66.6,10,0
3795,42.1,1.46,0.6,3.2,3.8,0.16,1.8,0.1,90.5,102,0
462,0.6,1.28,44.5,6.4,12,0.24,17.1,1.6,18.4,130,0
794,13.1,1.32,2.9,29.5,3.2,1.8,2,0.1,62.3,0,0
14376,0.3,1.64,27.8,21,4.9,0.12,3.6,1,41.6,91,0.1
12080,38.1,1.5,2.3,1,42.4,0.77,4.8,28,16,0,5.5
1940,12.3,1.5,2.4,19,31.8,1.1,14.8,7.8,24.1,0,0.1
15933,0.64,1.5,4.8,1.9,1.2,4.47,6.3,0.1,85.6,180,0.1
8326,2.73,1.12,28,19.4,3.9,3.54,22.3,0.6,25.8,38,0
10871,21.7,1.56,1.4,18.2,17.8,0.04,3.9,3.1,55.5,91,0.1
6585,10.01,1.53,8.1,4.8,20.4,0.71,16.9,4.2,45.6,15,0
1936,16.45,1.55,0.8,13.1,4.7,0.1,2.2,0.5,78.7,25,0
308,9.4,0.77,7,7.6,25.2,7.08,30.1,3.9,26.2,0,0
8642,28.5,1.39,5.5,16.2,13.6,0.38,6,1.8,56.8,36,0.1
4641,18,1.71,1.8,9.4,20.1,0.45,3.4,9.8,54.1,104,1.4
17176,24.1,1.58,4.5,11.2,29.7,0.05,6.7,5.3,42.1,170,0.5
6056,18.6,1.65,0.8,3.1,27.8,0.13,1.8,5.7,60.5,58,0.3
18075,0.05,1.61,50.6,20,2.8,0.04,5.8,0.4,20.4,173,0
15194,0.72,1.63,24.3,18,10.8,0.25,21.9,3,21.6,25,0.4
16187,54.6,1.56,1.4,4.2,31.6,0.07,1.4,10.2,50.7,150,0.5
10903,17.5,1.52,3.8,18.2,20.5,0.63,5.2,4.1,48,0,0.2
17064,0.0195,1.6,27.9,8.2,27.7,0.02,13.6,5,17.5,193,0.1
4980,0.22,1.52,21.2,11.6,6.6,0.35,8.4,2,49.4,71,0.8
5126,42.05,1.5,1.8,0.3,54.6,0.18,4.6,23.7,13.8,10,1.2
11599,2.37,1.6,15.7,8.1,30.8,0.14,9.5,4.3,31.4,79,0.2
12745,20.4,1.61,1.8,14.8,11.8,0.28,2,1.2,68.4,15,0
5038,44,1.34,2.6,9,30.7,0.51,7.7,10,39,0,1
737,79,1.26,1.1,2.4,62.7,2.64,3.2,13.7,16.6,0,0.3
1494,20.35,1.55,3.6,11.9,15.7,0.34,2.5,7.5,57.1,10,1.7
11862,10.1,1.6,2.4,28.8,2.1,0.38,8.7,0.2,57.8,18,0
14704,15.3,1.48,4.2,19.2,21.1,1.68,6.4,5.7,43,0,0.4
12455,0.534,1.59,35.4,5.4,8.4,0.13,4.6,0.4,45.8,114,0
6310,1.81,1.44,7.3,6.2,11.5,6.23,2.7,0.7,71.6,145,0
3821,1.44,1.5,3.7,16.8,0.8,0.7,7.5,0.2,71,89,0
9940,39.4,1.49,4.2,11.8,28.1,0.14,5.7,3.5,46.6,89,0.1
480,67.7,1.59,3.6,2,44.1,0.05,1.1,21.1,26.7,155,1.4
5081,16.75,1.48,6.1,6.5,35.7,0.91,7.2,11.4,32.3,0,0.8
10001,14.5,1.25,19.5,5.6,13.2,1,42.5,1.2,18,76,0
101,0.2,1.25,6.4,5.1,25.5,4.72,8.1,2.1,52.8,104,0
11863,4.38,1.73,2.9,28.2,2,0.11,7.8,0.2,58.9,41,0
11363,44.7,1.5,2.4,3,41.5,0.27,4.2,7.2,41.5,33,0.2
10411,56.5,1.44,0.2,4,45.1,0.45,1.4,2.6,46.7,10,0
17410,0.42,1.67,16.6,5.4,2.2,0.14,1.2,0.1,33.4,178,0
6114,0.05,1.13,28.9,2.7,2.5,2.52,60.3,1,4.4,0,0.2
1713,2.63,1.18,67.7,1,0.3,1.05,29.9,0,1.1,25,0
17285,64.4,1.5,2.2,5.5,45.9,0.08,1.7,3.1,41.6,56,0
6752,15.8,1.4,3.2,8.1,19.2,1.5,2.1,4.6,62.8,117,0
12057,0.196,1.55,33.3,4.6,19.8,0.02,6.1,8.2,26.8,152,1.2
3628,30.25,1.61,0.7,9,18,0.16,1.6,1.2,69.5,10,0
11480,0.08,1.34,34,7.2,8.8,0.13,6.8,1,42,66,0.2
4039,17,1.49,4.2,4.5,4,0.58,4.6,4,63.1,66,0.1
14910,0.26,1.73,12.1,4.8,32.8,0.26,5.7,10.6,33.4,135,0.6
591,5.3,1.63,2.6,6.5,36.4,0.39,5.3,4.5,44.6,86,0.1
2538,32.85,1.61,3.3,10.3,25.6,0.13,6.3,6.5,47.5,66,0.5
15448,76.2,0.74,19.6,2.8,21,8.48,16.4,3,37,0,0.2
1641,30.45,1.57,15.3,2.2,40.6,0.1,0.7,14.6,23.7,145,2.9
18533,10.5,1.74,2.4,1.3,45,0.15,3.5,0.9,46.9,165,0
2991,1.19,1.38,2.2,3.3,3.4,3.1,4.4,0,86.7,170,0
6170,167,1.48,1,2.2,47.6,0.02,3.8,27.9,14,150,3.5
5815,0.48,1.74,17.5,9.7,1.9,0.12,9,0.3,61.6,96,0
207,0.8,1.67,15.6,7.6,45.2,0.46,2.9,11.7,16.5,104,0.5
6171,284,1.41,3.8,1.6,37.4,0.22,2.6,44.6,6.4,168,3.6
13092,6.84,1.5,2.9,1.6,27.9,0.25,3.6,25.5,23.5,117,15
6453,0.1,1.27,57.8,8.2,4.2,1.06,9.8,0.2,19.8,18,0
12396,2.87,1.35,0.1,9.6,16.5,1.91,4.2,1.2,68.4,56,0
16495,39.4,1.38,1.3,3.2,13.9,0.65,2.3,0.8,78.5,0,0
11785,0.61,1.45,27.3,4.9,33.5,0.28,5.6,6.1,22.4,71,0.2
11564,2.34,1.63,3.6,5.9,31.6,1.69,5.8,3.9,49.1,74,0.1
5276,91.3,1.11,0.2,5.4,3.3,0.86,2.1,0.1,88.9,0,0
17041,0.02,1.71,20.5,9.6,18.1,0.29,6.6,2,43.1,74,0.1
18248,0.3,1.67,19.8,1.5,8.1,0.41,3.4,0.9,66.3,76,0
6723,11.19,1.22,17.6,6.5,10.8,2.95,32.4,12.3,11.8,0,8.6
3269,8.48,1.23,1.5,8.2,26.9,4.39,9,2.8,51.5,0,0.1
3773,80.85,1.51,0.5,1.7,45.8,0.03,0.1,7.6,44.1,162,0.2
14152,1.01,1.67,11.1,13.4,16.4,0.93,9.7,2.8,46.4,15,0.2
13459,0.18,1.68,14.7,3,23.3,0.17,2.1,3.23,53.5,64,0.2
1827,0.05,1.28,28,3.2,1.2,0.07,65.6,0.4,1.6,178,0
4809,52.6,1.33,1,3.2,13.6,0.27,1,0.9,80.3,5,0
1807,12.5,1.61,3,17.2,12.4,0.17,2.8,1.8,62.8,178,0
12567,4.6,1.5,7.2,20,3.1,1.77,16.3,0.2,53.2,0,0
7262,0.04,1.58,28.8,16.2,12.2,0.15,4.4,1.6,36.8,165,0
1815,9.36,1.2,15,6.6,26.2,4.93,5,21.4,23.2,0,2.6
1864,6.08,1.5,2.8,30,16.3,1.18,4.6,5.1,41.4,0,0.2
9370,103,1.55,0.8,0.9,60,0.05,0.7,7.1,30.4,162,0.1
17201,58.5,1.53,2.6,2.6,44.5,0.12,3.3,7.7,39.1,84,0.2
17779,48.6,1.59,0.5,2.8,53.5,0.17,4,14.5,27.5,23,0.2
16785,98.6,1.29,1.5,0.3,66.8,0.63,4.4,11.8,14.8,0,0.4
7230,11.3,1.67,0.1,9.1,27.8,0.11,3.4,1.4,58.2,13,0
17780,0.08,1.41,6.4,3.7,46.8,2.42,2.8,11.5,28.7,56,0.1
2546,0.36,1.73,33.3,14.2,14.6,0.08,6.5,4.8,26.2,30,0.4
16684,55.2,1.58,1.4,3,29.1,0.33,3,19,40.1,13,4.4
2973,30.25,1.23,3.3,17.2,2,1.65,4.8,0.1,72.6,0,0
5953,53.25,1.68,2.4,0.6,38.8,0.1,3.8,32.2,10.8,36,11.4
11996,121,0.55,19.7,24.3,1.2,7.4,26.9,0,28,13,0
7008,80.15,0.65,29,4.2,13,11.89,2.8,5.4,45,132,0.6
3379,18.4,1.16,17.1,3.3,24.6,2.59,4.5,3.7,47.7,10,0.1
6149,0.42,1.5,49.3,4.8,13.6,0.02,8.7,11.4,10.2,165,2
14413,1.5,1.63,1.1,19.8,13.2,0.32,11.2,2.8,51.6,13,0.3
3734,4.31,1.5,2.2,13.9,14.3,1.5,6.2,0.6,62.8,10,0
6308,0.5,1.75,14.3,20,5.7,0.23,1.8,0.2,57.9,130,0.1
834,21.4,1.31,1.6,24,11.1,0.83,7.1,2.6,53.4,0,0.2
4509,0.02,1.59,36,3.8,10,0.11,5.6,1.2,43.4,74,0
1519,20.7,1.42,1.5,5.1,17.1,0.1,2.1,0.8,73.3,124,0
1836,8.44,1.27,1.2,53.5,9.6,2.14,8.8,1.9,25,0,0
2798,130.5,1.01,6.8,0.7,18.6,1.15,2.7,0.6,70.6,0,0
5315,0.19,1.9,17.6,1.1,49.5,0.03,0.9,8.6,21.9,218,0.4
17085,0.03,1.7,16.6,10.3,23.1,0.29,3.7,2.7,43.5,112,0.1
7767,13.1,1.6,0.6,35.3,5.2,0.07,2,0.5,56.4,36,0
4945,0.42,1.71,6.3,1.7,33.8,0.16,2.2,2.8,53.2,99,0
9092,4.26,1.31,24.7,4.9,35.6,1.16,2.7,4.3,27.8,38,0
5954,38.8,1.67,1.4,0.6,36,0.06,1.8,31,11.6,96,17.6
13091,2.43,1.55,18.2,0.8,36.6,0.99,4.1,10.4,29.7,104,0.2
8529,7.23,1.56,3.4,26.8,8.4,1.02,7.5,1.6,52.2,0,0.1
18457,0.24,1.56,31.9,31.8,0.4,0.1,14.7,0,21.2,43,0
17322,2.1,1.5,7.7,17.9,10.3,2.28,7.3,1,55.7,0,0.1
14113,0.87,1.71,17.2,15.8,12.4,0.22,5.6,2,46.8,76,0.2
11573,39.4,1.16,2.2,6.9,26.1,1.45,11,2.4,51.3,25,0.1
657,20.2,1.15,9.1,27.3,9,1.49,27.8,2,23.3,0,0.3
13946,49.3,1.58,3.5,2.6,48.8,0.05,2,15.1,25.6,64,2.4
8879,16.2,1.58,2.4,9.2,28.7,1.03,6.3,7.4,45.5,0,0.5
2861,1.82,1.62,6.2,4.1,5.9,0.58,2.7,0.6,80.4,91,0.1
4410,17.47,1.02,21.8,26.5,0.8,4.02,36.7,0.3,13.8,0,0.1
7315,0.41,1.04,5.7,24.4,11.1,7.77,11.4,0.5,46.9,0,0
13453,1.48,1.58,7.2,11,30.4,0.07,3.5,3.2,44.6,124,0.1
5581,248.5,1.1,3.3,3.7,44.1,1.68,1.5,4.6,42.7,0,0.1
2573,3.07,1.87,2.2,18.7,20.4,0.13,6.4,6,45.7,56,0.6
3391,23,1.49,2.2,2.2,32.1,0.9,1.3,3.8,58.4,23,0
12989,0.00526,1.23,40,14.7,0.1,1.16,16.5,0,28.7,28,0
5067,4.71,1.54,9.7,12.8,16.8,0.89,22,4.4,33.7,10,0.6
8919,0.55,1.76,19.5,15.2,18,0.1,5.4,5.2,36.2,145,0.5
10431,59.2,1.57,4.3,2.6,58.1,0.3,2.2,5.6,27.2,99,0
1404,18.4,1.23,1.3,27.4,21.8,1.42,2.4,4.2,42.8,0,0.1
17417,13.1,1.72,2.4,3.1,55.2,0.02,2.8,8.3,28.2,160,0
4989,17.75,1.64,0.8,29,19.7,0.11,1.2,8,39.7,112,1.6
1325,17.87,1.21,10.2,19.7,10.3,2.6,13.2,0.9,45.6,0,0.1
2797,154.5,0.19,31,1.9,0.9,11.52,64.7,0.1,1.4,38,0
11424,11,1.4,2.6,8.4,3.2,0.9,6.2,0.1,79.5,13,0
2327,3.77,1.37,49,7.4,11.8,0.63,8.9,3.6,18.8,18,0.4
1505,60.5,1.58,0.7,1,61.7,0.08,0,8.5,28,130,0.1
5073,17.1,1.41,6.2,8.2,30.7,1.42,6.4,8.7,37.1,0,2.7
18193,36.8,1.19,2.2,19.4,16.5,5.86,0.5,1.4,60,0,0
13078,137,1.1,1,1.6,48.9,0.81,2.3,15,30.6,0,0.6
46,11.91,0.73,16.51,6.26,8.29,7.92,41.35,8.92,9.23,0,9.44
5927,0.73,1.69,25.5,10,19,0.03,8.1,6.6,29.8,132,1
16443,0.61,1.67,26.2,1.8,29.8,0.09,4.7,3,34.5,160,0
11000,18.4,1.57,4,2.9,14.8,0.18,2.9,0.6,74.7,61,0
320,3.4,1.42,0.5,0.7,13.3,1.93,6.7,1.3,77.4,198,0.1
11247,63.1,1.09,2.8,3.7,33.3,2.21,18.1,8.8,32.8,0,0.5
13979,0.72,1.74,41.8,11.1,11,0.11,10.8,5.1,19.2,41,1
12299,0.01,1.67,11.4,8.3,16.8,0.39,10.5,2,50.9,71,0.1
6117,22.15,1.1,5.4,4,0.4,1.26,88.6,0,1.6,53,0
11562,32.9,1.6,0.4,6.5,35.3,0.21,3,3.4,51.4,15,0
7102,22.15,1.64,0.5,1.4,45.5,2.31,1,13.3,37.9,102,0.4
5874,32.6,1.54,1.6,3.3,46.2,0.25,6.5,10.5,31.7,25,0.2
409,2.8,1.67,17.1,19,14.2,1.13,16.1,4.3,28.8,0,0.5
12190,1.78,1.73,22.8,6.4,27.2,0.04,7.8,13.4,20.8,109,1.6
3089,12.48,1.13,6.5,17.9,5.6,2.34,42.5,1.5,25.9,0,0.1
6584,21.68,1,17.7,3.8,11.8,4.08,35.4,1.8,29.5,0,0
2980,29.38,1.29,4,5.7,2.3,2.46,6,0,82,46,0
12415,11.2,1.48,1.6,17.6,1.9,0.42,6.5,0.1,72.3,15,0
3860,0.4,1.64,15.3,5.8,14.6,0.05,7.1,3.7,53.1,99,0.4
14737,3.01,1.6,17.9,12.9,17.7,0.2,6.2,5.6,39.2,89,0.5
5103,0.02,1.51,40.7,1.7,2.4,0.22,35.1,1.7,17.2,38,1.2
