,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth.cm_Top,VCOS
5636,10.08,1.58,3.0,8.7,27.0,0.06,5.2,4.8,51.2,89.0,0.1
4371,12.1,1.26,13.6,9.6,20.8,2.5,20.4,4.8,30.4,0.0,0.4
16916,23.7,1.4,4.6,5.0,37.0,1.9,6.8,4.5,42.1,51.0,0.0
16470,0.13,1.77,18.3,9.6,6.5,0.1,1.7,0.7,63.2,142.0,0.0
14669,0.58,1.67,23.4,8.0,22.4,0.1,3.6,8.6,31.9,188.0,2.1
12634,0.18,1.86,15.2,31.4,8.8,0.14,5.8,1.2,37.6,104.0,0.0
9429,36.2,1.65,3.2,1.5,59.4,0.13,5.4,10.3,20.2,86.0,0.0
3707,3.31,1.35,1.8,3.7,44.3,2.75,9.9,7.3,33.0,99.0,0.0
8823,3.51,1.46,7.9,5.8,27.8,0.16,6.0,9.2,41.1,74.0,2.2
17675,52.6,1.62,1.0,2.5,55.5,0.72,3.7,14.3,22.7,0.0,0.3
15408,54.6,1.55,0.5,0.5,59.0,0.17,0.7,10.6,28.6,45.0,0.1
10974,50.0,1.25,1.1,3.5,13.3,0.07,1.1,1.0,80.0,53.0,0.0
10225,72.3,1.37,1.5,3.7,3.7,0.06,1.4,0.1,89.6,140.0,0.0
11493,53.9,1.53,1.3,0.3,42.5,0.08,0.2,0.8,54.9,8.0,0.0
9731,3.23,1.36,21.7,20.1,3.0,0.11,5.5,1.0,48.5,58.0,0.2
14534,3.29,1.32,22.6,10.8,18.1,1.46,7.7,2.3,38.2,5.0,0.3
7960,10.5,1.66,2.2,14.8,25.5,0.03,8.8,17.9,25.5,112.0,5.3
5806,27.6,1.72,3.8,5.6,45.2,0.65,6.6,6.1,32.7,89.0,0.0
2582,0.18,1.65,31.7,10.4,18.6,0.16,3.9,3.2,32.0,84.0,0.2
10700,7.45,1.54,3.2,15.6,15.4,0.53,5.1,1.4,59.2,33.0,0.1
14462,32.9,1.47,1.3,21.7,25.3,0.12,3.8,5.5,42.3,43.0,0.1
13001,13.0,1.3,4.1,5.6,5.1,3.44,2.1,0.2,82.8,58.0,0.0
13798,17.7,1.68,0.4,13.0,29.9,0.18,1.2,1.7,53.8,28.0,0.0
10916,3.8,1.69,16.2,2.9,30.9,0.04,4.6,5.1,40.0,81.0,0.3
11793,0.13,1.515,40.8,3.4,19.6,0.08,7.8,4.8,21.4,127.0,2.2
8054,0.01,1.67,46.4,12.3,7.9,0.13,12.6,2.3,18.2,71.0,0.3
15167,114.0,1.37,0.5,0.4,62.6,0.39,1.2,6.1,29.2,0.0,0.0
53,11.29,1.0,8.76,5.42,15.82,3.19,28.72,22.17,9.08,0.0,10.03
9792,21.0,1.43,0.5,3.1,4.0,0.19,2.2,0.1,90.1,10.0,0.0
17513,24.3,1.43,1.5,2.2,16.8,0.79,6.2,5.1,68.0,0.0,0.2
9086,0.53,1.85,25.4,3.8,26.1,0.08,21.3,4.3,19.0,66.0,0.1
6699,0.92,1.54,3.9,7.4,15.3,1.27,3.2,1.0,69.2,58.0,0.0
14592,0.99,1.32,54.8,6.4,7.1,0.43,7.9,0.6,23.1,79.0,0.1
6735,19.05,1.57,0.9,8.6,14.9,0.2,1.8,2.1,71.7,33.0,0.0
8138,0.1,1.82,27.2,14.2,10.8,0.22,9.2,2.0,36.4,30.0,0.2
6478,48.0,1.33,1.5,2.3,4.9,0.56,3.4,0.1,87.8,0.0,0.0
9578,0.19,1.65,7.2,9.1,15.2,0.32,2.8,0.4,65.3,89.0,0.0
16327,43.4,1.6,2.5,5.1,42.2,0.07,3.2,3.6,43.3,104.0,0.1
7082,53.9,1.39,0.1,1.5,34.6,1.41,1.5,7.7,54.4,0.0,0.2
11346,7.76,1.36,4.9,38.6,0.9,0.25,19.6,0.1,35.9,30.0,0.0
12718,1.31,1.0,11.6,0.7,1.5,2.19,83.4,0.9,1.7,0.0,0.2
2418,2.99,1.6,2.0,36.8,6.3,0.43,5.1,0.4,49.4,46.0,0.0
15750,5.08,1.36,3.4,28.0,0.5,1.86,9.8,0.0,58.3,58.0,0.0
3191,2.89,1.35,7.6,11.3,8.9,4.13,6.7,0.9,64.6,51.0,0.0
7477,1.63,1.7,11.0,14.4,31.0,0.1,5.8,2.8,35.0,112.0,0.0
4873,16.01,1.43,25.5,7.8,7.4,0.34,6.9,10.4,35.6,51.0,6.4
18392,3.51,1.55,11.0,3.0,8.6,0.13,1.0,0.7,75.7,119.0,0.0
7125,14.1,1.61,2.7,4.4,25.8,1.0,7.4,9.7,48.6,36.0,1.4
16483,18.4,1.54,4.4,3.5,40.2,0.33,1.6,3.9,46.4,13.0,0.0
16045,77.6,1.66,0.3,4.6,56.6,0.04,1.0,11.5,25.9,48.0,0.1
16272,1.44,1.58,25.7,11.6,21.6,0.1,2.1,2.4,36.6,133.0,0.0
12775,12.5,1.72,2.9,14.5,10.9,0.12,2.1,1.1,68.5,74.0,0.0
161,12.5,1.66,6.0,1.7,12.5,2.15,4.1,0.9,74.5,107.0,0.1
13478,11.2,1.52,6.0,4.1,39.3,0.17,2.9,2.8,44.9,38.0,0.0
16617,2.37,1.42,0.5,0.7,13.3,1.93,6.7,1.3,77.4,198.0,0.1
16015,18.4,1.45,1.5,2.9,2.6,0.28,2.0,0.1,90.9,51.0,0.0
17395,17.1,1.48,3.2,16.5,6.8,0.35,2.1,0.1,71.3,66.0,0.0
10613,4.38,1.39,4.4,37.1,7.0,1.48,19.2,4.7,27.1,0.0,0.5
846,127.0,0.02,0.3,0.5,72.2,0.09,0.2,4.6,22.2,13.0,0.0
15783,42.1,1.59,1.3,2.5,43.8,0.07,0.8,6.7,44.5,107.0,0.4
2056,6.31,1.68,1.8,12.2,20.1,0.48,2.8,2.6,60.5,21.0,0.0
2314,3.8,1.56,23.3,26.8,6.4,0.12,11.9,1.2,30.4,53.0,0.0
14292,32.0,1.52,0.3,4.2,50.2,0.66,1.7,3.3,40.3,8.0,0.0
7379,0.08,1.76,11.8,20.7,10.8,0.15,4.6,0.9,51.2,127.0,0.0
625,20.4,1.35,1.0,33.0,1.8,0.81,4.0,0.1,60.1,8.0,0.0
973,4.0,1.59,22.1,8.6,31.5,0.14,8.4,9.1,19.6,102.0,0.8
16732,8.55,1.48,2.9,2.6,37.5,0.73,14.3,13.0,28.5,15.0,1.2
11292,17.7,1.2,5.9,3.7,28.6,2.02,8.3,4.7,48.7,0.0,0.1
1159,42.7,1.52,1.6,4.5,40.9,0.91,2.2,8.8,41.8,18.0,0.2
17978,9.2,1.51,0.8,15.0,36.5,1.05,7.5,3.9,36.3,0.0,0.0
8727,21.0,1.54,1.3,25.0,14.7,0.62,1.2,1.4,56.5,0.0,0.0
1460,129.5,1.35,0.5,0.6,66.5,1.2,0.1,19.4,12.8,0.0,0.1
3865,12.5,1.51,1.3,29.5,22.2,0.03,5.3,5.6,36.0,76.0,0.1
1113,7.32,1.48,1.6,11.3,18.8,2.11,3.1,2.8,62.5,0.0,0.0
3488,20.4,1.45,1.3,27.0,3.1,0.46,1.9,0.2,66.5,15.0,0.0
3840,0.06,1.74,20.8,11.9,25.7,0.08,5.6,1.4,34.5,178.0,0.1
12024,147.0,1.54,1.8,0.8,48.5,0.04,0.7,1.5,47.7,190.0,0.0
9091,87.4,1.63,12.5,7.2,39.4,0.99,4.6,5.5,30.8,30.0,0.0
12851,3.23,1.67,15.0,2.3,29.8,0.12,2.7,3.3,46.8,183.0,0.1
7889,48.6,1.37,1.4,4.0,18.5,0.18,0.6,0.7,74.8,43.0,0.0
10036,184.0,0.57,2.4,2.9,4.4,2.45,2.6,0.1,87.6,0.0,0.0
9403,1.22,1.56,25.8,12.3,3.7,0.3,42.3,1.1,14.7,41.0,0.1
3575,33.3,1.62,1.7,17.2,32.9,0.03,2.2,2.2,43.8,86.0,0.0
