"X","Ksat_cmhr","Db","Clay","VFS","MS","OC","Silt","COS","FS","Depth.cm_Top","VCOS"
125,14.9,1.49,3.7,12,12.6,1.43,5.6,0.6,65,0,0
130,1,1.67,13.3,10.4,11.9,0.07,0,0.6,62.8,157,0
133,56.5,1.52,0.7,6.3,21.5,0.16,1.3,0.4,69.8,10,0
134,37.1,1.57,0.9,6.2,20.3,0.06,1.1,0.4,71.1,61,0
135,43.4,1.56,0.8,5.9,22.8,0.04,0.7,0.5,69.3,165,0
140,74.9,1.56,2.6,2,51.7,0.1,0.8,4.8,37.9,152,0.2
141,36.2,1.43,1.5,5.4,10.2,0.72,1.3,0.5,81.1,0,0
146,64.4,1.49,0.5,4.2,11.3,0.05,0.6,0.6,82.3,142,0
147,67,1.34,1.3,4.9,14.1,1.03,2,1.3,76.4,0,0
149,61.1,1.34,1,4.7,14.7,0.18,0.7,1.4,77.5,25,0
150,47.3,1.46,0.6,4,15.3,0.05,0.8,1.6,77.7,66,0
155,21.5,1.39,2.7,7.3,16.9,0.69,1,1.7,70.3,20,0.1
157,25.4,1.62,1.6,7.7,15,0.13,0.6,1.6,73.4,61,0.1
164,27.6,1.62,1.8,2.9,31.4,0.04,0.6,5.4,57.7,64,0.2
165,19.6,1.63,2.3,2.9,31.1,0.07,0.5,5.7,57.2,94,0.3
169,16.4,1.53,1.6,8.4,12.7,0.14,1.1,1.7,74.4,64,0.1
174,9.47,1.67,0.7,5.1,29.6,0.26,1.1,2.5,61,5,0
178,0.95,1.72,9,4.7,26.4,0.18,3.8,2.8,53.2,61,0.1
189,140,1.47,1,0.5,68.6,0.26,1,7.9,20.9,53,0.1
192,70.6,1.68,0.7,0.3,62.3,0.06,0.5,12.9,23,193,0.3
193,17.5,1.25,1.9,16.7,4.7,4.4,11.3,0.4,65,0,0
197,2.5,1.42,7.7,17.5,4.6,1.95,9.5,0.5,60.2,51,0
218,23.2,1.4,1.1,9.6,17.9,0.36,2.1,0.7,68.6,15,0
228,7.2,1.59,6.6,14.8,13.8,0.43,0.1,1,63.7,61,0
229,5.1,1.55,4.8,15.1,12.9,1.46,4.4,0.9,61.8,71,0.1
234,0.6,1.73,25.4,10.6,10.8,0.04,0.9,0.7,51.6,147,0
235,0.4,1.61,32.9,8,9.2,0.03,0.1,0.5,49.3,188,0
237,8.3,1.46,20.8,10.4,1.9,2.72,53.1,0.6,13.1,0,0.1
241,1.4,1.59,57.1,9.4,0.8,0.07,23.4,0.3,8.9,96,0.1
243,66.4,1.23,2.3,7.9,34.2,0.38,6,21.6,23.6,0,3.5
256,1.8,1.68,27.4,30.5,2.5,0.02,2.6,0.5,36.5,206,0
261,0.1,1.59,23.7,20.6,1.8,1.71,16.6,0.1,37.2,5,0
262,0.9,1.49,23.5,15.9,10.1,0.09,7.5,4,38.1,36,0.9
264,0.1,1.32,46.2,13.7,0.7,0.04,18.2,0.1,21.1,173,0
267,21.7,1.58,0.5,10.9,11.6,0.09,0.9,4.2,71.8,20,0.1
270,4.9,1.49,4.1,20.2,12.8,1.14,3.2,2.2,57.4,0,0.1
271,7.2,1.59,5,23.1,10.5,0.48,6.9,2,52.2,20,0.3
272,7,1.54,6.8,22.8,9.8,0.15,5.4,1.9,53.2,46,0.1
276,6.7,1.55,3.2,11.1,27,0.59,4.9,2.2,51.5,0,0.1
278,7.9,1.63,21.9,4.3,29,0.03,1.9,2.4,40.5,190,0
280,162.1,1.44,1.4,3.4,11.5,0.15,5.3,3.2,73.2,38,2
288,58.8,1.36,0.5,3.7,5.1,0.09,0.4,0.2,89.9,51,0.2
290,41.1,1.46,0.7,5.7,7.4,0.02,0.9,1.3,83.9,76,0.1
291,33.8,0.11,2.4,4.7,3.7,0.26,5.3,1,82.8,15,0.2
293,25.1,1.18,1.2,24.9,7.2,1.22,2.2,1.2,63.3,0,0
294,10.7,1.53,0.7,25.2,7.2,0.44,2.7,1.1,63.1,18,0
297,4.4,1.5,2.9,24.8,6.4,1.17,4.2,1.1,60.6,76,0
309,1,1.14,19.8,7.7,30.5,4.11,7.6,3.3,31,10,0.1
311,0.6,1.29,22.6,7.1,31.4,1.01,7.1,4.3,27.4,71,0.1
315,27.6,1.48,1.1,1.6,11.5,0.36,1.8,0.8,83.2,25,0
327,1.3,1.72,29.1,12.3,8.7,0.23,23.9,2.9,22.8,38,0.3
338,3.2,1.65,1.4,15.3,22,0.2,14.9,1.8,44.5,15,0.1
340,0.4,1.43,35.2,5.2,21.6,0.18,10,2.8,25.2,43,0
341,1.2,1.49,37.9,4.8,19.2,0.1,12.5,2.4,23.2,89,0
342,0.7,1.51,36.2,4.4,17.6,0.04,18.2,2.8,20.4,135,0.4
345,24.1,1.68,2.6,5.5,40.8,0.08,2.3,7.3,41.3,25,0.2
349,3.5,1.86,9.4,3.7,29.4,0.02,2,2.1,53.3,152,0.1
352,1,1.64,42,17.5,5.9,0.06,5.6,0.1,27.8,76,0.2
362,6.6,1.7,12.6,23.3,1.8,0.04,3,0.1,59,89,0.2
364,11.8,1.54,4.6,1.7,46.4,0.56,2.2,7,37.9,5,0.2
366,9.2,1.57,10.9,1.2,45.3,0.32,2.2,6.6,33.5,25,0.3
367,3.3,1.63,11.7,1.1,44.6,0.41,3.4,6.9,32.1,51,0.2
376,56.8,1.18,3,6.5,28.1,0.57,8.2,2.8,51.3,86,0.1
383,46,1.59,0.8,1.4,69.6,0.07,4.6,5.8,18.1,117,0
387,57.1,1.37,0,1.3,0.8,0.04,2.9,0,95,15,0
394,2,1.59,24.9,14.8,11.4,0.24,5.1,1.8,41.8,94,0.2
399,32.2,1.43,5.8,8.2,31,0.24,5.4,3.7,45.8,33,0.1
404,8.3,1.58,4.3,13.7,10.6,0.13,9.2,3.8,58,20,0.4
408,9.4,1.46,18.4,7.2,27.3,0.41,6.2,3.1,37.7,61,0.1
409,2.8,1.67,17.1,19,14.2,1.13,16.1,4.3,28.8,0,0.5
414,13.5,1.63,2.3,11,18.1,0.09,2.9,2.6,62.9,30,0.2
417,8.5,1.69,3.7,6.2,45.1,0.21,2.4,5.7,36.8,20,0.1
422,1.4,1.62,16.8,13.1,19.7,0.21,8.3,1.3,40.8,71,0
423,0.7,1.81,17.9,10.6,17.4,0.18,15.8,1.2,37.1,91,0
424,0.5,1.72,12.1,13.9,20.6,0.19,5.8,1.4,46.2,190,0
425,0.3,1.72,14.3,15.3,11.6,0.23,6.9,1.1,45.8,127,0
426,0.1,1.76,9.6,17,23.6,0.07,3.3,1.4,45.1,135,0
438,5.4,1.67,6.5,5.6,2.5,0.11,3.2,0.1,82.1,68,0
440,0.5,1.61,13.3,4.3,2.2,0.11,5.6,0.1,74.5,135,0
441,3.4,1.35,7.9,18,12.1,1.78,21,3.5,37.2,0,0.3
443,0.2,1.58,31.7,3.8,13.7,0.05,3.6,1.2,45.8,48,0.1
447,120,1.55,0.3,0.8,63.4,0.12,0.1,10.6,24.7,13,0.1
449,62.4,1.52,0.4,1.7,54.5,0.24,0.8,9.6,32.8,96,0.2
455,24.9,1.42,5.2,7.2,38.5,2.25,3.5,3.5,42,0,0.1
469,0.1,1.6,20,10.8,21.8,0.08,5.6,2.1,39.7,130,0
471,32.9,1.35,1.3,32,0.7,0.26,3.2,0,62.8,13,0
483,39.8,1.53,1.5,5.3,42.2,0.24,1.6,8.1,41.1,18,0.2
487,57.8,1.49,0.7,5.3,43.7,0,0.4,8.6,40.9,160,0.4
489,143,1.45,3,0.2,70.2,0.3,3.3,3.5,19.8,41,0
494,47.9,1.5,2.8,7.1,47,0.2,3.1,8.6,31.1,13,0.3
502,13.8,1.47,3.6,3.8,26.8,1.26,3.5,1.6,60.7,107,0
506,106.5,1.41,0.4,1.3,54.7,0.2,1.5,17.3,24.1,23,0.7
508,6.6,1.28,4.4,1.3,48.9,2.48,7.8,15.3,21.8,64,0.5
509,5.7,1.46,7.1,1.4,47.2,2.52,6.5,14.8,22.4,79,0.6
511,15.4,1.64,3.7,0.7,54.9,0.48,0.4,18.6,21,107,0.7
517,0.3,1.58,22.9,11,20.3,0.05,10.5,7.4,26.8,109,1.1
518,0.1,1.67,24.2,10.3,20.7,0.04,10.4,7.2,26.3,160,0.9
519,19,1.33,8.4,14,18.7,1.44,9.3,5.5,43.8,0,0.3
530,27.9,1.52,0.9,9.7,26.7,0.71,5.4,2.3,55,0,0
532,20.7,1.59,4.8,9.2,39.5,0.12,4,5,37.4,53,0.1
543,2.1,1.68,29.4,21,3.3,0.05,2.5,0.6,43.1,142,0.1
547,26.1,1.38,1.3,36.3,2.4,0.04,3,0.4,56.6,61,0
549,1.3,1.67,14.4,35.4,2.4,0,4.4,0.4,43,150,0
551,12.1,1.46,1.3,4.9,6.7,2.18,6.3,0.7,80.1,0,0
552,32.8,1.42,1,3.5,7.4,0.53,3.3,0.5,84.2,18,0.1
555,4.5,1.49,5.3,2.6,7,1.44,4.4,0.6,80.1,89,0
557,8.3,1.57,4.8,1.3,6.5,0.6,1.8,0.3,85.3,157,0
559,20.4,1.54,0.7,17.5,24.9,0.43,4.9,1.5,50.5,13,0
564,58.5,1.36,0.7,7.3,49.7,0.8,3.7,6.5,32.1,0,0
565,23.3,1.6,0.6,10.2,45.9,0.1,2.6,6.4,34.2,13,0.1
570,11.2,1.49,0.9,15.1,16,0.35,2.9,1.6,63.4,15,0.1
571,11.5,1.53,0.7,16,14.9,0.14,2.1,1.5,64.7,30,0.1
577,1.9,1.63,20.6,4,7.3,0.2,6,0.6,61.5,64,0
579,1.1,1.64,3.4,9.1,0.2,0.05,1.1,0,86.2,132,0
581,9.4,1.39,17.7,10.5,26.8,0.69,6.5,2.8,35.6,20,0.1
582,13.4,1.52,16.5,11,27.3,0.47,6.1,2.7,36.2,33,0.2
587,43,0.91,3.1,5,32.4,6.35,18.5,3.6,36.5,0,0.1
588,14.8,1.54,1.9,6.3,39.8,0.49,5.4,4.5,42,30,0.1
599,3.8,1.63,10.2,3.7,35,0.14,4.3,6.2,40.3,68,0.3
603,10.9,1.6,3.1,7.2,36.3,0.34,5.3,5.7,42.2,30,0.2
604,5.8,1.68,4.2,8.5,33.6,0.16,6,5.5,42,53,0.2
606,0.4,1.69,14.2,7.7,29.1,0.09,6.3,4.3,38.3,76,0.1
615,2.6,1.7,6.9,4.7,27.6,0.03,1,10.3,48.4,124,1.1
618,6.3,1.68,1.8,12.2,20.1,0.48,2.8,2.6,60.5,8,0
625,20.4,1.35,1,33,1.8,0.81,4,0.1,60.1,8,0
629,11.8,1.62,1.4,31.4,1.6,0.11,2.6,0.1,62.9,71,0
633,28.6,1.69,0.9,5.4,37,0.08,0.3,5.4,50.8,30,0.2
638,37.1,1.48,0.7,8.4,30.5,0.68,3.8,2.6,54,0,0
640,26.9,1.59,0.4,8,30.7,0.04,2.3,3.2,55.3,74,0.1
649,0.7,1.71,12.4,4.3,3.5,0.1,2.2,0.2,77.4,142,0
650,8.5,1.52,4.2,17.3,20.5,0.66,13.6,11.9,30.8,0,1.7
654,1,1.76,49.8,9.8,9.2,0.1,8.3,4.2,18,64,0.7
659,1.1,1.5,14.4,25.5,7.3,0.3,30.1,2,20.4,23,0.3
660,1,1.57,19.2,25.7,7.4,0.2,25.7,2.2,19.3,33,0.5
682,1.7,1.39,4.8,10.9,1,1.26,6.4,0.1,76.8,28,0
684,0.2,1.3,22.8,7.7,0.9,0.19,5.3,0.2,63.1,91,0
685,11.5,1.55,7.8,5.4,0.8,0.06,1.7,0.1,84.2,162,0
688,5.9,1.5,26.5,7,21.3,0.4,5.5,5,34.3,25,0.4
690,7.9,1.71,36.6,6.1,18.7,0.1,2.9,4.5,30.7,102,0.5
699,22.8,1.58,0.6,12.4,33,0.18,2.2,3.7,48,10,0.1
706,171,1.19,4.4,0.4,66.2,1.32,4.8,7.1,17.1,0,0
711,9.2,1.52,10.6,16.8,18.2,0.38,14.2,4.8,34.9,15,0.5
713,11.6,1.58,12.9,13.8,17,0.14,13.3,4.2,38.5,41,0.4
714,3.3,1.68,17.8,13.4,18.5,0.13,13.6,5.5,30.6,48,0.6
717,27.7,0.61,17.6,14.3,0.6,11.55,23.1,0,44.4,0,0
719,0.8,1.53,15.5,8.3,1.6,0.15,6.1,0.2,68.3,25,0
720,1,1.29,16.3,10.2,3.2,0.28,4.7,1,63.9,46,0.7
723,21.3,1.5,2.7,10.3,17.4,0.42,1.8,2.1,65.7,31,0
727,0.8,1.57,13.1,18.7,0.4,0.1,7.8,0,60,53,0
728,0.4,1.45,22.4,17.3,0.3,0.08,7,0.1,52.9,112,0
730,77.6,1.57,0.2,1.6,67.4,0.21,0.8,7.6,22.4,15,0
732,85.5,1.21,0.2,2.1,61.7,0.12,0.8,7.6,27.5,56,0.1
739,91.8,1.53,0.6,1.7,66.6,0.31,1.8,13.3,15.7,18,0.3
744,6.9,1.72,16.4,2.1,52.9,0.41,4,11.6,12.5,117,0.5
745,85.4,1.38,0.7,2.3,50.8,0.56,0.4,3.6,42.2,0,0
749,39,1.68,0.5,3.7,46.5,0.02,0.7,6.3,42.1,56,0.2
752,18.9,1.47,0.7,12.1,7,0.27,1.4,2,76.8,13,0
753,3.3,1.54,3.1,11.3,5.9,0.38,2,1.9,75.7,28,0.1
760,8.7,1.78,5.2,12.6,21.2,0.14,6.3,2.7,52,43,0
767,39.4,1.16,4.3,12,24,1.86,6.7,2.7,50.2,46,0.1
770,3.3,1.72,22.2,9.5,20.3,0.13,4.6,1.8,41.6,104,0
772,41.1,1.56,0.4,6.5,35.3,0.21,3,3.4,51.4,15,0
773,24.6,1.62,0.5,6.6,33.7,0.18,2.4,3.5,53.1,28,0.2
777,27.6,1.45,0.4,11.3,31.6,0.3,3.2,3.9,49.5,0,0.1
778,21.7,1.51,0.4,12.7,29.3,0.11,3,3.6,50.9,18,0.1
779,4.6,1.49,3.2,12.8,25.7,1.31,6.4,3.6,48.2,56,0.1
783,0.1,1.71,16.6,10.3,23.1,0.29,3.7,2.7,43.5,112,0.1
786,32.2,1.26,2.5,24,3.3,1.74,2.2,0.1,67.9,0,0
789,2.4,1.44,4,21.6,3.3,1.38,5.5,0.1,65.4,56,0.1
796,20.4,1.3,1.3,21.5,2.8,0.21,1.7,0.1,72.6,28,0
798,9.2,1.7,2.6,26.9,2.8,0.78,3.3,0.1,64.3,53,0
801,20.6,1.11,1.4,19.1,20.3,2.15,6,1.2,51.9,0,0.1
814,44.7,1.36,0.4,1.5,1.8,0.14,1.6,0.1,94.6,33,0
817,19.9,1.5,0.5,14.2,2.6,0.25,1.4,0.2,81.1,10,0
818,28.3,1.54,0.4,12.7,2.6,0.09,1,0.1,83.2,43,0
824,1.7,1.72,4,1.1,49.2,0.1,1.3,10,34.1,33,0.3
825,0.4,1.77,9.9,1,45.1,0.28,2.5,9.4,31.7,56,0.4
828,14.7,1.37,3.6,16,19.2,1.46,9.1,5.6,45.8,13,0.7
832,15.1,1.5,1.2,1.2,58.6,0.62,0,9.8,28.8,74,0.4
836,8.8,1.33,5.5,24.3,10.8,0.76,8.1,2.4,48.7,36,0.2
837,27.8,1.58,4.8,23.1,11.3,0.75,7.8,2.7,50,41,0.3
838,6.9,1.62,3.1,24.5,10.9,0.4,7.2,2.7,51.4,51,0.2
841,4.5,1.65,2.4,23.4,11.8,0.4,8.5,3,50.6,99,0.3
845,126,0.02,0.8,0.4,76.2,0.49,0.4,4.5,17.7,0,0
846,127,0.02,0.3,0.5,72.2,0.09,0.2,4.6,22.2,13,0
848,107.5,0.03,0.8,0.2,65.7,0.13,0.3,4.1,28.8,99,0.1
858,0.5,1.59,23.1,5.7,25.1,0.23,8.2,3.5,34.4,71,0
862,0.6,1.71,13.7,10.6,0.3,0.23,8.2,0.1,67.1,66,0
869,19,1.6,0.7,35.2,1.5,0.1,0.6,0.3,61.7,94,0
873,7.2,1.58,7,27.7,7.5,0.1,4.1,1.4,51.6,66,0.1
888,8.5,1.6,3.4,30.4,3.6,0.66,5.4,0.1,57.1,68,0
891,0.2,1.71,13,25.1,3.4,0.05,5.1,0.1,53.3,112,0
895,2.4,1.65,18.1,16.9,11.3,0.16,7.4,1.3,44.9,79,0.1
896,0.1,1.76,24.4,15.6,11,0.13,6.2,1.4,41.4,109,0
897,0.2,1.67,32.8,13.9,9.9,0.08,5,1.2,37.2,132,0
899,27.1,1.43,0.5,15.3,28.2,1.68,4.3,2.9,48.7,0,0.1
902,15.1,1.5,2.9,11.6,26,0.83,4.8,3.6,51,56,0.1
903,16.4,1.63,1.5,15.6,23.5,0.22,4,3.5,51.8,64,0.1
904,0.6,1.71,21.5,12.6,18.1,0.26,4.1,2.1,41.5,89,0.1
905,1.7,1.86,20.9,12.8,18,0.08,4.6,1.6,42,107,0.1
907,14.7,1.49,1.3,7.7,34,1.78,5.8,3.3,47.9,0,0
908,7,1.6,1.1,8.6,32.3,0.55,5.2,2.9,49.9,13,0
915,0.1,1.8,16.8,6.3,26.7,0.09,3.7,2.7,43.7,142,0.1
916,0.1,1.67,29.8,5,25.8,0.08,1.3,2.4,35.8,157,0.1
919,9.5,1.58,1.4,24.2,4.8,0.34,2.5,0.2,66.9,20,0
929,60.8,1.58,0.4,1.2,59.2,0.27,0.8,7.6,30.6,18,0.2
930,51.9,1.64,0.4,1.1,58.6,0.08,0.2,8.6,30.8,46,0.3
934,5.6,1.6,4.7,0.3,61.4,1.66,4,5.6,23.8,157,0.2
938,3.9,1.74,4.7,2.1,46.8,0.5,0.9,4.1,41.8,94,0.1
941,28.5,1.4,0.8,5.4,4.5,0.36,1.1,0.3,87.9,13,0
942,34.6,1.33,0.8,5.3,2.1,0.15,1.5,0.1,90.2,28,0
943,55.8,1.33,1,4.5,1.8,0.24,0.7,0,92,43,0
950,10.3,1.68,1.7,2.3,3.8,0.17,3.2,0.5,88.4,81,0.1
951,1.7,1.59,3.3,1.3,1.3,1.17,3.8,0.6,89.5,112,0.2
955,0.5,1.84,25.4,3.8,26.1,0.08,21.3,4.3,19,66,0.1
958,61.1,1.62,0.4,0.3,57.9,0.08,0,26.5,14.2,8,0.7
961,1.5,1.78,12.9,1.4,44.3,0.14,8.5,13.9,17.6,64,1.4
963,3.3,1.8,15.1,0.8,48,0.18,6.7,17.8,18.1,107,1.6
964,4.9,1.67,12.3,0.5,50.2,0.19,4.3,18.2,13.8,122,0.7
965,4.2,1.71,10.9,0.6,51.7,0.14,5.2,17,13.9,147,0.7
974,2,1.51,21.1,10.5,31.3,0.07,11.2,8.4,16.5,122,1.1
978,13.8,1.52,2.4,14.5,34.8,0.46,3.6,2.4,42.2,15,0.1
983,1.9,1.63,11,14.2,32,0.07,4.6,4,34.1,124,0.1
984,3.4,1.6,5.9,7.9,41.1,0.05,2.3,4.9,37.7,155,0.2
987,6,1.73,3.6,2.8,47.1,0.1,2.3,6.8,37.2,30,0.2
988,1.9,1.72,5.6,2.8,45.6,0.09,2.5,6.1,37.3,38,0.1
995,0.3,1.56,22.6,19,7.3,0.09,10.8,1.5,38.5,183,0.3
996,0.9,1.38,9.5,14.1,8.1,5.06,32.3,1.5,34.4,0,0.1
997,1.4,1.65,1.1,19.8,13.2,0.32,11.2,2.8,51.6,13,0.3
998,0.3,1.28,40,14.7,0.1,1.16,16.5,0,28.7,18,0
1005,27.2,1.59,3.6,5.2,31.4,0.13,2,4.6,53.1,25,0.1
1009,54.2,1.53,4.8,5.3,28.7,0.05,1.3,4.6,55.1,135,0.2
1012,35.2,1.3,2,22.5,17.7,1.09,6.8,1.2,49.8,0,0
1015,17.55,1.45,2.5,23.9,14.9,0.33,5.4,1.1,52.2,25,0
1016,8.99,1.5,2.7,22.1,14.7,0.31,5.4,1.5,53.6,56,0
1029,6.36,1.4,4.2,23,15.4,1.61,4.3,1.6,51.5,64,0
1032,3.47,1.56,4.4,26.6,16.1,0.4,6.8,2.4,43,117,0.7
1036,19.35,1.51,0.3,25,13.3,0.22,2,1.4,58,38,0
1037,1.31,1.58,6.4,20.6,13.8,3.05,3.9,1.4,53.9,117,0
1038,16.55,1.61,0.4,15.5,16.8,0.44,1.7,1.6,64,147,0
1040,17.1,1.17,8.7,28.2,10.2,3.11,5.3,0.6,47,0,0
1041,16.85,1.38,1.3,28.1,15.7,0.88,4.3,1.6,49,10,0
1048,1.07,1.67,8.6,23,12.6,0.2,4.1,2.4,49.3,193,0
1049,0.06,1.63,8.3,24.4,9.9,1.1,14.1,1.4,41.9,64,0
1051,0.01,1.5,20,15.8,11.9,1.15,11.6,2.2,38.5,152,0
1052,13.4,1.52,1.3,8.3,22.5,0.99,8.4,3.5,54.2,0,1.8
1055,29.6,1.53,1.1,22.3,18.4,0.21,1.4,2.4,54.3,127,0.1
1057,17.1,1.53,0.9,16.6,30.5,1.56,0.8,1,50.1,0,0.1
1061,0.11,1.68,11,13.7,28.3,0.11,4.6,3.2,39,79,0.2
1063,4.28,1.25,1.3,34.7,12.8,3.85,4.9,1.1,45.2,0,0
1064,9.34,1.58,1,40,11.6,0.22,2.8,1,43.6,15,0
1065,9.33,1.61,1,43.6,11.2,0.09,2.3,1,40.9,30,0
1066,9.59,1.63,0,44.8,10.4,0.03,2.9,1.1,40.7,48,0.1
1071,0.04,1.76,20.9,27.1,10.9,0.29,2.7,1.2,37.2,180,0
1072,85.2,1.48,0.4,2.8,58.2,0.28,1.2,3.9,33.5,0,0
1073,50.65,1.6,0.4,3.1,57.9,0.09,1,4.6,33,18,0
1086,33.55,1.51,1.1,5.9,26.6,0.7,0.7,2.7,63,0,0
1091,0.05,1.69,19.2,2.9,19,0.2,2.1,2.4,54.4,94,0
1095,21.35,1.54,1.9,6.3,25.2,0.25,0.7,4,61.9,5,0
1100,33.2,1.56,0.5,6.7,25.2,0.17,1,2.6,64,0,0
1101,36.8,1.56,0.3,5.6,25.7,0.03,0.5,2.8,65.1,8,0
1104,43.4,1.55,0.4,4.3,25.3,0.03,0.5,2.3,67.2,97,0
1114,0.06,1.47,25.4,8.4,12.6,1.33,7.9,1.6,44.1,20,0
1116,0.1,1.73,15.2,6.4,11.4,0.09,17.6,6.2,37,99,6.2
1120,3.16,1.67,1.6,7,24,0.17,2.3,2.4,62.6,25,0.1
1124,7.48,1.75,0.9,6.8,23.4,0.11,3.5,2.5,62.9,102,0
1129,0.38,1.62,17.8,2.6,20.2,0.08,2.4,2,54.8,132,0.2
1133,24.25,1.54,14.9,5.4,17.8,0.41,22.9,11.8,21,102,6.2
1135,30.25,1.19,16.1,8.7,20.5,2.6,11.5,3.8,39.2,0,0.1
1142,40.8,1.5,0.7,6.7,41.4,0.12,0.6,2.4,48.2,28,0
1148,17.75,1.51,7.8,3,49.7,1.13,2.9,2.3,34.3,96,0
1149,11.37,1.55,24.8,8.2,34,0.26,4.3,5.6,22.9,183,0.2
1154,10.07,1.55,2.3,7.3,10.3,0.07,2.2,0.7,77.2,71,0
1156,0.37,1.69,11.5,5.3,9.1,0.15,1.3,0.6,72.2,132,0
1159,42.7,1.52,1.6,4.5,40.9,0.91,2.2,8.8,41.8,18,0.2
1160,30.9,1.65,1.6,5.5,40.3,0.16,0.4,7.9,44.1,25,0.2
1161,5,1.69,4.2,3.9,42.7,0.29,0.7,10.3,38,41,0.2
1169,37.15,1.62,1,4.2,31.5,0.73,3,9.7,50.2,127,0.4
1174,30.2,1.57,1.3,3.4,23.2,0.16,0,2.9,69.1,36,0.1
1187,24,1.52,1.3,15.6,14.8,0.06,2.1,0.8,65.4,20,0
1188,7.23,1.59,6.6,14.8,13.8,0.43,0.1,1,63.7,61,0
1195,1.12,1.76,15.5,16.6,19.6,0.16,3.5,6.6,37.4,132,0.8
1196,24.55,1.43,0.6,10.7,21.2,0.38,2.2,2.5,62.8,0,0
1210,4.07,1.62,6.2,17.2,14.9,0.64,5.7,1.3,54.5,23,0.2
1211,1.21,1.51,7.1,17.2,14.7,0.22,5.1,1.3,54.5,58,0.1
1225,26.05,1.55,1.8,11.8,13.5,0.2,0.8,0.7,71.4,104,0
1235,0.31,1.78,17.7,44.4,3.4,0.07,2.3,0.1,32.1,178,0
1237,36.35,1.26,4.9,13.6,9.5,1.1,4.5,0.7,66.7,0,0.1
1241,6.36,1.51,18.5,11.8,7.7,0.16,1.9,0.7,59.4,71,0
1242,1.5,1.5,39.3,7.4,6.8,0.24,3,0.7,42.8,86,0
1243,0.41,1.68,38.1,5.8,8.1,0.09,1,0.7,46.3,114,0
1247,20.15,1.57,2.2,12.9,9.8,0.33,1.7,0.8,72.6,58,0
1249,25.95,1.68,2.7,13,9.7,0.42,1.5,0.7,72.4,79,0
1252,30.9,1.14,1.5,11.8,18.3,0.72,1.7,1.4,65.2,10,0.1
1263,43.8,1.26,2.9,7.8,18.8,2.22,4.7,1.8,63.9,0,0.1
1270,13.25,1.46,4.1,14.8,13.1,0.82,4.1,1,62.9,79,0
1273,0.66,1.73,23.4,10.7,11.8,0.1,1.4,0.7,52,109,0
1276,10.75,1.38,2,7.8,17.5,1.93,4.9,0.6,67.2,0,0
