"X","Ksat_cmhr","Db","Clay","VFS","MS","OC","Silt","COS","FS","Depth.cm_Top","VCOS"
142,56.5,1.42,1,5.6,9.7,0.32,1.1,0.5,82.1,10,0
146,64.4,1.49,0.5,4.2,11.3,0.05,0.6,0.6,82.3,142,0
149,61.1,1.34,1,4.7,14.7,0.18,0.7,1.4,77.5,25,0
154,25.6,1.5,0.9,8.6,17.4,0.2,1.1,1.7,70.2,8,0.1
164,27.6,1.62,1.8,2.9,31.4,0.04,0.6,5.4,57.7,64,0.2
166,21.9,1.66,5,3.1,24.1,0.5,2.8,3.9,60.8,112,0.3
168,22.8,1.68,1.6,2.9,29.4,0.06,0.8,5.4,59.6,137,0.3
174,9.47,1.67,0.7,5.1,29.6,0.26,1.1,2.5,61,5,0
178,0.95,1.72,9,4.7,26.4,0.18,3.8,2.8,53.2,61,0.1
179,0.95,1.72,9,4.7,26.4,0.18,3.8,2.8,53.2,61,0.1
186,134,1.46,0.8,0.7,70.8,0.53,1.3,9.1,17.2,13,0.1
196,11.8,1.54,1.1,18.9,5.2,0.14,7.3,0.5,67,33,0
204,30.2,1.67,0.7,9.2,49.9,0.1,1.2,11.6,26.9,46,0.5
205,0.9,1.47,10.3,6.1,45,2.78,7,10.2,20.8,66,0.6
206,1.8,1.55,15.5,5.5,47.4,0.98,2.8,9.6,18.8,74,0.4
207,0.8,1.67,15.6,7.6,45.2,0.46,2.9,11.7,16.5,104,0.5
215,3,1.55,20.8,26.9,15.6,2.29,1.1,3,32.3,94,0.3
216,0.1,1.72,9.2,26.6,14.8,0.19,11,2.4,32.8,137,0.2
221,34.6,1.48,5.2,9.4,15.9,0.66,3.4,0.9,65.1,64,0.1
229,5.1,1.55,4.8,15.1,12.9,1.46,4.4,0.9,61.8,71,0.1
233,0.6,1.73,23.4,10.7,11.8,0.1,1.4,0.7,52,109,0
235,0.4,1.61,32.9,8,9.2,0.03,0.1,0.5,49.3,188,0
236,37.3,0.75,51.9,3,5.8,5.32,6.3,0.5,32.5,46,0
237,8.3,1.46,20.8,10.4,1.9,2.72,53.1,0.6,13.1,0,0.1
248,4.3,1.69,19.2,7.8,22.9,0.06,7.8,15.8,22,170,4.5
254,1.8,1.74,21,20.9,9.8,0.08,4.5,2,41.7,132,0.1
257,23.1,0.67,26.6,3.2,3.7,5.9,8,0.4,58.1,0,0
258,1.1,1.35,27.5,3.6,3.2,0.67,20.1,0.6,45.2,33,0
259,0.7,1.28,26.1,3.6,3.6,0.47,29.9,0.4,36.4,56,0
262,0.9,1.49,23.5,15.9,10.1,0.09,7.5,4,38.1,36,0.9
265,27.9,1.33,1.3,9.9,8.4,1.13,1.4,2,77,0,0
270,4.9,1.49,4.1,20.2,12.8,1.14,3.2,2.2,57.4,0,0.1
273,9.3,1.54,7,22.6,10.3,0.09,5.1,2.5,52.3,79,0.2
275,0.3,1.53,41,25.4,3.8,0.09,5.8,0.8,23.2,135,0
280,162.1,1.44,1.4,3.4,11.5,0.15,5.3,3.2,73.2,38,2
283,105.5,1.03,1.9,3.7,14.1,0.22,6,2.1,72,0,0.2
287,91.9,1.29,1,2,16.8,0.27,1.1,1.6,77.4,36,0.1
297,4.4,1.5,2.9,24.8,6.4,1.17,4.2,1.1,60.6,76,0
300,0.9,1.63,3.2,23.3,7,0.85,3.4,1.5,61.5,132,0.1
301,1.1,1.59,23.3,30.2,5.4,0.14,3.3,1,36.8,173,0
312,0.1,1.69,20.2,6.1,29,0.46,13.6,3.6,27.3,102,0.2
314,27.6,1.53,0.6,1.6,11.9,0.18,1,0.9,84,10,0
319,3.7,1.39,0.3,1,7.4,1.75,6.6,0.7,84,170,0
321,0.2,1.7,12,22.4,14.3,1.34,17.8,5.4,27.2,0,0.9
331,24.3,1.45,1.8,5.5,39.2,0.74,5,3.8,44.7,41,0
339,1.5,1.22,43.8,4.8,17.2,0.47,10.6,2.4,21.2,20,0
342,0.7,1.51,36.2,4.4,17.6,0.04,18.2,2.8,20.4,135,0.4
346,0.6,1.55,37.2,4,22.4,0.23,5.8,2.8,27.8,46,0
360,3.2,1.36,21.7,20.1,3,0.11,5.5,1,48.5,58,0.2
365,7.9,1.63,5.3,1.5,46.6,0.24,1.7,6.3,38.4,10,0.2
367,3.3,1.63,11.7,1.1,44.6,0.41,3.4,6.9,32.1,51,0.2
368,4.9,1.76,12.4,0.8,45.8,0.34,3.3,8.5,28.8,61,0.4
370,1.6,1.81,18.8,0.9,41.2,0.11,3.7,8.4,26.5,124,0.5
373,17.1,1.33,6,7.3,28.3,2.97,0,3,55.3,0,0.1
376,56.8,1.18,3,6.5,28.1,0.57,8.2,2.8,51.3,86,0.1
378,51.6,1.34,2.8,6.5,27.7,0.54,6.5,2.6,53.8,180,0.1
379,192.5,1.24,1.3,1,73.3,0.47,3.9,7.6,12.9,0,0
383,46,1.59,0.8,1.4,69.6,0.07,4.6,5.8,18.1,117,0
398,55.5,1.41,4.6,8.3,31.1,0.39,6.4,3.5,46,18,0.1
402,25,1.26,4.5,11.5,12,1.49,7.6,2.9,58.8,0,0.1
403,6.3,1.4,3.3,13.3,11.4,0.81,10.5,3.2,58.1,10,0.2
406,2,1.62,13.4,8.8,14.1,0.04,3.6,3.9,55.8,99,0.4
412,0.2,1.64,54.8,9.1,6.6,0.06,9.2,2,18,117,0.3
414,13.5,1.63,2.3,11,18.1,0.09,2.9,2.6,62.9,30,0.2
415,54.5,1.29,2.8,2.6,53.2,2.34,1.7,5.1,34.5,0,0.1
424,0.5,1.72,12.1,13.9,20.6,0.19,5.8,1.4,46.2,190,0
426,0.1,1.76,9.6,17,23.6,0.07,3.3,1.4,45.1,135,0
432,2.8,1.52,10.6,6.7,13.7,1.37,5.9,1,62.1,178,0
440,0.5,1.61,13.3,4.3,2.2,0.11,5.6,0.1,74.5,135,0
442,0.6,1.53,9.4,14.9,13.6,0.68,20.6,4.3,36.7,10,0.5
443,0.2,1.58,31.7,3.8,13.7,0.05,3.6,1.2,45.8,48,0.1
445,0.8,1.64,15.4,4,30.4,0.02,1.5,11.7,36.5,147,0.5
458,0.1,1.67,11.6,3.9,30,0.14,23.2,2.7,28.6,81,0
462,0.6,1.28,44.5,6.4,12,0.24,17.1,1.6,18.4,130,0
468,1.2,1.42,26.5,10.4,19.5,0.13,7.1,1.9,34.6,79,0
471,32.9,1.35,1.3,32,0.7,0.26,3.2,0,62.8,13,0
472,42.7,1.3,1.1,17,0.8,0.18,2.7,0,78.4,28,0
479,87.4,1.45,2,2.3,43.5,0.06,1.5,20.3,28.9,104,1.5
481,90,1.62,1.4,1.8,46,0.04,0.7,22.4,26.2,185,1.5
486,56.5,1.49,1,6,41.1,0,1.1,8.3,42.2,112,0.3
487,57.8,1.49,0.7,5.3,43.7,0,0.4,8.6,40.9,160,0.4
490,292,1.31,1.9,0.1,72.4,0.1,3,4,18.6,61,0
491,125,1.48,0.8,0.1,71.8,0.05,3.4,3.6,20.3,99,0
498,53.3,1.58,3.6,7.3,41.4,0,1.7,7,38.6,198,0.4
499,50.9,1.41,0.4,3.3,35.9,0.64,0.7,2.2,57.5,0,0
509,5.7,1.46,7.1,1.4,47.2,2.52,6.5,14.8,22.4,79,0.6
512,63.1,1.32,5,16.8,22,2.14,12,7.5,32.9,0,0.6
519,19,1.33,8.4,14,18.7,1.44,9.3,5.5,43.8,0,0.3
520,24,1.32,7.9,13.7,19.3,0.51,8.7,5.2,44.7,25,0.5
525,79.5,1.52,0.6,0.1,72.2,0.31,3.5,5.8,17.8,5,0
528,21.7,1.61,3.2,0.2,65.6,0.36,5.2,5,20.8,64,0
533,1.7,1.56,15.7,8.1,30.8,0.14,9.5,4.3,31.4,79,0.2
534,0.9,1.55,19,9.3,29.9,0.07,10.6,4.1,27,89,0.1
535,0.5,1.63,25.8,8.9,25.9,0.03,17.6,4.5,17.2,137,0.1
542,1,1.66,27.8,21,4.9,0.012,3.6,1,41.6,91,0.1
549,1.3,1.67,14.4,35.4,2.4,0,4.4,0.4,43,150,0
550,1.6,1.71,20.2,34,3,0,3.4,0.6,38.8,180,0
560,14.5,1.64,0.5,17.9,25.1,0.08,3.5,2,51,28,0
566,12.2,1.75,1.4,10.2,40.7,0.03,2.9,7,37.7,38,0.1
568,0.1,1.83,17.6,6.2,39.1,0.18,3.1,6.7,27.2,107,0.1
570,11.2,1.49,0.9,15.1,16,0.35,2.9,1.6,63.4,15,0.1
575,5.5,1.16,10.9,3.4,7.4,1.81,9.6,0.6,68.1,20,0
582,13.4,1.52,16.5,11,27.3,0.47,6.1,2.7,36.2,33,0.2
583,1,1.61,12.8,9.9,30.8,0.29,4.3,3.5,38.4,56,0.3
586,0.1,1.63,12.2,9.1,28.2,0.15,4.3,3.1,43,104,0.1
589,11.7,1.63,3.6,6.5,37.5,0.95,5.1,4.2,43,46,0.1
594,12.1,1.58,6.7,4.6,34.4,0.15,4.1,4.2,45.9,216,0.1
596,12,1.67,4,3.8,38.7,0.18,4,5.9,43.4,20,0.2
601,6,1.62,3.6,8,36.6,0.94,5,4.4,41.3,13,0.2
608,10.1,1.55,4.1,6.5,36,0.1,10.7,5.4,37,137,0.3
614,8.8,1.58,18.3,4,22,0.07,3.8,9.8,41.1,86,1
615,2.6,1.7,6.9,4.7,27.6,0.03,1,10.3,48.4,124,1.1
618,6.3,1.68,1.8,12.2,20.1,0.48,2.8,2.6,60.5,8,0
622,29.6,1.62,0.4,1.5,53.7,0.22,0.7,5.5,37.9,15,0.3
624,28.3,1.24,2.3,31.5,2.2,1.53,0.9,0.1,62.9,0,0.1
636,0.2,1.83,15.8,3.4,34.4,0.23,0.9,5.2,39.9,130,0.4
644,9.9,1.38,2.6,8.4,3.2,0.9,6.2,0.1,79.5,13,0
652,0.4,1.76,9.5,17.3,18.6,0.19,13.9,9,30.6,36,1.1
658,1.4,1.47,8.1,26.8,8.6,0.63,31.2,2.3,22.7,13,0.3
659,1.1,1.5,14.4,25.5,7.3,0.3,30.1,2,20.4,23,0.3
663,0.1,1.37,34,7.2,8.8,0.13,6.8,1,42,66,0.2
670,1.3,1.64,34,14.4,8.6,0.12,5.6,1.4,35.9,79,0.1
671,3.3,1.61,31.4,14.1,11.1,0.06,3.1,1.8,38.4,112,0.1
672,0.1,1.67,37.7,13,10,0.05,2.6,1.5,35,147,0.2
678,0.1,1.76,31.9,7.2,20.2,0.08,6.7,2.6,31.2,150,0.2
680,10.9,1.21,2.5,10.4,1.1,3.58,9.2,0.2,76.6,0,0
683,6.4,1.57,2.7,10.4,1.1,0.41,4.6,0.1,81.1,53,0
686,27,1.42,13.6,8.3,21.9,2.48,11,5,39.3,0,0.3
688,5.9,1.5,26.5,7,21.3,0.4,5.5,5,34.3,25,0.4
689,3.5,1.53,29.1,7.6,17.8,0.14,7.6,4.3,33.3,41,0.3
692,16.1,1.55,0.4,13.4,30.3,0.97,0.5,3.9,47.4,10,0.2
694,34.2,1.58,2.4,14.5,27.8,0.36,1.9,3.7,49.5,71,0.2
695,35.5,1.52,1.6,14.2,28,0.08,1.9,4.2,49.9,112,0.2
697,30.9,1.51,0.6,17.1,23.7,0.02,1.1,2.9,54.5,183,0.1
708,169,1.4,3.1,0.2,68.4,0.16,1.8,10.1,16.4,33,0
710,0.9,1.31,11.2,16,19.2,2.65,17.7,6,31.7,0,0.4
713,11.6,1.58,12.9,13.8,17,0.14,13.3,4.2,38.5,41,0.4
715,7,1.67,21.6,13.8,18.3,0.04,10.6,5.5,29.3,66,0.9
719,0.8,1.53,15.5,8.3,1.6,0.15,6.1,0.2,68.3,25,0
720,1,1.29,16.3,10.2,3.2,0.28,4.7,1,63.9,46,0.7
726,6.9,1.46,3,21.5,0.4,0.12,7,0.1,68,36,0
728,0.4,1.45,22.4,17.3,0.3,0.08,7,0.1,52.9,112,0
732,85.5,1.21,0.2,2.1,61.7,0.12,0.8,7.6,27.5,56,0.1
735,8.8,1.65,5.5,0.7,62.1,0.22,0.9,5.5,25.3,157,0
737,79,1.26,1.1,2.4,62.7,2.64,3.2,13.7,16.6,0,0.3
738,140,1.41,1,1.1,66.9,0.82,2.9,16,11.7,5,0.4
739,91.8,1.53,0.6,1.7,66.6,0.31,1.8,13.3,15.7,18,0.3
740,72.3,1.62,0.4,2.2,64.5,0.16,0.9,14.3,17,30,0.7
743,39.1,1.6,2.4,2.8,60.5,0.21,2.9,14,16.5,104,0.9
744,6.9,1.72,16.4,2.1,52.9,0.41,4,11.6,12.5,117,0.5
746,68.3,1.49,0.6,2.4,53.4,0.24,0.6,5.7,37.1,13,0.2
747,21.7,1.66,0.5,3.4,47.5,0.08,0.5,5.1,42.8,20,0.2
754,3,1.56,6.1,11.6,6.4,0.34,2.7,1.7,71.5,33,0
756,0.1,1.53,14.4,10.2,4.8,0.25,5,1.5,64.1,76,0
762,8.1,1.74,1.8,14.3,20.3,0.04,4.9,2.7,55.9,91,0.1
766,13.1,1.51,2.2,13.2,24,1.34,6.9,2.8,50.8,41,0.1
767,39.4,1.16,4.3,12,24,1.86,6.7,2.7,50.2,46,0.1
768,11.8,1.47,3,12.3,24.6,1,4.8,2.8,52.4,53,0.1
769,11.8,1.57,2.4,14.2,24.4,0.52,4.2,2.7,52,64,0.1
770,3.3,1.72,22.2,9.5,20.3,0.13,4.6,1.8,41.6,104,0
785,5.3,1.7,6,10.1,28.8,0.18,2.7,3.4,49,190,0
786,32.2,1.26,2.5,24,3.3,1.74,2.2,0.1,67.9,0,0
798,9.2,1.7,2.6,26.9,2.8,0.78,3.3,0.1,64.3,53,0
802,16.4,1.53,0.4,18.9,25.4,0.28,4.5,1.6,49.2,15,0
806,13,1.7,1.2,21.5,21.1,0.1,4.6,1.5,50.1,86,0
810,36.8,1.49,0.5,2.6,0.5,0.04,0.2,0.1,96.1,10,0
817,19.9,1.5,0.5,14.2,2.6,0.25,1.4,0.2,81.1,10,0
818,28.3,1.54,0.4,12.7,2.6,0.09,1,0.1,83.2,43,0
823,35.5,1.63,0.4,0.6,52.4,0.14,0,8.6,37.7,10,0.3
831,2.3,0.66,6.2,1.4,42,7.96,19.2,5,26,64,0.2
834,21.4,1.31,1.6,24,11.1,0.83,7.1,2.6,53.4,0,0.2
835,14.4,1.44,0.7,26.4,11.3,0,6.7,3,51.7,15,0.2
837,27.8,1.58,4.8,23.1,11.3,0.75,7.8,2.7,50,41,0.3
841,4.5,1.65,2.4,23.4,11.8,0.4,8.5,3,50.6,99,0.3
845,126,0.02,0.8,0.4,76.2,0.49,0.4,4.5,17.7,0,0
850,48.8,1.34,0.5,3.1,0.5,0.02,0.3,0.1,95.5,15,0
856,8.9,0.97,0.7,7.1,35.5,8.64,2.6,4.4,49.6,0,0.1
857,15.3,1.68,0.8,8,34.5,0.08,3.3,3.9,49.4,38,0.1
862,0.6,1.71,13.7,10.6,0.3,0.23,8.2,0.1,67.1,66,0
869,19,1.6,0.7,35.2,1.5,0.1,0.6,0.3,61.7,94,0
873,7.2,1.58,7,27.7,7.5,0.1,4.1,1.4,51.6,66,0.1
885,7.2,1.52,0,28.4,4.8,0.48,5,0.1,61.7,15,0
886,13.1,1.57,0.5,27.3,4.2,0.05,3.7,0.2,64.1,28,0
887,2.6,1.68,3.8,21.6,3.9,0.57,6.7,0.2,63.8,58,0
890,0.5,1.67,21.2,22.3,3.4,0.12,6.4,0.1,46.6,89,0
893,28.3,1.41,7.4,15.7,13.9,0.47,8.6,1.4,53,23,0
897,0.2,1.67,32.8,13.9,9.9,0.08,5,1.2,37.2,132,0
901,3.1,1.35,4.6,14.2,22.3,2.31,6.8,3.1,48.9,43,0.1
905,1.7,1.86,20.9,12.8,18,0.08,4.6,1.6,42,107,0.1
909,15.3,1.61,0.7,9.1,32.1,0.23,4.9,3,50.2,20,0
912,5.8,1.65,2,8.7,30.8,0.47,4.4,3.3,50.8,58,0
914,0.6,1.69,10.3,7,29.1,0.18,4,3,46.5,94,0.1
917,4.4,1.37,2.8,24.5,4.7,1.79,1.9,0.1,66,0,0
919,9.5,1.58,1.4,24.2,4.8,0.34,2.5,0.2,66.9,20,0
925,0.8,1.68,20.6,19.8,3,0.29,3.8,0.1,52.7,86,0
928,92,1.38,0.4,0.5,65,0.58,0.1,10.3,23.6,0,0.1
929,60.8,1.58,0.4,1.2,59.2,0.27,0.8,7.6,30.6,18,0.2
932,0.7,1.66,1.2,0.4,60.1,0.74,1.4,9.5,27,109,0.4
937,21.7,1.68,0.9,3.2,43.6,0.14,2,3.3,46.9,56,0.1
938,3.9,1.74,4.7,2.1,46.8,0.5,0.9,4.1,41.8,94,0.1
944,51.3,1.32,0.5,4.2,0.7,0.13,0.5,0,94.1,68,0
955,0.5,1.84,25.4,3.8,26.1,0.08,21.3,4.3,19,66,0.1
961,1.5,1.78,12.9,1.4,44.3,0.14,8.5,13.9,17.6,64,1.4
963,3.3,1.8,15.1,0.8,48,0.18,6.7,17.8,18.1,107,1.6
964,4.9,1.67,12.3,0.5,50.2,0.19,4.3,18.2,13.8,122,0.7
980,0.1,1.52,20.3,13.4,23.9,0.27,5.5,1.8,35,30,0.1
985,11.2,1.7,3.5,2.9,46.5,0.69,2.4,5.1,39.5,0,0.1
987,6,1.73,3.6,2.8,47.1,0.1,2.3,6.8,37.2,30,0.2
989,0.8,1.7,16.4,2.2,40.8,0.18,4.2,5.3,31,48,0.1
997,1.4,1.65,1.1,19.8,13.2,0.32,11.2,2.8,51.6,13,0.3
998,0.3,1.28,40,14.7,0.1,1.16,16.5,0,28.7,18,0
1005,27.2,1.59,3.6,5.2,31.4,0.13,2,4.6,53.1,25,0.1
1006,34,1.54,3.4,5,31.1,0.08,2.3,4.6,53.4,58,0.2
1009,54.2,1.53,4.8,5.3,28.7,0.05,1.3,4.6,55.1,135,0.2
1014,22.7,1.44,1.5,12.7,50,0.77,2.9,5.1,27.8,0,0
1024,0.04,1.72,27.7,11.5,16.7,0.14,3.3,1,39.8,152,0
1026,35.85,1.41,4.2,11.3,23.4,0.23,6.7,6.7,47.4,58,0.3
1029,6.36,1.4,4.2,23,15.4,1.61,4.3,1.6,51.5,64,0
1031,0.22,1.69,2.5,22,19.2,0.42,2.8,1.8,51.6,102,0.1
1036,19.35,1.51,0.3,25,13.3,0.22,2,1.4,58,38,0
1037,1.31,1.58,6.4,20.6,13.8,3.05,3.9,1.4,53.9,117,0
1038,16.55,1.61,0.4,15.5,16.8,0.44,1.7,1.6,64,147,0
1042,12.8,1.52,0.9,26.1,17.9,0.49,2.9,3.6,49,20,0
1050,0.01,1.5,28.3,17.3,9.5,1.4,11.4,1.5,32,89,0
1053,20.05,1.51,1.6,20.9,20,0.64,1.9,2.3,53.2,13,0.1
1057,17.1,1.53,0.9,16.6,30.5,1.56,0.8,1,50.1,0,0.1
1062,0.14,1.79,11,13.5,30.1,0.12,4.9,3.3,37,112,0.2
1066,9.59,1.63,0,44.8,10.4,0.03,2.9,1.1,40.7,48,0.1
1075,2.56,1.61,15.3,4.4,42,0.18,4.9,3.4,30,46,0
1078,13.15,1.55,14.1,10.2,28.5,0.68,5.9,2.2,39.1,20,0
1080,15.76,1.56,12.1,10.4,29.4,0.35,6.1,3.2,38.8,48,0
1086,33.55,1.51,1.1,5.9,26.6,0.7,0.7,2.7,63,0,0
1088,21,1.64,2.4,5.2,27.1,0.07,1.1,3.2,60.9,28,0.1
1089,27.6,1.68,0.6,4.8,28.2,0.02,0.9,4.5,61,53,0
1090,0.27,1.64,14.7,3,23.3,0.17,2.1,3.23,53.5,64,0.2
1091,0.05,1.69,19.2,2.9,19,0.2,2.1,2.4,54.4,94,0
1093,0.05,1.69,14.4,6,13.4,0.21,17.8,1.8,46.4,130,0.2
1100,33.2,1.56,0.5,6.7,25.2,0.17,1,2.6,64,0,0
1108,49.95,1.43,0.4,4.4,41.6,0.1,1.8,3.3,48.5,8,0
1111,30.5,1.56,2.8,2.8,40.8,0.05,1.2,3.7,48.7,104,0
1112,2.35,1.62,11.5,4.2,31.1,0.16,1.6,4.8,46.7,178,0.1
1113,7.32,1.48,1.6,11.3,18.8,2.11,3.1,2.8,62.5,0,0
1114,0.06,1.47,25.4,8.4,12.6,1.33,7.9,1.6,44.1,20,0
1116,0.1,1.73,15.2,6.4,11.4,0.09,17.6,6.2,37,99,6.2
1117,0.04,1.88,8.3,6.4,6,0.07,42.1,3.8,31.2,142,2.2
1121,2.01,1.65,5.8,7.6,22.2,0.3,6.2,2.8,55.2,28,0.2
1122,34.85,1.62,0.6,7.4,24,0.04,1.5,2.4,64.1,43,0
1123,31.25,1.64,0.6,6.8,24.9,0.03,1.3,2.9,63.5,74,0
1124,7.48,1.75,0.9,6.8,23.4,0.11,3.5,2.5,62.9,102,0
1126,0.05,1.73,22.2,3.8,23,0.08,1,2.6,47.4,198,0
1127,49.3,1.57,0.6,2,38.4,0.81,1.4,10.3,47.1,0,0.2
1131,14.5,1.52,0.4,6.5,33.4,0.24,3.4,8,48.1,10,0.2
1135,30.25,1.19,16.1,8.7,20.5,2.6,11.5,3.8,39.2,0,0.1
1141,34.2,1.54,0.9,7,38.9,0.46,1.3,2,49.9,15,0
1145,2.87,1.62,15.2,4.4,36.8,0.51,2.6,2.8,37.6,66,0.6
1148,17.75,1.51,7.8,3,49.7,1.13,2.9,2.3,34.3,96,0
1151,38.1,1.46,0.7,8.3,9.8,0.22,1.1,0.7,79.4,10,0
1157,0.24,1.56,14.3,11.4,6.9,0.12,2.4,0.8,64.2,168,0
1168,7.36,1.65,0.6,4.2,30.7,1.77,5.8,9.3,48.9,107,0.5
1169,37.15,1.62,1,4.2,31.5,0.73,3,9.7,50.2,127,0.4
1170,1.66,1.7,24.6,4,23.9,0.78,0.8,5.8,40.6,160,0.3
1171,25.3,1.1,4.3,3.9,22,7.1,0,2.6,67.2,0,0
1172,30.2,1.35,1.6,4.3,19.1,1.76,0,2.1,72.9,23,0
1177,41.4,1.61,1.5,3.5,21.1,0.16,0,2.8,71,48,0.1
1178,33.2,1.46,1.1,6.9,24.5,0.73,1.9,1.1,64.5,0,0
1181,42.75,1.53,1.7,7.3,21.2,0.07,0.5,1,68.3,51,0
1191,117,1.61,1.5,2.1,65.6,0.07,0.7,9.5,20.6,84,0
1196,24.55,1.43,0.6,10.7,21.2,0.38,2.2,2.5,62.8,0,0
1200,6.36,1.72,2.7,11.5,16.3,0.23,3.2,1.8,64.5,76,0
1205,30.55,1.5,1.2,6.6,20.9,0.09,0.5,1.4,69.4,20,0
1209,7.01,1.41,5.7,16.7,15.6,1.61,6,1.2,54.7,0,0.1
1212,23.45,1.65,24.2,15,11.5,0.28,4.1,1,44.1,71,0.1
1215,28.8,1.26,60.9,9.4,3.9,0.08,6.7,1.1,17.3,160,0.7
1218,6.1,1.63,3.9,15.7,14.8,0.12,3.3,1,61.3,56,0
1221,0.06,1.64,33.8,13.6,10.8,0.21,1.8,0.7,39.2,152,0.1
1223,23,1.57,3.4,11,14,0.43,2.3,0.6,68.7,20,0
1224,25.85,1.55,2.5,11,14.4,0.11,1.7,0.6,69.8,36,0
1226,11.7,1.63,6.2,11.3,12.9,0.03,1,0.6,68,137,0
1230,12.8,1.49,1.3,51.1,4.4,0.41,5.3,0.1,37.8,8,0
1236,0.15,1.68,19.4,46.3,2.4,0.04,6.9,0.1,24.9,188,0
1241,6.36,1.51,18.5,11.8,7.7,0.16,1.9,0.7,59.4,71,0
1248,21.25,1.57,3.7,12,11,0.86,1.7,0.9,70.7,68,0
1251,119.1,0.74,3.6,9.5,22.1,3.5,8.2,1.7,54.9,0,0
1255,22.75,1.51,2.7,12.8,17.6,0.74,1.1,1.5,64.2,81,0.1
1256,17.1,1.62,1.6,12.5,18.5,0.21,0.8,1.6,64.9,91,0.1
1257,46,1.15,3.8,8.6,14.2,1.58,3.3,1.7,68.3,0,0.1
1259,30.9,1.49,4.4,13.4,10.3,0.11,0.2,1.6,70,30,0.1
1263,43.8,1.26,2.9,7.8,18.8,2.22,4.7,1.8,63.9,0,0.1
1266,25.4,1.63,1.6,7.7,15,0.13,0.6,1.6,73.4,61,0.1
1267,12.75,1.38,1.8,13.6,15.4,1.3,4.8,0.7,63.7,0,0
1272,1.8,1.72,15.5,12.3,13.2,0.17,1.9,1,56.1,96,0
1273,0.66,1.73,23.4,10.7,11.8,0.1,1.4,0.7,52,109,0
1275,0.4,1.61,32.9,8,9.2,0.03,0.1,0.5,49.3,188,0
1284,3.45,1.32,12.3,15.5,11.1,2.71,9.1,0.5,51.4,0,0.1
1289,3.93,1.5,4.6,34,9.1,1.63,8.7,0.2,43.4,0,0
1290,8.69,1.54,2.9,34.1,10,1.63,4.8,0.3,47.9,20,0
1293,0.03,1.66,27.8,26.1,8,0.1,2.4,0.2,35.5,56,0
1302,19.35,1.51,0.4,15.7,23.2,0.15,1.4,1.8,58,13,0.1
1308,3.94,1.63,3.9,15.1,11.5,0.38,4.2,3.2,61.8,25,0.3
1310,1.27,1.52,19.5,12,10.6,0.51,4.8,3,49.8,38,0.3
1316,17.3,1.54,4,6.7,11.8,0.43,1.8,0.5,75.2,76,0
1317,8.56,1.64,6,7,11.5,0.37,2.5,0.5,72.5,112,0
