Var1,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth_cm_Top,VCOS
7021,15.1,1,2.9,10.7,2.6,1.92,9,0.3,74.4,0,0.2
13753,22.4,1.63,0.4,16.1,32.2,0.03,1.9,3.8,45.5,36,0.1
4902,71,1.6,1.2,2.8,25.9,0.16,1.5,18.4,42.6,140,7.7
17758,7.45,1.64,1.8,10.1,4.8,0.04,0.4,0.5,82.3,140,0.1
8145,0.31,1.42,41,5.4,19.4,0.2,7,2.4,24.6,43,0.2
1489,26.3,1.21,4.5,4.1,42.3,4.89,7.1,3.5,38.5,84,0
11499,0.01,1.72,17.9,10.7,23.8,0.05,6.7,2.4,38.5,183,0
14629,0.09,1.48,70.7,8,5.4,0.12,4.9,1.2,9.6,79,0.2
14490,38.1,1.39,2.6,9.2,30.7,1,5.4,9.8,41.2,0,1.1
17650,18.8,1.6,17.6,6.8,28.4,0.14,8.6,15,21.6,86,2
17723,0.41,1.51,34.3,30,6,0.23,19.1,1.6,8.8,53,0.2
16211,0.2,1.29,78.4,2,0.4,0.24,17.2,0.2,1.7,61,0.1
9138,0.09,1.7,14.1,6.1,23.9,0.18,3.7,4.3,47.9,74,0
5015,19.39,1.6,2,2,54.7,0.25,5.6,8.9,26.7,10,0.1
4065,78.7,0.97,2.7,1.2,4.5,15.61,9.2,0.2,82.2,0,0
859,0.4,1.78,22.7,5.1,27.7,0.22,5.9,3.3,35.2,122,0.1
7540,64.4,1.57,0.5,4.1,55.1,0.06,0.7,2.3,37.3,25,0
13929,2.12,1.64,17.3,21.6,10,0.08,5.7,1.4,44,109,0
442,0.6,1.53,9.4,14.9,13.6,0.68,20.6,4.3,36.7,10,0.5
18620,37.3,1.55,0.7,4.2,28.8,0.75,0.4,2.6,63.3,0,0
15202,13.1,1.66,4.6,6.8,33.6,0.08,7.6,13.4,32.2,81,1.8
17074,10.2,1.68,13.5,4.5,31.7,0.06,3.3,2.9,44.1,150,0
6943,14.25,1.57,3,22.2,11.5,0.82,6.7,3.8,52.4,20,0.4
8720,0.27,1.72,20.7,15.2,18.2,0.06,3.3,2,40.6,155,0
54,6.21,1.24,8.88,5.06,14.85,0.16,29.17,21.48,8.76,2,11.8
3095,0.27,1.74,12.1,20.8,8.7,0.09,24.9,3.8,29.3,170,0.4
5254,10.75,1.63,2.8,23.8,14.6,0.23,4,1.4,52.5,84,0
6586,50.85,0.93,16.8,4.8,11.7,4.61,15.9,3.9,46.7,0,0.2
1881,0.06,1.67,24.3,13.2,10.8,0.18,14.7,1.2,35.8,157,0
3011,9.64,1.55,2.6,14.2,1,0.05,3,0,79.2,127,0
9511,2.41,0.85,6.1,15.2,2.3,7.44,12.4,0.1,63.9,0,0
2344,0.14,1.43,15.4,38.6,1.4,2.07,27.1,0.3,17.2,0,0
5583,85.2,1.41,1.5,1.5,56.9,0.31,1.2,7.8,31,23,0.1
48,15.15,1.24,12.23,4.52,9.91,3.14,29.12,19.26,7.53,0,17.43
13712,60.5,1.52,1.1,0.5,58.4,0.06,0.7,5.8,33.5,107,0
10704,0.08,1.73,36.6,10.2,9,0.12,7.6,0.8,35.6,86,0.2
1813,0.19,1.84,4.5,12,20.8,0.08,6.7,9.6,44.8,165,1.6
6890,9.43,1.21,2.5,10,2.7,6.76,6.9,0.2,77.7,0,0
160,9.2,1.65,2.4,14.5,14.5,0.36,1.5,1.6,65.5,64,0
10783,14,1.55,5.3,7.6,25.9,0.34,3.9,3.3,53.9,23,0.1
6780,44.05,1.04,2.2,19.4,16.5,5.86,0.5,1.4,60,0,0
2328,6,1.27,62.2,6,9.2,0.21,6.6,2.4,13.4,46,0.2
16482,15.1,1.39,2.8,1.6,46.7,1.66,5.42,4.4,39,0,0.1
15812,2.7,1.58,15.2,3.4,8.2,0.3,6,0.5,66.7,33,0
2796,12.25,1.31,11.2,10.5,3.4,0.97,65.4,1.2,8.2,0,0.1
6103,841,0.62,3.5,3.8,25.6,1.33,5.4,5.2,56.2,36,0.3
12612,8.76,1.47,2.6,26,2.8,0.82,6,0.2,62.4,13,0
7260,1.03,1.66,23.1,3.3,31.7,0.06,5.5,18.2,15.4,188,2.8
11573,39.4,1.16,2.2,6.9,26.1,1.45,11,2.4,51.3,25,0.1
1633,0.95,1.74,24.2,1.4,32.1,0.13,6.6,10.8,18,112,6.9
5065,22.3,1.58,24.2,2.6,27.3,0.03,3.2,22,13.7,175,7
17779,48.6,1.59,0.5,2.8,53.5,0.17,4,14.5,27.5,23,0.2
502,13.8,1.47,3.6,3.8,26.8,1.26,3.5,1.6,60.7,107,0
17094,0.24,1.73,10.3,7,29.1,0.18,4,3,46.5,94,0.1
7163,38.75,1.64,1.1,4.2,30.6,0.09,1.5,5,57.4,142,0.2
17821,1.21,1.47,31.8,7.8,12,0.17,5.6,0.8,42,94,0
6656,4.82,1.32,6.5,21.4,9.6,1.63,12.3,1.5,48.7,30,0
4039,17,1.49,4.2,4.5,4,0.58,4.6,4,63.1,66,0.1
14644,1.15,1.32,31.1,6.4,14.8,0.31,7.3,5,34.8,30,0.6
16501,2.89,1.6,4,3,11.4,0.29,1.5,0.8,79.3,132,0
11341,0.11,1.54,17,32,1,0.15,15.4,0.2,34.4,58,0
8796,0.24,1.6,45.7,7.2,6.4,0.46,6.3,0.6,33.8,175,0
5956,19.7,1.68,6,0.6,30.4,0.04,2,33.6,7.8,142,19.6
9368,13.1,1.41,2.2,26.3,5.5,0.25,13.1,0.8,52.1,23,0
1512,0.28,1.63,17.2,10,27.2,0.15,2.8,4,38.8,119,0
6968,30.2,0.67,17.9,4.1,16.3,11.26,0.1,7.1,54.4,0,0.1
13910,12.5,1.59,2.3,10.3,28.4,0.34,5.7,20.8,24.8,48,7.7
18541,17.1,1.48,1.1,2.9,31.4,1.5,0.6,1.5,62.5,180,0
8182,7.23,1.14,15,6.6,26.2,4.93,5,21.4,23.2,0,2.6
17938,30.9,1.5,1.1,2.8,4.3,0.15,3,0.2,88.6,25,0
8954,5,1.53,2.2,15.4,15.6,0.43,4,7.5,54.9,18,0.4
3961,0.02,1.43,24.6,3,3.9,0.98,10.9,0.4,57,23,0
17685,1.49,1.82,11.5,18.8,20,0.06,11.9,8.8,28.2,74,0.8
667,21.6,1.42,7.9,17.8,14.1,0.47,7.1,2.1,50.9,10,0.1
6570,0.08,1.78,6.8,21.8,2,0.45,24.2,0.4,44.6,15,0.2
3510,15.8,1.55,2.3,9.9,12.7,0.47,3.1,0.6,71.4,15,0
1068,8.18,1.59,1.2,44.1,10.9,0.33,3.8,1.1,38.9,114,0
12834,0.21,1.64,17.3,14.6,21.2,0.2,15.1,9.8,20.4,76,1.6
18639,52.6,1.48,2.8,5.4,41.8,1.22,5.9,17.3,25,0,1.8
14453,18.4,1.51,0.5,31.9,1.5,0.04,2.8,0.2,63.1,25,0
2370,8.32,1.53,6.9,24.1,12.7,0.06,3.3,1.8,51.1,112,0.1
7130,8.13,1.75,15.1,2.8,27.3,0.03,5.1,10,38.9,84,0.8
15186,3.39,1.58,22.2,16,16,0.16,14.4,5.6,25.4,23,0.4
9436,0.41,1.66,30.9,8.7,6.2,0.24,32.2,0.9,21.1,61,0
5365,3.51,1.61,7.3,17.6,11.1,1.02,6.3,4.1,53.2,102,0.4
10631,1.58,1.54,5.7,33.9,1.6,1.02,18.5,0.3,40,13,0
15811,5.92,1.24,10.9,3.4,7.4,1.81,9.6,0.6,68.1,20,0
1635,43.7,1.58,3.1,2.2,57.1,0.08,3.5,14,18,20,2.1
2372,13.17,1.65,1.6,22.5,16.3,0.11,3.5,2.4,53.7,20,0
7980,5.78,1.57,8.8,15.6,16.8,0.45,11.4,15.2,23.8,20,8.4
9956,1.42,1.58,4.3,3.18,43.9,2.36,6.3,7.6,34.8,190,0
5626,0.83,1.54,43.7,7,13.4,0.26,5.3,1.4,29.2,46,0
9869,0.54,1.52,16.5,21.1,7.5,0.89,10.5,0.4,44,15,0
2728,27.45,1.31,1.7,28.2,1.7,3.25,0,0.1,68.3,0,0
9434,2.02,1.41,5.8,18.2,6,0.85,41.6,1.7,26.6,13,0.1
15978,1.14,1.17,10.1,5.3,0.3,4.02,5.6,0,78.7,36,0
891,0.2,1.71,13,25.1,3.4,0.05,5.1,0.1,53.3,112,0
13825,2.3,1.47,11.9,9.6,14.2,0.71,5.7,8.3,48.5,30,1.8
11526,38.1,1.62,1.2,4.4,29.8,0.28,2.2,17.6,39.4,15,5.4
16203,3.42,1.53,7.5,35.9,0.2,0.06,11.2,0,45.2,124,0
14940,49.1,0.87,6,10.9,0.9,4.59,80.3,0.5,1.4,0,0.1
4978,9.84,1.5,1.1,5,24.7,0.41,9.9,2,56.9,0,0.4
11395,14.5,1.53,2.7,11.6,27.3,0.05,4.3,2.3,51.8,79,0
16212,0.09,1.31,83.5,1.1,0.2,0.42,14.1,0.1,0.9,86,0.1
717,27.7,0.61,17.6,14.3,0.6,11.55,23.1,0,44.4,0,0
5868,52.6,1,16.5,22.5,1.3,5.43,26.8,0,32.9,20,0
3439,35.5,1.63,0.7,3.6,37.4,0.15,1.1,5,52.1,66,0.1
555,4.5,1.49,5.3,2.6,7,1.44,4.4,0.6,80.1,89,0
4389,3.87,1.27,11,29.2,0.7,3.28,36.5,0.2,22.3,0,0.1
828,14.7,1.37,3.6,16,19.2,1.46,9.1,5.6,45.8,13,0.7
648,0.3,1.63,15.9,5.3,3.7,0.14,3.6,0.2,71.3,114,0
11491,26.3,1.44,7,12.3,26.9,0.16,6,2.3,45.5,23,0
193,17.5,1.25,1.9,16.7,4.7,4.4,11.3,0.4,65,0,0
4512,108.5,1.5,1.1,3.7,41.2,0.14,0,18.7,33.6,20,1.7
15749,0.93,1.35,4,27.8,0.5,3.49,11.6,0,56.1,51,0
9904,2.63,1.34,5.2,18.1,19.1,2.61,8.9,1.5,47.2,53,0
6310,1.81,1.44,7.3,6.2,11.5,6.23,2.7,0.7,71.6,145,0
2137,26.49,1.44,3.1,3.9,5.5,2.27,4.7,0.1,82.7,66,0
14179,4.38,1.39,9.2,19.5,6.6,3.28,13.3,0.8,50.7,0,0
2451,4.4,1.1,75.5,2,3,0.53,9.6,0.2,9.6,104,0
11761,0.09,1.74,33.7,7.1,17.7,0.06,6.5,2,33,196,0
6534,46.05,1.17,2.5,44.9,0.7,1.63,8.1,0.1,43.7,0,0
9428,87.4,1.54,3,1.3,61.4,0.12,5.3,10.7,18.3,51,0
6717,244.7,0.2,57.4,3.2,1.7,4.86,26.6,0.1,11,38,0
625,20.4,1.35,1,33,1.8,0.81,4,0.1,60.1,8,0
9581,34.2,1.51,0.3,9.8,29,0.14,2.6,2.4,55.8,18,0.1
595,3.7,1.69,4.8,3.7,41.2,0.6,3.5,7.4,39.1,0,0.3
11487,0.01,1.16,65.5,5.3,2.9,0.06,17,1,8,157,0.3
2770,0.24,1.38,9.4,4.7,34.4,1.57,5.4,12.4,32.9,66,0.8
14702,0.11,1.85,14.2,19.8,16.6,0.16,7,4.2,38,124,0.2
12816,2.08,1.24,24.2,10.8,16.6,0.69,9.7,2,36.5,18,0.2
460,1.4,1.15,54.4,4.8,10,0.4,16.4,1.2,13.2,71,0
5866,4.48,1.64,1.2,4.6,11.1,0.82,4.1,1.7,77.3,168,0
1472,4.7,1.62,15.4,23,9.5,0.15,11.4,4,35.5,25,1.2
10775,0.36,0.99,29.9,8.6,9.6,0.89,32.1,2.8,16.8,36,0.2
16046,17.5,1.47,0.5,6.2,31.3,1.09,3.5,1.7,56.8,0,0
17883,0.8,1.63,30.2,6.8,7.8,0.13,5.2,0.4,49.6,84,0
6238,0.02,1.44,47.4,7,3.8,0.21,33.2,1.8,6.4,147,0.4
1316,17.3,1.54,4,6.7,11.8,0.43,1.8,0.5,75.2,76,0
3099,4.63,1.31,12.2,23,8,2.63,30.8,1.6,24.3,0,0.1
17774,0.07,1.67,11.2,7.4,20,0.23,4.1,2.7,54.3,99,0.3
4475,0.03,1.66,27.9,18.4,8,0.09,25.4,2.5,17.2,66,0.6
9319,0.4,1.55,32.2,17.5,0.2,0.09,9.3,0,40.8,155,0
1117,0.04,1.88,8.3,6.4,6,0.07,42.1,3.8,31.2,142,2.2
547,26.1,1.38,1.3,36.3,2.4,0.04,3,0.4,56.6,61,0
16942,0.0189,1.45,33.7,7.4,8.8,0.31,6.9,1.2,41.9,38,0.1
3960,23.15,0.67,26.6,3.2,3.7,5.9,8,0.4,58.1,8,0
11793,0.13,1.515,40.8,3.4,19.6,0.08,7.8,4.8,21.4,127,2.2
9358,24.1,1.23,3.4,22.5,0.5,1.04,6,0,67.6,0,0
6665,0.7,1.65,30.4,7.5,18.2,0.06,6.4,2.7,34.5,145,0.3
12746,26.3,1.51,1.8,15.2,12,0.2,2.2,1.1,67.7,28,0
6194,34.4,1.61,3.6,13.5,33.6,0.2,9.5,15.4,22.6,28,1.8
8557,2.1,1.47,39.7,11.6,9.8,0.07,3.7,1,34.2,157,0
7526,8.41,1.59,14.9,5.4,17.8,0.41,22.9,11.8,21,102,6.2
18658,1.45,1.56,24.1,4.8,13,0.26,3.9,2.6,48.2,28,0.2
16805,1.81,1.36,8.4,17.4,18.6,2.01,10.8,3.2,41.4,0,0.2
18715,12.5,1.48,3.9,22.2,21.4,0.73,3.4,3.4,45.5,114,0.2
18454,0.39,1.54,13.2,37.1,0.7,8.28,20,0.1,28.9,0,0
11553,13.1,1.33,3.6,12.6,8.3,2.39,3,0.9,71.6,0,0
9018,0.173,1.31,22.6,7.1,31.4,1.01,7.1,4.3,27.4,73,0.1
7934,1.93,1.55,24.2,3.4,35.8,0.23,5.5,8.2,22.7,51,0.2
14348,175,1.29,3.2,1.7,48.7,0.89,2.6,21.2,21.9,0,0.7
10725,78.9,1.59,1.6,3.7,37.3,0.02,1.6,19.3,34.4,127,2.1
17475,12.6,1.55,4.2,0.5,38,0.1,0.3,2.7,54.3,112,0
6170,167,1.48,1,2.2,47.6,0.02,3.8,27.9,14,150,3.5
831,2.3,0.66,6.2,1.4,42,7.96,19.2,5,26,64,0.2
7715,1.31,1.65,34.5,8,6.2,0.1,7.6,7,26.6,99,10.1
6617,13.55,1.62,1.2,23.9,6.7,0.06,3.4,1.3,63.4,132,0.1
7461,106,1.43,0.4,2.8,58.2,0.28,1.2,3.9,33.5,0,0
8200,0.22,1.65,17.4,42.4,2.6,0.07,8,0.6,29,178,0
7008,80.15,0.65,29,4.2,13,11.89,2.8,5.4,45,132,0.6
12571,0.02,1.6,36.2,9.7,1.8,0.05,16.5,0.1,36.7,112,0
11316,36.2,1.52,2.5,4.9,21.4,0.27,6.9,25.2,31,15,8.1
4494,0.63,1.64,24.6,8.4,9,0.08,18.2,7.8,22.6,152,9.4
248,4.3,1.69,19.2,7.8,22.9,0.06,7.8,15.8,22,170,4.5
4063,47.3,1.53,2,1.9,2.3,0.17,13.6,2.5,77.7,81,0
16955,4.73,1.65,16.2,11.3,23.4,0.15,6.6,2.5,40,66,0
2776,2.09,1.56,7.9,4,38.7,1.41,4.4,12.6,31.9,48,0.5
13615,76.2,0.8,3.6,9.5,22.1,3.5,8.2,1.7,54.9,0,0
5966,10.3,1.62,0.8,31.3,10.6,0.08,5.3,1.6,50.4,43,0
1836,8.44,1.27,1.2,53.5,9.6,2.14,8.8,1.9,25,0,0
9004,60.5,1.41,0.4,0.6,71.1,2.26,1.7,4.9,21.3,0,0
5581,248.5,1.1,3.3,3.7,44.1,1.68,1.5,4.6,42.7,0,0.1
18680,31.1,1.47,0.4,9.9,36,0.95,2.7,3,47.9,0,0.1
7122,13.15,1.56,3.5,9.7,18.2,0.69,3.3,1.2,64,0,0.1
998,0.3,1.28,40,14.7,0.1,1.16,16.5,0,28.7,18,0
8361,46,1.6,4.6,10.7,10.3,1.71,4.5,1.2,68.7,48,0
11062,0.4,1.74,16,7.1,16.5,0.22,2.4,1.8,56.1,107,0.1
3724,0.04,1.47,30.6,16.4,11.6,0.37,14.2,0.8,26.4,162,0
8188,5.26,1.25,1.5,29.8,18,2.74,14.1,4.2,32,0,0.4
9728,0.83,1.73,33.7,22.1,2.5,0.07,4.2,0.1,37.4,145,0
15652,3.82,1.64,1.4,3.7,46.3,2.91,4.5,6.8,37.3,112,0
2171,41.45,1.39,2.3,13.9,28.7,0.97,4.9,3.6,46.5,0,0.1
6228,0.59,1.68,22.6,7,29.4,0.01,8.2,12.2,19.4,147,1.2
8857,27.6,1.62,5.3,9.8,32,0.12,8.2,5.6,38.6,127,0.5
12348,11,1.53,4.3,7.9,29.8,1.12,18.8,4,35.1,68,0.1
11505,26.3,1.49,1.7,2.9,28.6,0.63,2.2,4.2,60.4,18,0
9386,43.4,1.59,0.5,0.3,59.4,0.04,1.1,7.6,30.9,137,0.2
102,65.7,1.33,0.5,4.5,39.7,1.26,3.1,1.8,50.4,0,0
13687,28.9,1.42,2.2,11.7,12.4,0.28,2.4,0.8,70.5,23,0
4055,99.1,1.01,2.6,1,13.4,1.79,5.5,1.4,76.1,0,0
3979,108,1.19,2,3.6,3.9,1.15,0.6,0.1,89.8,0,0
1607,7.68,1.73,3.1,13.7,24.7,0.12,7.4,25.2,16.4,41,9.5
2774,30.41,0.97,11.2,4.4,30.8,7.03,9.8,11.6,31.1,0,1.1
1085,15.9,1.11,30.6,4.8,19.6,3.26,11.4,4.2,29.2,41,0.2
5883,9.76,1.75,3.6,1.4,48.3,0.04,12.1,11.5,23,185,0.1
1480,11.15,1.26,25.1,7.7,10.9,2.32,26.6,5.9,21.7,15,2.1
5222,0.08,1.43,26.3,20.4,4.8,0.27,11.5,0.4,36.6,41,0
5421,51.6,1.35,2.8,6.5,27.7,0.54,6.5,2.6,53.8,180,0.1
1870,0.23,1.31,24.2,7.6,12,2.51,30.8,5,20.1,0,0.3
