Var1,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth_cm_Top,VCOS
50,0.99,1.29,13.26,5.08,3.62,3.26,61.65,5.73,2.96,0,7.7
2796,12.25,1.31,11.2,10.5,3.4,0.97,65.4,1.2,8.2,0,0.1
13573,7.89,1.47,5.7,16.7,15.6,1.61,6,1.2,54.7,0,0.1
3360,17.75,1.12,3.3,0.5,34.3,6.6,8,4.4,49.4,0,0.1
845,126,0.02,0.8,0.4,76.2,0.49,0.4,4.5,17.7,0,0
8410,27.6,1.59,0.4,5.8,19.3,0.12,0.8,3.6,70.1,23,0
3057,1.47,1.63,23.7,16.6,16,0.15,12.5,5.6,25.4,64,0.2
827,2.6,1.75,14.4,0.9,43.3,0.14,1.9,9,29.8,114,0.7
5926,1.86,1.68,18.4,13.2,18.7,0.02,7.7,7,33.9,112,1.1
5896,56.55,1.5,0.6,0.7,53.7,0.42,1.8,1.4,41.8,0,0
5867,97.3,0.57,19.7,24.3,1.2,7.4,26.9,0,28,13,0
15646,0.32,1.46,54.3,5.4,4.6,0.13,9.3,0.2,26.2,104,0
6777,11.5,1.69,0.9,13.3,14.2,0.02,1.9,2.5,67.2,58,0
689,3.5,1.53,29.1,7.6,17.8,0.14,7.6,4.3,33.3,41,0.3
713,11.6,1.58,12.9,13.8,17,0.14,13.3,4.2,38.5,41,0.4
2098,34.2,1.34,0.9,3.5,53.7,4.12,0,4.8,37,0,0.1
7061,0.14,1.68,16.7,9.7,10.2,0.13,11.8,1,50.6,74,0
2503,5.95,1.59,18.6,9,18.6,0.28,7.6,8.6,35.2,61,2.4
3429,4.6,1.64,18,3.4,25.8,0.62,0.5,3.5,48.7,76,0.1
7287,64.45,1.43,2.8,5.4,41.8,1.22,5.9,17.3,25,0,1.8
6327,0.67,1.71,12.9,9.4,40.9,0.06,3,4.2,29.4,104,0.2
2096,1.12,1.43,25.8,13.2,24.8,1.49,3,2.2,31,71,0
3683,1.35,1.62,26.2,2.6,29.2,0.26,3.2,4.2,34.4,145,0.2
6116,0.05,1.02,17.2,2.8,1.2,2.11,77,0,1.8,28,0
18522,0.08,1.66,26.3,4.4,22.4,0.07,1.8,3.6,41.3,175,0.2
1132,7.48,1.64,19.8,6,26,0.36,3.4,7,37.4,61,0.4
1402,11.85,1.51,0.9,12.6,33.2,2.2,4.8,4.7,43.6,94,0.2
4636,36.15,1.68,1,6.3,21,0.06,0.8,5.2,66.5,127,0.2
14456,18.4,1.59,0.7,35.2,1.5,0.1,0.6,0.3,61.7,94,0
10368,40.8,1.27,3.3,2,63.5,2.32,4.9,8.8,17.3,0,0.2
4145,0.13,0.49,24.6,5.5,28.8,5.18,5.6,1.7,33.7,0,0.1
5957,6.18,1.67,14.2,0.8,32.6,0.25,1.6,27.2,11.2,152,12.4
3055,1.32,1.69,16.6,17.6,17,0.28,15.4,5.2,28,13,0.2
3168,78.2,1.45,1.8,1.8,47.4,0.02,0.8,3.4,44.7,89,0.1
7795,23.2,0.96,1.3,27.4,21.8,1.42,2.4,4.2,42.8,0,0.1
17559,35.5,1.71,1.3,2.9,49.4,0.57,2,3.9,40.5,147,0
477,61.5,1.53,2.8,1.5,48.7,0.17,1.9,21.6,22.5,8,1
1664,0.24,1.14,93.4,0.4,0.4,0.23,4.8,0.2,0.8,43,0
5433,10.65,1.72,3.3,5.6,34,0.79,7.8,14.3,33.5,0,1.5
3090,2.65,1.42,5.8,18.2,6,0.85,41.6,1.7,26.6,13,0.1
721,0.5,1.4,2.6,33,1,5,35,60,2.3,99,0.1
15088,0.57,1.63,18.6,8.1,3.6,0.08,4.8,0.5,64.4,165,0
6490,32.85,1.41,1.2,3.9,5.5,0.34,1.2,0.4,87.8,8,0
633,28.6,1.69,0.9,5.4,37,0.08,0.3,5.4,50.8,30,0.2
2213,4.74,1.71,3,21.2,11.7,0.1,5.9,2.3,55.7,58,0.2
4089,10.11,1.38,7,5.5,3.3,0.93,1.5,0.2,82.5,58,0
3094,0.5,1.66,29.6,12.2,5.7,0.09,26.8,1.1,24.4,152,0.2
5107,55.85,1.47,1.3,0.5,63.3,0.58,7.2,6.3,21.4,0,0
1698,0.02,1.67,38.6,16.1,2.5,0.06,7.9,0.5,34.2,79,0.1
4438,0.2,1.25,67.1,0.7,0.2,0.14,31.5,0.1,0.4,152,0
1712,0.53,1.22,66.2,1.1,0.3,1.65,31.2,0.1,1.1,0,0
1612,9.07,1.6,8.7,15.5,17.7,0.25,13.4,12.5,28.6,41,3.6
5816,1.51,1.57,6.2,8.4,2,0.39,9.8,0.4,73.2,132,0
3158,25.25,1.51,31.4,25,11.4,0.29,2.6,1.2,28.3,102,0.1
1552,156.5,1.46,0.8,0.9,59.9,0.14,2.2,7.6,28.5,180,0.1
7207,66.7,1.47,1.4,1.5,34.6,0.6,3.3,1.3,57.9,130,0
1854,0.04,1.53,50.1,4.4,7.2,0.08,6.9,1,30.4,180,0
3901,75.6,1.48,3,2.6,44.4,0.25,2.9,4.5,42.4,91,0.2
3598,36.05,1.57,1.1,6.4,22.8,0.66,1.4,0.6,67.7,8,0
6505,6.36,1.73,3.1,3.5,4.4,1.12,11.4,0.1,77.5,152,0
13041,82.8,1.52,0.5,1.1,45.4,0.16,1.6,12.4,38.5,15,0.5
18009,6.57,1.13,17.7,3.8,11.8,4.08,35.4,1.8,29.5,0,0
239,1.8,1.69,34.3,10.7,1.1,0.17,44.8,0.5,8.5,15,0.1
3212,26.38,1.07,1.3,22.3,19.7,6.05,8.1,1.7,46.8,0,0.1
4978,9.84,1.5,1.1,5,24.7,0.41,9.9,2,56.9,0,0.4
5051,0.74,1.53,19.5,9.7,15.7,0.06,24.1,5.7,24.6,122,0.7
5919,1.13,1.63,10.6,9,27.6,0.03,4.4,12.6,34.4,188,1.4
47,7.74,0.82,12.38,7.54,10.98,6.08,42.38,7.98,10.56,6,8.18
1135,30.25,1.19,16.1,8.7,20.5,2.6,11.5,3.8,39.2,0,0.1
2768,43.7,1.11,8.8,5.4,35.1,5.56,1.3,10.5,38.2,23,0.7
5029,5.91,1.71,5.8,7.2,34.7,0.26,10.3,11.6,29.7,28,0.7
2591,2.26,1.7,30.4,9.3,17.8,0.13,7.2,4.3,30.8,86,0.2
5196,9.47,1.41,1.3,24.2,0.2,0.03,2.5,0,71.8,188,0
6111,60.6,1,4.1,1.2,28.8,1.5,2.4,4.9,58.5,97,0.1
546,28,1.45,1.6,41.2,2.4,18,3.6,0.5,50.7,18,0
6717,244.7,0.2,57.4,3.2,1.7,4.86,26.6,0.1,11,38,0
87,26.3,1.51,2.8,10.4,28.9,0.69,6,20.4,25,36,6.5
2880,1.11,1.01,13.7,11.1,0.7,6.72,18.3,0.1,56.1,36,0
11563,27.6,1.61,0.5,6.6,33.7,0.18,2.4,3.5,53.1,28,0.2
8580,1.18,1.19,9.5,14.1,8.1,5.06,32.3,1.5,34.4,0,0.1
10937,2.3,1.64,19.1,12.1,5.8,0.15,3.8,0.6,58.6,86,0
10561,6.57,1.65,3.7,0.7,54.9,0.48,0.4,18.6,21,107,0.7
7009,34.2,1.43,1.9,4.3,23.1,2.67,5.1,13.7,47.5,0,4.4
6687,1.57,1.53,19.8,15.6,16.6,0.11,6.4,5.8,35.6,74,0.2
2296,24.3,1.33,5.1,12.2,14.7,1.2,5.9,1.6,60.4,0,0.1
1378,0.76,1.52,15.5,34.4,4.6,0.08,5.9,0.4,39.2,61,0
27,23.67,1.25,9.5,10.2,23.6,1.2,11.1,4.8,38.5,0,2.3
2903,1.43,1.8,6.1,3.4,3.5,0.32,12,0.3,74.7,84,0
7179,38.8,1.6,0.5,4.3,34.9,0.12,2.2,1.3,56.8,114,0
5002,0.31,1.75,14.9,16.4,8.8,0.11,6.3,1.8,51.7,170,0.1
6464,3.62,1.35,38.7,9,9.2,0.13,4.1,1.4,37.6,127,0
2052,21.35,1.5,1.4,6.2,2.4,0.14,0,0.8,89,76,0.2
893,28.3,1.41,7.4,15.7,13.9,0.47,8.6,1.4,53,23,0
799,1.8,1.6,1.7,25.3,2.6,0.08,1.7,0.1,68.6,102,0
10832,36.8,1.44,2.6,6.4,25.4,1.39,2.1,7.8,55.1,0,0.6
2799,84.15,1.19,2.9,0.3,20.6,0.35,1.6,0.6,74,20,0
15685,25,1.67,0.8,14.7,16.9,0.09,2.6,2.1,62.8,20,0.1
6363,4.43,1.65,9.8,11.4,10.8,0.06,3.4,0.6,64,124,0
9146,89.4,1.16,2.9,0.3,20.6,0.35,1.6,0.6,74,20,0
3084,76.25,1.56,3,1.3,61.4,0.12,5.3,10.7,18.3,51,0
2797,154.5,0.19,31,1.9,0.9,11.52,64.7,0.1,1.4,38,0
5753,0.68,1.59,40.7,5.6,2,0.06,9.3,0.2,42.2,69,0
5997,22.05,1.62,1.7,7,46.1,0.3,7.3,3.2,34.7,114,0
244,60.5,1.36,2.8,6.6,32.7,0.14,8.5,24.5,20.9,20,4
5003,62.45,1.54,1.5,2.2,32.9,0.82,1.1,19,40.2,0,3.1
2372,13.17,1.65,1.6,22.5,16.3,0.11,3.5,2.4,53.7,20,0
13991,18.4,1.53,6.2,15.4,14.9,0.12,6.6,2.5,54.2,46,0.2
6519,3.18,1.18,15.8,0.3,0.3,1.45,82.8,0.1,0.7,91,0
5056,98.6,1.45,2.2,0.7,58.7,0.22,2.9,1.4,34.1,43,0
16169,13.6,1.64,27.4,25,0.3,0.17,28,0.1,19.1,64,0.1
2267,24.95,1.61,1.5,11.9,29.7,0.45,4.6,6.3,45.7,127,0.3
73,1.56,1.13,3.45,23.77,0.46,0.35,65.42,0.04,6.86,36,0
1631,10.09,1.7,7.4,4.4,42.9,0.1,5,11,28.7,74,0.5
1284,3.45,1.32,12.3,15.5,11.1,2.71,9.1,0.5,51.4,0,0.1
1585,32.2,1.62,7.5,4.1,29,0.03,2.9,26,15.6,190,14.9
6344,7.01,1.73,4.2,3.5,41.2,0.27,12.8,10.7,27.3,104,0.3
7310,90.5,1.39,11,6.2,16.4,1.82,12.5,3.9,49.8,0,0.2
8459,57.8,1.48,1.1,3.4,10.9,0.14,0.6,0.4,83.6,66,0
4907,0.65,1.78,5.9,11.6,9.2,1.56,6.6,0.8,65.9,61,0
5994,25.65,1.38,4.3,8.9,39.4,1.63,9.1,2.5,35.8,13,0
1395,0.42,1.57,14.3,26.8,7.6,0.13,9.3,2.4,38,152,1.6
6310,1.81,1.44,7.3,6.2,11.5,6.23,2.7,0.7,71.6,145,0
3820,3.18,1.51,1.4,15,0.8,0.23,5.8,0,77,43,0
6702,3.27,1.52,1.9,6.1,10.5,1.55,7.8,0.7,73,165,0
3551,4.03,1.67,24.2,1.2,34.8,0.11,3.8,4.6,31.4,109,0
3758,14.8,1.29,19.5,5.6,13.2,1,42.5,1.2,18,76,0
1450,10.3,1.48,8.3,11.8,23.9,0.84,10.6,10.5,33.4,0,1.5
7132,0.59,1.69,7.6,2.6,26.3,0.08,15,9.4,37.7,102,1.4
6581,42.05,1.29,2.9,7.8,24.3,1.92,1.1,4,59.9,0,0
7087,0.08,1.62,24.3,12.4,5.3,0.27,11.8,4.3,40.3,61,1.6
6599,10.18,1.5,0.9,35.5,7.1,0.09,6.3,0.9,49.3,76,0
218,23.2,1.4,1.1,9.6,17.9,0.36,2.1,0.7,68.6,15,0
3771,66.4,1.55,0.7,1.9,41.2,0.16,0.7,5.1,50.3,18,0.1
1141,34.2,1.54,0.9,7,38.9,0.46,1.3,2,49.9,15,0
831,2.3,0.66,6.2,1.4,42,7.96,19.2,5,26,64,0.2
6690,58.5,1.16,1.7,8.4,17.8,0.41,5.9,1.1,65.1,0,0
5125,59.2,1.25,1.3,1.4,53.1,0.52,5,18.9,19.9,5,0.4
1415,7.89,1.72,15.1,26.4,15.4,0.26,4.5,3.6,34.6,99,0.4
6208,0.39,1.9,1.7,2.2,45.8,0.06,14.7,10.2,25.2,132,0.2
805,9.1,1.61,2.1,18.6,21.9,0.4,5.1,1.6,50.7,66,0
1839,0.51,1.51,3.1,43.1,10.2,0.96,12.7,2.4,28.5,41,0
11499,0.01,1.72,17.9,10.7,23.8,0.05,6.7,2.4,38.5,183,0
17944,9.2,1.296,4.1,15.4,2.8,2.1,7.1,0.1,70.5,48,0
14156,2.26,1.54,45.4,8,9,0.06,9.6,1.6,26,132,0.4
794,13.1,1.32,2.9,29.5,3.2,1.8,2,0.1,62.3,0,0
5998,4.85,1.86,1.6,5.5,45.6,0.99,8,3.1,36.2,150,0
65,0.68,1.61,1.54,30.26,2.06,0.07,59.47,0.17,6.37,24,0.13
5148,0.04,1.8,11,5.6,27,0.05,15.6,18.2,18,99,4.6
63,0.008,1.38,9.06,9.36,0.78,2.14,76.33,0.43,3.86,0,0.18
4565,0.27,0.96,19.9,10,12.2,0.34,33.5,4.6,19,56,0.8
3361,59.15,1.28,1.3,0.6,40,1.55,1.8,4.7,51.6,25,0
3247,0.3,1.76,0.2,18.8,6.1,0.39,2.3,0.2,72.4,140,0
111,3.3,1.63,7,3.9,33.3,0.14,1.6,2.4,51.8,168,0
7178,48,1.57,1.7,3.3,37,0.13,1.2,1.4,55.4,74,0
17084,16.4,1.66,0.8,12.6,27.4,0.08,3.3,3.5,52.4,81,0
3577,26.95,1.62,1.2,17.2,33.3,3.61,1.4,2.7,44.1,193,0.1
6761,41.75,1.4,1.2,8.8,15.7,3.42,0.1,1.5,72.7,48,0
634,0.7,1.74,4.2,5.1,35.2,2,2.6,5.1,47.5,81,0.3
4025,69.65,1.09,4.1,2.8,5.4,2.07,3.8,0.5,83.4,0,0
5898,53.9,1.53,3.1,0.8,46.6,0.64,4.2,1.7,43.6,64,0
678,0.1,1.76,31.9,7.2,20.2,0.08,6.7,2.6,31.2,150,0.2
6807,43.4,1.4,1.2,16.9,10.9,0.24,2.2,1.3,67.5,150,0
1661,0.01,1.54,46.6,11.7,8.1,0.11,7,3.7,22.4,145,0.5
5011,35.5,1.59,1.3,5.6,21.6,0.2,2.4,9.2,57.9,61,2
3078,0.33,1.72,15.5,23.3,5.2,0.18,23.7,2.1,29.9,68,0.3
183,2.23,1.63,12.1,16.3,0.5,0.06,3.2,0,67.9,109,0
7386,10.1,1.34,4,22.9,12.5,2.2,4.9,0.8,54.9,18,0
2613,29.25,1.55,2.1,17.4,13.3,0.04,2.1,6.7,58.1,86,0.3
8262,0.15,1.75,21.4,11,19.2,1.82,8.3,6,33.7,109,0.4
3106,23.93,1.12,9.6,20.8,16.1,2.43,10.5,3.1,39.9,0,0
9230,38.1,1.13,1,2.4,4.1,3.87,0.8,0.1,91.6,0,0
965,4.2,1.71,10.9,0.6,51.7,0.14,5.2,17,13.9,147,0.7
725,8.8,1.42,3.2,22.3,0.4,0.43,8.4,0.1,65.6,15,0
2533,26.65,1.63,2.6,9.3,28.4,0.01,2.6,11.1,44.5,135,1.5
660,1,1.57,19.2,25.7,7.4,0.2,25.7,2.2,19.3,33,0.5
1137,0.1,1.64,21.8,8.2,19.4,0.07,9.4,4.6,35.2,71,1.4
1574,6.57,1.58,3.3,0.4,56.7,1.64,3.3,12.7,23.5,190,0.1
4356,1.92,1.73,5.6,2.8,45.6,0.09,2.5,6.1,37.3,38,0.1
12994,0.28,1.46,29.8,17.4,0.2,0.1,12.6,0,40,132,0
16412,17.5,1.66,1.4,12.5,32.5,0.25,4.5,6.8,42,23,0.3
6345,0.01,1.8,7,2.2,45.1,0.21,0.9,13.2,31.4,114,0.2
508,6.6,1.28,4.4,1.3,48.9,2.48,7.8,15.3,21.8,64,0.5
1056,26.95,1.53,1.1,19.3,21.2,0.21,1.5,2.4,54.5,175,0
3063,6.74,1.54,2.7,18.4,12.6,0.3,15.7,4.5,45.4,13,0.7
5956,19.7,1.68,6,0.6,30.4,0.04,2,33.6,7.8,142,19.6
4762,15.45,1.38,1,18.2,5.7,0.21,6.5,0.4,68.2,18,0
12203,347,1.34,3.8,1.6,37.4,0.22,2.6,44.6,6.4,168,3.6
2027,73.2,1.56,2.2,2.7,40.8,0.04,2,17,31.4,127,3.9
4890,0.47,1.62,17.5,19.9,6.3,0.25,8.1,0.7,47.5,46,0
6144,35.2,1.41,10.3,14.1,20.2,2.08,11.9,11.7,28.8,0,3
9325,72.3,0.96,0.8,6,2.1,0.99,4.5,0.1,86.5,0,0
950,10.3,1.68,1.7,2.3,3.8,0.17,3.2,0.5,88.4,81,0.1
7469,14.5,1.59,4.3,2.1,55.4,1.04,3.2,4.9,30.1,109,0
4389,3.87,1.27,11,29.2,0.7,3.28,36.5,0.2,22.3,0,0.1
954,0.5,1.38,20.5,5.5,37.7,0.07,4.9,5.4,25.9,38,0.1
18063,10.8,1.5,0.4,17,18.1,0.07,4,4.1,56,61,0.4
329,30.7,1.53,0.4,5.5,42.7,0.16,3.7,3.8,43.9,13,0
933,2.2,1.4,5,0.7,57.1,4.98,5.1,10.5,21.2,119,0.4
171,0.3,1.49,10.1,8.5,8.3,17.16,21.8,0.9,50.3,0,0.1
6923,25.6,1.04,5.5,1,1.5,1.86,3.2,0.1,88.7,76,0
1557,0.34,1.62,24.2,5.1,25.4,0.19,19.6,7.1,17.9,137,0.7
16719,0.13,1.67,24.3,0.6,12.9,0.08,3.6,2.5,55.9,86,0.2
5208,86.75,1.35,2.4,3.3,39.4,0.1,2.7,7.4,44.6,79,0.2
2310,92,0.94,23.1,23.6,5.5,3.68,12.1,0.6,35.1,0,0
14216,30.2,1.46,0.9,5.6,15.1,1.52,3.4,1.8,73.2,0,0
11377,0.09,1.75,18.3,23.6,5,0.35,14.1,0.4,38.6,15,0
12519,21.9,1.14,4.1,15.4,2.8,2.1,7.1,0.1,70.5,48,0
6478,48,1.33,1.5,2.3,4.9,0.56,3.4,0.1,87.8,0,0
3182,72.3,1.27,3.2,6.6,14,4.04,8.5,1.7,65.9,0,0.1
5617,3.59,1.54,5.4,25.6,6.5,0.27,25,1.9,35.4,46,0.2
3750,0.18,1.85,28.8,3.4,16.4,0.02,2.6,1.6,47.2,173,0
819,5.4,1.59,1.8,12.1,2,0.07,1.7,0.2,82.2,79,0
3227,12.5,1.65,6,1.7,12.5,2.15,4.3,0.9,74.5,117,0.1
6149,0.42,1.5,49.3,4.8,13.6,0.02,8.7,11.4,10.2,165,2
12815,2.08,1.2,21.9,10.9,18.5,3.07,7,2.6,38.8,5,0.3
7333,0.62,1.65,3.3,11.7,19,0.67,8.7,3.9,53.1,175,0.3
4244,36.2,1.57,1.8,1.2,45.7,0.06,1,7.6,42.5,53,0.2
3774,126.65,1.47,2.5,1.5,48.6,0.8,0.8,6.2,40.4,0,0
9122,9.53,1.13,11.2,4.4,30.8,7.03,9.8,11.6,31.1,0,1.1
3866,10.55,1.57,1.3,29.9,21.2,0.02,4.8,5.9,36.8,112,0.1
6608,8.22,1.38,3,36.1,2.9,1.63,4.9,0.3,52.8,0,0
6917,1.37,1.45,22,1.1,1.9,0.31,9.1,0.4,65.4,30,0.1
17448,21.6,1.56,1.3,3,46.8,0.13,5.4,9.9,33.3,56,0.3
2171,41.45,1.39,2.3,13.9,28.7,0.97,4.9,3.6,46.5,0,0.1
1495,2.63,1.45,11.9,9.6,14.2,0.71,5.7,8.3,48.5,30,1.8
5881,70.3,1.54,1,2.4,53.8,0.07,6.3,11.1,26.5,79,0.1
5743,0.21,1.71,24.8,20,0.2,0.04,9.6,0.2,45.2,89,0
1704,0.03,1.6,55.7,7.2,3.2,0.08,21.2,0.9,11.7,51,0.1
1092,26,1.55,4.1,7.6,43,0.06,1.8,2.2,42,147,0
13208,61.1,1.45,2,1.3,32.9,1.24,1.9,0.5,61.4,155,0
2028,23.65,1.23,3.1,17.9,12.2,1.76,2.5,2.2,62,0,0.1
15880,57.4,1.48,0.4,3,0.2,0.01,0.3,0,96.1,84,0
8576,9.2,1.79,5.2,12.6,21.2,0.14,6.3,2.7,52,43,0
1085,15.9,1.11,30.6,4.8,19.6,3.26,11.4,4.2,29.2,41,0.2
2914,0.04,1.19,50.9,13.2,0.4,1.7,18.8,0.1,16.6,0,0
237,8.3,1.46,20.8,10.4,1.9,2.72,53.1,0.6,13.1,0,0.1
2829,32.85,1.33,2.3,1.6,2.3,0.8,1.4,0,92.4,0,0
5682,3.29,1.62,1.7,30,8.2,0.51,4.3,0.7,55.1,15,0
5664,0.23,1.56,40.8,3.4,19.6,0.08,7.8,4.8,21.4,127,2.2
15762,21.7,1.31,2.2,3.9,1.8,1.32,0.6,0,91.5,0,0
842,0.3,1.86,14.2,19.3,12.2,0.07,6,3.7,44.2,109,0.4
14717,1.22,1.58,41.2,9.4,15.4,0.14,5,3,25.8,127,0.2
5395,1.67,1.87,20.9,12.8,18,0.08,4.6,1.6,42,107,0.1
736,14.5,1.68,9.7,0.6,62,0.67,2.3,8,17.4,193,0
6235,0.13,1.42,39.6,10.8,8.2,0.69,23.6,3.8,13.4,15,0.6
2420,9.44,1.57,4.5,26.7,6.7,0.76,2.1,0.4,59.6,53,0
15872,0.159,1.28,1.2,3,53.1,0.79,2.9,4.8,35,0,0
