"X","Ksat_cmhr","Db","Clay","VFS","MS","OC","Silt","COS","FS","Depth.cm_Top","VCOS"
182,0.07,1.67,18.4,14,1.5,0.03,2.9,0.2,62.7,71,0.3
195,12.5,1.42,1,18.2,5.7,0.21,6.5,0.4,68.2,18,0
197,2.5,1.42,7.7,17.5,4.6,1.95,9.5,0.5,60.2,51,0
198,7.3,1.4,5.6,18.2,5,1.25,7.5,0.5,63.2,64,0
205,0.9,1.47,10.3,6.1,45,2.78,7,10.2,20.8,66,0.6
206,1.8,1.55,15.5,5.5,47.4,0.98,2.8,9.6,18.8,74,0.4
207,0.8,1.67,15.6,7.6,45.2,0.46,2.9,11.7,16.5,104,0.5
212,0.5,1.37,9.9,26.8,13.8,4.2,6.4,2.7,40.2,71,0.2
213,12,1.52,9.1,27,14.3,2.21,10.3,3.1,35.9,84,0.3
214,3,1.55,20.8,26.9,15.6,2.29,1.1,3,32.3,94,0.3
215,3,1.55,20.8,26.9,15.6,2.29,1.1,3,32.3,94,0.3
219,21.3,1.42,0.9,10.2,16.5,0.11,2.3,0.8,69.3,23,0
220,9.5,1.34,6.7,9,15.6,1.14,3.6,0.8,64.3,41,0
221,34.6,1.48,5.2,9.4,15.9,0.66,3.4,0.9,65.1,64,0.1
224,0.2,1.31,51.8,11.2,3.2,0.17,6.7,0.8,26.1,152,0.2
231,8.4,1.57,5.1,14.9,12.9,0.42,3.8,1,62.3,86,0
233,0.6,1.73,23.4,10.7,11.8,0.1,1.4,0.7,52,109,0
234,0.6,1.73,25.4,10.6,10.8,0.04,0.9,0.7,51.6,147,0
235,0.4,1.61,32.9,8,9.2,0.03,0.1,0.5,49.3,188,0
236,37.3,0.75,51.9,3,5.8,5.32,6.3,0.5,32.5,46,0
246,7.9,1.63,1.8,8.8,30.4,0.03,7.9,20.4,25.8,104,5
252,29.6,1.54,4.6,20,15.9,0.07,4.2,3,52.1,76,0.2
254,1.8,1.74,21,20.9,9.8,0.08,4.5,2,41.7,132,0.1
263,0.4,1.56,33.3,21.1,2.3,0.06,0.8,0,42.5,56,0
266,18.6,1.52,0.6,11,9.5,0.28,1.2,4.2,73.4,10,0.1
269,1.3,1.56,14.6,9.8,8.7,0.08,3.5,3.2,60.1,64,0.1
270,4.9,1.49,4.1,20.2,12.8,1.14,3.2,2.2,57.4,0,0.1
276,6.7,1.55,3.2,11.1,27,0.59,4.9,2.2,51.5,0,0.1
277,10.4,1.62,3,11.8,26.7,0.18,4.2,2.1,52.2,23,0
279,80.1,1.32,1.4,7.7,9.9,0.4,1.5,3.7,75.4,18,0.4
284,73.6,1.36,0.5,3.5,14.3,0.18,0.9,2.4,78.2,8,0.2
292,25.9,0.09,2.6,2.9,11.8,0.08,0,4.3,77.7,38,0.7
296,1.6,1.53,3,23.9,6.5,1.14,7.8,1.1,57.7,71,0
298,7.9,1.62,1.9,24.7,6.6,0.61,2.9,1.2,62.7,89,0
300,0.9,1.63,3.2,23.3,7,0.85,3.4,1.5,61.5,132,0.1
301,1.1,1.59,23.3,30.2,5.4,0.14,3.3,1,36.8,173,0
304,12.3,1.51,3.2,18.9,13.2,0.44,6.6,2.3,55.6,38,0.2
309,1,1.14,19.8,7.7,30.5,4.11,7.6,3.3,31,10,0.1
315,27.6,1.48,1.1,1.6,11.5,0.36,1.8,0.8,83.2,25,0
318,25,1.44,1.8,0.9,10.5,0.39,3.8,1.4,81.6,140,0
319,3.7,1.39,0.3,1,7.4,1.75,6.6,0.7,84,170,0
320,3.4,1.42,0.5,0.7,13.3,1.93,6.7,1.3,77.4,198,0.1
326,1.8,1.54,8.1,16.1,13.5,0.52,22.1,4.6,35.1,20,0.5
328,1.3,1.59,54.7,7.2,3.4,0.05,20.9,0.9,12.8,112,0.1
330,19,1.45,2.4,5.8,37.4,0.98,6.2,3.7,44.5,30,0
331,24.3,1.45,1.8,5.5,39.2,0.74,5,3.8,44.7,41,0
336,0.2,1.74,26.5,3.4,27.1,0.05,2.4,2.2,38.4,190,0
342,0.7,1.51,36.2,4.4,17.6,0.04,18.2,2.8,20.4,135,0.4
344,7.3,1.7,3.5,8.5,32.8,1.28,3.2,2.9,49.1,13,0
345,24.1,1.68,2.6,5.5,40.8,0.08,2.3,7.3,41.3,25,0.2
346,0.6,1.55,37.2,4,22.4,0.23,5.8,2.8,27.8,46,0
347,0.7,1.74,26.5,4.9,26.3,0.04,5.9,3.3,33,94,0.1
348,44.3,1.69,1.4,3.7,33.3,0.01,1.1,3,57.4,142,0.1
349,3.5,1.86,9.4,3.7,29.4,0.02,2,2.1,53.3,152,0.1
352,1,1.64,42,17.5,5.9,0.06,5.6,0.1,27.8,76,0.2
353,0.8,1.83,18.8,12.1,14.9,0.04,3,9.3,40.1,152,1.8
358,22.3,1.55,0.7,25.7,3.7,0.27,2.7,0.1,67,10,0.1
360,3.2,1.36,21.7,20.1,3,0.11,5.5,1,48.5,58,0.2
369,9.2,1.75,14.1,0.8,42.8,0.12,3,9.8,28.7,91,0.8
372,1,1.83,24,0.8,18.1,0.11,4.5,6.6,25.8,165,0.2
373,17.1,1.33,6,7.3,28.3,2.97,0,3,55.3,0,0.1
374,32.8,1.17,2.2,6.9,26.1,1.45,11,2.4,51.3,25,0.1
384,41.1,1.61,1,0.9,70.6,0.07,4.6,7.3,15.5,137,0.1
387,57.1,1.37,0,1.3,0.8,0.04,2.9,0,95,15,0
393,30.9,1.44,7.2,15.9,14.1,0.21,5.5,1.9,55.3,53,0.1
396,0.1,1.64,38.5,11,9.2,0.15,4.3,1,36,162,0
398,55.5,1.41,4.6,8.3,31.1,0.39,6.4,3.5,46,18,0.1
405,5.9,1.66,7.2,12.6,12.3,0.04,6.6,4.2,56.6,51,0.5
407,2.4,1.6,7,10,11,0.01,2.4,0.5,69.1,147,0
411,0.6,1.59,51.1,11,7.6,0.19,10.3,2.4,17.1,28,0.3
420,1.5,1.3,17.9,11.6,20.2,2.56,15,1.7,33.6,15,0
421,1.7,1.5,26.4,10.5,15,1.04,15.2,1.1,31.7,30,0.1
427,0.1,1.73,13.3,21.1,15.5,0.05,5.5,0.9,43.7,188,0
430,42.4,1.53,0,7,18.9,0.04,1.4,1.4,71.3,23,0
434,0.1,1.66,19.4,6.8,14.6,0.11,1.6,1,56.6,198,0
439,0.9,1.65,7,5.5,2.5,0.11,3.7,0.2,81.1,107,0
442,0.6,1.53,9.4,14.9,13.6,0.68,20.6,4.3,36.7,10,0.5
444,0.8,1.64,19.4,9.5,3.8,0.04,4.5,0.4,62.4,109,0
447,120,1.55,0.3,0.8,63.4,0.12,0.1,10.6,24.7,13,0.1
449,62.4,1.52,0.4,1.7,54.5,0.24,0.8,9.6,32.8,96,0.2
450,1.8,1.56,7.5,1.2,52.8,3.21,5.8,8.3,24.2,142,0.2
454,0.1,1.69,20.5,9.6,18.1,0.29,6.6,2,43.1,74,0.1
459,0.8,0.9,31.4,5.6,8.2,3.05,37.7,1.1,15.9,53,0.1
461,0.5,1.13,57.4,4.4,8.4,0.27,15.8,1.2,12.8,102,0
468,1.2,1.42,26.5,10.4,19.5,0.13,7.1,1.9,34.6,79,0
470,78.4,1.23,1.4,50.1,0.9,0.99,6,0,41.6,0,0
473,36.8,1.35,1.1,12.6,0.9,0.06,2.9,0,82.5,76,0
475,20.7,1.44,2.4,12.5,1,0.14,3,0.1,81,183,0
482,68.3,1.31,1.5,19.1,26.6,0.31,4.9,6.2,41.5,0,0.2
490,292,1.31,1.9,0.1,72.4,0.1,3,4,18.6,61,0
492,106,1.49,0.8,0.1,74.2,0.06,1.4,4.3,19.2,140,0
495,43,1.53,2.9,5.3,47.1,0.08,3.5,0,30.9,51,0.3
496,51.9,1.57,2.9,5.6,47.2,0.01,3.2,8.5,32.3,81,0.3
498,53.3,1.58,3.6,7.3,41.4,0,1.7,7,38.6,198,0.4
499,50.9,1.41,0.4,3.3,35.9,0.64,0.7,2.2,57.5,0,0
515,3,1.78,8.8,13.7,20.9,0.06,11.4,7.2,37,56,1
517,0.3,1.58,22.9,11,20.3,0.05,10.5,7.4,26.8,109,1.1
523,7.7,1.43,24,13.5,15.2,0,6.3,4.7,35.8,91,0.5
526,39.4,1.34,5.3,0.2,63.9,1.66,7.9,4.9,17.8,40,0
527,43.4,1.47,4.8,0.2,66.3,1.7,5.9,5.5,17.3,53,0
528,21.7,1.61,3.2,0.2,65.6,0.36,5.2,5,20.8,64,0
529,73.6,1.57,1.2,0.2,68.7,0.14,2.7,5,22.3,81,0
533,1.7,1.56,15.7,8.1,30.8,0.14,9.5,4.3,31.4,79,0.2
535,0.5,1.63,25.8,8.9,25.9,0.03,17.6,4.5,17.2,137,0.1
536,0.1,1.58,27.9,8.2,27.7,0.02,13.6,5,17.5,193,0.1
538,7.4,1.56,5.5,29,7.6,0.22,5.8,1.6,50.4,13,0.1
540,4.9,1.63,6.8,30.2,6.1,0.09,4.6,1.2,51.1,56,0
542,1,1.66,27.8,21,4.9,0.012,3.6,1,41.6,91,0.1
543,2.1,1.68,29.4,21,3.3,0.05,2.5,0.6,43.1,142,0.1
552,32.8,1.42,1,3.5,7.4,0.53,3.3,0.5,84.2,18,0.1
556,5.5,1.57,5.6,1.3,5.1,0.56,2.3,0.2,85.5,122,0
559,20.4,1.54,0.7,17.5,24.9,0.43,4.9,1.5,50.5,13,0
560,14.5,1.64,0.5,17.9,25.1,0.08,3.5,2,51,28,0
562,8.2,1.67,3,18.3,21.2,0.45,5.4,2.2,49.8,71,0.1
570,11.2,1.49,0.9,15.1,16,0.35,2.9,1.6,63.4,15,0.1
572,6.9,1.61,2.2,14.5,14.4,0.07,2.7,1.2,65,43,0
573,19,1.58,0.7,17.3,13.6,0.05,2.1,1.3,65,61,0
576,1.9,1.64,15.2,3.4,8.2,0.3,6,0.5,66.7,33,0
579,1.1,1.64,3.4,9.1,0.2,0.05,1.1,0,86.2,132,0
580,11.3,1.56,11.9,10.5,28.4,2.04,4.2,3.2,41.7,0,0.1
593,0.7,1.66,15.4,5.4,32.3,0.41,4.8,3.2,38.8,150,0.1
598,3.8,1.66,11,5.1,32.3,0.11,5.5,5.2,40.7,53,0.2
599,3.8,1.63,10.2,3.7,35,0.14,4.3,6.2,40.3,68,0.3
602,4.2,1.68,3,7.8,35.5,0.58,5.7,5.3,42.6,20,0.1
605,0.2,1.68,11,7.6,30.5,0.17,7,4.3,39.5,66,0.1
606,0.4,1.69,14.2,7.7,29.1,0.09,6.3,4.3,38.3,76,0.1
607,13.8,1.57,7.4,6.7,34.9,0.07,6.9,5.2,28.7,199,0.2
608,10.1,1.55,4.1,6.5,36,0.1,10.7,5.4,37,137,0.3
613,1.1,1.48,16.6,4.3,22.2,0.13,5.7,8.3,41.8,68,1.1
622,29.6,1.62,0.4,1.5,53.7,0.22,0.7,5.5,37.9,15,0.3
623,39.4,1.63,0.4,1.3,55.3,0.1,0.5,6.7,35.2,28,0.6
630,9.8,1.63,2,31.2,1.9,0.09,2.1,0.1,62.7,94,0
631,30.9,1.44,0.7,3.6,46.1,1.19,2.2,7.9,39.2,0,0.3
633,28.6,1.69,0.9,5.4,37,0.08,0.3,5.4,50.8,30,0.2
634,0.7,1.74,4.2,5.1,35.2,2,2.6,5.1,47.5,81,0.3
637,0.1,1.77,12.2,5.2,32.2,0.26,1.3,4.8,43.8,157,0.5
638,37.1,1.48,0.7,8.4,30.5,0.68,3.8,2.6,54,0,0
642,0.8,1.72,21.7,5.9,24.1,0.05,4.4,2,41.9,150,0
648,0.3,1.63,15.9,5.3,3.7,0.14,3.6,0.2,71.3,114,0
653,0.4,1.75,41.8,11.1,11,0.11,10.8,5.1,19.2,41,1
658,1.4,1.47,8.1,26.8,8.6,0.63,31.2,2.3,22.7,13,0.3
660,1,1.57,19.2,25.7,7.4,0.2,25.7,2.2,19.3,33,0.5
664,14.2,1.09,43,9.2,9.2,0.1,6.7,2,29.5,104,0.4
666,33.5,1.38,6.4,17.2,14.1,1.29,10.7,1.8,49.7,0,0.1
668,10.8,1.52,12.1,17.7,12.8,0.28,7.1,1.8,48.4,20,0.1
670,1.3,1.64,34,14.4,8.6,0.12,5.6,1.4,35.9,79,0.1
672,0.1,1.67,37.7,13,10,0.05,2.6,1.5,35,147,0.2
674,3.4,1.59,8.8,10.2,27.1,0.995,6.3,4.3,43,0,0.3
680,10.9,1.21,2.5,10.4,1.1,3.58,9.2,0.2,76.6,0,0
681,6.8,1.46,2.3,10.9,1,0.68,5.6,0.1,80.1,15,0
682,1.7,1.39,4.8,10.9,1,1.26,6.4,0.1,76.8,28,0
689,3.5,1.53,29.1,7.6,17.8,0.14,7.6,4.3,33.3,41,0.3
690,7.9,1.71,36.6,6.1,18.7,0.1,2.9,4.5,30.7,102,0.5
697,30.9,1.51,0.6,17.1,23.7,0.02,1.1,2.9,54.5,183,0.1
701,2.6,1.54,18.3,11.2,26.1,0.13,6.3,2.4,35.6,66,0.1
704,1.1,1.75,12.7,10.3,28.4,0.05,4,2.8,41.7,152,0.1
706,171,1.19,4.4,0.4,66.2,1.32,4.8,7.1,17.1,0,0
708,169,1.4,3.1,0.2,68.4,0.16,1.8,10.1,16.4,33,0
710,0.9,1.31,11.2,16,19.2,2.65,17.7,6,31.7,0,0.4
712,9.2,1.59,11.7,14,18.6,0.15,13.7,4.6,36.8,30,0.6
714,3.3,1.68,17.8,13.4,18.5,0.13,13.6,5.5,30.6,48,0.6
715,7,1.67,21.6,13.8,18.3,0.04,10.6,5.5,29.3,66,0.9
717,27.7,0.61,17.6,14.3,0.6,11.55,23.1,0,44.4,0,0
718,19.2,1.46,2.4,7.4,2,0.36,2.8,0.1,85.3,15,0
719,0.8,1.53,15.5,8.3,1.6,0.15,6.1,0.2,68.3,25,0
724,25.1,1.16,2.5,19.4,0.6,2.56,15.5,0.1,61.9,0,0
727,0.8,1.57,13.1,18.7,0.4,0.1,7.8,0,60,53,0
735,8.8,1.65,5.5,0.7,62.1,0.22,0.9,5.5,25.3,157,0
740,72.3,1.62,0.4,2.2,64.5,0.16,0.9,14.3,17,30,0.7
742,29.5,1.45,4.9,1.8,60.4,1.37,4.3,14.2,13.7,84,0.7
751,39.1,1.19,1.5,10.2,6.4,1.46,2,1.4,78.4,0,0.1
754,3,1.56,6.1,11.6,6.4,0.34,2.7,1.7,71.5,33,0
757,4.9,1.62,5.6,9.8,5.4,0.17,1.6,1.7,75.9,89,0
764,26.9,1.39,1.3,15.1,25.1,0.68,4.5,2,52,0,0
769,11.8,1.57,2.4,14.2,24.4,0.52,4.2,2.7,52,64,0.1
777,27.6,1.45,0.4,11.3,31.6,0.3,3.2,3.9,49.5,0,0.1
787,19.7,1.5,0,24.8,3.3,0.35,3.9,0.1,67.8,15,0.1
788,13.6,1.59,0.7,21.9,3.4,0.12,3.1,0.1,70.8,33,0
791,7,1.61,1.3,20.5,3.4,0.22,2.6,0.1,72,81,0.1
796,20.4,1.3,1.3,21.5,2.8,0.21,1.7,0.1,72.6,28,0
797,9.5,1.48,4.3,18.9,2.6,2.17,6,0.1,68.1,43,0
800,1.1,1.75,20.6,23.8,2.1,0.39,4.4,0.1,48.9,122,0.1
801,20.6,1.11,1.4,19.1,20.3,2.15,6,1.2,51.9,0,0.1
804,5.9,1.36,5.2,18.1,19.1,2.61,8.9,1.5,47.2,53,0
805,9.1,1.61,2.1,18.6,21.9,0.4,5.1,1.6,50.7,66,0
810,36.8,1.49,0.5,2.6,0.5,0.04,0.2,0.1,96.1,10,0
812,62.4,1.12,1.8,2.3,2.2,1.52,0.8,0.1,92.8,0,0
814,44.7,1.36,0.4,1.5,1.8,0.14,1.6,0.1,94.6,33,0
815,41.4,1.51,0.5,1.8,1.7,0.08,1.7,0.1,94.2,51,0
816,28,1.36,0.6,14.6,2.7,0.46,0.2,0.2,81.7,0,0
817,19.9,1.5,0.5,14.2,2.6,0.25,1.4,0.2,81.1,10,0
818,28.3,1.54,0.4,12.7,2.6,0.09,1,0.1,83.2,43,0
819,5.4,1.59,1.8,12.1,2,0.07,1.7,0.2,82.2,79,0
820,0.1,1.6,17.1,11.2,1.8,0.25,3.1,0.1,66.7,91,0
822,46.6,1.54,0.2,0.5,54.7,0.36,8,11.4,32.1,1,0.3
823,35.5,1.63,0.4,0.6,52.4,0.14,0,8.6,37.7,10,0.3
824,1.7,1.72,4,1.1,49.2,0.1,1.3,10,34.1,33,0.3
827,2.6,1.75,14.4,0.9,43.3,0.14,1.9,9,29.8,114,0.7
829,11.5,1.46,3.6,15.4,20,0.4,7,6.4,46.9,58,0.7
831,2.3,0.66,6.2,1.4,42,7.96,19.2,5,26,64,0.2
832,15.1,1.5,1.2,1.2,58.6,0.62,0,9.8,28.8,74,0.4
834,21.4,1.31,1.6,24,11.1,0.83,7.1,2.6,53.4,0,0.2
840,8.4,1.51,3.3,24.7,12.5,0,5.6,3.7,49.8,84,0.4
847,126,0.02,0.4,0.6,68.3,0.14,0.4,5.2,25,43,0.1
851,53.9,1.5,0.4,3,0.2,0.01,0.3,0,96.1,84,0
852,53.2,1.55,0.4,1,2.2,0.02,0.1,0.1,96.2,104,0
855,0.1,1.74,17.7,2.9,7.6,0.02,1.3,0.5,70,150,0
858,0.5,1.59,23.1,5.7,25.1,0.23,8.2,3.5,34.4,71,0
860,2.8,1.17,2.4,11,0.4,2.75,17.3,0.1,68.8,0,0
863,0.1,1.79,14.5,10,0.5,0.24,6.1,0.1,68.8,96,0
869,19,1.6,0.7,35.2,1.5,0.1,0.6,0.3,61.7,94,0
870,5.3,1.57,3.4,26.8,8.4,1.02,7.5,1.6,52.2,0,0.1
877,51.6,1.17,2.6,7.1,46.9,3.46,4.8,5,33.5,0,0.1
878,77.9,1.36,0.9,6.3,50.9,0.61,3,7.2,31.6,10,0.1
879,75.6,1.34,1.3,6.8,49.7,0.59,2.7,7.9,31.5,20,0.1
884,9.9,1.12,5.3,25.2,3.7,4.97,3,0.1,62.7,0,0
887,2.6,1.68,3.8,21.6,3.9,0.57,6.7,0.2,63.8,58,0
889,0.3,1.51,26.2,24.7,2.9,0.42,6.2,0.1,39.9,76,0
890,0.5,1.67,21.2,22.3,3.4,0.12,6.4,0.1,46.6,89,0
896,0.1,1.76,24.4,15.6,11,0.13,6.2,1.4,41.4,109,0
900,13.8,1.59,0.6,14.2,28,0.2,4,3.8,49.3,13,0.1
907,14.7,1.49,1.3,7.7,34,1.78,5.8,3.3,47.9,0,0
908,7,1.6,1.1,8.6,32.3,0.55,5.2,2.9,49.9,13,0
909,15.3,1.61,0.7,9.1,32.1,0.23,4.9,3,50.2,20,0
911,8.5,1.55,2.9,8.8,30.3,0.79,5.6,3.1,49.2,46,0.1
913,1.4,1.64,15.5,7.6,25.8,0.39,5.4,2.8,42.8,71,0.1
917,4.4,1.37,2.8,24.5,4.7,1.79,1.9,0.1,66,0,0
918,9.2,1.48,1.4,28,4.3,0.84,4.8,0.2,61.3,13,0
919,9.5,1.58,1.4,24.2,4.8,0.34,2.5,0.2,66.9,20,0
923,10.1,1.56,1.7,24.2,4.1,0.53,5.3,0.2,64.5,66,0
924,8.8,1.63,3.4,23.8,4.1,0.23,3.6,0.1,65,79,0
927,0.5,1.78,33.7,22.1,2.5,0.07,4.2,0.1,37.4,145,0
930,51.9,1.64,0.4,1.1,58.6,0.08,0.2,8.6,30.8,46,0.3
932,0.7,1.66,1.2,0.4,60.1,0.74,1.4,9.5,27,109,0.4
939,27.6,1.66,1.9,2.1,45.9,0.23,0.8,3.6,45.6,109,0.1
945,42.1,1.31,1.4,4.5,1.5,0.19,4.3,0,88.3,104,0
948,6.4,1.45,2.6,2.7,3.5,1.35,5.8,0.3,85,25,0.1
955,0.5,1.84,25.4,3.8,26.1,0.08,21.3,4.3,19,66,0.1
958,61.1,1.62,0.4,0.3,57.9,0.08,0,26.5,14.2,8,0.7
959,0.2,1.69,10.4,1.5,50,0.08,2.6,15,20,25,0.5
960,1,1.71,9.8,1.1,51.3,0.14,2.3,14.4,20.7,48,0.4
961,1.5,1.78,12.9,1.4,44.3,0.14,8.5,13.9,17.6,64,1.4
962,0.3,1.72,11.8,0.7,46.2,0.14,7.8,17.8,14.6,81,1.1
963,3.3,1.8,15.1,0.8,48,0.18,6.7,17.8,18.1,107,1.6
964,4.9,1.67,12.3,0.5,50.2,0.19,4.3,18.2,13.8,122,0.7
972,1.9,1.7,11,6.4,42.7,0.17,3.4,10.1,25.5,53,0.7
975,0.1,1.67,21,9.2,35.8,0.1,7.6,10,15.1,135,2
976,18.7,1.1,6.3,12.5,31.5,5.62,8,2.3,39.2,0,0.2
980,0.1,1.52,20.3,13.4,23.9,0.27,5.5,1.8,35,30,0.1
986,81.8,1.56,0.3,1,59.5,0.07,0.8,7.6,30.7,20,0.1
989,0.8,1.7,16.4,2.2,40.8,0.18,4.2,5.3,31,48,0.1
1002,0.2,1.46,29.8,17.4,0.2,0.1,12.6,0,40,122,0
1004,28,1.62,2.8,5.1,33.6,0.36,2.4,5.2,50.8,0,0.1
1005,27.2,1.59,3.6,5.2,31.4,0.13,2,4.6,53.1,25,0.1
1006,34,1.54,3.4,5,31.1,0.08,2.3,4.6,53.4,58,0.2
1011,67.05,1.46,2.6,7.1,37.2,0.2,2.6,6.8,43.6,122,0.1
1017,30.9,1.67,1.8,14.7,46.4,0.08,1.7,3.8,31.6,41,0
1020,0.22,1.69,18.8,18.6,14.4,0.18,4.2,1.1,42.9,112,0
1022,13.65,1.59,5.7,13.2,19,0.87,8.2,7.4,46.1,183,0.4
1028,5.63,1.36,4.7,22.3,16.7,2.65,5.6,1.4,49.3,53,0
1029,6.36,1.4,4.2,23,15.4,1.61,4.3,1.6,51.5,64,0
1034,17.45,1.38,0.9,23.3,16.8,1.44,1.5,1.6,55.9,0,0
1041,16.85,1.38,1.3,28.1,15.7,0.88,4.3,1.6,49,10,0
1046,0.09,1.65,15.4,21.2,14.2,0.2,6.6,3.1,39.2,91,0.3
1047,0.22,1.66,12.9,22.7,11.8,0.21,5.2,2.2,45.1,142,0.1
1049,0.06,1.63,8.3,24.4,9.9,1.1,14.1,1.4,41.9,64,0
1051,0.01,1.5,20,15.8,11.9,1.15,11.6,2.2,38.5,152,0
1057,17.1,1.53,0.9,16.6,30.5,1.56,0.8,1,50.1,0,0.1
1062,0.14,1.79,11,13.5,30.1,0.12,4.9,3.3,37,112,0.2
1063,4.28,1.25,1.3,34.7,12.8,3.85,4.9,1.1,45.2,0,0
1074,41.4,1.59,0.4,3.5,52.7,0.06,1,4.5,37.9,33,0
1086,33.55,1.51,1.1,5.9,26.6,0.7,0.7,2.7,63,0,0
1091,0.05,1.69,19.2,2.9,19,0.2,2.1,2.4,54.4,94,0
1095,21.35,1.54,1.9,6.3,25.2,0.25,0.7,4,61.9,5,0
1108,49.95,1.43,0.4,4.4,41.6,0.1,1.8,3.3,48.5,8,0
1109,15.45,1.5,6,4.1,39.3,0.17,2.9,2.8,44.9,38,0
1113,7.32,1.48,1.6,11.3,18.8,2.11,3.1,2.8,62.5,0,0
1118,22.75,1.48,0.2,7.9,23.8,0.51,2.7,2,63.4,0,0
1119,17.5,1.6,0.8,7.7,23.2,0.11,0.9,2.3,65.1,10,0
1126,0.05,1.73,22.2,3.8,23,0.08,1,2.6,47.4,198,0
