Var1,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth_cm_Top,VCOS
10431,59.2,1.57,4.3,2.6,58.1,0.3,2.2,5.6,27.2,99,0
10589,0.13,1.71,15.7,2.5,40.1,0.13,4.4,4.7,32.5,102,0.1
13858,112,1.56,1.9,1.1,60.1,0.06,0.5,9.3,27,145,0.1
9833,3.21,1.51,1.6,4.5,18.9,0.93,1.8,1.2,72,89,0
45,30.07,0.61,17.63,4.25,3.93,9.67,58.02,5.22,4.1,0,6.85
9117,36.8,1.24,9.6,5.2,32.3,2.91,6.3,8.5,37.6,41,0.5
15812,2.7,1.58,15.2,3.4,8.2,0.3,6,0.5,66.7,33,0
6646,10.76,1.61,13.8,15.5,13.9,0.41,5.7,3.2,47.7,135,0.2
1001,0.1,1.56,27.8,18.6,0.1,0.1,13.2,0,40.3,102,0
13106,0.11,1.68,36.6,29,0.2,0.1,20.2,0,14,130,0
13551,24,1.56,1.3,15.6,14.8,0.06,2.1,0.8,65.4,20,0
10656,6.05,1.59,2.4,7.6,31.8,0.32,2.1,2.8,53.3,102,0
14059,4.34,1.35,1.5,29.8,18,2.74,14.1,4.2,32,0,0.4
7871,219,1.59,11.7,6.91,37.5,1.06,10.4,3.4,30.1,41,0
17140,10.1,1.54,3.2,18.9,13.2,0.44,6.6,2.3,55.6,38,0.2
14540,21,1.6,1.8,6.1,10.2,0.67,0.9,0.1,80.9,0,0
409,2.8,1.67,17.1,19,14.2,1.13,16.1,4.3,28.8,0,0.5
16942,0.0189,1.45,33.7,7.4,8.8,0.31,6.9,1.2,41.9,38,0.1
1555,0.56,1.46,35,5.6,22.6,0.33,14.4,5.4,17,112,0
2795,10.18,0.98,15.3,41.1,1.8,0.76,26.5,0.3,15,23,0
18076,2.63,1.24,13.6,15.5,7.4,4.76,22.5,1.3,39.6,0,0.1
1069,0.7,1.7,2.5,41.2,10.9,0.95,2.9,1.3,41.1,140,0.1
4423,2.08,1.5,30.5,30.2,0.5,0.18,4.2,0,34.6,48,0
1024,0.04,1.72,27.7,11.5,16.7,0.14,3.3,1,39.8,152,0
14483,0.86,1.65,32.9,25.4,5.2,0.07,9.9,1,25.4,109,0.2
2797,154.5,0.19,31,1.9,0.9,11.52,64.7,0.1,1.4,38,0
14739,0.2,1.7,39.1,9.8,13.4,0.11,7.4,5,24.7,137,0.6
17064,0.0195,1.6,27.9,8.2,27.7,0.02,13.6,5,17.5,193,0.1
6145,26.61,1.59,14.2,13.6,18.4,0.79,15.6,11.4,24.4,20,2.4
8253,2.1,1.57,6,17.3,1.4,1.66,3.2,0.1,72,135,0
789,2.4,1.44,4,21.6,3.3,1.38,5.5,0.1,65.4,56,0.1
13522,103,1.03,1.53,5.44,40,2.17,0.5,7.8,44.6,0,0.2
1816,31.2,1.47,28.6,6,19.2,0.35,8.2,14.8,20.4,18,2.8
721,0.5,1.4,2.6,33,1,5,35,60,2.3,99,0.1
412,0.2,1.64,54.8,9.1,6.6,0.06,9.2,2,18,117,0.3
3782,49.3,1.25,2.8,6.3,40.7,4.59,2.6,1.6,46,0,0
14284,7.89,1.61,1.7,4.7,7.8,0.6,1.1,0.6,84.1,99,0
16559,39.4,0.86,8.8,7,1.1,8.26,20.8,0.1,62.2,0,0
4708,21.7,1.59,1.4,18.2,17.8,0.04,3.9,3.1,55.5,91,0.1
11998,1.71,1.67,12,22.8,1.6,1.12,25.8,0,37.8,53,0
7144,110.5,1.57,0.1,0.2,70.8,0.05,0.2,6.5,22.2,145,0
18503,40.8,1.61,1,2.7,31.3,0.04,1.7,5.7,57.6,160,0
5266,13.85,1.48,1.9,21.3,19,0.55,4.7,1.4,51.7,10,0
17270,11.8,1.56,1.5,21.9,9.3,0.25,2.9,0.7,63.7,18,0
3573,25.4,1.59,1.6,17.1,32.1,0.34,3.3,1.7,44.2,8,0
2782,6.69,1.67,2.5,5.9,30.3,0.14,1.5,4.7,55,53,0.1
14413,1.5,1.63,1.1,19.8,13.2,0.32,11.2,2.8,51.6,13,0.3
10604,0.97,1.24,8.3,33.7,1.1,1.94,28,0.2,28.7,0,0
17253,19.7,1.49,0.8,13.1,9.3,0.06,2.3,1,73.5,135,0
9309,80.2,1.25,2.5,23.7,1,1.38,8.5,0.2,64.1,0,0
2638,1.03,1.14,19.8,7.7,30.5,4.11,7.6,3.3,31,12,0.1
698,21.7,1.18,3.4,12.6,29.8,3.15,4.5,1.8,47.8,0,0.1
11886,17.1,1.63,2.2,17.5,9.2,0.34,5.8,0.7,64.6,23,0
16980,14.5,1.75,2.6,10.1,20.9,0.62,4.6,7.2,53.8,51,0.5
2539,25.65,1.61,3,9.6,26.2,0.06,5.5,7.1,48.2,94,0.4
1633,0.95,1.74,24.2,1.4,32.1,0.13,6.6,10.8,18,112,6.9
12674,2.1,1.59,14.8,27.4,4.8,0.18,6.8,1.2,45,74,0
16833,51.3,1.55,3.3,2.4,36,0.34,5.1,13.5,37.7,152,2
12633,0.15,1.79,11.8,34.2,8.2,0.22,6.8,0.8,38.2,94,0
637,0.1,1.77,12.2,5.2,32.2,0.26,1.3,4.8,43.8,157,0.5
1590,13.15,1.65,2.8,12.1,26.6,0.07,8.8,19.7,23.8,81,6.2
10841,12.3,1.69,1.8,9.4,20.1,0.45,3.4,9.8,54.1,104,1.4
605,0.2,1.68,11,7.6,30.5,0.17,7,4.3,39.5,66,0.1
18240,3.62,1.63,13.4,19,22.6,0.3,8.2,10.6,24.6,61,1.6
3623,1.17,1.16,15.4,19.5,9.1,7.2,7.7,0.5,47.8,0,0
9984,57.9,1.55,0.7,3.3,56.5,0.21,0.8,4.1,34.6,15,0
2064,45.6,1.22,0.6,7.9,15.7,1.01,0.1,1.5,74.2,0,0
587,43,0.91,3.1,5,32.4,6.35,18.5,3.6,36.5,0,0.1
18083,1.53,1.64,6.1,13.4,17.6,0.1,8.2,2.7,51.8,53,0.2
7229,16.4,1.43,0.1,7,33.1,1.65,4.5,1.2,54.1,0,0
546,28,1.45,1.6,41.2,2.4,18,3.6,0.5,50.7,18,0
17846,12.7,1.58,0.7,20.2,1.6,0.09,4.7,0.1,72.7,99,0
1120,3.16,1.67,1.6,7,24,0.17,2.3,2.4,62.6,25,0.1
2794,16.45,0.94,9,21.6,0.8,1.67,60.1,0.2,8.2,0,0.1
9071,7.89,1.58,1.8,12.1,2,0.07,1.7,0.2,82.2,79,0
2465,12.7,1.42,3.9,4.9,35.5,2,9.2,23.6,20.6,0,2.3
5931,22.7,1.51,1.4,3.7,20.9,0.13,5.5,3,65.3,20,0.2
12233,25,1.59,2.5,10.8,26.4,0.06,12.1,11,35.2,74,2
5060,8.13,1.41,13.9,5,28.5,0.4,15.6,10.4,25.6,25,1
4183,0.25,1,4.4,3.4,35.3,5.68,11.3,2.6,43,81,0
2915,0.01,1.17,58,10.4,0.4,0.84,20,0,11.2,13,0
10993,18,1.46,2,3.6,1.6,1.46,3.7,0.2,88.9,10,0
10039,26.3,1.53,0.8,3.3,3.9,0.08,1.4,0.1,90.5,152,0
4123,9.52,1.48,6.2,0,8.5,0.6,8.9,3.8,71.5,10,1.1
18717,2.41,1.63,3.8,19.6,23.6,0.28,2.8,5,44.9,152,0.3
93,10.5,1.38,5.4,4.1,36.4,2.05,14.2,10.9,28.5,0,0.5
14106,0.22,1.64,29.2,12.8,7.6,0.51,21.1,1.4,27.8,23,0
1182,33.85,1.55,1.2,7.7,19,0.03,0.6,0.9,70.6,122,0
6228,0.59,1.68,22.6,7,29.4,0.01,8.2,12.2,19.4,147,1.2
652,0.4,1.76,9.5,17.3,18.6,0.19,13.9,9,30.6,36,1.1
2526,38.45,1.57,1.5,14.8,27.2,0.31,4.8,13,36.1,8,2.6
8469,36.2,1.57,0,5,53.7,0.8,2.2,5.7,33.4,10,0
18612,1.5,1.64,23.1,3.3,31.7,0.06,5.5,18.2,15.4,188,2.8
4835,14.9,1.47,3,2.8,1.3,0.56,2.2,0.1,90.6,68,0
11527,30.9,1.71,2.4,3.2,29.2,0.24,4.6,18.7,34.9,81,7
4209,0.14,1.5,5.2,4.5,45.1,4.14,5.4,1.5,38.3,81,0
15421,14.5,1.13,17.1,3.3,24.6,2.59,4.5,3.7,47.7,10,0.1
17778,27.6,1.57,0.7,1.9,56,0.36,3.8,14.1,23.4,10,0.1
5610,8.55,1.47,1.8,24,6.2,0.54,12,1,55,15,0
18449,0.07,1.43,46.2,6.4,2.4,0.86,30.6,0.2,14.2,20,0
480,67.7,1.59,3.6,2,44.1,0.05,1.1,21.1,26.7,155,1.4
7332,10.94,1.46,4.1,11.3,17.4,0.37,17.5,3,46.6,162,0.1
12507,34.2,1.43,3.5,4.1,5.2,1.6,4.4,0.2,82.6,84,0
6669,0.7,1.65,4.3,25.8,5.7,0.18,5.4,0.9,57.9,43,0
9198,32.9,1.41,1.5,3.9,4.4,0.63,1.5,0.1,88.6,8,0
14609,9.02,1.58,6.4,5.5,33.5,0.26,6.4,22.1,24,147,2.1
10722,47.3,1.53,2.1,3.6,39.7,0.68,2.2,18.3,32.7,0,1.4
9520,9.2,1.58,1.8,33.5,14.4,0.3,4.9,2.2,43.1,53,0.1
17876,3.87,1.35,4.5,10,10.5,3.94,3.7,0.6,70.6,0,0
9641,28.9,1.5,5,1,36.8,1.83,0.9,5.9,50.2,132,0.2
17010,39.4,1.41,3.6,12.6,8.3,2.39,3,0.9,71.6,0,0
6255,1.02,1.67,16.1,22.8,11.6,0.06,8.5,6,34.2,180,0.8
796,20.4,1.3,1.3,21.5,2.8,0.21,1.7,0.1,72.6,28,0
7102,22.15,1.64,0.5,1.4,45.5,2.31,1,13.3,37.9,102,0.4
16378,14,1.72,1.7,6.5,28.6,0.04,2.8,10.9,48.5,175,1
519,19,1.33,8.4,14,18.7,1.44,9.3,5.5,43.8,0,0.3
831,2.3,0.66,6.2,1.4,42,7.96,19.2,5,26,64,0.2
8263,0.12,1.73,20.7,11.4,20.4,0.12,7.7,6.4,33.2,129,0.2
2819,32.9,1.2,5.3,22.3,0.7,2.7,9.3,0,62.4,0,0
7021,15.1,1,2.9,10.7,2.6,1.92,9,0.3,74.4,0,0.2
12641,0.1,1.62,26,12.4,18.8,0.11,7.9,3.7,30.9,170,0.3
4025,69.65,1.09,4.1,2.8,5.4,2.07,3.8,0.5,83.4,0,0
4486,25,1.11,2.1,16.4,14,2.74,5.1,0.5,61.9,0,0
1585,32.2,1.62,7.5,4.1,29,0.03,2.9,26,15.6,190,14.9
16129,6.57,1.43,5.6,2.2,54.9,1.68,8.2,13.2,15.2,71,0.7
6584,21.68,1,17.7,3.8,11.8,4.08,35.4,1.8,29.5,0,0
2767,1.48,1.58,11.3,5.5,32.8,3.79,4.1,10.1,35.8,0,0.4
52,3.7,1.2,16.35,4.05,3.91,2.82,56.86,6.25,3.44,0,9.14
16721,0.6,1.67,26.4,1.1,11.5,0.02,1.6,1.2,58.2,124,0
13600,0.06,1.7,19.4,46.3,2.4,0.04,6.9,0.1,24.9,188,0
13910,12.5,1.59,2.3,10.3,28.4,0.34,5.7,20.8,24.8,48,7.7
13733,8.87,1.67,5.6,27.4,6.7,0.06,3,0.8,56.5,173,0
5954,38.8,1.67,1.4,0.6,36,0.06,1.8,31,11.6,96,17.6
1524,1.97,0.94,3.8,1.6,59.1,7.28,2.9,13.7,18.4,56,0.5
238,0.1,1.57,24.3,12,1.2,0.72,51.5,0.5,10.4,10,0.1
12286,13.1,1.59,11.4,4,42.4,0.09,2.4,26.8,8.4,155,4.6
756,0.1,1.53,14.4,10.2,4.8,0.25,5,1.5,64.1,76,0
1314,21,1.16,7.5,7.3,10.6,2.5,5.7,0.5,68.4,61,0
11080,2.63,1.58,2.2,10.5,3.6,0.68,3.2,0.4,80.1,43,0
10281,19.2,1.47,4.2,4.5,4,0.58,4.6,4,63.1,66,0.1
2774,30.41,0.97,11.2,4.4,30.8,7.03,9.8,11.6,31.1,0,1.1
4846,17.4,1.47,1.9,2.8,21.9,0.58,1.7,2.4,69.2,135,0.1
10820,28.5,1.56,1,6.9,23.3,0.28,1.6,7.2,59.1,15,0.9
890,0.5,1.67,21.2,22.3,3.4,0.12,6.4,0.1,46.6,89,0
11550,0.88,1.72,5.7,5.8,22.8,0.04,2.7,5.9,56.8,96,0.3
15690,0.326,1.57,42.6,3.6,12.4,0.1,3.6,1,36.8,147,0
1541,146,1.56,1.8,0.6,68.2,0.17,0.5,8.3,20.6,30,0
3758,14.8,1.29,19.5,5.6,13.2,1,42.5,1.2,18,76,0
13362,11.4,1.5,2.4,21.3,21.9,0.36,2.9,3.8,47.6,137,0.1
8001,8,1.71,9.7,3.5,38.6,0.1,3.9,11.2,28.2,99,4.9
17782,5.92,1.74,4.2,3.5,41.2,0.27,12.8,10.7,27.3,104,0.3
559,20.4,1.54,0.7,17.5,24.9,0.43,4.9,1.5,50.5,13,0
5884,27.6,1.63,1,2.1,58.5,0.37,2.1,13,23.3,196,0
12403,0.24,1.52,0.3,10,16.8,2.55,0.1,1.2,71.6,68,0
161,12.5,1.66,6,1.7,12.5,2.15,4.1,0.9,74.5,107,0.1
2986,14.13,1.5,1.4,5.3,4.5,0.66,5.5,0.1,83.2,28,0
4147,7.12,1.44,25.1,5.9,24,2.69,7.7,2,34.9,58,0.4
5149,0.16,1.75,20.9,10.6,12.2,0.02,37.5,6.2,11.8,170,0.8
10398,0.05,1.56,6.6,4.5,43.8,2.36,3.3,4.7,37.1,71,0
10434,24.1,1.63,0.9,8.9,47.1,0.04,1.4,3.5,38.2,150,0
12856,41.4,1.16,9.9,3.3,2.4,1.45,3.3,0.1,81,99,0
13149,3.94,1.74,3.1,18.7,25.4,0.35,11.6,11.3,27.9,18,2
12023,80.2,1.52,1.3,0.7,41.6,0.05,1.6,0.9,53.9,127,0
12273,0.7,1.75,5.6,24.6,14,0.36,12.4,5.6,37.1,43,0.7
6555,0.06,1.95,10.1,11.7,35.6,0.14,10,3.9,28.7,107,0
17022,1.9,1.56,3.6,5.9,31.6,1.69,5.8,3.9,49.1,74,0.1
961,1.5,1.78,12.9,1.4,44.3,0.14,8.5,13.9,17.6,64,1.4
10575,16.4,1.12,6.3,12.5,31.5,5.62,8,2.3,39.2,0,0.2
241,1.4,1.59,57.1,9.4,0.8,0.07,23.4,0.3,8.9,96,0.1
4124,18.4,1.46,4.1,6.1,7.6,0.24,1.6,3,76.5,18,1.1
1754,3.72,1.58,19.9,15.4,10.9,0.12,5,2.09,46.7,86,0.1
16022,76.9,1.4,3.3,2,63.5,2.32,4.9,8.8,17.3,0,0.2
6147,3.22,1.54,30.6,9.4,14.8,0.08,15.6,9.4,18.2,58,2
6041,0.8,1.68,17.4,4.1,15.8,0.3,4.4,2,56.3,114,0
9101,7.36,1.1,8.2,5.6,34,4.37,0.3,7.2,44.5,8,0.2
18384,8.68,1.61,0.9,3,9.1,0.12,1.5,0.8,84.7,33,0
9627,1.25,1.71,9,4.7,26.4,0.18,3.8,2.8,53.2,61,0.1
35,0.97,2,18.3,12.8,18.7,0.36,11,8.4,29.2,29,1.6
914,0.6,1.69,10.3,7,29.1,0.18,4,3,46.5,94,0.1
16765,0.87,1.7,21,4.6,27.2,0.18,15.6,13,17,28,1.6
5421,51.6,1.35,2.8,6.5,27.7,0.54,6.5,2.6,53.8,180,0.1
14198,17.1,1.43,1.4,12.6,4.9,0.86,3.5,0.4,77.2,12,0
5821,61.8,1.36,6.2,14.1,7.8,1.42,3.6,0.2,68.1,56,0
1940,12.3,1.5,2.4,19,31.8,1.1,14.8,7.8,24.1,0,0.1
3427,10.13,1.56,2.3,4.5,27.6,1.08,2.5,3.5,59.5,0,0.1
712,9.2,1.59,11.7,14,18.6,0.15,13.7,4.6,36.8,30,0.6
10,0.48,1.56,43.1,10.8,11.4,0.17,13,4.4,15.9,104,1.4
13326,21.5,1.7,0.3,12.7,27.5,0.04,1.8,3.1,54.5,114,0.1
15070,129,1.57,0.5,0.4,47.2,0.07,0.1,11.7,39.5,66,0.6
13615,76.2,0.8,3.6,9.5,22.1,3.5,8.2,1.7,54.9,0,0
468,1.2,1.42,26.5,10.4,19.5,0.13,7.1,1.9,34.6,79,0
16124,7.89,1.44,7.1,1.4,47.2,2.52,6.5,14.8,22.4,79,0.6
16288,21,1.39,1.7,7.5,32.5,3.22,2.3,2.5,53.5,64,0
16406,32.4,1.56,2.4,15.7,19.5,0.15,5.3,3.6,53.4,23,0.1
11133,4.11,1.64,2.4,26.4,12.4,0.28,4.9,1.9,51.9,15,0.1
1479,17.4,0.89,15.1,8.9,19.6,5.68,13.2,6.5,35.6,0,1.1
8300,82.8,0.66,3.1,12.1,5.1,3.42,4.7,0.3,74.7,2,0
518,0.1,1.67,24.2,10.3,20.7,0.04,10.4,7.2,26.3,160,0.9
12078,59.2,1.52,1.5,0.7,57.6,0.05,1.9,9.4,28.7,96,0.2
16902,32.9,1.4,1.3,32,0.7,0.26,3.2,0,62.8,13,0
9869,0.54,1.52,16.5,21.1,7.5,0.89,10.5,0.4,44,15,0
12186,1.23,1.78,17.1,7.6,26.8,0.04,6.5,15,25.2,155,1.8
9956,1.42,1.58,4.3,3.18,43.9,2.36,6.3,7.6,34.8,190,0
7086,0.08,1.58,27.4,11.7,3.3,0.26,9.7,2,45.2,48,0.7
13027,1.04,1.65,10.6,1.3,7.9,0.11,2.8,0.9,76.5,135,0
7009,34.2,1.43,1.9,4.3,23.1,2.67,5.1,13.7,47.5,0,4.4
17663,57.9,1.38,2.8,13.6,35.2,1,7.2,16.3,22.5,0,2.4
18234,0.01,1.76,19.8,10.8,19.2,0.23,5,2.7,42.2,94,0.3
17582,16.4,1.73,2.2,9.1,39.2,0.01,5,10.9,33,66,0.6
5038,44,1.34,2.6,9,30.7,0.51,7.7,10,39,0,1
16174,1.04,1.63,13.1,33.8,1,0.24,25.3,0.2,26.6,25,0
6355,38.1,1.52,1.6,2,39.7,0.28,1.8,0.9,54,33,0
4564,0.19,1.02,29.9,8.6,9.6,0.89,32.1,2.8,16.8,36,0.2
13328,0.31,1.64,3.3,11.7,19,0.67,8.7,3.9,53.1,175,0.3
9215,10.7,1.29,3.3,3,3.7,2.46,2.6,0.2,87.2,51,0
17177,6.2,1.7,1.3,4.2,38.6,0.87,7.1,12.2,36,132,0.6
12457,0.986,1.43,9,17.7,11.6,2.18,4,1,56.6,0,0.1
17607,8.91,1.68,11.9,9.4,23.2,0.15,11.5,13.6,28,25,2.4
14423,118,1.07,3,5.5,49.7,1.01,2,9.2,30.4,0,0.2
7313,0.36,1.55,32.2,4,7.8,1.3,5.9,0.9,49.2,112,0
8973,6.57,1.56,9.6,12.8,2.9,0.2,2,0.1,72.6,142,0
11235,1.53,1.61,24.3,0.6,12.9,0.08,3.6,2.5,55.9,86,0.2
13089,0.08,1.59,8.9,12.7,9.4,0.12,9.3,6.3,49.2,76,4.2
4722,0.3,1.8,23.6,8.2,27.5,0.08,4.1,5.5,30.8,155,0.3
10829,18.1,1.62,1.2,5.9,24.7,1.73,5.4,7.1,54.4,76,1.3
13506,0.5,1.67,17,5.4,30,0.03,3.8,7.2,36.4,173,0.2
396,0.1,1.64,38.5,11,9.2,0.15,4.3,1,36,162,0
6115,0.31,1.13,26.9,1.8,1.4,1.81,67.3,0.6,2,13,0
10809,2.19,1.66,14.4,6.6,14.4,0.35,6.6,3.4,54.4,58,0.2
5628,1.68,1.58,14.6,15.6,4.9,0.35,41.8,1.5,21.4,33,0.2
3817,0.18,1.62,18.9,22.1,0.1,0.13,2.2,0,56.7,185,0
9464,2.89,1.75,14.8,3.6,29.8,0.11,6.2,21.1,21.1,112,3.4
1610,0.04,1.74,50.5,16.4,4.9,0.03,14.1,3.2,10.3,178,0.6
17727,4.38,1.64,1.4,20.5,21.1,0.12,3.3,2.1,51.5,53,0.1
6504,16.75,1.55,1.2,3.4,5.2,0.18,5.7,0.1,84.4,127,0
16646,0.18,1.48,17.1,20,6.4,0.04,4.4,1.1,51,66,0
173,1.9,1.59,30,6.3,8.5,14.41,12,1.5,41.6,15,0.1
90,1,1.74,8.4,9.1,26,0.07,6.7,20.3,21.1,135,8.4
863,0.1,1.79,14.5,10,0.5,0.24,6.1,0.1,68.8,96,0
17795,1.71,1.64,11.1,3.4,27.4,0.2,2.1,1,55,109,0
4546,0.01,1.16,49.8,5.4,6.6,0.71,21.8,2,13.6,61,0.8
1615,0.58,1.69,22.7,11.5,15.4,0.05,5.9,16.6,17.8,102,10.1
