Var1,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth_cm_Top,VCOS
6724,1.37,1.5,8.6,4.7,19.1,1.6,13.7,5.8,46.4,0,1.7
8619,1.65,1.62,23.3,30.2,5.4,0.14,3.3,1,36.8,173,0
3395,82.8,1.52,0.4,0.8,56.7,0.03,0,5.6,36.5,102,0
16707,25.2,1.44,4.3,8,37,0.94,9.4,10,30.8,0,0.5
6141,2.5,1.59,22.2,11.8,18.8,0.11,11.2,8.4,26.6,41,1
4641,18,1.71,1.8,9.4,20.1,0.45,3.4,9.8,54.1,104,1.4
6219,28.6,1.67,6.1,9.4,30.2,0.07,11.5,17.2,24,28,1.6
2448,0.66,1.52,37.1,9.5,9.8,0.41,7.5,1,35,36,0.1
9841,14.2,1.55,1,42,1,0.07,4.6,0,51.4,183,0
8740,52.6,1.48,1.4,6.3,9.6,0.19,1.2,0.1,81.4,20,0
6178,18.65,1.45,5,7.26,33.2,0.12,8.64,19.8,23.6,46,2.6
12878,41.4,1.2,1.7,2,5,1.36,2.2,0.2,88.9,0,0
17707,0.17,1.42,48.2,7,4.4,0.51,30.6,2.2,7.2,36,0.4
442,0.6,1.53,9.4,14.9,13.6,0.68,20.6,4.3,36.7,10,0.5
6519,3.18,1.18,15.8,0.3,0.3,1.45,82.8,0.1,0.7,91,0
14793,4.6,1.59,4.7,0.3,61.4,1.66,4,5.6,23.8,157,0.2
10291,1.57,1.44,3.3,1.3,2.2,5.1,9.6,0.1,83.5,135,0
12081,72.3,1.48,2.6,1,44,0.3,4.8,26,17,10,4.6
9358,24.1,1.23,3.4,22.5,0.5,1.04,6,0,67.6,0,0
12270,0.02,1.43,47.4,7,3.8,0.21,33.2,1.8,6.4,147,0.4
14538,32.9,1.56,3.3,7,9.2,0.09,1.2,0.2,79.1,104,0
3342,21.7,1.48,2.1,3.3,44.5,0.86,1.5,5.6,42.9,0,0.1
5684,21.7,1.71,0.4,10.8,37.5,0.04,3.3,16.2,28.7,150,3.1
678,0.1,1.76,31.9,7.2,20.2,0.08,6.7,2.6,31.2,150,0.2
17446,73.6,1.45,1.2,2.4,51.4,0.59,6.7,11.9,26.2,15,0.2
17651,1.25,1.71,24.6,6.6,25.8,0.12,9,13.2,19.4,132,1.4
3094,0.5,1.66,29.6,12.2,5.7,0.09,26.8,1.1,24.4,152,0.2
7192,1.22,1.36,1.9,5.1,31.4,2.4,0.8,2.3,58.5,53,0
15567,0.12,1.4,15.4,19.5,9.1,7.2,7.7,0.5,47.8,0,0
15288,3.29,0.79,26.8,11.7,1.4,4.96,27.9,0.3,31.9,66,0
8842,0.39,1.58,37.6,13.6,15,0.15,5.8,4,26.6,119,0.4
5954,38.8,1.67,1.4,0.6,36,0.06,1.8,31,11.6,96,17.6
14069,0.2,1.59,11,44.6,2.8,0.06,7.6,0.6,33.4,142,0
2797,154.5,0.19,31,1.9,0.9,11.52,64.7,0.1,1.4,38,0
17695,19.7,1.64,4.7,19.8,18.6,0.11,12.7,5.6,38.2,28,0.4
2763,3.24,1.68,2,16,32.2,1.58,2.9,4.4,42.4,58,0.1
2421,9.41,1.62,4.4,34.2,6,0.39,2.5,0.4,52.5,69,0
4443,0.09,1.67,25.8,13.8,7.6,0.12,10.8,0.6,41.4,140,0
10256,77.6,0.87,1,8,0.6,1.24,4.4,0,86,0,0
5369,44.35,1.59,1.2,4.4,29.8,0.28,2.2,17.6,39.4,15,5.4
11767,2.02,1.56,21.9,22.3,6.3,0.18,27.8,1.5,20,33,0.2
24,0.96,1.73,28.7,9.3,20.9,0.18,6.3,8.3,23.9,128,2.6
6153,2.47,1.75,13.2,10.4,24.4,0.04,9.4,12.4,28.4,86,1.8
14706,9.2,1.63,2.8,17.4,22.6,0.46,6.9,6.3,43.6,36,0.4
11810,5.83,1.41,1.7,29.5,9.8,1.07,3.6,0.9,54.5,0,0
8976,32.9,1.46,3.4,10.3,27.1,1.54,5.5,7.7,45.4,30,0.6
2031,34.85,1.48,2.3,18.8,9.8,0.35,2.7,1.7,64.6,46,0.1
16022,76.9,1.4,3.3,2,63.5,2.32,4.9,8.8,17.3,0,0.2
2113,61.15,1.47,1.2,3.7,12.1,0.11,0.3,0.4,82.3,94,0
463,1.1,1.19,51.5,4.4,11.2,0.15,17.7,1.2,14,155,0
336,0.2,1.74,26.5,3.4,27.1,0.05,2.4,2.2,38.4,190,0
4579,53.9,1.43,3.3,7.8,25.8,1.09,1.8,2.9,58.4,0,0
1120,3.16,1.67,1.6,7,24,0.17,2.3,2.4,62.6,25,0.1
998,0.3,1.28,40,14.7,0.1,1.16,16.5,0,28.7,18,0
4877,78.7,0.64,8.8,7,1.1,8.26,20.8,0.1,62.2,0,0
214,3,1.55,20.8,26.9,15.6,2.29,1.1,3,32.3,94,0.3
15468,0.24,1.67,32.5,19.4,3,0.22,2.9,0.1,42,91,0
2582,0.18,1.65,31.7,10.4,18.6,0.16,3.9,3.2,32,84,0.2
332,25.9,1.53,1.1,5.6,41,0.28,4.1,3.9,44.3,51,0
1412,27.6,1.08,3.1,25.9,18.2,2.81,5.5,6,40.1,10,1.2
15501,0.15,1.28,49.4,12.8,2.2,0.11,13.6,0.2,21.8,68,0
4887,0.86,1.54,14.3,7.8,6.7,0.31,9.9,7.7,47.4,53,6.2
6717,244.7,0.2,57.4,3.2,1.7,4.86,26.6,0.1,11,38,0
15219,5.26,1.22,6.5,17.9,5.6,2.34,42.5,1.5,25.9,0,0.1
4453,8.05,1.48,2.6,1.3,62.6,1.7,11.6,11,10.4,0,0.5
14322,48.6,1.46,3.1,3.9,5.5,2.27,4.7,0.1,82.7,66,0
853,18.2,1.19,3.9,11.2,16.9,2.39,28.1,3.3,36.4,0,0.2
1481,6.57,1.36,24.9,8.4,11.1,1,21,8.6,19.9,51,6.2
6570,0.08,1.78,6.8,21.8,2,0.45,24.2,0.4,44.6,15,0.2
743,39.1,1.6,2.4,2.8,60.5,0.21,2.9,14,16.5,104,0.9
15189,0.24,1.61,25.8,12.3,3.7,0.3,42.3,1.1,14.7,41,0.1
10586,5.26,1.72,3.6,2.8,47.1,0.1,2.3,6.8,37.2,30,0.2
1787,1.73,1.55,43,8.2,7.6,0.09,12,1.8,26.8,150,0.6
18294,0.02,1.59,27.5,15.7,0.3,0.13,7,0.1,49.4,66,0
4038,11.4,1.4,3.9,4.6,3.3,2.42,9.3,3.3,61.2,56,0
12411,22.3,1.59,1,9.2,16,0.12,1.5,0.6,71.7,8,0
15732,46,1.4,1.3,2.9,4,0.41,2.6,0.1,89.1,84,0
9239,1.97,1.59,7.7,3.9,2.2,5.53,9.7,0,76.5,28,0
14461,51.9,1.38,1.4,21.6,26,0.31,4.2,5.2,41.5,10,0.1
10192,108,0.61,19.5,3.4,6.4,8.65,10.7,0.5,59.5,0,0
17758,7.45,1.64,1.8,10.1,4.8,0.04,0.4,0.5,82.3,140,0.1
16029,134,1.64,0.7,0.3,62.3,0.06,0.5,12.9,23,193,0.3
14599,1.03,1.67,18.4,10.5,13.7,0.2,5.2,1.4,50.8,71,0
16833,51.3,1.55,3.3,2.4,36,0.34,5.1,13.5,37.7,152,2
16166,1.14,1.38,16.8,28.8,0.4,0.83,32.9,0.1,20.9,10,0.1
721,0.5,1.4,2.6,33,1,5,35,60,2.3,99,0.1
14701,3.6,1.78,1.8,22.9,17.2,0.1,5.7,5.3,46.9,104,0.2
2631,20.95,1.48,2.9,24.2,1.4,0.17,1.3,0.2,70,165,0
2313,5.92,1.38,19.6,28.8,5.4,0.21,11.4,0.8,34,41,0
5629,26.35,1.3,3.2,17.4,13.8,0.91,14,5.2,45.8,0,0.6
18308,13.1,1.28,2.5,19.4,0.6,2.56,15.5,0.1,61.9,0,0
18348,0.03,1.56,35.9,28.6,0.1,0.07,22.9,0,12.5,200,0
6134,13.45,1.48,1.5,0.5,41.1,1.12,0.2,8.4,48.1,122,0.2
11542,0.02,1.63,34.2,6.6,19.5,0.06,3.8,1.7,34.2,145,0
5710,60.5,1.48,2,5,47.9,0.23,2.1,3.7,39.3,8,0
17965,0.27,1.64,19.6,47,0.1,0.07,10.8,0,22.5,114,0
6662,1.57,1.69,6.1,13.4,17.6,0.1,8.2,2.7,51.8,53,0.2
12966,10.8,1.2,2.5,10.4,1.1,3.58,9.2,0.2,76.6,0,0
13320,5.26,1.78,1.1,27.5,14.4,0.35,2.9,1.6,52.3,89,0.2
7008,80.15,0.65,29,4.2,13,11.89,2.8,5.4,45,132,0.6
2005,2.13,1.59,20.7,7.6,14.8,0.07,18.9,7.8,27.6,102,2.6
5888,59.15,1.51,0.9,0.7,44.7,0.36,1.8,1.4,50.5,0,0
3817,0.18,1.62,18.9,22.1,0.1,0.13,2.2,0,56.7,185,0
6611,0.01,1.17,81.6,5.4,0.4,0.77,7.2,0,5.4,99,0
9511,2.41,0.85,6.1,15.2,2.3,7.44,12.4,0.1,63.9,0,0
9434,2.02,1.41,5.8,18.2,6,0.85,41.6,1.7,26.6,13,0.1
7944,77.6,1.58,0.4,1.9,57.3,0.02,0.4,17.4,22.3,76,0.3
14932,13.6,0.98,9,21.6,0.8,1.67,60.1,0.2,8.2,0,0.1
14437,9.07,1.56,4.1,20.2,12.8,1.14,3.2,2.2,57.4,0,0.1
2962,41.83,1.33,2.5,23.7,1,1.38,8.5,0.2,64.1,0,0
625,20.4,1.35,1,33,1.8,0.81,4,0.1,60.1,8,0
15065,73.6,1.46,0.8,2.6,4.4,0.11,0.7,0.2,91.3,165,0
6817,41.2,1.11,1.3,11.3,31.2,2.53,3.3,3,49.8,0,0.1
12086,5.78,1.68,14.2,0.8,32.6,0.25,1.6,27.2,11.2,152,12.4
6400,1.88,1.62,1,8.8,18.2,0.893,2.8,1.3,68.9,140,0
311,0.6,1.29,22.6,7.1,31.4,1.01,7.1,4.3,27.4,71,0.1
11743,13.1,1.43,1.4,32.4,2.1,0.04,8.5,0.2,55.4,130,0
12716,8.87,1.07,12.3,1,1.5,2.11,82,0.9,2,0,0.3
1288,0.2,1.18,62.3,9.8,2.6,0.04,7.6,0.2,17.5,119,0
1133,24.25,1.54,14.9,5.4,17.8,0.41,22.9,11.8,21,102,6.2
3123,0.88,1.18,9.1,13.3,11.1,1.64,26.4,1,39,0,0.1
6603,23.25,1.5,1.2,28.4,7.6,0.21,3.7,1.1,58,18,0
7311,4.73,1.71,26.5,4.3,14.7,1.45,8.5,2.7,43.1,23,0.2
14452,20.2,1.42,0.4,26.2,1.5,0.48,2.5,0.2,69.2,0,0
4561,0.02,1.57,21.6,9.9,17.9,1.96,11.1,1.7,37.6,0,0.2
3128,8.62,1.5,4,14.3,24.8,0.78,13.6,8.7,33.8,0,0.8
14903,0.01,1.82,17.7,8.4,34.5,0.79,4.6,3.8,31,124,0
4169,4.32,1.28,2.4,2.2,55.4,4.28,9.6,11.7,18.6,0,0.1
15846,1.84,1.71,3.3,7,36.3,0.22,8.6,2.8,41.8,48,0.2
5794,40.75,1.6,0.6,4.4,30.1,0.05,2.5,4.9,57.5,114,0
4910,53.25,1.59,0.8,4.9,28.6,0.19,1,10.7,52.4,150,1.6
11527,30.9,1.71,2.4,3.2,29.2,0.24,4.6,18.7,34.9,81,7
14525,2.37,1.21,8,34.2,4.2,0.52,43.2,2.8,7.4,38,0.2
4055,99.1,1.01,2.6,1,13.4,1.79,5.5,1.4,76.1,0,0
2594,4.84,1.33,14.4,18.6,16.1,4.39,13.7,4.2,32.8,5,0.2
14118,8.15,1.53,0.6,16.3,1.6,0.22,2.3,0.2,79,28,0
13942,57.8,1.55,3.1,2.2,57.1,0.08,3.5,14,18,20,2.1
3742,131.5,1.52,0.5,2.4,60.4,0.1,0.5,5,31.2,46,0
780,9.6,1.51,2.7,13.1,25.7,1.32,4,3.5,50.9,61,0.1
16000,2.89,1.53,7,6.1,5.2,0.11,1.8,0.2,79.7,147,0
8832,0.22,1.61,43.8,1,9.4,0.15,2,0.2,43.6,137,0
64,0.39,1.62,6.19,12.65,0.52,0.23,75.63,0.14,4.86,10,0.01
4404,0.62,1.63,8,35.3,7,0.5,17.4,4.4,27.5,25,0.4
16350,33.7,1.42,1.3,7.6,25.5,2.44,1.5,7.9,55,0,1.2
11320,1.64,1.48,30.6,6.4,4.6,0.23,8,4.8,43,96,2.6
2603,5.55,1.58,17.9,12.9,17.7,0.2,6.2,5.6,39.2,89,0.5
5278,10.03,1.67,1.8,21.4,16.8,0.16,4.6,1.5,53.9,81,0
968,38.8,1.52,0.8,9.3,43.1,0.29,1.5,10.9,33.7,8,0.8
12980,0.84,1.36,5.6,3.7,7.2,2.22,5.8,0.6,77.1,53,0
14260,193,1.31,0.5,1.5,19.4,0.04,1.4,16.2,57.5,91,3.5
1771,1.77,1.75,27.2,14.2,10.8,0.22,9.2,2,36.4,30,0.2
399,32.2,1.43,5.8,8.2,31,0.24,5.4,3.7,45.8,33,0.1
1566,1.21,1.63,20,5.2,24.4,0.02,15.4,10,19.6,135,5.4
7799,19.7,1.59,1.9,29.7,16.2,0.19,2.7,3.9,45.3,56,0.3
14791,0.26,1.67,1.2,0.4,60.1,0.74,1.4,9.5,27,109,0.4
18404,0.68,1.57,14,14.1,0.3,0.04,2.3,0,69.3,130,0
1908,2.28,1.39,10.9,17,15.2,2.12,13.9,1.7,41.3,0,0
1961,4.51,1.18,25.3,15.3,6.9,3.68,22.9,1.4,28.2,71,0
16589,0.41,1.73,5.9,11.6,9.2,1.56,6.6,0.8,65.9,61,0
4227,51.3,1.34,0.6,6,19.2,0.77,2.6,1.2,70.4,0,0
10020,88.1,1.51,1.8,1.2,48.6,0.02,0.8,4.5,43.1,160,0
9657,76.2,1.16,4.5,1.9,31,3.43,5.5,3.2,53.8,0,0.1
516,0.9,1.79,15.2,14.5,19.5,0.04,11.8,7.3,30.4,71,1.4
2739,0.35,1.73,10.8,6,45.4,0.09,5.5,5.8,26.5,107,0
8366,11.2,1.61,1.2,11.2,23.5,0.24,4.5,6,53.1,15,0.5
2479,18.25,1.34,7.3,5.3,32.7,0.71,8.2,8.6,36.2,23,1.7
2905,0.44,1.48,3.2,3.1,2.1,2.01,3.1,0,88.5,137,0
47,7.74,0.82,12.38,7.54,10.98,6.08,42.38,7.98,10.56,6,8.18
9941,30.2,1.58,4.6,11.8,29.1,0.15,5.3,3.7,45.3,147,0.2
1779,0.22,1.65,30.7,2.6,30.6,0.08,2.9,4.8,28,76,0.4
12440,29.6,1.56,0.7,6.3,16.2,0.04,0.9,0.6,75.3,183,0
10088,22.4,1.64,1.2,1.7,48.1,0.06,0.8,8.1,39.5,173,0.6
7637,0.09,1.69,31.9,7.8,8.6,0.06,1.5,0.5,49.7,160,0
390,24.3,1.32,5.1,12.2,14.7,1.2,5.9,1.6,60.4,0,0.1
101,0.2,1.25,6.4,5.1,25.5,4.72,8.1,2.1,52.8,104,0
2728,27.45,1.31,1.7,28.2,1.7,3.25,0,0.1,68.3,0,0
3643,6.45,1.6,2.4,26.2,3.2,0.1,3,0.1,65.1,79,0
12481,30.2,1.45,1.4,9.7,2.9,0.02,3.2,0.2,82.6,117,0
2568,0.11,1.89,14.2,19.8,16.6,0.16,7,4.2,38,124,0.2
18,0.46,1.81,26.2,5.8,21.7,0.14,2.9,13.3,26.6,136,3.5
16967,0.0279,1.64,22.4,9.8,21.1,0.09,4.6,2.1,39.9,137,0.1
16970,0.01,1.61,27.7,8.8,19.5,0.06,5.8,1.8,36.3,162,0.1
480,67.7,1.59,3.6,2,44.1,0.05,1.1,21.1,26.7,155,1.4
2541,0.18,1.72,37.4,8.6,14,0.07,4.8,4,30.8,145,0.4
6630,0.14,1.82,11.8,34.2,8.2,0.22,6.8,0.8,38.2,94,0
17104,1.49,1.63,14.7,30.1,6.6,0.04,5.7,1.4,41.5,86,0
11304,1.31,1.76,15.3,7.2,22.6,0.07,18.3,14,18.2,74,4.4
15358,23,1.55,0.3,9.8,29,0.14,2.6,2.4,55.8,18,0.1
1556,0.32,1.51,33.4,5.6,23.2,0.27,15,5.2,17.4,124,0.2
11287,4.86,1.79,14,5.2,31.6,0.27,16.4,10.6,21.2,20,1
191,85.4,1.72,1.6,0.3,62.5,0.1,0.4,12.7,22,140,0.5
9198,32.9,1.41,1.5,3.9,4.4,0.63,1.5,0.1,88.6,8,0
7315,0.41,1.04,5.7,24.4,11.1,7.77,11.4,0.5,46.9,0,0
18454,0.39,1.54,13.2,37.1,0.7,8.28,20,0.1,28.9,0,0
1821,4.8,1.3,1.5,29.8,18,2.74,14.1,4.2,32,0,0.4
4722,0.3,1.8,23.6,8.2,27.5,0.08,4.1,5.5,30.8,155,0.3
3559,8.22,1.59,2.4,19.5,16.1,0.48,6.5,1.7,53.8,15,0
831,2.3,0.66,6.2,1.4,42,7.96,19.2,5,26,64,0.2
1051,0.01,1.5,20,15.8,11.9,1.15,11.6,2.2,38.5,152,0
6458,3.44,1.17,60.6,12,1.4,0.11,13.8,0.2,12,183,0
1539,94.7,1.42,1,0.6,69.8,0.5,0.6,8.2,19.8,5,0
16636,3.33,1.68,19.8,2,31.6,0.08,9.6,16.4,17.8,155,2.8
546,28,1.45,1.6,41.2,2.4,18,3.6,0.5,50.7,18,0
3557,0.05,1.44,50.6,1.63,20.8,0.02,15.3,0.1,11.6,160,0
13687,28.9,1.42,2.2,11.7,12.4,0.28,2.4,0.8,70.5,23,0
3926,11.6,1.35,24.7,4.1,6,0.54,4.3,0.8,59.9,96,0.2
2494,0.15,1.66,56.2,25.6,1.6,0.05,6.4,0.4,9.8,157,0
492,106,1.49,0.8,0.1,74.2,0.06,1.4,4.3,19.2,140,0
13645,1.08,1.66,26.8,8.3,11.7,0.18,1.7,0.7,50.7,102,0.1
15321,17.1,1.38,0.2,16.1,5.7,1.33,6.2,0.1,71.7,0,0
5875,25.5,1.57,1.3,3,46.8,0.13,5.4,9.9,33.3,56,0.3
13257,0.03,1.6,28.8,16.2,12.2,0.15,4.4,1.6,36.8,165,0
8899,6.05,1.63,8.7,11.8,28.6,0.79,5.1,7.9,36.7,0,1.2
6940,0.34,1.49,10.1,8.5,8.3,8.65,21.8,0.9,50.3,0,0.1
2783,0.06,1.65,11,5.7,26.9,0.22,3.6,5,47.8,81,0
7960,10.5,1.66,2.2,14.8,25.5,0.03,8.8,17.9,25.5,112,5.3
5491,0.09,1.67,29.6,5,25.8,0.08,1.3,2.4,35.8,157,0.1
605,0.2,1.68,11,7.6,30.5,0.17,7,4.3,39.5,66,0.1
3577,26.95,1.62,1.2,17.2,33.3,3.61,1.4,2.7,44.1,193,0.1
6171,284,1.41,3.8,1.6,37.4,0.22,2.6,44.6,6.4,168,3.6
17745,2.02,1.72,8,18.6,4.8,0.49,2.9,0.1,65.6,96,0
14347,1.97,1.65,31.4,14.1,11.1,0.06,3.1,1.8,38.4,112,0.1
7292,11.19,1.73,0.4,6,36.1,0.72,7.3,14.5,32.4,165,3.3
3078,0.33,1.72,15.5,23.3,5.2,0.18,23.7,2.1,29.9,68,0.3
12333,2.27,1.25,1.1,11.6,12,1.49,4.3,1.3,69.7,74,0
7052,2.91,1.34,13.8,35.4,0.9,4.95,23,0.2,26.5,0,0.2
4145,0.13,0.49,24.6,5.5,28.8,5.18,5.6,1.7,33.7,0,0.1
4635,41.45,1.7,2.2,7.2,22.5,0.12,1,7.2,59.1,64,0.8
2871,23.65,1.52,1.2,3.6,3.9,0.12,1,0.2,90.1,79,0
7437,1.07,1.66,8.6,23,12.6,0.2,4.1,2.4,49.3,193,0
13829,0.01,1.58,15.2,6.9,38.9,0.42,4.3,3.6,31.1,76,0
18286,6.79,1.48,3,21.5,0.4,0.12,7,0.1,68,36,0
3992,147,1.07,2.8,5.5,1.7,0.75,2.9,0.1,87,0,0
7111,3.31,1.65,9.4,23.3,6.1,0.05,11.1,0.9,49.1,81,0.1
5162,2.53,1.68,19.8,5.2,11,0.15,5.4,15,33.6,74,10
17036,25.6,1.42,4.1,11.9,37.4,0.83,4.5,4.4,37.6,0,0.1
6946,21.9,1.51,22,3.1,21,0.09,5.8,3.2,44.5,165,0.4
9001,1.45,1.45,5,0.7,57.1,4.98,5.1,10.5,21.2,119,0.4
9496,4.47,1.42,4.7,7,12.4,1.82,2.7,0.7,72.5,84,0
18710,50.6,1.25,4.7,17.4,15,3.04,2.5,1.5,58.8,0,0.1
9166,32.9,1.15,5.3,22.3,0.7,2.7,9.3,0,62.4,0,0
6176,38.8,1.41,4.7,6.8,35.2,1.28,8.8,18.7,22.4,0,3.4
11499,0.01,1.72,17.9,10.7,23.8,0.05,6.7,2.4,38.5,183,0
7223,0.14,1.79,31.1,19.4,9.4,0.06,18.5,5.2,15.8,152,0.6
12360,38.1,1.49,1.6,2,39.7,0.28,1.8,0.9,54,33,0
2916,0.04,1.17,55.7,11.4,0.4,0.35,19.1,0,13.4,51,0
9889,3.68,1.62,1.6,31.6,2.5,0.1,3.3,0.1,60.9,91,0
17947,23.7,1.06,11,0.1,0.1,1.19,88.7,0,0.1,20,0
10560,12.3,1.56,7.1,0.7,53.4,1,1.4,17.2,19.6,94,0.6
2764,2.58,1.66,16.6,11.7,29.7,2.59,5.4,3.8,32.8,91,0
12152,6.13,1.39,5,1.5,33.1,2.76,1.6,6,52.7,96,0.1
9909,0.19,1.63,5.6,19.1,24.3,0.2,10,1.9,39.1,185,0
2141,4.34,1.18,17,8.1,33.1,6.54,2.5,4.7,34.4,0,0.2
9457,0.11,1.51,19.6,39.1,2.2,0.05,6.7,0.6,31.8,152,0
1050,0.01,1.5,28.3,17.3,9.5,1.4,11.4,1.5,32,89,0
90,1,1.74,8.4,9.1,26,0.07,6.7,20.3,21.1,135,8.4
14473,15.3,1.44,4.8,16.4,13.9,0.67,6.5,1.9,56.4,18,0.1
522,28.3,1.45,8.7,14.1,19.7,0,7.4,5.6,43.9,58,0.6
756,0.1,1.53,14.4,10.2,4.8,0.25,5,1.5,64.1,76,0
3961,0.02,1.43,24.6,3,3.9,0.98,10.9,0.4,57,23,0
4755,10.52,1.67,22,3.6,27.8,0.05,4.8,2.9,38.8,155,0.1
2767,1.48,1.58,11.3,5.5,32.8,3.79,4.1,10.1,35.8,0,0.4
672,0.1,1.67,37.7,13,10,0.05,2.6,1.5,35,147,0.2
17805,5.7,1.57,10.3,8.2,13,0.11,3.7,0.6,64.2,99,0
834,21.4,1.31,1.6,24,11.1,0.83,7.1,2.6,53.4,0,0.2
11297,5.92,1.69,3.8,4.4,27.2,0.12,8.8,5.2,50.2,81,0.4
9012,57.8,1.53,0.6,2.4,53.4,0.24,0.6,5.7,37.1,13,0.2
11912,50,1.61,1,3.6,54.3,1.21,3,6.4,31.6,0,0
17517,26.3,1.57,0.5,2.2,15,0.11,2.9,4.6,74.4,155,0.4
8300,82.8,0.66,3.1,12.1,5.1,3.42,4.7,0.3,74.7,2,0
856,8.9,0.97,0.7,7.1,35.5,8.64,2.6,4.4,49.6,0,0.1
4624,1.26,1.26,33.3,5.8,17.6,0.4,5.1,4.8,33,132,0.4
11017,47.3,1.29,2.1,3.1,18.1,2.39,5.7,1.5,69.4,0,0.1
13448,46,1.54,0.6,3,35.8,0.02,1.1,11.2,48,20,0.3
10705,1.25,1.62,24.6,8.4,9,0.08,18.2,7.8,22.6,152,9.4
3888,0.37,1.66,32.5,33,7.6,0.06,7.9,1.4,17.6,119,0
2167,2.47,1.93,3.8,19.9,29.6,0.01,14.1,8.7,23.5,91,0.4
1815,9.36,1.2,15,6.6,26.2,4.93,5,21.4,23.2,0,2.6
4534,2.48,1.73,15.4,2.6,20.2,0.06,5.4,4.6,51,173,0.8
1979,0.29,1.08,83,1.2,0.8,0.18,12.4,0.2,2.4,183,0
48,15.15,1.24,12.23,4.52,9.91,3.14,29.12,19.26,7.53,0,17.43
7331,21.5,1.71,0.3,12.7,27.5,0.04,1.8,3.1,54.5,114,0.1
4631,23.17,1.76,0.9,7.2,22.5,0.26,2.7,7.2,58.7,142,0.8
10897,26.3,2.21,4.8,17.2,16.4,0.66,7.9,5.1,47.8,15,0.8
714,3.3,1.68,17.8,13.4,18.5,0.13,13.6,5.5,30.6,48,0.6
6254,10.89,1.6,11.4,4,42.4,0.09,2.4,26.8,8.4,155,4.6
3313,12.9,1.54,1,9.8,8.6,0.36,2.2,0.9,77.5,13,0
13116,23.9,1.74,0.1,4.5,32.7,0.09,1.1,2.2,59.4,152,0
17575,13.8,1.63,1.8,13.8,22.9,0.06,5.6,6.2,49.4,68,0.3
14238,21,1.66,2.6,9.4,15.9,0.16,3,1.8,67.2,64,0.1
16077,28.3,1.47,3.7,4.9,46.4,1.03,2.6,1.6,40.8,99,0
11737,77.6,1.36,2,4.2,35.1,0.89,3.1,5.4,50,10,0.2
8897,0.122,1.54,61.7,8.2,8.4,0.08,4.5,2,15,147,0.2
5721,7.25,1.39,2.8,2.9,56.6,2.31,5.3,7,25.4,53,0
2576,0.38,1.73,19.5,15.2,18,0.1,5.4,5.2,36.2,145,0.5
