,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth.cm_Top,VCOS
15733,40.8,1.46,0.6,3.2,3.8,0.16,1.8,0.1,90.5,102.0,0.0
12177,2.63,1.63,14.2,13.6,18.4,0.79,15.6,11.4,24.4,20.0,2.4
10825,92.0,0.99,0.9,6.3,27.5,1.98,1.2,8.2,55.5,0.0,0.4
9698,20.4,1.35,1.0,33.0,1.8,0.81,4.0,0.1,60.1,8.0,0.0
9770,0.33,1.57,34.8,5.8,8.4,0.13,3.6,0.6,46.8,183.0,0.0
17597,31.6,1.56,0.8,1.3,25.6,0.14,0.4,3.8,68.0,122.0,0.1
7650,64.4,0.98,3.8,8.6,14.2,1.58,3.3,1.7,68.3,0.0,0.1
196,11.8,1.54,1.1,18.9,5.2,0.14,7.3,0.5,67.0,33.0,0.0
359,11.5,1.6,2.7,24.5,3.6,0.15,5.4,0.3,63.4,25.0,0.1
15216,21.7,1.59,1.8,3.0,46.9,1.29,3.0,10.0,35.1,0.0,0.2
14823,130.0,1.55,0.3,0.8,63.4,0.12,0.1,10.6,24.7,13.0,0.1
16695,6.57,1.65,2.0,2.0,54.7,0.25,5.6,8.9,26.7,10.0,0.1
3939,82.15,1.5,1.7,3.4,52.4,0.2,1.8,4.6,36.1,25.0,0.0
1426,16.8,1.6,0.4,10.8,23.8,0.05,1.5,4.0,59.4,41.0,0.1
16101,0.42,1.74,9.9,1.0,45.1,0.28,2.5,9.4,31.7,56.0,0.4
6650,10.06,1.53,2.5,31.1,8.7,0.11,5.3,1.8,50.6,48.0,0.0
2276,19.5,1.38,0.4,26.2,1.5,0.48,2.5,0.2,69.2,0.0,0.0
7710,4.09,1.76,29.0,3.1,11.4,0.1,1.3,0.3,54.9,185.0,0.0
10156,39.4,1.28,2.4,3.7,3.9,1.27,2.9,0.0,87.1,0.0,0.0
8124,61.8,1.17,3.4,18.3,15.1,1.03,4.5,2.3,56.3,0.0,0.1
13857,167.0,1.46,2.4,1.0,61.2,0.1,0.4,7.8,27.2,89.0,0.0
17674,3.94,1.64,29.2,2.82,26.6,0.06,6.6,9.4,24.4,155.0,1.0
6761,41.75,1.4,1.2,8.8,15.7,3.42,0.1,1.5,72.7,48.0,0.0
12093,1.64,1.5,3.1,29.5,10.3,1.59,10.3,1.5,45.4,0.0,0.0
13905,18.4,1.53,7.8,11.1,25.6,0.35,12.6,17.5,21.3,58.0,4.1
17733,42.7,1.59,0.6,5.8,13.8,0.02,0.3,0.8,78.7,89.0,0.0
9908,0.02,1.76,25.0,14.6,17.6,0.14,4.7,1.6,36.5,152.0,0.0
12869,42.7,1.21,2.1,3.2,1.0,1.0,2.3,0.0,91.4,0.0,0.0
6163,65.75,1.53,0.6,3.3,51.6,0.06,3.9,8.3,32.2,94.0,0.1
5850,98.85,1.5,0.6,5.9,44.6,0.04,2.8,4.0,42.1,140.0,0.0
14345,50.6,1.57,0.7,1.7,43.3,0.03,0.2,1.7,52.3,145.0,0.1
18218,35.5,1.51,1.0,18.1,10.2,0.1,2.1,1.2,67.4,114.0,0.0
15966,24.1,1.51,1.6,1.8,3.1,0.08,1.2,0.2,92.1,36.0,0.0
2862,21.7,1.58,2.7,3.3,11.0,0.24,1.2,1.2,80.5,102.0,0.1
476,120.3,1.34,3.2,1.7,48.7,0.89,2.6,21.2,21.9,0.0,0.7
3288,3.15,1.63,2.8,10.2,21.7,0.54,3.8,2.2,59.3,142.0,0.0
7879,17.1,1.6,0.6,17.1,30.2,0.07,1.5,3.5,47.0,13.0,0.1
13027,1.04,1.65,10.6,1.3,7.9,0.11,2.8,0.9,76.5,135.0,0.0
11133,4.11,1.64,2.4,26.4,12.4,0.28,4.9,1.9,51.9,15.0,0.1
8956,28.3,1.56,2.1,17.4,13.3,0.04,2.1,6.7,58.1,86.0,0.3
9886,11.6,1.61,0.4,34.3,0.3,0.12,2.4,0.1,59.8,18.0,0.0
10262,72.3,1.22,1.4,2.1,13.5,0.67,3.0,0.9,79.1,0.0,0.0
989,0.8,1.7,16.4,2.2,40.8,0.18,4.2,5.3,31.0,48.0,0.1
10902,0.27,1.36,49.7,13.7,5.5,0.14,11.2,1.6,18.2,175.0,0.1
1238,27.3,1.38,5.4,13.1,11.1,0.55,3.5,0.9,66.0,10.0,0.0
4292,3.94,1.74,4.7,2.1,46.8,0.5,0.9,4.1,41.3,94.0,0.1
4028,44.9,1.52,2.0,2.4,5.5,0.17,2.7,0.5,86.9,89.0,0.0
17441,47.3,1.07,16.5,22.5,1.3,5.43,26.8,0.0,32.9,20.0,0.0
1504,80.85,1.55,0.6,1.3,53.4,0.09,0.0,4.5,40.2,96.0,0.0
5266,13.85,1.48,1.9,21.3,19.0,0.55,4.7,1.4,51.7,10.0,0.0
4216,32.9,1.41,1.7,4.3,53.4,1.75,6.2,1.9,32.5,0.0,0.0
18121,10.4,1.41,2.5,5.4,12.2,1.22,5.6,0.7,73.6,137.0,0.0
18040,12.6,1.68,1.2,23.9,6.7,0.06,3.4,1.3,63.4,132.0,0.1
13507,88.1,1.15,2.4,6.4,40.2,2.04,0.5,2.2,48.3,0.0,0.0
16725,6.57,1.63,9.8,2.0,29.6,0.2,9.8,9.8,38.2,28.0,0.8
15824,0.54,1.64,32.5,33.0,7.6,0.06,7.9,1.4,17.6,119.0,0.0
13182,30.2,1.52,0.1,3.8,38.0,0.55,1.9,1.0,55.3,0.0,0.0
6596,17.75,1.35,2.3,24.0,10.3,1.51,2.9,1.1,59.3,0.0,0.1
12255,12.6,1.61,3.8,21.1,19.0,0.75,10.2,6.0,39.3,0.0,0.6
11700,11.2,1.56,1.9,20.0,10.6,0.29,1.4,0.5,65.6,71.0,0.0
5595,84.8,1.46,3.4,5.2,45.6,0.09,2.8,6.0,36.8,175.0,0.2
7050,0.89,1.59,14.0,14.1,0.3,0.04,2.3,0.0,69.3,130.0,0.0
11472,0.2,1.94,17.6,1.1,49.5,0.03,0.9,8.6,21.9,218.0,0.4
10879,0.97,1.53,35.3,9.4,13.7,0.09,3.6,2.2,35.8,155.0,0.0
4094,8.88,1.39,0.7,8.6,4.2,0.96,5.2,0.2,81.2,0.0,0.0
17042,16.4,1.59,4.8,7.6,36.0,0.56,5.6,14.5,29.9,0.0,1.6
2062,34.85,1.43,0.4,6.4,18.5,0.42,0.8,2.9,71.0,8.0,0.0
16525,0.06,1.68,25.4,1.9,9.1,0.1,3.5,0.3,59.8,170.0,0.0
2463,1.97,1.4,29.5,11.6,10.7,0.08,9.4,1.1,37.5,137.0,0.2
16612,26.3,1.5,0.6,1.6,11.9,0.18,1.0,0.9,84.0,10.0,0.0
8272,0.16,1.75,19.1,11.5,10.1,0.24,2.7,1.2,55.3,140.0,0.1
11799,10.5,1.53,0.6,12.1,3.6,0.08,2.1,0.4,81.2,18.0,0.0
8607,1.47,1.68,17.5,22.3,8.4,0.12,4.6,2.1,44.9,107.0,0.2
14663,30.2,1.63,1.4,15.3,26.5,0.03,4.1,11.4,39.1,86.0,2.2
17047,10.8,1.71,3.3,5.6,34.0,0.79,7.8,14.3,33.5,0.0,1.5
6141,2.5,1.59,22.2,11.8,18.8,0.11,11.2,8.4,26.6,41.0,1.0
12320,12.2,1.44,2.4,6.6,6.9,0.75,2.8,1.4,79.8,46.0,0.1
17335,1.11,1.65,19.8,8.8,8.5,0.71,2.4,0.5,60.0,188.0,0.0
12623,36.8,1.41,2.3,16.4,21.9,0.71,4.0,3.5,51.9,23.0,0.0
13908,38.1,1.52,2.9,10.6,29.7,1.23,6.1,19.9,25.6,25.0,5.2
16474,30.2,1.51,0.7,7.9,8.0,0.05,1.2,1.1,81.1,140.0,0.0
16814,2.82,1.48,5.3,35.4,1.6,0.86,19.7,0.4,37.6,15.0,0.0
16969,55.2,1.57,0.5,0.4,62.4,0.57,1.0,3.3,32.3,0.0,0.0
5738,0.15,1.72,28.7,18.6,0.6,0.04,5.7,0.0,46.4,157.0,0.0
8299,26.3,1.25,2.6,19.3,13.1,2.02,4.4,3.9,56.5,0.0,0.2
14761,0.73,1.62,34.2,14.7,3.3,0.16,14.2,0.5,33.1,51.0,0.0
11050,39.4,0.79,17.1,15.2,4.1,7.43,25.2,0.3,38.9,0.0,0.0
11948,12.5,1.5,2.4,15.6,7.9,0.25,1.8,0.1,72.2,15.0,0.0
7447,16.2,1.64,0.3,16.3,33.1,0.51,1.6,2.5,46.1,10.0,0.1
2339,10.01,1.51,0.6,18.8,11.3,0.11,1.4,0.5,67.4,23.0,0.0
3439,35.5,1.63,0.7,3.6,37.4,0.15,1.1,5.0,52.1,66.0,0.1
14819,130.0,1.49,0.3,0.5,72.2,0.09,0.2,4.6,22.2,13.0,0.0
13951,43.4,1.56,7.8,9.3,25.2,0.12,7.6,19.9,24.9,30.0,5.3
9508,0.13,1.7,58.0,10.0,0.8,0.43,11.2,0.0,20.0,94.0,0.0
8432,29.3,1.57,1.0,3.6,15.3,0.12,1.6,0.5,78.0,66.0,0.0
17344,36.8,1.52,2.8,12.0,16.1,0.09,4.3,0.8,64.0,46.0,0.0
2157,10.76,1.48,33.6,14.6,8.8,0.25,5.5,1.6,35.8,38.0,0.1
18479,23.0,1.62,1.6,4.1,29.8,0.49,3.2,15.4,41.0,43.0,4.9
12,0.12,1.77,30.4,14.3,14.5,0.17,13.4,4.0,22.6,151.0,0.8
72,2.94,1.05,1.66,27.04,0.64,0.38,57.42,0.05,13.18,26.0,0.01
721,0.5,1.4,2.6,33.0,1.0,5.0,35.0,60.0,2.3,99.0,0.1
15882,78.2,1.05,5.8,2.9,0.7,5.61,3.7,0.1,86.8,0.0,0.0
9144,150.0,0.19,31.0,1.9,0.9,11.52,64.7,0.1,1.4,38.0,0.0
65,0.68,1.61,1.54,30.26,2.06,0.07,59.47,0.17,6.37,24.0,0.13
46,11.91,0.73,16.51,6.26,8.29,7.92,41.35,8.92,9.23,0.0,9.44
15251,1.22,1.79,23.4,2.6,18.1,0.09,6.4,23.5,12.2,150.0,13.8
7975,20.2,1.59,2.9,14.4,25.0,0.26,7.2,25.9,16.4,13.0,8.2
14941,14.5,0.97,27.9,11.6,2.0,2.77,54.5,1.4,2.9,13.0,0.3
13092,6.84,1.5,2.9,1.6,27.9,0.25,3.6,25.5,23.5,117.0,15.0
7753,82.8,1.41,0.4,0.4,73.1,0.37,0.1,16.1,9.9,0.0,0.0
13427,3.51,1.26,1.3,34.7,12.8,3.85,4.9,1.1,45.2,0.0,0.0
9372,93.3,1.37,0.3,0.3,67.6,0.48,1.1,5.4,25.3,0.0,0.0
657,20.2,1.15,9.1,27.3,9.0,1.49,27.8,2.0,23.3,0.0,0.3
13697,71.0,1.44,2.6,0.7,60.8,0.52,0.1,4.8,31.0,130.0,0.0
8893,0.0792,1.84,29.1,14.8,17.8,0.12,8.3,5.6,24.0,162.0,0.4
4022,33.3,1.5,1.7,2.6,11.5,0.11,2.5,0.8,80.9,48.0,0.0
11155,34.2,1.58,1.1,16.5,29.9,0.07,3.2,15.5,31.3,155.0,2.5
9313,0.82,1.56,12.9,9.6,0.6,0.07,4.0,0.0,72.9,168.0,0.0
12607,9.64,1.59,1.0,30.6,7.7,0.14,3.9,1.4,55.4,94.0,0.0
11158,19.7,1.54,1.0,26.2,7.4,0.32,3.2,1.1,61.1,56.0,0.0
13423,18.0,1.57,0.4,17.2,30.2,0.06,1.9,3.1,47.0,28.0,0.2
1124,7.48,1.75,0.9,6.8,23.4,0.11,3.5,2.5,62.9,102.0,0.0
18464,2.81,1.66,9.4,23.3,6.1,0.05,11.1,0.9,49.1,81.0,0.1
535,0.5,1.63,25.8,8.9,25.9,0.03,17.6,4.5,17.2,137.0,0.1
12512,32.9,1.49,1.2,3.1,4.0,0.4,3.2,0.2,88.3,13.0,0.0
6923,25.6,1.04,5.5,1.0,1.5,1.86,3.2,0.1,88.7,76.0,0.0
11428,8.76,1.44,3.2,22.3,0.4,0.43,8.4,0.1,65.6,15.0,0.0
17340,14.5,1.66,6.2,11.6,15.0,0.05,3.8,0.8,62.6,140.0,0.0
18245,43.4,1.3,1.1,17.0,0.8,0.18,2.7,0.0,78.4,28.0,0.0
17200,0.3,1.41,42.1,7.2,14.6,0.73,7.3,1.4,27.4,30.0,0.0
17030,15.1,1.34,6.0,7.3,28.3,2.97,0.0,3.0,55.3,0.0,0.1
12254,1.26,1.7,30.7,6.2,21.8,0.08,10.9,13.2,15.8,157.0,1.4
2553,0.26,1.57,60.6,6.8,9.4,0.03,5.6,2.2,15.2,104.0,0.2
7959,14.5,1.65,2.8,12.1,26.6,0.07,8.8,19.7,23.8,81.0,6.2
3207,20.2,1.52,1.1,23.5,2.6,0.02,3.4,0.1,69.2,53.0,0.1
3769,1.13,1.63,19.4,10.6,15.2,0.08,4.0,1.6,49.2,173.0,0.0
12116,57.9,1.58,0.4,5.4,52.8,0.05,3.1,4.0,34.3,74.0,0.0
12043,2.23,1.51,2.0,1.1,26.6,0.65,2.3,1.1,66.9,102.0,0.0
2960,0.34,1.7,22.5,3.0,9.2,0.09,3.8,0.9,60.6,119.0,0.0
12567,4.6,1.5,7.2,20.0,3.1,1.77,16.3,0.2,53.2,0.0,0.0
3968,41.4,1.51,0.5,1.8,1.7,0.08,1.7,0.1,94.2,51.0,0.0
9421,1.97,1.62,8.0,25.7,5.9,0.21,25.8,1.8,32.6,58.0,0.2
12389,1.51,1.6,47.0,6.8,8.2,0.13,11.8,1.8,23.8,122.0,0.6
632,25.9,1.63,1.0,5.5,36.9,0.19,0.3,4.8,51.2,13.0,0.3
9368,13.1,1.41,2.2,26.3,5.5,0.25,13.1,0.8,52.1,23.0,0.0
6756,5.0,1.36,6.6,10.3,6.4,2.36,4.7,0.8,71.2,119.0,0.0
16505,69.0,1.34,1.7,1.5,44.5,0.46,2.4,3.9,45.9,0.0,0.0
12129,12.7,1.69,2.5,6.2,41.3,0.84,2.2,6.3,41.4,0.0,0.1
4652,41.75,1.49,0.8,5.1,10.2,0.25,1.8,0.9,81.2,18.0,0.0
14975,30.2,1.5,2.4,4.5,1.1,0.05,0.8,0.0,91.2,104.0,0.0
8290,30.2,1.27,45.4,8.0,9.0,0.06,9.6,1.6,26.0,132.0,0.4
5427,0.07,1.69,20.5,9.6,18.1,0.29,6.6,2.0,43.1,74.0,0.1
17349,34.2,1.49,1.9,12.3,15.3,0.53,4.4,1.33,64.8,0.0,0.0
8969,5.26,1.6,20.3,17.1,6.8,0.26,12.2,1.7,41.8,30.0,0.1
3278,5.85,1.65,2.4,10.4,16.2,0.06,1.6,0.5,68.9,76.0,0.0
691,1.8,1.71,34.9,5.8,20.2,0.06,2.3,5.2,30.9,155.0,0.6
15715,51.3,1.57,2.5,1.5,48.6,0.8,0.8,6.2,40.4,0.0,0.0
8184,1.84,1.36,38.6,5.0,18.0,0.18,4.2,13.6,18.4,86.0,2.2
4984,32.25,1.58,1.3,11.1,38.3,0.18,4.5,13.0,30.5,20.0,1.3
3737,11.16,1.66,1.4,14.4,15.2,0.22,3.0,0.4,65.6,61.0,0.0
16344,51.7,1.33,1.9,7.8,13.2,1.26,1.5,1.6,74.0,0.0,0.0
4539,6.14,1.47,32.9,7.0,16.8,0.45,5.4,2.3,35.0,122.0,0.6
4044,20.3,1.51,0.8,1.5,2.3,0.48,3.5,0.1,91.8,33.0,0.0
17894,13.4,1.53,9.4,12.1,13.2,0.24,5.3,0.7,59.3,30.0,0.0
5139,11.85,1.62,4.7,3.4,30.2,0.11,7.1,7.0,47.2,56.0,0.4
18188,21.0,1.64,0.6,13.8,13.2,0.09,0.8,2.4,69.2,15.0,0.0
18553,21.6,1.65,0.6,1.6,43.9,0.06,2.1,0.6,51.2,132.0,0.0
2923,0.05,1.59,29.2,15.6,0.0,0.05,17.6,0.4,34.4,173.0,0.0
7952,17.1,1.68,15.2,7.4,26.4,0.12,4.7,18.6,21.3,89.0,6.4
11281,57.8,1.35,0.2,0.1,71.7,0.04,0.0,2.4,25.6,56.0,0.0
14313,2.1,1.66,6.0,4.9,45.3,2.3,5.2,4.6,34.0,127.0,0.0
5809,26.65,1.3,1.6,4.1,50.3,1.49,8.0,7.0,29.0,0.0,0.0
12345,48.6,1.43,0.7,1.9,56.0,0.36,3.8,14.1,23.4,10.0,0.1
14294,0.6,1.68,3.8,5.9,41.9,3.23,3.9,3.8,40.7,107.0,0.0
7249,21.4,1.57,8.2,13.0,0.3,0.02,1.1,0.0,77.4,147.0,0.0
3126,0.39,1.68,25.4,12.8,7.2,0.16,31.5,0.8,22.2,64.0,0.1
5064,15.3,1.61,25.8,0.1,18.7,0.09,8.2,24.6,15.3,145.0,7.3
14371,6.57,1.6,3.9,30.1,7.2,0.8,6.3,1.3,51.1,0.0,0.1
1669,1.55,1.64,34.2,11.0,17.5,0.06,5.9,8.9,21.1,81.0,1.4
9250,1.23,1.86,6.1,3.4,3.5,0.32,12.0,0.3,74.7,84.0,0.0
1382,30.6,1.22,2.0,23.6,17.3,1.26,0.9,2.0,54.2,0.0,0.0
6332,31.55,0.71,2.71,9.4,10.2,7.26,19.0,1.2,57.3,135.0,0.2
3682,42.4,1.55,2.2,5.6,36.3,0.08,2.7,4.8,48.2,117.0,0.2
8256,2.1,1.64,3.8,12.0,2.7,3.21,6.3,0.1,75.1,99.0,0.0
10093,27.6,1.29,1.3,3.3,5.4,1.35,4.1,0.1,85.8,71.0,0.0
12594,1.12,1.68,19.5,6.8,14.0,0.43,4.8,2.2,52.6,69.0,0.1
14299,22.0,1.7,1.6,5.0,45.8,0.33,0.0,5.1,42.4,58.0,0.1
17730,50.0,1.34,0.6,6.1,13.7,0.87,0.6,0.6,78.4,0.0,0.0
16554,1.68,1.27,28.1,8.1,4.8,0.62,12.8,4.7,39.5,33.0,2.0
8092,0.07,1.74,22.4,13.5,18.6,0.05,4.3,8.1,32.1,170.0,1.0
3400,104.55,1.56,1.0,0.4,61.7,0.13,0.1,7.7,28.9,94.0,0.2
5851,80.2,1.54,0.7,3.4,51.0,0.34,1.5,6.5,36.8,170.0,0.1
10280,11.4,1.4,3.9,4.6,3.3,2.42,9.3,3.3,61.2,56.0,0.0
5593,75.95,1.46,3.8,4.0,51.4,0.15,3.0,6.2,31.4,23.0,0.2
2647,0.15,1.77,12.2,5.2,32.2,0.26,1.3,4.8,43.8,157.0,0.5
4258,50.0,1.52,0.6,0.4,65.9,0.28,0.8,10.8,21.5,1.0,0.0
8371,15.8,1.31,3.1,10.8,16.1,1.08,3.5,1.8,64.6,0.0,0.1
10511,9.2,1.75,14.1,0.8,42.8,0.12,3.0,9.8,28.7,92.0,0.8
813,46.6,1.35,0.5,1.3,2.5,0.37,2.1,0.1,93.5,15.0,0.0
838,6.9,1.62,3.1,24.5,10.9,0.4,7.2,2.7,51.4,51.0,0.2
3058,1.46,1.7,23.3,17.0,16.2,0.08,10.9,5.0,27.4,104.0,0.2
6845,53.25,1.52,0.2,1.2,43.2,0.85,0.5,2.7,52.3,0.0,0.0
13448,46.0,1.54,0.6,3.0,35.8,0.02,1.1,11.2,48.0,20.0,0.3
15914,71.0,1.44,2.4,1.7,18.7,0.17,1.7,0.6,74.9,74.0,0.0
11827,16.4,1.47,1.2,20.6,9.6,0.12,2.7,0.7,65.2,28.0,0.0
11595,0.23,1.53,17.8,8.8,31.6,0.34,4.6,7.6,29.4,178.0,0.2
6093,47.3,1.6,1.2,2.5,23.8,0.06,0.2,3.1,69.1,15.0,0.1
16625,13.1,1.7,1.5,7.8,30.6,0.13,3.3,12.4,42.7,89.0,1.7
4603,29.3,1.55,3.8,12.4,18.8,0.19,2.7,6.9,54.6,28.0,0.8
4724,10.52,1.55,11.1,14.0,17.9,0.33,5.3,3.8,47.7,38.0,0.2
4242,90.7,1.46,1.2,0.6,50.1,0.42,1.3,7.7,38.9,15.0,0.2
9174,50.0,1.41,1.7,4.5,0.7,0.48,2.7,0.0,90.4,79.0,0.0
2705,0.45,1.65,11.6,3.9,30.0,0.14,23.2,2.7,28.6,81.0,0.0
3445,5.9,1.58,1.2,1.7,27.3,0.78,2.3,3.2,64.2,0.0,0.1
6134,13.45,1.48,1.5,0.5,41.1,1.12,0.2,8.4,48.1,122.0,0.2
13319,1.49,1.81,1.6,27.2,14.6,0.62,5.4,1.7,49.4,68.0,0.1
9688,52.6,1.55,0.7,2.2,23.8,0.03,0.6,2.2,70.5,36.0,0.0
11272,69.7,1.31,1.8,0.0,57.9,0.05,1.0,6.1,33.1,175.0,0.1
17084,16.4,1.66,0.8,12.6,27.4,0.08,3.3,3.5,52.4,81.0,0.0
16064,137.0,1.57,0.0,0.5,71.3,0.04,0.8,9.7,17.6,66.0,0.1
14929,0.1,1.74,14.1,6.1,23.9,0.18,3.7,4.3,47.9,74.0,0.0
14791,0.26,1.67,1.2,0.4,60.1,0.74,1.4,9.5,27.0,109.0,0.4
10148,52.6,1.44,0.5,2.5,7.3,0.17,3.0,0.2,86.5,96.0,0.0
12726,3.29,1.22,17.6,6.5,10.8,2.95,32.4,12.3,11.8,0.0,8.6
1745,7.89,1.58,7.4,10.6,23.3,0.83,6.7,8.3,43.0,0.0,0.7
7182,27.6,1.55,0.1,3.8,38.0,0.55,1.9,1.0,55.3,0.0,0.0
10716,7.01,1.51,4.1,16.5,10.4,0.6,4.6,1.1,63.3,119.0,0.0
676,1.2,1.58,25.0,9.1,20.5,0.19,6.8,2.6,35.9,36.0,0.1
2786,13.1,1.25,5.1,6.8,26.8,2.69,4.7,4.8,51.8,0.0,0.0
3936,9.72,1.62,4.2,0.9,16.6,0.14,1.6,0.9,75.8,157.0,0.0
13722,15.8,1.59,1.1,31.3,3.9,0.02,1.1,0.2,62.4,28.0,0.0
14042,32.2,1.56,0.7,10.8,25.3,0.06,2.2,3.0,57.6,162.0,0.4
16743,0.02,1.54,40.7,1.7,2.4,0.22,35.1,1.7,17.2,38.0,1.2
7801,9.2,1.66,6.0,28.5,16.6,0.2,1.0,4.9,40.0,114.0,0.4
18230,22.4,1.64,0.3,14.6,23.3,0.19,2.9,4.0,54.6,36.0,0.3
17183,42.7,1.44,2.2,4.6,34.7,0.28,4.0,4.3,50.1,0.0,0.1
12268,0.04,1.34,48.2,7.0,4.4,0.51,30.6,2.2,7.2,36.0,0.4
3132,51.3,1.53,2.4,0.8,60.3,0.07,3.7,6.1,26.6,79.0,0.1
15521,18.8,1.53,1.4,15.3,34.5,0.03,1.5,2.7,44.5,142.0,0.1
5920,12.25,1.33,2.7,17.9,19.1,0.45,7.1,5.9,47.0,0.0,0.3
7064,41.85,1.42,0.6,1.3,10.2,0.19,5.4,0.6,81.9,13.0,0.0
12443,19.7,1.56,2.5,2.7,38.4,0.42,2.0,1.4,53.0,13.0,0.0
152,53.9,1.47,0.6,4.7,12.4,0.05,0.6,0.8,80.9,198.0,0.0
12791,8.77,1.23,1.5,13.0,13.8,2.48,2.7,3.3,65.7,0.0,0.0
18151,0.385,1.75,20.8,9.9,6.7,0.21,1.4,0.7,60.5,157.0,0.0
18554,47.3,1.66,0.2,0.9,44.0,0.05,1.1,0.5,53.3,152.0,0.0
4443,0.09,1.67,25.8,13.8,7.6,0.12,10.8,0.6,41.4,140.0,0.0
17862,26.3,1.39,7.8,4.4,23.7,0.64,3.6,1.9,58.5,86.0,0.1
1856,3.81,1.67,1.9,22.8,13.0,0.41,7.1,2.0,53.0,28.0,0.2
