"X","Ksat_cmhr","Db","Clay","VFS","MS","OC","Silt","COS","FS","Depth.cm_Top","VCOS"
416,19.5,1.62,1.4,6.2,45.7,0.29,0.7,4.9,41,10,0.1
417,8.5,1.69,3.7,6.2,45.1,0.21,2.4,5.7,36.8,20,0.1
426,0.1,1.76,9.6,17,23.6,0.07,3.3,1.4,45.1,135,0
434,0.1,1.66,19.4,6.8,14.6,0.11,1.6,1,56.6,198,0
437,25.2,1.59,1.3,4.8,3.5,0.08,1.7,0.2,88.5,33,0
438,5.4,1.67,6.5,5.6,2.5,0.11,3.2,0.1,82.1,68,0
439,0.9,1.65,7,5.5,2.5,0.11,3.7,0.2,81.1,107,0
442,0.6,1.53,9.4,14.9,13.6,0.68,20.6,4.3,36.7,10,0.5
454,0.1,1.69,20.5,9.6,18.1,0.29,6.6,2,43.1,74,0.1
455,24.9,1.42,5.2,7.2,38.5,2.25,3.5,3.5,42,0,0.1
464,1.4,1.23,52.3,4.8,11.6,0.08,15.7,1.6,14,185,0
465,12.5,1.65,4.8,11.4,29,0.73,5.2,2.4,47.2,0,0
479,87.4,1.45,2,2.3,43.5,0.06,1.5,20.3,28.9,104,1.5
493,149,0.99,3,5.5,49.7,1.01,2,9.2,30.4,0,0.2
499,50.9,1.41,0.4,3.3,35.9,0.64,0.7,2.2,57.5,0,0
512,63.1,1.32,5,16.8,22,2.14,12,7.5,32.9,0,0.6
524,5,1.61,26.4,12.2,16.6,0,5.4,5.2,33.6,130,0.6
525,79.5,1.52,0.6,0.1,72.2,0.31,3.5,5.8,17.8,5,0
527,43.4,1.47,4.8,0.2,66.3,1.7,5.9,5.5,17.3,53,0
528,21.7,1.61,3.2,0.2,65.6,0.36,5.2,5,20.8,64,0
531,21.4,1.54,6.4,8.8,38.9,0.3,6.7,5.2,33.8,18,0.2
533,1.7,1.56,15.7,8.1,30.8,0.14,9.5,4.3,31.4,79,0.2
535,0.5,1.63,25.8,8.9,25.9,0.03,17.6,4.5,17.2,137,0.1
537,7,1.56,3.9,30.1,7.2,0.8,6.3,1.3,51.1,0,0.1
541,6.4,1.57,16.3,26.9,5.3,0.15,3.9,1,46.5,76,0.1
542,1,1.66,27.8,21,4.9,0.012,3.6,1,41.6,91,0.1
548,21.9,1.54,0.6,36.9,2.2,0,1.7,0.4,58.1,102,0.1
560,14.5,1.64,0.5,17.9,25.1,0.08,3.5,2,51,28,0
567,24.9,1.65,0.4,11.9,40.3,0.02,3.4,6.3,37.6,74,0.1
568,0.1,1.83,17.6,6.2,39.1,0.18,3.1,6.7,27.2,107,0.1
574,106.5,0.62,19.5,3.4,6.4,8.65,10.7,0.5,59.5,0,0
575,5.5,1.16,10.9,3.4,7.4,1.81,9.6,0.6,68.1,20,0
576,1.9,1.64,15.2,3.4,8.2,0.3,6,0.5,66.7,33,0
586,0.1,1.63,12.2,9.1,28.2,0.15,4.3,3.1,43,104,0.1
589,11.7,1.63,3.6,6.5,37.5,0.95,5.1,4.2,43,46,0.1
591,5.3,1.63,2.6,6.5,36.4,0.39,5.3,4.5,44.6,86,0.1
593,0.7,1.66,15.4,5.4,32.3,0.41,4.8,3.2,38.8,150,0.1
598,3.8,1.66,11,5.1,32.3,0.11,5.5,5.2,40.7,53,0.2
605,0.2,1.68,11,7.6,30.5,0.17,7,4.3,39.5,66,0.1
607,13.8,1.57,7.4,6.7,34.9,0.07,6.9,5.2,28.7,199,0.2
616,2,1.69,4,3.8,31.7,0.01,0.9,11.8,46.3,145,1.5
619,15.1,1.72,0.9,11,21.6,0.14,2.5,2.3,61.7,20,0
620,24,1.68,0.7,11.2,19.4,0.16,5.7,2.4,60.6,36,0
622,29.6,1.62,0.4,1.5,53.7,0.22,0.7,5.5,37.9,15,0.3
627,9.9,1.48,1.7,32.7,1.9,0.73,2.9,0.1,60.7,30,0
629,11.8,1.62,1.4,31.4,1.6,0.11,2.6,0.1,62.9,71,0
633,28.6,1.69,0.9,5.4,37,0.08,0.3,5.4,50.8,30,0.2
643,60.7,1.12,3.3,8.1,3.3,1.77,9.6,0.2,75.5,0,0
646,3.9,1.46,4.5,7.3,3.1,0.63,5.1,0.2,79.8,56,0
650,8.5,1.52,4.2,17.3,20.5,0.66,13.6,11.9,30.8,0,1.7
652,0.4,1.76,9.5,17.3,18.6,0.19,13.9,9,30.6,36,1.1
663,0.1,1.37,34,7.2,8.8,0.13,6.8,1,42,66,0.2
665,0.1,1.16,61.2,4.9,5.3,0.13,14,1.4,13,140,0.2
666,33.5,1.38,6.4,17.2,14.1,1.29,10.7,1.8,49.7,0,0.1
668,10.8,1.52,12.1,17.7,12.8,0.28,7.1,1.8,48.4,20,0.1
673,0.8,1.66,41.7,12.5,8.8,0.06,2.5,1.1,33.3,173,0.1
674,3.4,1.59,8.8,10.2,27.1,0.995,6.3,4.3,43,0,0.3
675,3.9,1.65,13.7,10,23.8,0.4,8.2,2.7,41.5,18,0.1
678,0.1,1.76,31.9,7.2,20.2,0.08,6.7,2.6,31.2,150,0.2
680,10.9,1.21,2.5,10.4,1.1,3.58,9.2,0.2,76.6,0,0
681,6.8,1.46,2.3,10.9,1,0.68,5.6,0.1,80.1,15,0
682,1.7,1.39,4.8,10.9,1,1.26,6.4,0.1,76.8,28,0
683,6.4,1.57,2.7,10.4,1.1,0.41,4.6,0.1,81.1,53,0
684,0.2,1.3,22.8,7.7,0.9,0.19,5.3,0.2,63.1,91,0
688,5.9,1.5,26.5,7,21.3,0.4,5.5,5,34.3,25,0.4
692,16.1,1.55,0.4,13.4,30.3,0.97,0.5,3.9,47.4,10,0.2
695,35.5,1.52,1.6,14.2,28,0.08,1.9,4.2,49.9,112,0.2
703,1.5,1.65,14.8,10,28.1,0.05,6.7,2.6,37.7,117,0.1
705,5.3,1.74,8.6,12.2,26.9,0.04,3.5,2.4,46.4,193,0
706,171,1.19,4.4,0.4,66.2,1.32,4.8,7.1,17.1,0,0
720,1,1.29,16.3,10.2,3.2,0.28,4.7,1,63.9,46,0.7
727,0.8,1.57,13.1,18.7,0.4,0.1,7.8,0,60,53,0
728,0.4,1.45,22.4,17.3,0.3,0.08,7,0.1,52.9,112,0
731,85.5,1.38,0.2,2.5,61.4,0.11,0.7,7,28.2,33,0
732,85.5,1.21,0.2,2.1,61.7,0.12,0.8,7.6,27.5,56,0.1
736,14.5,1.68,9.7,0.6,62,0.67,2.3,8,17.4,193,0
743,39.1,1.6,2.4,2.8,60.5,0.21,2.9,14,16.5,104,0.9
744,6.9,1.72,16.4,2.1,52.9,0.41,4,11.6,12.5,117,0.5
746,68.3,1.49,0.6,2.4,53.4,0.24,0.6,5.7,37.1,13,0.2
749,39,1.68,0.5,3.7,46.5,0.02,0.7,6.3,42.1,56,0.2
750,0.1,1.77,17.8,3.7,38.9,0.18,1.7,4.5,34.3,91,0.1
754,3,1.56,6.1,11.6,6.4,0.34,2.7,1.7,71.5,33,0
759,9.7,1.6,3.1,13.2,19.9,0.23,6.1,2.5,55.2,18,0
768,11.8,1.47,3,12.3,24.6,1,4.8,2.8,52.4,53,0.1
769,11.8,1.57,2.4,14.2,24.4,0.52,4.2,2.7,52,64,0.1
771,20.7,1.48,1.2,4.4,41.2,1.02,2,4.2,47,0,0
774,2.1,1.59,3.6,5.9,31.6,1.69,5.8,3.9,49.1,74,0.1
775,3.3,1.69,3.4,6.6,30.6,0.93,4.7,3.4,51.2,89,0.1
777,27.6,1.45,0.4,11.3,31.6,0.3,3.2,3.9,49.5,0,0.1
779,4.6,1.49,3.2,12.8,25.7,1.31,6.4,3.6,48.2,56,0.1
786,32.2,1.26,2.5,24,3.3,1.74,2.2,0.1,67.9,0,0
789,2.4,1.44,4,21.6,3.3,1.38,5.5,0.1,65.4,56,0.1
791,7,1.61,1.3,20.5,3.4,0.22,2.6,0.1,72,81,0.1
795,20.4,1.45,1.3,27,3.1,0.46,1.9,0.2,66.5,15,0
800,1.1,1.75,20.6,23.8,2.1,0.39,4.4,0.1,48.9,122,0.1
803,20.8,1.52,0.7,18.4,25.9,0.17,5.1,1.8,48.1,30,0
806,13,1.7,1.2,21.5,21.1,0.1,4.6,1.5,50.1,86,0
809,98.1,0.89,5.8,2.9,0.7,5.61,3.7,0.1,86.8,0,0
814,44.7,1.36,0.4,1.5,1.8,0.14,1.6,0.1,94.6,33,0
820,0.1,1.6,17.1,11.2,1.8,0.25,3.1,0.1,66.7,91,0
824,1.7,1.72,4,1.1,49.2,0.1,1.3,10,34.1,33,0.3
826,6.1,1.7,3.1,0.7,50.8,0.15,0.7,10.1,34,78,0.6
832,15.1,1.5,1.2,1.2,58.6,0.62,0,9.8,28.8,74,0.4
835,14.4,1.44,0.7,26.4,11.3,0,6.7,3,51.7,15,0.2
836,8.8,1.33,5.5,24.3,10.8,0.76,8.1,2.4,48.7,36,0.2
839,6.2,1.59,2.6,26.2,11.5,0.11,5.4,3.5,50.3,66,0.5
843,62.4,1.45,0.3,3.1,24.5,0.08,0,0.4,71.7,8,0
844,65,1.5,0.2,4.1,17.7,0.01,0.7,0.3,77,76,0
847,126,0.02,0.4,0.6,68.3,0.14,0.4,5.2,25,43,0.1
849,26.9,1.08,3.3,4.2,0.5,4.08,1.1,0.1,90.8,0,0
851,53.9,1.5,0.4,3,0.2,0.01,0.3,0,96.1,84,0
852,53.2,1.55,0.4,1,2.2,0.02,0.1,0.1,96.2,104,0
857,15.3,1.68,0.8,8,34.5,0.08,3.3,3.9,49.4,38,0.1
860,2.8,1.17,2.4,11,0.4,2.75,17.3,0.1,68.8,0,0
861,12.6,1.56,1.4,12.1,0.4,0.14,4.2,0.1,81.8,46,0
869,19,1.6,0.7,35.2,1.5,0.1,0.6,0.3,61.7,94,0
871,7.2,1.54,4.6,29.9,6.8,0.31,5.7,1.1,51.8,20,0.1
872,7.7,1.58,6.7,26.3,7.6,0.16,5,1.3,53,48,0.1
877,51.6,1.17,2.6,7.1,46.9,3.46,4.8,5,33.5,0,0.1
889,0.3,1.51,26.2,24.7,2.9,0.42,6.2,0.1,39.9,76,0
894,21.3,1.56,7.5,17.9,13.9,0.23,8.2,1.5,51,48,0
895,2.4,1.65,18.1,16.9,11.3,0.16,7.4,1.3,44.9,79,0.1
897,0.2,1.67,32.8,13.9,9.9,0.08,5,1.2,37.2,132,0
902,15.1,1.5,2.9,11.6,26,0.83,4.8,3.6,51,56,0.1
908,7,1.6,1.1,8.6,32.3,0.55,5.2,2.9,49.9,13,0
915,0.1,1.8,16.8,6.3,26.7,0.09,3.7,2.7,43.7,142,0.1
916,0.1,1.67,29.8,5,25.8,0.08,1.3,2.4,35.8,157,0.1
918,9.2,1.48,1.4,28,4.3,0.84,4.8,0.2,61.3,13,0
925,0.8,1.68,20.6,19.8,3,0.29,3.8,0.1,52.7,86,0
926,0.5,1.61,32.5,19.4,3,0.22,2.9,0.1,42,91,0
930,51.9,1.64,0.4,1.1,58.6,0.08,0.2,8.6,30.8,46,0.3
933,2.2,1.4,5,0.7,57.1,4.98,5.1,10.5,21.2,119,0.4
935,40.7,1.58,1.8,0.1,68.5,0.58,0.3,3.4,25.9,196,0
939,27.6,1.66,1.9,2.1,45.9,0.23,0.8,3.6,45.6,109,0.1
943,55.8,1.33,1,4.5,1.8,0.24,0.7,0,92,43,0
945,42.1,1.31,1.4,4.5,1.5,0.19,4.3,0,88.3,104,0
949,8.3,1.56,2.3,2.1,4.2,0.74,3.2,0.5,87.7,66,0
954,0.5,1.38,20.5,5.5,37.7,0.07,4.9,5.4,25.9,38,0.1
955,0.5,1.84,25.4,3.8,26.1,0.08,21.3,4.3,19,66,0.1
956,0.4,1.73,10.8,6,45.4,1.86,5.5,5.8,26.5,107,0
957,50,1.52,0.6,0.4,65.9,0.09,0.8,10.8,21.5,1,0
958,61.1,1.62,0.4,0.3,57.9,0.08,0,26.5,14.2,8,0.7
963,3.3,1.8,15.1,0.8,48,0.18,6.7,17.8,18.1,107,1.6
967,22.3,1.53,1.5,5.5,47.6,0.88,1.5,10.4,32.9,0,0.7
970,0.1,1.67,7.9,8.3,42.4,0.15,2.1,10.8,27.9,28,0.7
971,0.9,1.52,14.4,7.1,42.1,0.18,1.3,8.1,26.2,38,0.7
982,1.3,1.63,12.7,13.4,29,0.08,3.9,2,39,84,0
988,1.9,1.72,5.6,2.8,45.6,0.09,2.5,6.1,37.3,38,0.1
990,0.4,1.73,15.7,2.5,40.1,0.13,4.4,4.7,32.5,102,0.1
991,0.1,1.74,16,2.7,39.4,0.15,4.9,5.5,31.4,124,0.1
993,0.1,1.52,18.1,23.7,6.1,1.02,18.7,2,31.1,10,0.3
1009,54.2,1.53,4.8,5.3,28.7,0.05,1.3,4.6,55.1,135,0.2
1017,30.9,1.67,1.8,14.7,46.4,0.08,1.7,3.8,31.6,41,0
1021,2.1,1.65,4.5,11.5,21.6,0.83,9.9,9.7,42.4,122,0.4
1026,35.85,1.41,4.2,11.3,23.4,0.23,6.7,6.7,47.4,58,0.3
1030,9.56,1.59,2,21.2,16.4,0.53,3.1,1.5,55.8,76,0
1037,1.31,1.58,6.4,20.6,13.8,3.05,3.9,1.4,53.9,117,0
1041,16.85,1.38,1.3,28.1,15.7,0.88,4.3,1.6,49,10,0
1055,29.6,1.53,1.1,22.3,18.4,0.21,1.4,2.4,54.3,127,0.1
1060,13.2,1.61,0.8,16.8,32.4,0.04,2.4,3.1,44.4,53,0.1
1063,4.28,1.25,1.3,34.7,12.8,3.85,4.9,1.1,45.2,0,0
1064,9.34,1.58,1,40,11.6,0.22,2.8,1,43.6,15,0
1067,1.92,1.68,1.2,44.2,10.9,0.65,5.8,1.1,36.8,86,0
1069,0.7,1.7,2.5,41.2,10.9,0.95,2.9,1.3,41.1,140,0.1
1073,50.65,1.6,0.4,3.1,57.9,0.09,1,4.6,33,18,0
1078,13.15,1.55,14.1,10.2,28.5,0.68,5.9,2.2,39.1,20,0
1080,15.76,1.56,12.1,10.4,29.4,0.35,6.1,3.2,38.8,48,0
1081,2.8,1.69,22,9.6,23.4,0.27,14,1.6,29.4,58,0
1089,27.6,1.68,0.6,4.8,28.2,0.02,0.9,4.5,61,53,0
1090,0.27,1.64,14.7,3,23.3,0.17,2.1,3.23,53.5,64,0.2
1091,0.05,1.69,19.2,2.9,19,0.2,2.1,2.4,54.4,94,0
1093,0.05,1.69,14.4,6,13.4,0.21,17.8,1.8,46.4,130,0.2
1096,23.35,1.61,0.6,5.9,25.8,0.05,1.2,4.1,62.4,18,0
1107,135.9,1.3,1.8,4.2,41.1,1.25,2.7,2.7,47.5,0,0
1109,15.45,1.5,6,4.1,39.3,0.17,2.9,2.8,44.9,38,0
1117,0.04,1.88,8.3,6.4,6,0.07,42.1,3.8,31.2,142,2.2
1118,22.75,1.48,0.2,7.9,23.8,0.51,2.7,2,63.4,0,0
1123,31.25,1.64,0.6,6.8,24.9,0.03,1.3,2.9,63.5,74,0
1124,7.48,1.75,0.9,6.8,23.4,0.11,3.5,2.5,62.9,102,0
1132,7.48,1.64,19.8,6,26,0.36,3.4,7,37.4,61,0.4
1134,5.45,1.66,15.7,3.8,15.2,0.05,24.1,12.8,18,178,10.4
1135,30.25,1.19,16.1,8.7,20.5,2.6,11.5,3.8,39.2,0,0.1
1136,9.44,1.52,23.4,7.2,18.6,0.18,11.4,5.8,31,33,2.6
1141,34.2,1.54,0.9,7,38.9,0.46,1.3,2,49.9,15,0
1144,25,1.57,2.3,7.2,37.4,0.42,2.2,2.3,48.6,61,0
1147,59.15,1.58,0.5,4.1,55.1,0.06,0.7,2.3,37.3,25,0
1148,17.75,1.51,7.8,3,49.7,1.13,2.9,2.3,34.3,96,0
1154,10.07,1.55,2.3,7.3,10.3,0.07,2.2,0.7,77.2,71,0
1155,18.8,1.64,0.6,7.8,9.6,0.09,1.7,0.7,79.6,89,0
1158,102,0.97,1.53,5.44,40,2.17,0.5,7.8,44.6,0,0.2
1165,63.1,1.46,1.2,3.8,37.3,0.57,0.7,8.7,48.1,13,0.2
1166,53.9,1.58,0.9,5,33.9,0.16,0.3,8.3,51.3,30,0.3
1167,37.45,1.61,1.2,5.1,32.9,0.26,0.9,8.7,50.9,96,0.3
1170,1.66,1.7,24.6,4,23.9,0.78,0.8,5.8,40.6,160,0.3
1172,30.2,1.35,1.6,4.3,19.1,1.76,0,2.1,72.9,23,0
1177,41.4,1.61,1.5,3.5,21.1,0.16,0,2.8,71,48,0.1
1182,33.85,1.55,1.2,7.7,19,0.03,0.6,0.9,70.6,122,0
1184,41.1,1.42,0.1,11.8,11.5,0.15,0.6,0.5,75.5,8,0
1193,63.75,1.45,1.8,2.6,56.3,0.56,0.6,9.3,29.4,0,0
1199,12.07,1.65,1,11.6,17.3,0.11,2.7,2.1,65.3,53,0
1200,6.36,1.72,2.7,11.5,16.3,0.23,3.2,1.8,64.5,76,0
1203,54.9,1.41,1.4,6.6,21.4,0.55,1,1.3,68.3,0,0
1206,36.45,1.56,1.3,6,21.9,0.06,0.5,1.7,68.6,53,0
1208,35.2,1.58,0.7,6.1,22.2,0.02,0.1,1.9,69,122,0
1212,23.45,1.65,24.2,15,11.5,0.28,4.1,1,44.1,71,0.1
1214,38.5,1.6,38.9,9.1,12.4,0.15,2.7,1.1,35.6,124,0.2
1217,9.2,1.67,3.2,15.9,15.2,0.25,3.4,0.9,61.4,18,0
1220,45.7,1.54,43.2,10,8.6,0.28,1.6,0.5,36.1,94,0
1221,0.06,1.64,33.8,13.6,10.8,0.21,1.8,0.7,39.2,152,0.1
1223,23,1.57,3.4,11,14,0.43,2.3,0.6,68.7,20,0
1226,11.7,1.63,6.2,11.3,12.9,0.03,1,0.6,68,137,0
1227,1.01,1.67,13.3,10.4,11.9,0.07,1,0.6,62.8,157,0
1233,10.5,1.59,0.5,52.9,4.1,0.02,4,0.1,38.4,99,0
1243,0.41,1.68,38.1,5.8,8.1,0.09,1,0.7,46.3,114,0
1244,0.16,1.71,31.9,7.8,8.6,0.06,1.5,0.5,49.7,160,0
1246,33.5,1.53,1.2,13.3,10.7,0.12,0.9,0.7,73.2,13,0
1265,21.55,1.39,2.7,7.3,16.9,0.69,1,1.7,70.3,20,0.1
1267,12.75,1.38,1.8,13.6,15.4,1.3,4.8,0.7,63.7,0,0
1277,23.25,1.4,1.1,9.6,17.9,0.36,2.1,0.7,68.6,15,0
1278,21.3,1.42,0.9,10.2,16.5,0.11,2.3,0.8,69.3,23,0
1281,6.22,1.55,10.4,9.3,13.8,0.36,3.1,0.9,62.5,89,0
1288,0.2,1.18,62.3,9.8,2.6,0.04,7.6,0.2,17.5,119,0
1289,3.93,1.5,4.6,34,9.1,1.63,8.7,0.2,43.4,0,0
1291,6.26,1.64,1.5,33.8,10,0.27,3.7,0.3,50.7,38,0
1296,78.75,1.29,0.9,6.3,25.7,0.72,1.8,0.5,64.8,2,0
1302,19.35,1.51,0.4,15.7,23.2,0.15,1.4,1.8,58,13,0.1
1304,6.9,1.64,1,11.5,22.6,0.34,0.9,2.4,61.5,86,0.1
1306,6.13,1.46,1.8,15,14,0.74,5.3,2,61.8,8,0.1
1309,2.37,1.53,24.4,11.4,9.5,1.03,5.8,2.3,46.4,33,0.2
1317,8.56,1.64,6,7,11.5,0.37,2.5,0.5,72.5,112,0
1326,60.45,1.24,4.4,5.7,14.8,0.9,4.3,1,69.8,2,0
1327,55.85,1.38,3.7,5,15.6,0.66,3.5,1,71.2,12,0
1332,35.5,1.39,2.3,11.8,12.7,0.66,3.8,0.8,68.6,13,0
1334,32.85,1.43,1.7,11.9,13.3,0.1,2.4,0.9,69.8,76,0
1337,0.56,1.72,24.3,9.5,10,0.08,2.4,0.8,53,162,0
1338,80.75,1.61,1.3,2.6,55.9,0.07,1,9.6,29.6,91,0
1348,86.75,1.48,2.8,0.6,61,0.49,0.3,6.9,28.4,91,0
1350,73.6,1.52,1.1,0.8,57.5,0.13,0,5.4,35.2,150,0
1354,164.5,1.49,2.3,0.5,58.3,0.32,0,4.7,34.2,117,0
1359,115.5,1.47,0.9,0.3,60.5,0.12,0.9,6.5,30.9,68,0
1373,15.45,1.62,0.9,26.7,4.6,0.03,1.7,0.3,65.8,130,0
1376,12.25,1.59,0.6,35.3,5.2,0.07,2,0.5,56.4,36,0
