"X","Ksat_cmhr","Db","Clay","VFS","MS","OC","Silt","COS","FS","Depth.cm_Top","VCOS"
233,0.6,1.73,23.4,10.7,11.8,0.1,1.4,0.7,52,109,0
234,0.6,1.73,25.4,10.6,10.8,0.04,0.9,0.7,51.6,147,0
235,0.4,1.61,32.9,8,9.2,0.03,0.1,0.5,49.3,188,0
237,8.3,1.46,20.8,10.4,1.9,2.72,53.1,0.6,13.1,0,0.1
240,0.2,1.54,53,10.8,0.9,0.1,27.1,0.3,7.8,46,0.1
247,29.6,1.58,6,8,27,0.05,8.7,21,23.2,160,6.2
252,29.6,1.54,4.6,20,15.9,0.07,4.2,3,52.1,76,0.2
255,0.1,1.75,29.1,18.4,7.1,0.04,2.7,1.3,41.3,157,0.1
256,1.8,1.68,27.4,30.5,2.5,0.02,2.6,0.5,36.5,206,0
258,1.1,1.35,27.5,3.6,3.2,0.67,20.1,0.6,45.2,33,0
259,0.7,1.28,26.1,3.6,3.6,0.47,29.9,0.4,36.4,56,0
261,0.1,1.59,23.7,20.6,1.8,1.71,16.6,0.1,37.2,5,0
264,0.1,1.32,46.2,13.7,0.7,0.04,18.2,0.1,21.1,173,0
269,1.3,1.56,14.6,9.8,8.7,0.08,3.5,3.2,60.1,64,0.1
271,7.2,1.59,5,23.1,10.5,0.48,6.9,2,52.2,20,0.3
274,1.5,1.67,17.5,22.3,8.4,0.12,4.6,2.1,44.9,107,0.2
275,0.3,1.53,41,25.4,3.8,0.09,5.8,0.8,23.2,135,0
277,10.4,1.62,3,11.8,26.7,0.18,4.2,2.1,52.2,23,0
279,80.1,1.32,1.4,7.7,9.9,0.4,1.5,3.7,75.4,18,0.4
289,53.9,1.4,0.6,5.9,7.6,0.07,0.9,0.4,84.6,64,0
290,41.1,1.46,0.7,5.7,7.4,0.02,0.9,1.3,83.9,76,0.1
291,33.8,0.11,2.4,4.7,3.7,0.26,5.3,1,82.8,15,0.2
293,25.1,1.18,1.2,24.9,7.2,1.22,2.2,1.2,63.3,0,0
295,20.2,1.5,0.5,24.8,7,0.07,2.2,1.1,64.3,43,0.1
298,7.9,1.62,1.9,24.7,6.6,0.61,2.9,1.2,62.7,89,0
301,1.1,1.59,23.3,30.2,5.4,0.14,3.3,1,36.8,173,0
310,0.3,1.2,11.1,8,34.5,2.06,8.3,4,34,51,0.1
312,0.1,1.69,20.2,6.1,29,0.46,13.6,3.6,27.3,102,0.2
315,27.6,1.48,1.1,1.6,11.5,0.36,1.8,0.8,83.2,25,0
318,25,1.44,1.8,0.9,10.5,0.39,3.8,1.4,81.6,140,0
319,3.7,1.39,0.3,1,7.4,1.75,6.6,0.7,84,170,0
320,3.4,1.42,0.5,0.7,13.3,1.93,6.7,1.3,77.4,198,0.1
324,0.1,1.54,51.2,12.5,9,0.04,6.5,3.5,16.8,58,0.5
330,19,1.45,2.4,5.8,37.4,0.98,6.2,3.7,44.5,30,0
331,24.3,1.45,1.8,5.5,39.2,0.74,5,3.8,44.7,41,0
334,4.3,1.74,10.7,4.9,33.1,0.06,5.5,3.2,42.6,142,0
336,0.2,1.74,26.5,3.4,27.1,0.05,2.4,2.2,38.4,190,0
338,3.2,1.65,1.4,15.3,22,0.2,14.9,1.8,44.5,15,0.1
341,1.2,1.49,37.9,4.8,19.2,0.1,12.5,2.4,23.2,89,0
345,24.1,1.68,2.6,5.5,40.8,0.08,2.3,7.3,41.3,25,0.2
346,0.6,1.55,37.2,4,22.4,0.23,5.8,2.8,27.8,46,0
354,31.6,1.37,0.6,4.8,12,0.94,2.5,0.6,79.5,0,0
355,31.9,1.46,0.4,4.8,10.5,0.13,2,0.7,81.6,15,0
358,22.3,1.55,0.7,25.7,3.7,0.27,2.7,0.1,67,10,0.1
369,9.2,1.75,14.1,0.8,42.8,0.12,3,9.8,28.7,91,0.8
371,4.6,1.67,22.9,0.8,38.4,0.09,4.8,6.3,26.5,150,0.3
374,32.8,1.17,2.2,6.9,26.1,1.45,11,2.4,51.3,25,0.1
377,53.2,1.3,3.8,7.5,24.3,0.3,7.5,2.3,54.5,109,0.1
379,192.5,1.24,1.3,1,73.3,0.47,3.9,7.6,12.9,0,0
384,41.1,1.61,1,0.9,70.6,0.07,4.6,7.3,15.5,137,0.1
388,91.4,1.38,0,2.5,1,0.04,1.6,0,94.9,76,0
391,15.7,1.45,4.8,16.4,13.9,0.67,6.5,1.9,56.4,18,0.1
398,55.5,1.41,4.6,8.3,31.1,0.39,6.4,3.5,46,18,0.1
400,25.3,1.52,9.6,9,28.9,0.07,4.2,3.6,44.6,74,0.1
406,2,1.62,13.4,8.8,14.1,0.04,3.6,3.9,55.8,99,0.4
407,2.4,1.6,7,10,11,0.01,2.4,0.5,69.1,147,0
412,0.2,1.64,54.8,9.1,6.6,0.06,9.2,2,18,117,0.3
413,18.7,1.61,2.4,9.2,17.9,0.16,3,1.9,65.6,5,0
419,2.4,1.32,7.8,11,31.2,3.06,11.5,1.9,36.6,5,0
422,1.4,1.62,16.8,13.1,19.7,0.21,8.3,1.3,40.8,71,0
427,0.1,1.73,13.3,21.1,15.5,0.05,5.5,0.9,43.7,188,0
433,12.3,1.48,5.2,7.2,15.8,0.54,3.3,1.2,67.3,188,0
434,0.1,1.66,19.4,6.8,14.6,0.11,1.6,1,56.6,198,0
435,12.5,1.53,3.5,5.6,3.4,0.82,3.9,0.2,83.4,0,0
443,0.2,1.58,31.7,3.8,13.7,0.05,3.6,1.2,45.8,48,0.1
447,120,1.55,0.3,0.8,63.4,0.12,0.1,10.6,24.7,13,0.1
448,106.9,1.43,0.4,0.9,59.3,0.16,0.4,11,27.8,56,0.2
458,0.1,1.67,11.6,3.9,30,0.14,23.2,2.7,28.6,81,0
460,1.4,1.15,54.4,4.8,10,0.4,16.4,1.2,13.2,71,0
461,0.5,1.13,57.4,4.4,8.4,0.27,15.8,1.2,12.8,102,0
464,1.4,1.23,52.3,4.8,11.6,0.08,15.7,1.6,14,185,0
469,0.1,1.6,20,10.8,21.8,0.08,5.6,2.1,39.7,130,0
470,78.4,1.23,1.4,50.1,0.9,0.99,6,0,41.6,0,0
473,36.8,1.35,1.1,12.6,0.9,0.06,2.9,0,82.5,76,0
475,20.7,1.44,2.4,12.5,1,0.14,3,0.1,81,183,0
479,87.4,1.45,2,2.3,43.5,0.06,1.5,20.3,28.9,104,1.5
481,90,1.62,1.4,1.8,46,0.04,0.7,22.4,26.2,185,1.5
487,57.8,1.49,0.7,5.3,43.7,0,0.4,8.6,40.9,160,0.4
488,218,1.3,0.3,0,75.6,0.13,1.8,5,17.3,8,0
491,125,1.48,0.8,0.1,71.8,0.05,3.4,3.6,20.3,99,0
493,149,0.99,3,5.5,49.7,1.01,2,9.2,30.4,0,0.2
495,43,1.53,2.9,5.3,47.1,0.08,3.5,0,30.9,51,0.3
499,50.9,1.41,0.4,3.3,35.9,0.64,0.7,2.2,57.5,0,0
508,6.6,1.28,4.4,1.3,48.9,2.48,7.8,15.3,21.8,64,0.5
511,15.4,1.64,3.7,0.7,54.9,0.48,0.4,18.6,21,107,0.7
520,24,1.32,7.9,13.7,19.3,0.51,8.7,5.2,44.7,25,0.5
521,31.5,1.38,7.8,13.3,20.4,0.11,7.8,6.1,44,48,0.6
532,20.7,1.59,4.8,9.2,39.5,0.12,4,5,37.4,53,0.1
533,1.7,1.56,15.7,8.1,30.8,0.14,9.5,4.3,31.4,79,0.2
538,7.4,1.56,5.5,29,7.6,0.22,5.8,1.6,50.4,13,0.1
543,2.1,1.68,29.4,21,3.3,0.05,2.5,0.6,43.1,142,0.1
552,32.8,1.42,1,3.5,7.4,0.53,3.3,0.5,84.2,18,0.1
553,30.2,1.45,0.8,4.1,6.9,0.28,2.4,0.6,85.1,33,0.1
558,74.2,1.12,2.6,14.6,24.5,2.81,9.5,1.6,47.2,0,0
568,0.1,1.83,17.6,6.2,39.1,0.18,3.1,6.7,27.2,107,0.1
577,1.9,1.63,20.6,4,7.3,0.2,6,0.6,61.5,64,0
579,1.1,1.64,3.4,9.1,0.2,0.05,1.1,0,86.2,132,0
580,11.3,1.56,11.9,10.5,28.4,2.04,4.2,3.2,41.7,0,0.1
587,43,0.91,3.1,5,32.4,6.35,18.5,3.6,36.5,0,0.1
590,11.6,1.61,3.3,6.1,38.1,0.68,4.6,4.8,43,68,0.1
593,0.7,1.66,15.4,5.4,32.3,0.41,4.8,3.2,38.8,150,0.1
598,3.8,1.66,11,5.1,32.3,0.11,5.5,5.2,40.7,53,0.2
600,11.1,1.5,2,7.6,36.7,1.16,7,4.3,42.3,0,0.1
601,6,1.62,3.6,8,36.6,0.94,5,4.4,41.3,13,0.2
603,10.9,1.6,3.1,7.2,36.3,0.34,5.3,5.7,42.2,30,0.2
605,0.2,1.68,11,7.6,30.5,0.17,7,4.3,39.5,66,0.1
606,0.4,1.69,14.2,7.7,29.1,0.09,6.3,4.3,38.3,76,0.1
614,8.8,1.58,18.3,4,22,0.07,3.8,9.8,41.1,86,1
617,0.6,1.69,3.5,4,30.1,0.16,1,9.6,50.7,180,1.1
618,6.3,1.68,1.8,12.2,20.1,0.48,2.8,2.6,60.5,8,0
621,43.4,1.54,0.3,0.8,55.9,0.31,0.7,5.2,37,0,0.1
623,39.4,1.63,0.4,1.3,55.3,0.1,0.5,6.7,35.2,28,0.6
627,9.9,1.48,1.7,32.7,1.9,0.73,2.9,0.1,60.7,30,0
628,13.1,1.55,1.3,24,1.7,0.3,2.7,0.1,70.2,46,0
629,11.8,1.62,1.4,31.4,1.6,0.11,2.6,0.1,62.9,71,0
632,25.9,1.63,1,5.5,36.9,0.19,0.3,4.8,51.2,13,0.3
634,0.7,1.74,4.2,5.1,35.2,2,2.6,5.1,47.5,81,0.3
635,21.2,1.62,3.4,5.8,32.9,1.08,1,5.6,50.9,109,0.4
640,26.9,1.59,0.4,8,30.7,0.04,2.3,3.2,55.3,74,0.1
642,0.8,1.72,21.7,5.9,24.1,0.05,4.4,2,41.9,150,0
645,9.2,1.46,4.2,7.2,3.1,0.56,5.1,0.1,80.3,30,0
648,0.3,1.63,15.9,5.3,3.7,0.14,3.6,0.2,71.3,114,0
649,0.7,1.71,12.4,4.3,3.5,0.1,2.2,0.2,77.4,142,0
652,0.4,1.76,9.5,17.3,18.6,0.19,13.9,9,30.6,36,1.1
653,0.4,1.75,41.8,11.1,11,0.11,10.8,5.1,19.2,41,1
657,20.2,1.15,9.1,27.3,9,1.49,27.8,2,23.3,0,0.3
665,0.1,1.16,61.2,4.9,5.3,0.13,14,1.4,13,140,0.2
666,33.5,1.38,6.4,17.2,14.1,1.29,10.7,1.8,49.7,0,0.1
668,10.8,1.52,12.1,17.7,12.8,0.28,7.1,1.8,48.4,20,0.1
674,3.4,1.59,8.8,10.2,27.1,0.995,6.3,4.3,43,0,0.3
679,5.8,1.32,72.4,3.4,0.6,0.08,20,0.2,3.4,162,0
681,6.8,1.46,2.3,10.9,1,0.68,5.6,0.1,80.1,15,0
685,11.5,1.55,7.8,5.4,0.8,0.06,1.7,0.1,84.2,162,0
687,7,1.58,17,7.6,22.8,0.66,8.4,5.7,38.1,13,0.4
689,3.5,1.53,29.1,7.6,17.8,0.14,7.6,4.3,33.3,41,0.3
690,7.9,1.71,36.6,6.1,18.7,0.1,2.9,4.5,30.7,102,0.5
695,35.5,1.52,1.6,14.2,28,0.08,1.9,4.2,49.9,112,0.2
697,30.9,1.51,0.6,17.1,23.7,0.02,1.1,2.9,54.5,183,0.1
707,230.5,1.33,2.8,0.3,68.5,0.44,3.1,6.8,18.5,20,0
710,0.9,1.31,11.2,16,19.2,2.65,17.7,6,31.7,0,0.4
715,7,1.67,21.6,13.8,18.3,0.04,10.6,5.5,29.3,66,0.9
720,1,1.29,16.3,10.2,3.2,0.28,4.7,1,63.9,46,0.7
725,8.8,1.42,3.2,22.3,0.4,0.43,8.4,0.1,65.6,15,0
726,6.9,1.46,3,21.5,0.4,0.12,7,0.1,68,36,0
727,0.8,1.57,13.1,18.7,0.4,0.1,7.8,0,60,53,0
729,0.6,1.51,18.2,13.8,0.3,0.06,7.5,0.1,60.1,152,0
734,12.7,1.4,6.3,1.1,56,3.73,10.8,7.8,18,122,0
735,8.8,1.65,5.5,0.7,62.1,0.22,0.9,5.5,25.3,157,0
739,91.8,1.53,0.6,1.7,66.6,0.31,1.8,13.3,15.7,18,0.3
750,0.1,1.77,17.8,3.7,38.9,0.18,1.7,4.5,34.3,91,0.1
752,18.9,1.47,0.7,12.1,7,0.27,1.4,2,76.8,13,0
765,20.4,1.49,0.5,14.9,26,0.14,3.8,2.2,52.5,10,0.1
769,11.8,1.57,2.4,14.2,24.4,0.52,4.2,2.7,52,64,0.1
770,3.3,1.72,22.2,9.5,20.3,0.13,4.6,1.8,41.6,104,0
774,2.1,1.59,3.6,5.9,31.6,1.69,5.8,3.9,49.1,74,0.1
778,21.7,1.51,0.4,12.7,29.3,0.11,3,3.6,50.9,18,0.1
785,5.3,1.7,6,10.1,28.8,0.18,2.7,3.4,49,190,0
789,2.4,1.44,4,21.6,3.3,1.38,5.5,0.1,65.4,56,0.1
794,13.1,1.32,2.9,29.5,3.2,1.8,2,0.1,62.3,0,0
801,20.6,1.11,1.4,19.1,20.3,2.15,6,1.2,51.9,0,0.1
803,20.8,1.52,0.7,18.4,25.9,0.17,5.1,1.8,48.1,30,0
808,0.4,1.62,5.6,19.1,24.3,0.2,10,1.9,39.1,185,0
812,62.4,1.12,1.8,2.3,2.2,1.52,0.8,0.1,92.8,0,0
820,0.1,1.6,17.1,11.2,1.8,0.25,3.1,0.1,66.7,91,0
826,6.1,1.7,3.1,0.7,50.8,0.15,0.7,10.1,34,78,0.6
827,2.6,1.75,14.4,0.9,43.3,0.14,1.9,9,29.8,114,0.7
833,33.5,1.57,1.6,1,59,0.46,0.9,9,28.1,91,0.4
836,8.8,1.33,5.5,24.3,10.8,0.76,8.1,2.4,48.7,36,0.2
841,4.5,1.65,2.4,23.4,11.8,0.4,8.5,3,50.6,99,0.3
847,126,0.02,0.4,0.6,68.3,0.14,0.4,5.2,25,43,0.1
853,18.2,1.19,3.9,11.2,16.9,2.39,28.1,3.3,36.4,0,0.2
854,8.4,1.65,0.6,16.1,21.9,0.03,8,5.2,47.7,23,0.5
857,15.3,1.68,0.8,8,34.5,0.08,3.3,3.9,49.4,38,0.1
865,19.5,1.38,0.4,26.2,1.5,0.48,2.5,0.2,69.2,0,0
866,21.2,1.49,0.5,31.9,1.5,0.04,2.8,0.2,63.1,65,0
867,5.1,1.6,2.4,39.9,1.3,0.66,5.2,0.2,51,64,0
872,7.7,1.58,6.7,26.3,7.6,0.16,5,1.3,53,48,0.1
875,0.7,1.68,26.6,24.2,5.1,0.08,2.6,0.9,40.6,137,0
876,0.6,1.67,33.3,27.5,3.3,0.06,1.6,0.4,33.9,185,0
877,51.6,1.17,2.6,7.1,46.9,3.46,4.8,5,33.5,0,0.1
878,77.9,1.36,0.9,6.3,50.9,0.61,3,7.2,31.6,10,0.1
885,7.2,1.52,0,28.4,4.8,0.48,5,0.1,61.7,15,0
887,2.6,1.68,3.8,21.6,3.9,0.57,6.7,0.2,63.8,58,0
888,8.5,1.6,3.4,30.4,3.6,0.66,5.4,0.1,57.1,68,0
905,1.7,1.86,20.9,12.8,18,0.08,4.6,1.6,42,107,0.1
907,14.7,1.49,1.3,7.7,34,1.78,5.8,3.3,47.9,0,0
910,1.3,1.49,6,8,27.3,2.45,10.9,2.9,44.8,36,0.1
915,0.1,1.8,16.8,6.3,26.7,0.09,3.7,2.7,43.7,142,0.1
919,9.5,1.58,1.4,24.2,4.8,0.34,2.5,0.2,66.9,20,0
920,11,1.59,5.9,22.8,4.3,0.19,6.3,0.2,60.5,30,0
922,14.9,1.44,2.9,25.7,4.3,1.21,6,0.1,61,58,0
925,0.8,1.68,20.6,19.8,3,0.29,3.8,0.1,52.7,86,0
930,51.9,1.64,0.4,1.1,58.6,0.08,0.2,8.6,30.8,46,0.3
941,28.5,1.4,0.8,5.4,4.5,0.36,1.1,0.3,87.9,13,0
944,51.3,1.32,0.5,4.2,0.7,0.13,0.5,0,94.1,68,0
952,21.3,1.58,1.1,6.2,52.1,0.35,1.2,6.8,32.5,0,0.1
957,50,1.52,0.6,0.4,65.9,0.09,0.8,10.8,21.5,1,0
963,3.3,1.8,15.1,0.8,48,0.18,6.7,17.8,18.1,107,1.6
974,2,1.51,21.1,10.5,31.3,0.07,11.2,8.4,16.5,122,1.1
978,13.8,1.52,2.4,14.5,34.8,0.46,3.6,2.4,42.2,15,0.1
979,14.4,1.51,1.6,14.9,33.2,0.14,3,2.4,44.8,23,0.1
980,0.1,1.52,20.3,13.4,23.9,0.27,5.5,1.8,35,30,0.1
998,0.3,1.28,40,14.7,0.1,1.16,16.5,0,28.7,18,0
1001,0.1,1.56,27.8,18.6,0.1,0.1,13.2,0,40.3,102,0
1002,0.2,1.46,29.8,17.4,0.2,0.1,12.6,0,40,122,0
1006,34,1.54,3.4,5,31.1,0.08,2.3,4.6,53.4,58,0.2
1008,61.15,1.43,2,5.9,40.7,0.49,3.6,6.9,40.8,33,0.1
1018,11.82,1.77,3,11.8,22.5,0.21,4.9,7.3,50.1,71,0.4
1020,0.22,1.69,18.8,18.6,14.4,0.18,4.2,1.1,42.9,112,0
1023,0.05,1.7,27.5,13.2,16.5,0.15,2.6,1.1,39.1,127,0
1028,5.63,1.36,4.7,22.3,16.7,2.65,5.6,1.4,49.3,53,0
1031,0.22,1.69,2.5,22,19.2,0.42,2.8,1.8,51.6,102,0.1
1034,17.45,1.38,0.9,23.3,16.8,1.44,1.5,1.6,55.9,0,0
1035,23,1.41,0.4,18.5,14.3,0.59,1.9,1.4,63.5,13,0
1036,19.35,1.51,0.3,25,13.3,0.22,2,1.4,58,38,0
1037,1.31,1.58,6.4,20.6,13.8,3.05,3.9,1.4,53.9,117,0
1039,3.35,1.55,4,22.4,12.2,2.68,2.8,1.6,57,168,0
1042,12.8,1.52,0.9,26.1,17.9,0.49,2.9,3.6,49,20,0
1043,0.6,1.57,17.8,19.6,14.1,0.66,4.1,3.1,41.3,33,0
1048,1.07,1.67,8.6,23,12.6,0.2,4.1,2.4,49.3,193,0
1055,29.6,1.53,1.1,22.3,18.4,0.21,1.4,2.4,54.3,127,0.1
1063,4.28,1.25,1.3,34.7,12.8,3.85,4.9,1.1,45.2,0,0
1065,9.33,1.61,1,43.6,11.2,0.09,2.3,1,40.9,30,0
1068,8.18,1.59,1.2,44.1,10.9,0.33,3.8,1.1,38.9,114,0
1070,0.01,1.75,15.9,28.6,9.9,0.21,4,1.5,40,155,0.1
1073,50.65,1.6,0.4,3.1,57.9,0.09,1,4.6,33,18,0
1075,2.56,1.61,15.3,4.4,42,0.18,4.9,3.4,30,46,0
1080,15.76,1.56,12.1,10.4,29.4,0.35,6.1,3.2,38.8,48,0
1084,1.85,1.59,7.2,11,30.4,0.07,3.5,3.2,44.6,124,0.1
1086,33.55,1.51,1.1,5.9,26.6,0.7,0.7,2.7,63,0,0
1088,21,1.64,2.4,5.2,27.1,0.07,1.1,3.2,60.9,28,0.1
1100,33.2,1.56,0.5,6.7,25.2,0.17,1,2.6,64,0,0
1106,2.61,1.63,13.5,7.2,30.9,0.11,2.5,5.1,40.8,173,0
1107,135.9,1.3,1.8,4.2,41.1,1.25,2.7,2.7,47.5,0,0
1110,8.1,1.55,9,3.7,36.6,0.15,3.2,2.6,44.9,64,0
1113,7.32,1.48,1.6,11.3,18.8,2.11,3.1,2.8,62.5,0,0
1129,0.38,1.62,17.8,2.6,20.2,0.08,2.4,2,54.8,132,0.2
1134,5.45,1.66,15.7,3.8,15.2,0.05,24.1,12.8,18,178,10.4
1140,88.1,1.13,2.4,6.4,40.2,2.04,0.5,2.2,48.3,0,0
1145,2.87,1.62,15.2,4.4,36.8,0.51,2.6,2.8,37.6,66,0.6
1148,17.75,1.51,7.8,3,49.7,1.13,2.9,2.3,34.3,96,0
1149,11.37,1.55,24.8,8.2,34,0.26,4.3,5.6,22.9,183,0.2
1157,0.24,1.56,14.3,11.4,6.9,0.12,2.4,0.8,64.2,168,0
1161,5,1.69,4.2,3.9,42.7,0.29,0.7,10.3,38,41,0.2
1162,0.67,1.75,6.5,4,39.7,0.2,2.9,8.6,38.1,46,0.2
1172,30.2,1.35,1.6,4.3,19.1,1.76,0,2.1,72.9,23,0
1175,9.01,1.68,3,3.8,21.3,0.11,0.2,2.8,68.8,68,0.1
1179,31.85,1.52,1.4,8.2,21.3,0.34,1.6,0.9,66.6,10,0
1181,42.75,1.53,1.7,7.3,21.2,0.07,0.5,1,68.3,51,0
1185,32.2,1.49,1,10.5,11.2,0.09,0.8,0.5,76,66,0
1193,63.75,1.45,1.8,2.6,56.3,0.56,0.6,9.3,29.4,0,0
1198,20.35,1.63,0.8,12.2,16.8,0.18,2.5,2,65.7,41,0
1200,6.36,1.72,2.7,11.5,16.3,0.23,3.2,1.8,64.5,76,0
1206,36.45,1.56,1.3,6,21.9,0.06,0.5,1.7,68.6,53,0
1208,35.2,1.58,0.7,6.1,22.2,0.02,0.1,1.9,69,122,0
1214,38.5,1.6,38.9,9.1,12.4,0.15,2.7,1.1,35.6,124,0.2
1216,18.2,1.5,2.4,16,15.4,0.6,4.6,0.9,60.7,0,0
1218,6.1,1.63,3.9,15.7,14.8,0.12,3.3,1,61.3,56,0
1221,0.06,1.64,33.8,13.6,10.8,0.21,1.8,0.7,39.2,152,0.1
1226,11.7,1.63,6.2,11.3,12.9,0.03,1,0.6,68,137,0
1234,10.33,1.57,0.4,52,3.8,0.02,4.1,0.1,39.6,160,0
1237,36.35,1.26,4.9,13.6,9.5,1.1,4.5,0.7,66.7,0,0.1
1243,0.41,1.68,38.1,5.8,8.1,0.09,1,0.7,46.3,114,0
1244,0.16,1.71,31.9,7.8,8.6,0.06,1.5,0.5,49.7,160,0
1248,21.25,1.57,3.7,12,11,0.86,1.7,0.9,70.7,68,0
1251,119.1,0.74,3.6,9.5,22.1,3.5,8.2,1.7,54.9,0,0
1255,22.75,1.51,2.7,12.8,17.6,0.74,1.1,1.5,64.2,81,0.1
1259,30.9,1.49,4.4,13.4,10.3,0.11,0.2,1.6,70,30,0.1
1267,12.75,1.38,1.8,13.6,15.4,1.3,4.8,0.7,63.7,0,0
1274,0.38,1.62,25.4,10.6,10.8,0.04,0.9,0.7,51.6,147,0
