,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth.cm_Top,VCOS
18335,7.01,1.58,4.8,1.3,6.5,0.6,1.8,0.3,85.3,157.0,0.0
17505,21.7,1.5,1.6,2.2,22.8,0.09,3.0,5.3,64.7,155.0,0.4
12589,36.8,0.86,16.8,4.8,11.7,4.61,15.9,3.9,46.7,0.0,0.2
9230,38.1,1.13,1.0,2.4,4.1,3.87,0.8,0.1,91.6,0.0,0.0
4224,1.75,1.55,15.5,5.5,47.4,0.98,2.8,9.6,18.8,74.0,0.4
9678,1.31,1.78,11.6,3.0,33.6,0.15,1.4,5.3,45.1,96.0,0.0
248,4.3,1.69,19.2,7.8,22.9,0.06,7.8,15.8,22.0,170.0,4.5
13312,14.5,1.26,5.1,20.9,13.9,2.88,7.8,1.1,51.2,23.0,0.0
16978,0.01,1.84,26.1,4.7,27.7,0.04,2.0,2.2,37.3,152.0,0.0
9091,87.4,1.63,12.5,7.2,39.4,0.99,4.6,5.5,30.8,30.0,0.0
9736,20.4,1.3,1.3,21.5,2.8,0.21,1.7,0.1,72.6,28.0,0.0
8326,2.73,1.12,28.0,19.4,3.9,3.54,22.3,0.6,25.8,38.0,0.0
15975,0.99,2.58,14.0,9.5,3.8,0.05,3.5,0.2,69.0,86.0,0.0
7964,15.8,1.41,12.0,11.2,23.0,0.81,16.1,14.8,20.3,43.0,2.6
6835,1.89,1.63,10.7,2.1,4.2,0.08,2.6,0.2,80.2,206.0,0.0
17964,1.75,1.6,22.8,47.3,0.2,0.08,11.6,0.0,18.1,66.0,0.0
6266,4.8,1.29,11.6,45.3,2.7,2.13,27.7,1.0,11.6,0.0,0.1
4548,0.24,1.44,37.1,5.4,6.8,0.17,23.1,8.8,7.6,109.0,11.2
1158,102.0,0.97,1.53,5.44,40.0,2.17,0.5,7.8,44.6,0.0,0.2
5319,3.62,1.67,15.3,8.9,12.8,0.34,5.9,1.4,55.7,23.0,0.0
3012,19.3,1.29,3.4,22.5,0.5,1.04,6.0,0.0,67.6,0.0,0.0
10691,73.6,1.57,1.2,0.2,68.7,0.14,2.7,5.0,22.3,81.0,0.0
7191,19.2,1.57,0.1,4.8,30.0,0.45,3.3,2.4,59.4,38.0,0.0
4727,17.1,1.56,1.5,13.2,29.5,1.01,5.4,6.1,43.9,38.0,0.4
17030,15.1,1.34,6.0,7.3,28.3,2.97,0.0,3.0,55.3,0.0,0.1
4685,13.2,1.52,2.8,7.3,6.6,0.64,3.9,5.7,71.5,71.0,2.2
17852,25.0,1.52,1.0,8.4,19.7,0.71,0.7,0.2,70.0,0.0,0.0
9105,1.84,1.63,14.6,3.8,25.0,0.4,18.1,9.1,28.1,115.0,1.3
7503,19.7,1.49,6.0,4.1,39.3,0.17,2.9,2.8,44.9,38.0,0.0
3094,0.5,1.66,29.6,12.2,5.7,0.09,26.8,1.1,24.4,152.0,0.2
7953,28.0,1.61,11.4,6.9,28.3,0.07,4.0,20.8,20.9,140.0,7.7
2156,0.05,1.48,20.7,6.3,18.1,0.71,5.4,1.0,48.5,25.0,0.0
6101,29.5,1.4,3.3,3.8,24.0,0.9,0.3,3.6,64.9,86.0,0.1
5282,32.9,1.35,1.3,32.0,0.7,0.26,3.2,0.0,62.8,13.0,0.0
4673,25.7,1.58,0.4,7.8,6.9,0.22,2.5,4.8,76.1,112.0,1.5
12227,25.5,1.53,3.0,12.8,32.2,0.14,8.0,19.8,21.0,64.0,3.2
12217,78.9,1.48,0.8,2.0,54.8,0.07,3.4,8.0,30.9,84.0,0.1
8630,28.9,1.51,1.3,21.7,25.3,0.12,3.8,5.5,42.3,43.0,0.1
1010,36.2,1.52,9.6,6.1,26.5,0.06,0.8,4.8,52.0,163.0,0.2
1579,21.2,1.53,1.6,20.1,7.8,0.17,2.6,1.4,66.2,0.0,0.3
13081,96.0,1.6,1.3,0.9,53.0,0.09,2.2,16.4,24.8,51.0,1.4
15957,34.6,1.4,1.9,2.5,13.5,0.44,1.0,0.5,80.6,0.0,0.0
8571,0.03,1.74,31.8,7.5,20.0,0.08,5.3,2.7,32.5,130.0,0.2
2282,28.05,1.45,1.6,41.2,2.4,0.18,3.6,0.5,50.7,18.0,0.0
9772,21.9,1.43,3.6,12.0,9.6,0.35,1.8,0.6,72.4,18.0,0.0
12070,0.61,1.66,19.8,2.0,16.8,0.27,4.6,2.8,53.8,160.0,0.2
5029,5.91,1.71,5.8,7.2,34.7,0.26,10.3,11.6,29.7,28.0,0.7
14896,0.01,1.81,31.3,3.3,12.7,0.3,34.7,3.5,14.9,132.0,0.2
5963,0.01,1.67,43.3,9.4,8.2,0.11,19.9,3.0,15.8,117.0,0.4
18492,98.6,1.5,0.1,0.1,74.3,0.21,0.6,2.2,22.7,0.0,0.0
10995,3.94,1.29,5.0,2.1,2.9,3.65,7.5,0.2,82.3,51.0,0.0
8397,39.4,1.5,2.4,4.7,3.7,0.26,5.3,1.0,82.8,15.0,0.2
208,0.8,1.53,11.7,9.0,48.2,0.23,3.7,10.7,16.2,122.0,0.5
12475,5.0,1.66,5.2,16.7,10.8,0.1,5.6,0.6,61.0,132.0,0.1
6630,0.14,1.82,11.8,34.2,8.2,0.22,6.8,0.8,38.2,94.0,0.0
10764,34.2,1.12,1.2,4.3,50.5,4.11,2.5,5.2,36.3,0.0,0.0
6298,6.23,1.59,1.6,21.9,4.6,0.26,1.1,0.2,70.5,20.0,0.1
8809,10.5,1.3,8.2,4.5,34.1,1.72,6.0,24.3,20.0,28.0,2.9
1717,3.94,1.39,16.6,23.6,6.4,1.8,20.9,2.3,29.8,0.0,0.4
349,3.5,1.86,9.4,3.7,29.4,0.02,2.0,2.1,53.3,152.0,0.1
12026,88.1,1.47,0.3,0.9,55.3,0.06,2.4,1.7,39.4,18.0,0.0
4830,10.5,1.2,4.1,3.2,1.8,4.23,8.9,0.2,81.8,0.0,0.0
12370,8.55,1.49,4.8,8.9,15.4,0.83,3.3,0.8,66.8,0.0,0.0
10914,25.6,1.51,12.9,7.7,27.8,0.19,6.4,4.0,41.0,18.0,0.2
1098,0.04,1.74,15.4,4.5,20.3,0.14,2.0,3.5,54.2,58.0,0.1
10399,7.23,1.53,3.7,3.7,48.2,0.83,2.9,5.5,36.0,132.0,0.0
12358,36.8,1.38,0.7,1.9,39.4,1.22,1.5,0.9,55.6,0.0,0.0
16861,57.8,1.56,3.3,4.7,38.7,0.15,2.4,5.1,45.7,53.0,0.1
292,25.9,0.09,2.6,2.9,11.8,0.08,0.0,4.3,77.7,38.0,0.7
8873,16.7,1.72,1.0,15.5,26.8,0.02,3.6,11.2,39.7,140.0,2.2
18261,54.6,1.34,1.7,3.2,2.4,0.71,1.2,0.1,91.4,186.0,0.0
4261,1.0,1.71,9.8,1.1,51.3,0.08,2.3,14.4,20.7,48.0,0.4
10819,40.8,1.2,1.3,7.6,25.5,2.44,1.5,7.9,55.0,0.0,1.2
2367,15.8,1.64,2.0,29.2,12.3,0.11,5.0,1.7,49.7,18.0,0.1
9419,68.4,1.6,2.6,0.3,64.3,0.05,3.4,2.9,26.5,84.0,0.0
276,6.7,1.55,3.2,11.1,27.0,0.59,4.9,2.2,51.5,0.0,0.1
1786,1.28,1.66,21.7,13.2,11.0,0.07,3.8,1.7,48.4,132.0,0.2
14117,4.38,1.54,3.1,15.7,1.6,0.67,0.9,0.2,78.5,13.0,0.0
9223,38.1,1.42,1.8,3.4,4.4,0.12,1.3,0.2,88.9,58.0,0.0
8312,0.223,1.74,17.0,16.5,10.3,0.12,4.5,4.1,47.0,86.0,0.6
2727,10.69,1.75,4.3,7.1,47.9,0.11,2.2,6.6,31.8,18.0,0.1
7208,66.4,1.44,2.0,1.3,32.9,1.24,1.9,0.5,61.4,155.0,0.0
606,0.4,1.69,14.2,7.7,29.1,0.09,6.3,4.3,38.3,76.0,0.1
16296,13.1,1.39,1.2,4.3,50.5,4.11,2.5,5.2,36.3,0.0,0.0
17027,32.2,1.48,5.8,8.2,31.0,0.24,5.4,3.7,45.8,33.0,0.1
17521,63.1,1.56,1.0,0.5,59.1,0.02,1.2,8.7,29.4,162.0,0.1
7606,0.08,1.68,32.2,12.3,11.0,0.22,5.0,1.1,38.1,86.0,0.3
13672,12.3,1.61,6.0,7.0,11.5,0.37,2.5,0.5,72.5,112.0,0.0
10757,0.01,1.06,49.8,5.4,6.6,0.71,21.8,2.0,13.6,61.0,0.8
18635,43.4,1.6,1.9,5.2,42.3,0.32,6.2,17.0,26.1,15.0,1.3
3608,46.3,1.38,3.3,5.8,15.2,0.09,2.7,1.0,72.0,102.0,0.0
9264,0.04,1.31,49.4,12.8,0.4,0.09,21.8,0.0,15.6,122.0,0.0
9356,0.14,1.58,11.3,14.5,0.3,0.11,4.0,0.0,69.9,117.0,0.0
8430,25.6,1.58,0.5,3.6,17.4,0.07,0.7,0.6,77.2,41.0,0.0
7822,32.9,0.89,25.1,6.5,15.7,7.72,14.3,1.8,36.6,0.0,0.0
1677,1.06,1.69,21.1,1.6,45.4,0.06,1.1,13.4,16.8,168.0,0.6
16877,1.43,1.54,2.8,1.9,2.9,0.72,2.7,0.2,89.5,99.0,0.0
6084,144.0,1.32,0.4,0.2,61.3,1.27,0.3,11.7,25.9,0.0,0.2
1969,12.0,1.61,1.4,12.4,4.9,0.05,2.8,0.6,77.9,35.0,0.0
1756,0.23,1.68,25.9,15.8,11.0,0.07,4.7,2.0,40.4,137.0,0.2
18070,28.0,1.49,3.2,30.3,10.2,0.52,5.8,1.7,48.8,23.0,0.0
3101,1.99,1.67,22.9,23.2,6.3,0.04,25.4,1.3,20.8,89.0,0.1
3795,42.1,1.46,0.6,3.2,3.8,0.16,1.8,0.1,90.5,102.0,0.0
17600,68.4,1.55,0.1,0.6,50.0,0.04,0.0,6.9,42.3,20.0,0.1
9052,23.2,1.58,3.8,7.1,41.8,0.76,2.3,4.1,40.8,10.0,0.1
7921,145.0,1.48,1.1,0.8,69.0,0.27,0.3,5.4,23.4,13.0,0.0
4032,29.6,1.41,0.2,1.6,1.7,0.2,1.0,0.1,95.4,99.0,0.0
10634,2.85,1.5,30.5,30.2,0.5,0.18,4.2,0.0,34.6,48.0,0.0
6918,44.7,1.49,0.0,11.0,0.5,0.02,0.4,0.0,88.5,137.0,0.0
18178,27.6,1.58,0.7,13.1,8.8,0.01,1.2,1.0,75.2,51.0,0.0
13655,11.6,1.71,1.1,33.6,10.9,0.03,2.0,0.4,52.0,46.0,0.0
16274,26.3,1.51,2.0,4.5,24.6,0.84,1.8,5.9,59.4,0.0,1.8
11984,5.7,1.67,1.6,4.1,42.2,0.39,6.6,7.8,37.6,53.0,0.1
229,5.1,1.55,4.8,15.1,12.9,1.46,4.4,0.9,61.8,71.0,0.1
7263,0.36,1.67,27.0,5.2,10.2,0.21,3.4,0.6,53.6,66.0,0.0
12352,31.6,1.4,2.1,3.1,25.7,1.1,1.4,0.6,67.1,0.0,0.0
6181,0.47,1.75,29.2,4.8,27.4,0.08,6.4,13.0,18.4,145.0,0.8
9306,0.2,1.61,23.7,3.3,11.3,0.13,6.1,1.8,53.6,94.0,0.2
9632,21.7,1.33,3.0,0.6,56.3,1.95,2.4,9.3,28.3,30.0,0.1
563,1.2,1.3,45.5,8.6,13.7,0.42,3.1,0.9,28.2,84.0,0.0
16114,9.53,1.53,0.9,15.1,16.0,0.35,2.9,1.6,63.4,15.0,0.1
1929,0.87,1.52,36.4,6.2,16.8,0.16,4.2,1.8,34.4,135.0,0.2
9511,2.41,0.85,6.1,15.2,2.3,7.44,12.4,0.1,63.9,0.0,0.0
4457,11.3,1.55,3.6,6.8,19.4,0.2,8.1,7.2,54.1,25.0,0.8
7930,0.33,1.76,20.2,7.2,31.7,0.12,9.4,7.9,22.9,157.0,0.7
7680,4.0,1.5,4.6,34.0,9.1,1.63,8.7,0.2,43.4,0.0,0.0
10165,21.0,1.52,1.6,5.8,7.4,0.43,3.9,1.0,80.3,23.0,0.0
6996,34.85,1.4,2.2,2.86,10.5,0.51,1.2,0.25,83.1,13.0,0.0
13761,9.47,1.73,2.5,29.4,17.4,0.2,2.6,4.7,43.0,89.0,0.4
15057,0.02,1.49,29.2,15.6,0.0,0.05,17.6,0.4,34.4,173.0,0.0
1399,42.1,1.39,0.9,11.2,41.7,0.95,1.8,4.1,40.3,0.0,0.0
12568,1.22,1.47,6.0,19.7,3.1,0.47,17.9,0.3,53.0,15.0,0.0
3172,36.5,1.41,1.0,8.1,12.5,1.02,1.4,0.6,76.4,3.0,0.0
1632,7.02,1.72,9.7,3.5,38.6,0.1,3.9,11.2,28.2,99.0,4.9
10664,12.8,1.41,2.6,1.3,62.6,1.7,11.6,11.0,10.4,0.0,0.5
13713,73.6,1.44,1.6,0.4,56.4,0.08,0.0,5.3,36.3,155.0,0.0
8843,0.55,1.57,45.2,16.6,10.4,0.14,6.2,2.4,19.0,157.0,0.2
10294,45.6,1.25,0.6,3.6,1.0,0.13,0.7,0.1,94.0,10.0,0.0
10321,18.9,1.38,4.1,5.6,0.5,0.07,2.5,0.0,87.3,18.0,0.0
7748,85.5,1.47,0.1,0.6,60.4,0.19,0.8,6.7,31.4,18.0,0.0
14842,36.8,1.46,5.2,7.2,38.5,2.25,3.5,3.5,42.0,0.0,0.1
4218,3.62,1.7,10.1,5.4,38.3,0.47,7.0,1.4,37.8,145.0,0.0
16638,0.55,1.56,2.4,9.0,2.8,0.52,3.7,0.5,81.6,0.0,0.0
15886,0.876,1.58,20.6,4.0,7.3,0.2,6.0,0.6,61.5,64.0,0.0
4312,0.93,1.52,14.4,7.1,42.1,0.18,1.3,8.1,26.2,38.0,0.7
533,1.7,1.56,15.7,8.1,30.8,0.14,9.5,4.3,31.4,79.0,0.2
10810,31.1,1.39,1.7,7.6,14.1,0.91,1.4,2.4,72.6,0.0,0.1
14129,1.07,1.63,21.4,11.0,19.2,1.82,8.3,6.0,33.7,109.0,0.4
5115,62.45,1.35,0.9,0.9,63.1,1.13,5.5,8.5,21.0,0.0,0.1
12910,13.1,1.43,1.9,17.5,0.3,0.04,4.6,0.0,75.7,74.0,0.0
1565,0.37,1.76,19.0,3.8,27.6,0.08,21.0,7.6,20.0,94.0,1.0
8567,2.51,1.5,8.8,10.2,27.1,0.95,6.3,4.3,43.0,0.0,0.3
2151,0.05,1.48,0.5,5.4,46.5,0.28,2.3,2.7,42.6,56.0,0.0
8130,31.2,1.28,5.2,22.5,14.2,0.81,6.3,1.6,50.1,0.0,0.1
10924,14.5,1.46,0.9,17.2,6.2,0.77,8.1,0.5,67.1,8.0,0.0
6615,13.8,1.57,1.6,20.7,7.6,0.18,3.4,1.3,65.3,69.0,0.1
7806,6.57,1.72,15.1,26.4,15.4,0.26,4.5,3.6,34.6,99.0,0.4
11250,7.89,1.73,5.0,0.8,41.1,0.06,8.5,31.5,11.1,56.0,2.0
10954,69.7,1.45,1.4,1.9,29.9,0.04,0.3,2.2,64.3,38.0,0.0
8615,5.78,1.64,1.9,24.7,6.6,0.61,2.9,1.2,62.7,89.0,0.0
8511,65.7,1.39,3.2,1.7,48.7,0.89,2.6,21.2,21.9,0.0,0.7
2371,7.45,1.72,2.1,21.8,17.0,0.5,4.1,2.6,52.3,0.0,0.1
5177,2.57,1.65,17.5,12.6,19.2,0.09,10.1,3.8,36.4,71.0,0.4
15690,0.326,1.57,42.6,3.6,12.4,0.1,3.6,1.0,36.8,147.0,0.0
16338,55.7,1.26,2.2,5.9,18.1,0.76,0.9,3.8,68.8,0.0,0.3
1934,46.0,0.89,3.1,12.1,5.1,3.42,4.7,0.3,74.7,2.0,0.0
18685,68.4,1.37,0.4,29.8,5.7,1.15,6.3,0.6,57.2,0.0,0.0
9649,8.76,1.63,3.4,23.8,4.1,0.23,3.6,0.1,65.0,79.0,0.0
15595,4.83,1.44,18.3,11.2,26.1,0.13,6.3,2.4,35.6,66.0,0.1
11379,0.09,1.43,26.3,20.4,4.8,0.27,11.5,0.4,36.6,41.0,0.0
16991,3.45,1.65,3.6,19.5,22.5,0.5,14.0,9.0,30.1,43.0,1.3
15161,12.5,1.45,1.4,29.9,3.4,0.1,11.7,0.3,53.3,102.0,0.0
12508,21.0,1.53,0.8,4.4,5.0,0.22,3.7,0.2,85.9,96.0,0.0
17693,0.07,1.58,30.7,6.2,21.8,0.08,10.9,13.2,15.8,157.0,1.4
7679,0.1,1.19,62.3,9.8,2.6,0.04,7.6,0.2,17.5,119.0,0.0
2543,16.14,1.46,7.3,23.4,17.3,1.18,6.3,6.0,38.9,0.0,0.8
2914,0.04,1.19,50.9,13.2,0.4,1.7,18.8,0.1,16.6,0.0,0.0
7826,1.22,1.72,7.9,8.4,20.6,0.03,1.4,4.2,57.3,145.0,0.2
1395,0.42,1.57,14.3,26.8,7.6,0.13,9.3,2.4,38.0,152.0,1.6
3959,2.58,1.54,8.0,8.8,1.2,0.07,4.8,0.1,77.1,140.0,0.0
9990,0.17,1.52,43.4,7.6,11.4,0.29,3.4,1.2,33.0,74.0,0.0
2403,53.9,1.55,1.6,2.2,19.7,0.09,0.6,0.1,75.8,64.0,0.0
16070,33.3,1.59,4.3,2.6,58.1,0.3,2.2,5.6,27.2,99.0,0.0
17639,146.0,1.51,1.9,1.7,52.0,0.08,5.1,23.1,14.2,76.0,2.0
1938,0.3,1.73,14.6,4.7,16.9,0.34,2.0,2.8,58.8,64.0,0.2
13078,137.0,1.1,1.0,1.6,48.9,0.81,2.3,15.0,30.6,0.0,0.6
1920,0.88,1.68,11.1,13.4,16.4,0.93,9.7,2.8,46.4,15.0,0.2
16397,22.4,1.55,11.2,10.9,21.5,0.09,3.8,4.8,47.6,114.0,0.2
10105,13.1,1.56,1.3,28.0,23.6,0.16,6.0,5.5,35.5,23.0,0.1
18686,28.3,1.57,0.3,13.7,30.9,0.05,2.8,3.0,49.2,15.0,0.1
16473,40.8,1.45,1.4,8.0,7.5,0.13,1.9,1.0,80.2,112.0,0.0
8022,5.82,1.65,34.6,11.1,15.3,0.12,9.1,8.8,19.7,59.0,1.4
12537,1.08,1.67,10.5,18.5,2.1,0.22,6.5,0.1,62.3,109.0,0.0
12745,20.4,1.61,1.8,14.8,11.8,0.28,2.0,1.2,68.4,15.0,0.0
6924,27.6,1.28,6.3,1.0,1.0,2.54,4.0,0.0,87.7,89.0,0.0
16416,0.3,1.8,23.6,8.2,27.5,0.08,4.1,5.5,30.8,155.0,0.3
2147,10.1,0.91,3.6,4.6,39.5,4.64,2.8,2.0,47.5,0.0,0.0
1487,41.4,1.17,0.8,5.3,49.5,0.43,1.5,3.0,39.8,20.0,0.0
9439,0.24,1.69,12.1,20.8,8.7,0.09,24.9,3.8,29.3,170.0,0.4
7171,140.5,1.52,1.9,1.8,40.5,0.37,1.1,0.7,54.0,15.0,0.0
16968,24.3,1.56,1.7,2.9,28.6,0.63,2.2,4.2,60.4,18.0,0.0
4170,34.35,1.63,0.7,3.3,58.9,0.84,2.5,12.1,22.4,2.0,0.1
5334,21.05,1.47,7.0,12.3,26.9,0.16,6.0,2.3,45.5,23.0,0.0
17169,0.33,1.44,61.6,5.2,9.6,0.15,7.0,2.4,13.8,41.0,0.4
1320,12.45,1.49,1.1,15.7,8.9,0.82,5.3,0.5,68.5,0.0,0.0
1228,0.1,1.58,36.7,6.9,9.7,0.14,0.9,0.6,45.2,175.0,0.0
357,0.5,1.63,14.9,3.9,8.9,0.46,2.6,0.6,69.1,142.0,0.0
10980,51.3,1.38,0.8,0.8,70.6,0.02,0.0,1.1,26.6,162.0,0.1
10563,141.0,1.38,1.0,1.1,66.9,0.82,2.9,16.0,11.7,5.0,0.4
17724,0.49,1.73,16.9,14.2,33.4,0.11,7.7,1.4,12.6,119.0,0.8
15415,29.6,1.57,5.0,1.0,36.8,1.83,0.9,5.9,50.2,132.0,0.2
2490,3.51,1.64,14.0,13.1,23.9,1.12,5.0,6.7,36.7,0.0,0.6
4624,1.26,1.26,33.3,5.8,17.6,0.4,5.1,4.8,33.0,132.0,0.4
8014,27.6,1.7,7.8,9.7,24.4,0.08,7.7,20.0,25.1,66.0,5.3
3588,6.06,1.5,1.6,4.5,18.9,0.93,1.8,1.2,72.0,89.0,0.0
4316,0.05,1.67,21.0,9.2,35.8,0.1,7.6,10.0,15.1,135.0,2.0
13853,127.0,1.87,22.5,2.1,35.7,0.18,13.8,7.4,17.6,124.0,0.9
7973,0.01,1.68,29.4,5.5,21.8,0.04,3.9,18.5,14.8,142.0,6.1
10454,0.87,1.47,10.3,6.1,45.0,2.78,7.0,10.2,20.8,66.0,0.6
7997,13.9,1.56,0.6,14.3,1.8,0.16,1.9,0.1,81.3,20.0,0.0
10508,9.2,1.57,10.9,1.2,45.3,0.32,2.2,6.6,33.5,26.0,0.3
1615,0.58,1.69,22.7,11.5,15.4,0.05,5.9,16.6,17.8,102.0,10.1
18326,9.2,1.57,7.8,5.4,0.8,0.06,1.7,0.1,84.2,162.0,0.0
17025,18.8,1.47,0.9,8.5,30.6,1.17,11.8,3.9,44.2,0.0,0.1
4165,91.75,1.53,0.6,1.7,66.6,0.31,1.8,13.3,15.7,18.0,0.3
14167,14.0,1.48,1.5,12.7,5.0,0.5,2.9,0.5,77.4,15.0,0.0
5679,23.7,1.47,1.3,16.2,10.0,0.13,2.6,1.0,68.9,58.0,0.0
14951,24.3,1.44,1.2,9.2,3.5,0.03,3.8,0.2,82.1,76.0,0.0
11621,24.3,1.39,0.4,11.3,31.6,0.3,3.2,3.9,49.5,0.0,0.1
7256,19.6,1.57,0.9,16.4,4.1,0.02,1.1,1.8,75.3,140.0,0.4
3926,11.6,1.35,24.7,4.1,6.0,0.54,4.3,0.8,59.9,96.0,0.2
17431,3.21,1.66,1.0,2.6,38.9,0.68,2.7,5.6,49.1,135.0,0.1
3748,19.26,1.5,50.2,7.0,6.6,0.2,6.2,1.2,28.8,127.0,0.0
8840,19.3,1.6,5.0,21.6,22.0,0.11,6.8,5.6,38.6,58.0,0.4
11042,0.97,1.49,18.3,7.9,2.5,0.19,10.0,2.2,58.2,58.0,0.9
3627,28.95,1.26,1.3,7.1,21.7,1.25,2.9,1.4,65.6,0.0,0.0
14315,35.5,1.5,0.5,6.8,48.4,0.73,1.0,4.9,38.4,0.0,0.0
5194,10.1,1.52,1.3,29.0,0.2,0.05,4.7,0.0,64.8,165.0,0.0
10311,0.18,1.34,4.9,1.6,3.4,3.31,8.5,0.2,81.4,58.0,0.0
11534,13.1,1.51,2.2,13.2,24.0,1.34,6.9,2.8,50.8,41.0,0.1
18410,6.18,1.45,4.7,1.1,38.8,1.21,2.5,12.6,39.6,81.0,0.7
13970,0.05,1.19,79.6,2.8,3.2,0.81,7.8,1.0,5.4,13.0,0.2
977,22.3,1.24,4.9,11.9,31.4,2.63,9.0,2.3,40.2,8.0,0.1
3708,3.83,1.58,1.4,3.7,46.3,2.91,4.5,6.8,37.3,112.0,0.0
2222,1.21,1.59,25.0,9.1,20.5,0.19,6.8,2.6,35.9,36.0,0.1
15044,0.27,1.67,5.0,8.0,7.2,1.45,8.7,0.6,70.5,58.0,0.0
5395,1.67,1.87,20.9,12.8,18.0,0.08,4.6,1.6,42.0,107.0,0.1
5008,51.95,1.64,1.2,1.7,49.9,0.2,2.1,17.4,24.5,140.0,3.2
18647,52.2,1.55,3.2,7.0,33.7,0.24,12.1,9.2,33.9,41.0,0.9
11263,0.01,1.18,69.8,3.8,1.0,0.3,21.0,0.6,3.4,89.0,0.4
11613,25.6,1.58,0.9,5.5,39.6,0.04,3.2,3.7,47.0,68.0,0.1
5908,12.18,1.46,1.2,1.1,34.9,0.24,2.5,1.6,58.7,38.0,0.0
14630,0.09,1.68,56.2,25.6,1.6,0.05,6.4,0.4,9.8,157.0,0.0
16915,18.4,1.48,4.1,6.0,32.5,1.85,6.3,3.7,47.4,41.0,0.0
6477,0.17,1.67,23.9,8.7,1.9,0.01,5.1,0.1,60.3,147.0,0.0
18489,92.0,1.59,2.7,0.4,59.8,0.15,0.2,3.1,33.8,53.0,0.01
