Var1,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth_cm_Top,VCOS
1324,0.84,1.63,34.5,8,6.2,0.1,7.6,7,26.6,99,10.1
7965,16.2,1.55,7.8,11.1,25.6,0.35,12.6,17.5,21.3,58,4.1
13448,46,1.54,0.6,3,35.8,0.02,1.1,11.2,48,20,0.3
8220,0.15,1.44,54,5.4,7.2,0.12,7.8,1.4,24,119,0.2
93,10.5,1.38,5.4,4.1,36.4,2.05,14.2,10.9,28.5,0,0.5
7831,57.9,1.54,0.4,1.8,64,0.49,1.1,3.3,29.4,0,0
5292,25,1.57,0.8,6.2,38,0.17,4.3,4.9,45.7,23,0.1
492,106,1.49,0.8,0.1,74.2,0.06,1.4,4.3,19.2,140,0
9358,24.1,1.23,3.4,22.5,0.5,1.04,6,0,67.6,0,0
8125,17.1,1.55,3,19.3,14.5,0.45,5.4,2.2,55.5,23,0.1
9956,1.42,1.58,4.3,3.18,43.9,2.36,6.3,7.6,34.8,190,0
1359,115.5,1.47,0.9,0.3,60.5,0.12,0.9,6.5,30.9,68,0
1432,0.88,1.44,16.9,7.8,19.6,1.24,7.6,2.6,45.5,8,0
10752,19.1,1.3,1.8,6.3,39.4,4.23,0.8,2.9,48.8,0,0
2666,41.4,1.6,0.4,0.6,63.1,0.13,0.4,4.9,30.6,117,0
13456,27.6,1.6,0.4,5.4,28,0.07,1,3.6,61.6,13,0
15069,78.9,1.44,0.9,0.5,43.8,0.09,0.3,18,35,51,1.5
14030,0.24,1.61,31.2,11,10.6,0.08,5.6,1.8,39.6,124,0.2
1230,12.8,1.49,1.3,51.1,4.4,0.41,5.3,0.1,37.8,8,0
18465,0.77,1.66,20.1,21.4,6,0.08,9.8,0.8,41.8,109,0.1
459,0.8,0.9,31.4,5.6,8.2,3.05,37.7,1.1,15.9,53,0.1
4624,1.26,1.26,33.3,5.8,17.6,0.4,5.1,4.8,33,132,0.4
727,0.8,1.57,13.1,18.7,0.4,0.1,7.8,0,60,53,0
5884,27.6,1.63,1,2.1,58.5,0.37,2.1,13,23.3,196,0
4120,12.95,1.59,3,2.6,2.6,0.14,2.4,0.1,89.3,84,0
15579,36.8,1.37,4.4,5.1,17.5,0.64,4.8,1,67.2,53,0
1615,0.58,1.69,22.7,11.5,15.4,0.05,5.9,16.6,17.8,102,10.1
15489,13.8,1.45,0.8,21.5,20.3,0.56,3.6,0.5,53.3,13,0
2813,0.04,1.62,18.6,6.6,2.6,0.1,2,0.2,70,157,0
1480,11.15,1.26,25.1,7.7,10.9,2.32,26.6,5.9,21.7,15,2.1
6718,48,0.97,18.7,1.6,3.2,3.76,67.7,3.8,3.1,0,1.9
5373,5.75,1.43,26.8,17,11.8,0.68,14.7,13.8,10.3,165,5.6
13916,10.1,1.71,3.1,13.7,24.7,0.12,7.4,25.2,16.4,41,9.5
1725,0.05,1.76,22.4,13.5,18.6,0.05,4.3,8.1,32.1,170,1
16594,0.04,1.31,46.2,13.7,0.7,0.04,18.2,0.1,21.1,173,0
1779,0.22,1.65,30.7,2.6,30.6,0.08,2.9,4.8,28,76,0.4
9695,0.7,1.65,3.6,3.5,36.7,1.32,1.3,5.4,49.4,86,0.1
794,13.1,1.32,2.9,29.5,3.2,1.8,2,0.1,62.3,0,0
10656,6.05,1.59,2.4,7.6,31.8,0.32,2.1,2.8,53.3,102,0
17764,1.23,1.76,6,10,43.9,0.14,2,4.6,33.5,74,0
1289,3.93,1.5,4.6,34,9.1,1.63,8.7,0.2,43.4,0,0
877,51.6,1.17,2.6,7.1,46.9,3.46,4.8,5,33.5,0,0.1
6533,0.44,1.82,23.4,15.7,1.7,0.12,6.5,0,52.7,152,0
3303,29.6,1.42,5.5,10.7,30.5,1.57,3.7,2.7,50.6,0,0
2986,14.13,1.5,1.4,5.3,4.5,0.66,5.5,0.1,83.2,28,0
5877,8.33,1.6,7.2,1,47.8,0.63,5.5,17.7,20.4,130,0.4
515,3,1.78,8.8,13.7,20.9,0.06,11.4,7.2,37,56,1
16970,0.01,1.61,27.7,8.8,19.5,0.06,5.8,1.8,36.3,162,0.1
3652,3.63,1.49,22.2,7.3,19.8,0.13,18.7,2,30,89,0
11572,19.1,1.32,6,7.3,28.3,2.97,0,3,55.3,0,0.1
9934,23,1.61,1.3,15.4,13.2,0.09,2.6,1,66.4,76,0
10846,38.8,1.61,1.2,6.7,27.5,0.04,1.2,10.3,52.1,122,1
8724,1.49,1.37,8,34.2,4.2,0.52,43.2,2.8,7.4,38,0.2
202,105,1.43,1.8,2.3,63.8,0.8,1.3,15.4,15.1,0,0.3
11490,53.9,1.54,1.3,2.2,19.2,0.07,0.1,1,76.2,147,0
2914,0.04,1.19,50.9,13.2,0.4,1.7,18.8,0.1,16.6,0,0
14793,4.6,1.59,4.7,0.3,61.4,1.66,4,5.6,23.8,157,0.2
18635,43.4,1.6,1.9,5.2,42.3,0.32,6.2,17,26.1,15,1.3
18183,23,1.57,0.7,14.2,13.1,0.21,0.7,1.4,69.9,13,0
547,26.1,1.38,1.3,36.3,2.4,0.04,3,0.4,56.6,61,0
11307,0.17,1.73,20.7,10.2,13.8,0.01,35.1,8,11.4,185,1
48,15.15,1.24,12.23,4.52,9.91,3.14,29.12,19.26,7.53,0,17.43
5092,7.89,1.75,5,0.8,41.1,0.06,8.5,31.5,11.1,56,2
17623,11,1.7,4,12,25.2,0.07,10.8,13,32.6,53,2.4
4183,0.25,1,4.4,3.4,35.3,5.68,11.3,2.6,43,81,0
17541,0.09,1.73,19,12.6,22.8,0.09,2.3,3.2,40,168,0.1
6268,0.1,1.4,47.8,18.2,0.6,0.31,27,0.2,6,30,0
4613,38.35,1.33,1.9,7.8,13.2,1.26,1.5,1.6,74,0,0
359,11.5,1.6,2.7,24.5,3.6,0.15,5.4,0.3,63.4,25,0.1
14322,48.6,1.46,3.1,3.9,5.5,2.27,4.7,0.1,82.7,66,0
3389,53.55,1.25,4.5,1.9,31,3.43,5.5,3.2,53.8,0,0.1
17671,32.9,1.58,1.5,11.8,28,0.08,12,10.8,34.5,36,1.4
16667,17.5,1.6,1.4,27.5,17.5,0.29,2.6,5.1,45.3,18,0.6
4883,68.35,1.32,2,8.3,2.5,1.4,6.3,0.2,80.7,8,0
16274,26.3,1.51,2,4.5,24.6,0.84,1.8,5.9,59.4,0,1.8
996,0.9,1.38,9.5,14.1,8.1,5.06,32.3,1.5,34.4,0,0.1
9588,8.94,1.59,4.1,8.3,22.6,0.77,7.2,2.5,55.2,175,0.1
14480,0.49,1.69,20.1,12.6,11.4,0.11,11.3,2.4,42,99,0.2
6230,19.74,1.61,21,19.6,4.4,0.57,42.6,3.4,8.6,18,0.4
18104,19.1,1.43,7.2,16.9,21.1,0.39,7,5.7,41.9,15,0.2
6171,284,1.41,3.8,1.6,37.4,0.22,2.6,44.6,6.4,168,3.6
124,1.27,1.52,19.5,12,10.6,0.51,4.8,3,49.8,38,0.3
8253,2.1,1.57,6,17.3,1.4,1.66,3.2,0.1,72,135,0
11133,4.11,1.64,2.4,26.4,12.4,0.28,4.9,1.9,51.9,15,0.1
8493,0.04,1.73,17.7,18.6,16.8,0.1,4,1.1,41.8,168,0
12239,108,1.53,0.5,3.8,50.3,0.05,4.3,11.2,29.6,56,0.3
5454,21.7,1.49,3,17.2,14.4,0.12,4.3,2.2,58.8,53,0.1
47,7.74,0.82,12.38,7.54,10.98,6.08,42.38,7.98,10.56,6,8.18
16356,65.1,1.34,0.9,6.3,27.5,1.98,1.2,8.2,55.5,0,0.4
4404,0.62,1.63,8,35.3,7,0.5,17.4,4.4,27.5,25,0.4
3065,0.24,1.68,23.1,18,10.6,0.14,22.5,2.8,22.8,68,0.2
14700,3.2,1.77,1.2,21.7,17.4,0.17,6.4,5.5,47.5,79,0.3
4116,14.05,1.42,1.2,3.2,3.1,1.42,3.6,0.2,88.7,0,0
8240,0.14,1.59,48.8,10.4,7.2,0.16,7.2,1.4,24.8,91,0.2
3577,26.95,1.62,1.2,17.2,33.3,3.61,1.4,2.7,44.1,193,0.1
1713,2.63,1.18,67.7,1,0.3,1.05,29.9,0,1.1,25,0
4562,0.09,1.47,30.1,9,14.8,0.82,11.7,1.1,33.2,18,0.1
12569,0.09,1.63,20.2,16.5,2.6,0.3,16.6,0.2,43.9,33,0
1996,25,1.54,4.1,10.3,10.8,0.72,4.3,1.4,69,69,0.1
242,0.2,1.67,61.7,7.6,0.7,0.04,19.6,0.3,9.3,147,0.1
7476,1.16,1.74,25.7,7.8,20.4,0.26,14.1,2,29.8,91,0.2
3259,2.74,1.7,7.2,3,24.5,0.09,2.6,10.2,52,71,0.5
5947,55.25,1.59,2.2,1,57.1,0.07,2.7,8.2,28.7,25,0.1
751,39.1,1.19,1.5,10.2,6.4,1.46,2,1.4,78.4,0,0.1
5436,20.05,1.67,6.2,11.2,27,0.08,4.4,14.4,35.2,79,1.6
8204,5.04,1.56,0.8,44.2,9.4,0.15,7.2,2,36.2,20,0.2
8541,43.4,1.51,1.5,5.3,42.2,0.24,1.6,8.1,41.1,18,0.2
13949,44.7,1.51,4,9.7,27.1,0.58,7.8,21.1,25.5,0,4.8
664,14.2,1.09,43,9.2,9.2,0.1,6.7,2,29.5,104,0.4
17157,14.9,1.16,4.5,28.5,6,2.65,5.2,0.2,55.6,0,0
16164,6.84,1.69,18,5.3,31.1,0.18,4.2,17,22.5,152,1.8
9227,0.8,0.99,13.7,11.1,0.7,6.72,18.3,0.1,56.1,36,0
18589,3.01,1.52,3,12.3,23.7,0.73,6,3.3,51.7,0,0
12011,56.5,1.63,0.6,2.5,51.9,0.05,3.5,9.9,31.5,124,0.1
6365,6.24,1.52,4.8,8.9,15.4,0.83,3.3,0.8,66.8,0,0
11875,4.93,1.69,6.2,22,3,0.06,6.4,0.2,62.2,56,0
16934,0.07,1.82,22.2,5.5,38.3,0.03,1.2,6.9,25.6,162,0.3
3962,1.12,1.35,27.5,3.6,3.2,0.67,20.1,0.6,45.2,41,0
10717,46,1.31,1.6,8.4,20.1,0.83,3.2,2.2,64.4,0,0.1
8006,57.2,1.57,2.3,2.3,56.4,0.03,1.2,15,19.8,102,3
15027,7.56,1.56,7.7,3.9,2.2,5.53,9.7,0,76.5,28,0
7842,31.6,1.49,1.9,5.4,42,1.07,2.2,3.5,45,119,0
17705,32,1.49,13.7,19.8,12.6,2.01,22.5,6.7,23.8,0,0.9
10543,1.73,1.5,14.4,7.1,42.1,0.18,1.3,8.1,26.2,38,0.7
5366,82.2,0.65,22.2,4.3,14.7,14.32,0.8,6.7,50.3,23,1
13820,21,1.34,5,5.3,40.2,2.9,5.5,2.9,41.1,91,0
5642,0.65,1.48,26.3,3.8,1.6,0.04,2.9,0.2,65.2,201,0
6532,1.17,1.69,10.5,18.5,2.1,0.22,6.5,0.1,62.3,109,0
13067,61.4,1.48,0.3,1.5,8.8,0.14,1.1,0.4,87.9,30,0
10085,67.1,1.64,2,2,49.7,0.16,0.7,6,39.4,38,0.2
5265,16.75,1.44,2.3,20,19.8,1.51,6.4,1.4,50.1,0,0
16496,59.2,1.35,1,3.2,13.6,0.27,1,0.9,80.3,5,0
4092,1.6,1.62,14.6,5.1,2,0.04,2.5,0.1,75.7,135,0
13689,27.6,1.51,0.7,13.1,11.8,0.04,2.6,0.9,70.9,112,0
6006,23.35,1.56,1.8,13.8,22.9,0.06,5.6,6.2,49.4,68,0.3
17651,1.25,1.71,24.6,6.6,25.8,0.12,9,13.2,19.4,132,1.4
3384,13.1,1.65,1.9,9.3,8,0.72,1.8,0.5,78.5,0,0
12660,0.15,1.38,35,6.4,8.8,0.16,7.2,0.6,42,46,0
6793,1.57,1.77,1.6,13,11,0.27,4.1,2.9,67.4,94,0
17172,77.6,1.47,3.4,5.2,45.6,0.09,2.8,6,36.8,175,0.2
993,0.1,1.52,18.1,23.7,6.1,1.02,18.7,2,31.1,10,0.3
10603,0.07,1.63,21.8,25.7,0.4,0.29,31.7,0.1,20.3,43,0
3696,51.25,1.56,4.6,11.8,29.1,0.15,5.3,3.7,45.3,147,0.2
13762,6.05,1.71,6,28.5,16.6,0.2,1,4.9,40,114,0.4
1634,0.53,1.71,34.2,1,29.7,0.14,5.8,10.3,13.8,130,5.2
3243,12.81,0.57,3.3,13.1,2.5,7.94,21.7,0.1,59.3,5,0
8135,1.14,1.51,35.8,7,16.2,0.17,5.4,6.22,28.8,104,0.6
18234,0.01,1.76,19.8,10.8,19.2,0.23,5,2.7,42.2,94,0.3
9889,3.68,1.62,1.6,31.6,2.5,0.1,3.3,0.1,60.9,91,0
411,0.6,1.59,51.1,11,7.6,0.19,10.3,2.4,17.1,28,0.3
15877,76.3,1.52,1.3,3.2,52.9,0.04,0.8,3.7,38.1,183,0
8912,0.05,1.88,16,20.4,15.2,0.13,6.4,4,37.8,170,0.2
6700,3.29,1.56,2.6,6.2,13.5,0.8,3,1,73.7,68,0
17479,12.5,1.39,0.9,1,33.4,0.43,3.1,1.7,59.9,20,0
2310,92,0.94,23.1,23.6,5.5,3.68,12.1,0.6,35.1,0,0
7435,0.09,1.66,15.4,21.2,14.2,0.2,6.6,3.1,39.2,91,0.3
12714,0.02,1.65,22.2,9.4,6,0.13,3,0.4,59,130,0
13590,10.3,1.66,6.2,11.3,12.9,0.03,1,0.6,68,137,0
10565,22.3,1.46,4.9,1.8,60.4,1.37,4.3,14.2,13.7,84,0.7
1836,8.44,1.27,1.2,53.5,9.6,2.14,8.8,1.9,25,0,0
513,3,1.64,6.8,15.4,21.3,0.57,12.3,7,36.3,23,0.9
1871,0.25,1.6,29.2,12.8,7.6,0.51,21.1,1.4,27.8,23,0
14808,0.483,1.25,11.1,8,34.5,2.06,8.3,4,34,53,0.1
5572,10.55,1.66,3.8,12.2,15.2,0.22,4.6,1.1,63.1,20,0
13915,20.6,1.55,2.9,14.4,25,0.26,7.2,25.9,16.4,13,8.2
18585,6.25,1.64,2.3,8.6,27.1,0.73,5,1.5,55.4,64,0
14452,20.2,1.42,0.4,26.2,1.5,0.48,2.5,0.2,69.2,0,0
18045,19.7,1.62,1.8,17,20.9,0.08,2.8,3.4,54,84,0.1
11080,2.63,1.58,2.2,10.5,3.6,0.68,3.2,0.4,80.1,43,0
3089,12.48,1.13,6.5,17.9,5.6,2.34,42.5,1.5,25.9,0,0.1
15474,0.13,1.59,32.4,5.4,7.6,0.05,5,0.6,49,175,0
16087,0.06,1.75,9.6,17,23.6,0.07,3.3,1.4,45.1,135,0
14113,0.87,1.71,17.2,15.8,12.4,0.22,5.6,2,46.8,76,0.2
10575,16.4,1.12,6.3,12.5,31.5,5.62,8,2.3,39.2,0,0.2
10272,43.8,1.32,0.2,1.6,2.8,0.13,0.7,0.2,94.5,10,0
15159,63.1,1.5,0.8,0.3,62.8,0.13,0.8,5.3,29.9,15,0.1
1371,17.1,1.51,2.1,32.2,3.8,0.03,2,0.2,59.7,41,0
2797,154.5,0.19,31,1.9,0.9,11.52,64.7,0.1,1.4,38,0
17295,21,1.56,2.3,3,56.6,0.8,4.1,6.7,27.3,61,0
1088,21,1.64,2.4,5.2,27.1,0.07,1.1,3.2,60.9,28,0.1
17233,14.5,1.7,2.4,7.7,37.6,0.19,4.3,6.5,40.3,20,1.2
3568,28.95,1.56,1.1,18,27.1,0.16,3.3,2.2,48.3,20,0
2724,0.07,1.61,17.1,11.2,1.8,0.25,3.1,0.1,66.7,91,0
7008,80.15,0.65,29,4.2,13,11.89,2.8,5.4,45,132,0.6
18559,50.6,1.56,1.4,1.9,39,0.16,2,1.9,53.8,71,0
1961,4.51,1.18,25.3,15.3,6.9,3.68,22.9,1.4,28.2,71,0
83,14.5,1.25,2.3,17.7,0.2,0.01,4.8,0,75,99,0
712,9.2,1.59,11.7,14,18.6,0.15,13.7,4.6,36.8,30,0.6
12600,20,1.38,1.8,34.2,7.9,0.64,6.4,1,48.7,18,0
546,28,1.45,1.6,41.2,2.4,18,3.6,0.5,50.7,18,0
11411,10.5,1.59,2.8,23.8,14.6,0.23,4,1.4,52.5,84,0
1286,0.02,1.17,61.8,9.2,5.3,0.15,2.1,0.2,21.4,23,0
6305,15.9,1.55,0.6,23.4,5.4,0.11,1.2,0.1,69.3,43,0
2903,1.43,1.8,6.1,3.4,3.5,0.32,12,0.3,74.7,84,0
6717,244.7,0.2,57.4,3.2,1.7,4.86,26.6,0.1,11,38,0
10808,37.7,1.56,1.4,7.5,15.2,0.15,1.7,3.3,70.5,23,0.4
8677,0.13,1.71,28.4,20.8,4.8,0.09,4.2,0.4,41.4,137,0
6780,44.05,1.04,2.2,19.4,16.5,5.86,0.5,1.4,60,0,0
260,0.1,1.48,11.3,3,5.8,0.08,4.5,0.7,74.7,127,0
1816,31.2,1.47,28.6,6,19.2,0.35,8.2,14.8,20.4,18,2.8
14488,5.42,1.29,49,7.4,11.8,0.63,8.9,3.6,18.8,18,0.4
5303,5.91,1.82,13.4,5.3,31.5,0.2,4.5,4.1,41.1,109,0.1
11300,1.1,1.5,7.5,9,23.2,0.6,23.9,13.6,20.8,23,2
3817,0.18,1.62,18.9,22.1,0.1,0.13,2.2,0,56.7,185,0
17385,27.2,1.24,3.8,13.3,2,1.6,6,0.3,74.6,53,0
1465,24.3,1.46,2.7,15.1,7.4,0.21,1.8,0.3,72.7,66,0
10101,0.326,1.52,22.2,5.1,12.2,0.24,7.9,2.6,49.9,43,0.1
834,21.4,1.31,1.6,24,11.1,0.83,7.1,2.6,53.4,0,0.2
12153,1.75,1.58,4.6,2,28.8,0.54,2.2,5.4,56.9,104,0.1
7526,8.41,1.59,14.9,5.4,17.8,0.41,22.9,11.8,21,102,6.2
13326,21.5,1.7,0.3,12.7,27.5,0.04,1.8,3.1,54.5,114,0.1
2005,2.13,1.59,20.7,7.6,14.8,0.07,18.9,7.8,27.6,102,2.6
16199,1.31,1.51,30.5,30.2,0.5,0.18,4.2,0,34.6,43,0
17419,23.7,1.18,1.1,3.6,51.9,0.77,2.3,6,35.1,0,0
16093,0.42,1.74,11.8,0.7,46.2,0.14,7.8,17.8,14.6,81,1.1
2147,10.1,0.91,3.6,4.6,39.5,4.64,2.8,2,47.5,0,0
1655,44.7,1.25,7.1,15.5,21,0.94,12.7,10.7,30.9,0,2.1
1653,3.3,1.72,34.6,11.1,15.3,0.12,9.1,8.8,19.7,59,1.4
10419,3.44,1.64,7,3.9,33.3,0.14,1.6,2.4,51.8,168,0
10400,6.95,1.26,2.4,2.2,55.4,4.28,9.6,11.7,18.6,0,0.1
13634,12.2,1.5,4.1,14.8,13.1,0.82,4.1,1,62.9,79,0
12105,0.14,1.69,29.7,24.6,4.6,0.13,8.7,0.4,32,99,0
11170,69.7,1.63,1.2,1.7,49.9,0.2,2.1,17.4,24.5,140,3.2
10737,31,1.56,2.6,13,25.4,0.04,2.5,3.6,52.8,77,0.1
18271,7.89,1.46,3.6,2,1.1,0.68,0.9,0,92.4,208,0
4903,114.8,1.39,1.6,2.3,46.7,0.98,5.4,22.6,17.5,0,3.9
2344,0.14,1.43,15.4,38.6,1.4,2.07,27.1,0.3,17.2,0,0
338,3.2,1.65,1.4,15.3,22,0.2,14.9,1.8,44.5,15,0.1
18100,0.15,1.66,15,10.2,10.2,0.22,5.8,1,57.8,94,0
90,1,1.74,8.4,9.1,26,0.07,6.7,20.3,21.1,135,8.4
16518,13.4,1.3,5,2.1,2.9,3.65,7.5,0.2,82.3,51,0
13931,40.1,1.33,2.5,18.2,12.8,1.83,4.5,0.2,61.8,0,0
1724,3.13,1.66,15.2,13.1,22.3,0.05,6.7,9.9,31.3,117,1.5
18075,0.05,1.61,50.6,20,2.8,0.04,5.8,0.4,20.4,173,0
1022,13.65,1.59,5.7,13.2,19,0.87,8.2,7.4,46.1,183,0.4
8396,56.5,1.45,0.5,1.5,19.4,0.04,1.4,16.2,57.5,91,3.5
15847,1.75,1.71,6.7,7.9,32.4,0.13,8.7,2.4,41.7,68,0.2
15189,0.24,1.61,25.8,12.3,3.7,0.3,42.3,1.1,14.7,41,0.1
10705,1.25,1.62,24.6,8.4,9,0.08,18.2,7.8,22.6,152,9.4
4415,4.86,1.61,16.3,8.8,25.5,0.82,14.9,7.1,27.1,0,0.3
7293,25.65,1.5,3.6,6.9,34.4,1.09,6,8.9,39.6,0,0.6
