"X","Ksat_cmhr","Db","Clay","VFS","MS","OC","Silt","COS","FS","Depth.cm_Top","VCOS"
2537,57.2,1.48,2.9,10.4,26,0.36,7,6.7,46.7,25,0.3
2547,3.18,1.54,41.1,12.8,12.8,0.09,6.3,4,22.6,71,0.4
2576,0.38,1.73,19.5,15.2,18,0.1,5.4,5.2,36.2,145,0.5
2588,9.96,1.59,4.1,15.8,20.4,0.06,7.9,5.8,45.8,48,0.2
2598,0.35,1.74,14.3,14.3,22.1,0.13,5.7,5.5,37.8,99,0.3
2603,5.55,1.58,17.9,12.9,17.7,0.2,6.2,5.6,39.2,89,0.5
2622,17.75,1.48,4.5,32.6,0.4,0.03,3.8,0.1,58.6,142,0
2630,7.67,1.58,9.6,12.8,2.9,0.2,2,0.1,72.6,142,0
2708,27.95,1.34,1.3,9.9,8.4,1.13,1.4,2,77,0,0
2783,0.06,1.65,11,5.7,26.9,0.22,3.6,5,47.8,81,0
2817,21.7,1.42,1.3,9.2,3.1,0.04,3.4,0.2,82.8,104,0
2820,69.7,1.42,0.5,0.7,64.7,0.68,1.5,6.6,26,0,0
2821,90.1,1.43,0.5,0.7,63.7,0.18,2.6,7,25.5,15,0
2847,5.13,1.61,2.3,15.1,1.9,0.57,7,0.1,73.6,5,0
2851,34.2,1.38,1.5,3.9,4.4,0.63,1.5,0.1,88.6,8,0
2854,34.5,1.5,1,4.4,3.5,0.15,0.9,0.1,90.1,91,0
2876,42.7,1.44,1.8,3.4,4.4,0.12,1.3,0.2,88.9,58,0
2930,71.65,1.44,0.8,2.7,5.2,0.09,1.2,0.3,89.8,152,0
2933,76.25,1.5,0.4,2,13.5,0.12,0.2,1.3,82.6,15,0
2937,92.65,1.49,0.5,0.4,46.3,0.05,0.5,19.6,30.3,104,2.4
2954,0.39,1.67,18.6,8.1,3.6,0.08,4.8,0.5,64.4,165,0
2982,21,1.57,1.2,6,2.4,0.18,2.5,0,87.9,79,0
3002,25.65,1.41,1.6,10.6,3.2,0.14,4,0.3,80.3,38,0
3026,101.8,1.51,0.8,0.7,62.7,0.05,0.3,11.2,24,193,0.3
3033,70.35,1.57,1,0.2,60.7,0.1,0.3,3.8,33.9,142,0.1
3043,40.1,1.49,3.7,1.5,56.3,1.02,5.8,12.2,20.4,0,0.1
3102,1.04,1.64,24.4,22.6,6.1,0.04,25.5,1.3,20,112,0.1
3121,2.49,1.77,14.8,3.6,29.8,0.11,6.2,21.1,21.1,112,3.4
3125,0.61,1.66,15,11.7,11,0.14,26.1,1.3,34.8,20,0.1
3126,0.39,1.68,25.4,12.8,7.2,0.16,31.5,0.8,22.2,64,0.1
3129,1.22,1.8,5.2,15.4,21.8,0.25,15.3,6.4,35.6,13,0.3
3158,25.25,1.51,31.4,25,11.4,0.29,2.6,1.2,28.3,102,0.1
3166,15.3,1.63,2.8,20.1,23.6,0.11,2.6,4.5,46.1,112,0.3
3172,36.5,1.41,1,8.1,12.5,1.02,1.4,0.6,76.4,3,0
3178,74.95,1.56,2.6,2,51.7,0.1,0.8,4.8,37.9,152,0.2
3225,6.18,1.49,4.1,13.7,14.9,0.69,3.2,1.8,62.3,58,0
3226,9.2,1.64,2.4,14.5,14.5,0.36,1.5,1.6,65.5,74,0
3235,21.7,1.26,0.2,16.1,5.7,1.33,6.2,0.1,71.7,0,0
3302,14.6,1.55,2.2,12.2,0.2,0.05,0.7,0,84.7,147,0
3315,1.19,1.65,5.9,11.1,4.8,2.38,5.6,0.5,72.1,71,0
3331,57.2,1.55,0.9,3.1,43.9,0.33,2.1,4.3,45.7,0,0
3366,50.3,1.58,0.5,0.5,59,0.17,0.7,10.6,28.6,45,0.1
3402,40.1,1.43,0.4,8.6,13.2,0.27,1.2,1.5,75.1,0,0
3404,16.4,1.53,1.6,8.4,12.7,0.14,1.1,1.7,74.4,64,0.1
3430,0.86,1.49,10.8,2.9,30.7,0.73,0.8,4.4,50.2,102,0.2
3433,42.75,1.54,0.7,2.2,23.8,0.03,0.6,2.2,70.5,36,0
3466,13.6,1.59,0.7,21.9,3.4,0.12,3.1,0.1,70.8,33,0
3472,2.6,1.76,16.2,21.6,2.8,0.68,12.2,0.2,47,132,0
3523,0.23,1.61,34.8,5.8,8.4,0.13,3.6,0.6,46.8,183,0
3547,26.3,1.35,2.7,2.9,4.2,1.17,2.9,0.1,87.2,56,0
3552,7.36,1.43,4.9,23.9,8.5,1.44,5.2,0.7,56.8,0,0
3602,10.43,1.6,0.6,12.7,12,0.53,2.4,2.7,69.5,5,0.1
3625,1.82,1.59,25,17.8,8.4,0.28,9,0.6,39.2,28,0
3658,20.8,1.52,0.7,18.4,25.9,0.17,5.1,1.8,48.1,30,0
3663,0.03,1.75,25,14.6,17.6,0.14,4.7,1.6,36.5,152,0
3667,14.55,1.64,0.5,17.9,25.1,0.08,3.5,2,51,28,0
3678,72.6,1.45,1.5,4.8,41.2,0.92,3.9,5.2,43.3,0,0.1
3685,1.14,1.74,27.8,0.2,28.8,0.07,3.4,3.4,36.2,168,0.2
3786,45.35,1.5,2.5,7.4,34.9,0.65,2.4,1.7,51.1,56,0
3789,26.6,1.35,1.3,3.2,4,0.89,4.9,0.1,86.5,0,0
3842,59.15,1.58,1.4,1.8,51.2,0.27,1.6,7.1,36.7,15,0.2
3847,28.3,1.35,0.4,3.4,5.4,0.77,1.9,0.1,88.8,0,0
3880,2.24,1.33,10.2,6.1,3.1,3.2,2.7,0.1,77.8,43,0
3893,69.65,1.38,1.8,1.8,17.4,0.11,0.3,1.7,78,132,0
3970,14,1.56,2.8,4.9,2.7,0.5,3.7,0.1,85.8,20,0
3974,0.49,1.61,13.3,4.3,2.2,0.11,5.6,0.1,74.5,137,0
3987,84.15,1.42,2.4,1.7,18.7,0.17,1.7,0.6,74.9,74,0
4019,0.14,1.63,13.9,9.2,0.2,0.16,7,0,69.7,173,0
4052,46.9,1.26,0.6,3.6,1,0.13,0.7,0.1,94,10,0
4065,78.7,0.97,2.7,1.2,4.5,15.61,9.2,0.2,82.2,0,0
4085,2.74,1.55,5.7,3.8,0.5,0.02,1.4,0,88.6,157,0
4096,33.2,1.5,0.9,7,5.3,0.06,1.3,0.3,85.2,48,0
4114,21.7,1.53,4.2,6.5,2.1,0.2,1.4,0.1,85.7,102,0
4131,29.5,1.28,1.2,6.7,44.8,0.8,2.6,4,40.7,0,0
4161,13.1,1.67,18.1,9.6,18.6,0.14,2.7,1.7,49.1,58,0.2
4166,72.3,1.62,0.4,2.2,64.5,0.16,0.9,14.3,17,30,0.7
4182,39.45,1.57,0.4,4.4,41,0.12,0.6,3,50.6,43,0
4197,74.3,1.55,0,4.4,56.7,0.08,1.5,4.9,32.5,41,0
4218,3.62,1.7,10.1,5.4,38.3,0.47,7,1.4,37.8,145,0
4221,32.9,1.62,0.7,6.9,54.8,0.26,1.6,11.3,24.3,15,0.4
4224,1.75,1.55,15.5,5.5,47.4,0.98,2.8,9.6,18.8,74,0.4
4242,90.7,1.46,1.2,0.6,50.1,0.42,1.3,7.7,38.9,15,0.2
4253,0.67,1.81,17.9,10.6,17.4,0.18,15.8,1.2,37.1,91,0
4265,4.92,1.67,12.3,0.5,50.2,0.19,4.3,18.2,13.8,122,0.7
4270,1.71,1.72,4,1.1,49.2,0.1,1.3,10,34.1,33,0.3
4303,59.2,1.68,0.2,1.6,68.9,0.08,0.1,13.3,15.9,74,0
4328,5.7,1.46,7.1,1.4,47.2,2.52,6.5,14.8,22.4,79,0.6
4344,18.7,1.11,6.3,12.5,31.5,5.62,8,2.3,39.2,0,0.2
4355,6.05,1.74,3.6,2.8,47.1,0.1,2.3,6.8,37.2,30,0.2
4356,1.92,1.73,5.6,2.8,45.6,0.09,2.5,6.1,37.3,38,0.1
4379,3.4,1.61,15,9.3,19,0.1,19.8,3.9,32.8,28,0.2
4398,0.01,1.68,28.2,31.9,0.8,0.14,18.4,0,20.7,84,0
4404,0.62,1.63,8,35.3,7,0.5,17.4,4.4,27.5,25,0.4
4417,3.28,1.65,33.8,8.2,22.1,0.08,10.8,6.9,17.8,107,0.4
4420,1.84,1.56,5.7,33.9,1.6,1.02,18.5,0.3,40,13,0
4431,0.73,1.35,20.1,20.3,3.5,1.62,34.1,2.5,18,10,1.5
4459,1.09,1.48,16.6,4.3,22.2,0.13,5.7,8.3,41.8,68,1.1
4460,8.76,1.58,18.3,4,22,0.07,3.8,9.8,41.1,86,1
4465,6.35,1.4,3.3,13.3,11.4,0.81,10.5,3.2,58.1,10,0.2
4508,18.85,1.59,2,8.4,18,0.15,3.3,2.2,66,61,0.1
4529,0.66,1.79,24.4,13,21.6,0.08,2,1.6,37.4,180,0
4544,27.9,1.34,1.7,7.5,32.5,3.22,2.3,2.5,53.5,64,0
4600,2.74,1.67,18.8,11.4,25.5,0.07,4.8,9.6,29.1,162,0.8
4616,26.05,1.62,2.2,8.4,12,0.21,1.2,2,74.1,91,0.1
4630,17.75,1.65,1.8,6.1,22.3,0.45,3.7,7.2,58.2,86,0.7
4668,22.4,1.45,0.9,7.7,7.2,1.24,2.3,4.2,76.6,0,1.1
4699,0.1,1.38,23.2,9.8,16.6,0.49,11.5,3,35.6,147,0.2
4722,0.3,1.8,23.6,8.2,27.5,0.08,4.1,5.5,30.8,155,0.3
4758,0.32,1.8,18.9,14.5,16.6,0.05,5.3,4.6,39.8,107,0.3
4778,34.2,1.48,0.6,8.5,7.8,0.06,1.7,0.9,80.5,25,0
4810,44.7,1.39,1,3.6,14.2,0.1,0.7,0.9,79.6,21,0
4811,30.9,1.27,1.1,3.5,13.3,0.07,1.1,1,80,53,0
4851,48,1.56,1.3,1.9,43.8,0.03,1.3,3.9,47.7,53,0
4913,0.02,1.2,59.8,9.4,0.6,0.3,16.9,0,13.3,218,0
4943,25.95,1.61,2,8.2,31.7,0.24,3.9,11.4,41.4,23,1.4
4955,3.42,1.64,19.8,2,31.6,0.08,9.6,16.4,17.8,155,2.8
4989,17.75,1.64,0.8,29,19.7,0.11,1.2,8,39.7,112,1.6
4994,17.4,1.37,1,26.1,7.8,0.84,3.3,1.1,60.7,0,0
4999,21.7,1.38,1.2,27.4,9.7,0.87,3.6,1.7,56.4,0,0
5020,13.32,1.56,5.3,6.4,33.3,1.26,13.4,16.6,23.3,0,1.7
5051,0.74,1.53,19.5,9.7,15.7,0.06,24.1,5.7,24.6,122,0.7
5072,0.8,1.68,28.2,7.4,22,0.04,14.2,9.2,18.4,145,0.6
5086,0.01,1.63,25.2,1.5,22.8,0.06,2.9,4,43.1,81,0.5
5111,63.75,1.56,1.6,0.8,58.1,0.05,6.2,5.6,27.7,84,0
5112,49.95,1.57,1.5,1,54.4,0.23,5.5,4.7,32.9,112,0
5126,42.05,1.5,1.8,0.3,54.6,0.18,4.6,23.7,13.8,10,1.2
5131,1.48,1.69,21,4.6,27.2,0.18,15.6,13,17,28,1.6
5132,2.46,1.68,23.6,3.8,31,0.04,11.8,12.6,15.8,91,1.4
5138,12.8,1.59,4.2,3.2,31.4,0.12,7.4,7,46.4,33,0.4
5146,1.31,1.77,10.2,8.2,22.4,0.08,21.6,14.8,18.8,58,4
5170,0.3,1.42,22.2,9,2,0.06,11.8,1,53.6,122,0.4
5176,1.97,1.68,13.4,12.6,21,0.11,10,4.2,38.4,61,0.4
5178,0.09,1.7,21,13.2,17.2,0.07,11.6,3,33.8,99,0.2
5179,0.23,1.77,12.6,12.6,21.6,0.05,12.6,4.2,36,162,0.4
5211,6.14,1.26,11.2,25.8,4.4,2.5,10.5,1.4,46.4,0,0.3
5220,0.09,1.77,18.3,23.6,5,0.35,14.1,0.4,38.6,15,0
5223,0.19,1.61,20.7,21.4,5.8,0.2,10.1,0.4,41.6,71,0
5225,0.04,1.71,14.6,24.4,4.8,0.06,6.2,0.4,49.6,165,0
5248,21.45,1.65,0.8,12.2,13.1,0.08,0.4,1.2,72.3,13,0
5249,7.66,1.57,3.2,21.3,18.7,0.77,5.2,1.4,50.2,20,0
5257,0.32,1.77,18.6,16.9,14.5,0.22,5.3,1.2,43.5,112,0
5327,0.05,1.16,61.2,4.9,5.3,0.13,14,1.4,13,140,0.2
5340,59.85,1.38,1.5,0.6,40.1,0.88,0.2,0.6,57,0,0
5341,47.3,1.37,3.1,0.5,36.2,1.17,4.4,0.8,54.9,64,0
5356,10.4,1.63,3,11.8,26.7,0.18,4.2,2.1,52.2,23,0
5361,13.8,1.77,2.6,10.1,20.9,0.62,4.6,7.2,53.8,51,0.5
5374,3.2,1.64,3.6,19.5,22.5,0.5,14,9,30.1,43,1.3
5385,0.02,1.62,34.2,6.6,19.5,0.06,3.8,1.7,34.2,145,0
5392,34.15,1.59,0.7,7.4,24,0.14,0.4,4.9,62.4,38,0.2
5410,11.35,1.77,1.8,7,30.6,0.41,3.5,3.6,53.4,102,0.1
5415,21.05,1.46,8.3,9.6,28.8,0.05,3.6,3.4,46.2,137,0.1
5419,56.85,1.18,3,6.5,28.1,0.57,8.2,2.8,51.3,86,0.1
5437,27.9,1.52,0.9,9.7,26.7,0.71,5.4,2.3,55,0,0
5452,19,1.45,2.4,5.8,37.4,0.98,6.2,3.7,44.5,30,0
5463,27.6,1.45,0.4,11.3,31.6,0.3,3.2,3.9,49.5,0,0.1
5500,14.55,1.58,1.5,6.8,34.8,0.73,3.1,7.4,45.8,76,0.6
5526,15.35,1.45,4.5,4.6,41.2,2.76,6.7,2.5,40.5,0,0
5529,0.42,1.69,14.2,7.7,29.1,0.09,6.3,4.3,38.3,76,0.1
5541,2.19,1.58,13.9,24.1,14.4,0.08,10.3,1.9,35.4,109,0
5546,0.8,0.9,31.4,5.6,8.2,3.05,37.7,1.1,15.9,53,0.1
5564,0.7,1.51,36.2,4.4,17.6,0.04,18.2,2.8,20.4,158,0.4
5649,0.29,1.74,23.2,11.4,18.3,0.84,12.9,7.9,25.6,30,0.7
5675,1.8,1.66,5.2,34.2,7.1,0.05,5.2,1.8,46.5,76,0
5684,21.7,1.71,0.4,10.8,37.5,0.04,3.3,16.2,28.7,150,3.1
5709,76.95,1.35,2.1,5.2,45.2,0.45,2.1,4.2,41.2,0,0
5730,0.23,1.75,28.9,22.2,1.4,0.12,6.5,0,41,145,0
5748,0.22,1.84,21.3,18.4,2,0.06,6.3,0.2,51.8,147,0
5775,1.73,1.69,23.7,14.6,14.2,0.07,3.3,1,43.2,165,0
5777,20.7,1.6,2,11.4,16,0.13,4.7,1.3,64.6,18,0
5799,8.45,1.76,2.3,9.2,29.3,0.21,3.2,4.4,51.6,64,0
5820,13.8,1.46,4,14.8,7.2,1.47,4.6,0.1,69.3,46,0
5822,19.4,1.5,3.2,16.5,6.8,0.35,2.1,0.1,71.3,66,0
5833,31.9,1.63,0.5,5.3,55.5,0.6,3,3.6,32.1,0,0
5854,32.9,1.6,1.1,5.3,40.8,0.43,4.5,6.5,41.8,20,0
5904,3.02,1.52,3.5,0.5,38.6,0.1,0.5,2.8,54.1,155,0
5909,2.72,1.49,4.7,0.6,38.4,0.28,1.2,1.7,53.4,107,0
5910,0.96,1.54,2,0.4,42.9,0.82,1.1,2.2,51.4,130,0
5915,17.5,1.22,3.8,15.7,21.2,1.29,7,8.1,43,0,1.2
5924,2.67,1.57,4.8,20.4,18.3,0.03,10.6,5.7,39.6,36,0.6
5951,59.15,1.52,2.3,1,42.4,0.77,4.8,28,16,0,5.5
5990,38.15,1.73,1.3,2.9,49.4,0.57,2,3.9,40.5,147,0
5993,74.95,1.4,2.3,6.2,40,0.31,3.1,6.7,41.6,96,0.1
6002,29.9,1.15,2.9,11.3,25.7,4,5.7,7.8,46.4,0,0.2
6003,13.15,1.59,0.8,11.6,24.9,0.36,5.2,7.4,49.8,13,0.3
6008,0.96,1.62,24,5.8,23.3,0.05,4.7,5,37,96,0.2
6082,10.6,1.47,1.3,20.6,0.9,0.2,4.8,0.4,71.9,13,0.1
6103,841,0.62,3.5,3.8,25.6,1.33,5.4,5.2,56.2,36,0.3
6107,32.2,1.63,3.4,3.1,27.5,0.17,0,2.8,63.2,58,0
6122,53.25,1.49,0.1,0.3,31.8,0.08,1.4,4.9,61.4,15,0.1
6129,46,1.57,0.2,0.5,48.4,0.08,0.3,7.3,43.1,127,0.2
6206,35.5,1.61,0.8,3.7,51,0.14,5.8,11.2,27.3,36,0.2
6225,19.95,1.66,6.1,19.8,18.4,0.06,11.3,6.6,36.6,58,1.2
6241,0.85,1.73,5.6,24.6,14,0.36,12.4,5.6,37.1,43,0.7
6262,28.9,1.51,3,6.8,36.1,0.13,6,22.1,21.7,12,4.3
6264,7.2,1.75,9.6,5.4,27,0.11,7.6,25,17.2,127,8.2
6312,23,1.54,0.8,8.2,7.1,0.14,1.1,1.2,81.5,10,0.1
