Var1,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth_cm_Top,VCOS
7096,0.07,1.38,50.2,5.4,2.2,0.5,29.8,0.2,12.2,53,0
2472,12.95,1.41,9.8,15,21,0.71,9.6,4.3,40,15,0.3
2690,88.95,1.5,0.6,1,65.9,0.63,0.9,9.7,21.8,0,0.1
54,6.21,1.24,8.88,5.06,14.85,0.16,29.17,21.48,8.76,2,11.8
4902,71,1.6,1.2,2.8,25.9,0.16,1.5,18.4,42.6,140,7.7
2797,154.5,0.19,31,1.9,0.9,11.52,64.7,0.1,1.4,38,0
5101,0.02,1.45,17.5,27.1,3.1,0.93,23,2.2,25.4,10,1.7
1287,0.02,1.22,73.3,7.6,2.8,0.16,4.4,0.1,11.8,71,0
16830,40.8,1.42,2.2,1.8,43,0.38,7.2,15.8,28.6,5,1.4
16378,14,1.72,1.7,6.5,28.6,0.04,2.8,10.9,48.5,175,1
1422,9.72,1.67,22.3,8.6,18.7,0.23,2.6,4.2,43.4,109,0.2
4513,92.7,1.58,1.7,3.5,39.2,0.05,2,18.5,33,76,2.1
847,126,0.02,0.4,0.6,68.3,0.14,0.4,5.2,25,43,0.1
1880,0.23,1.69,15.4,15.2,10.4,0.16,16,1.4,41.4,109,0.2
2582,0.18,1.65,31.7,10.4,18.6,0.16,3.9,3.2,32,84,0.2
6388,78.9,0.47,0.8,12.3,18.6,4.64,3.3,1,64,0,0
927,0.5,1.78,33.7,22.1,2.5,0.07,4.2,0.1,37.4,145,0
5231,4.47,1.63,17,1.4,36,0.07,3.8,30.6,7.6,188,3.6
3027,109.15,1.37,0.3,0.3,67.6,0.48,1.1,5.4,25.3,0,0
14606,3.01,1.52,3.9,4.9,35.5,2,9.2,23.6,20.6,0,2.3
5925,1.22,1.71,5.5,19.2,18.6,0.02,10.1,6.6,39.3,81,0.7
1134,5.45,1.66,15.7,3.8,15.2,0.05,24.1,12.8,18,178,10.4
1885,2.97,1.45,1,14.3,1.7,1.47,5.3,0.1,77.6,53,0
14365,3.29,1.58,3.4,26.8,8.4,1.02,7.5,1.6,52.2,0,0.1
7915,145,1.48,1.9,1.1,60.1,0.06,0.5,9.3,27,145,0.1
1613,4.18,1.64,16.3,14.7,14.4,0.05,9.7,14,22.9,56,8
3431,50.6,1.4,1.6,1.7,24,0.71,1.2,1.4,70.1,0,0
410,0.1,1.61,50.2,12.7,7.1,0.42,15,1.8,18.3,15,0.3
5514,52.25,1.64,0.4,4.5,40.2,0.11,0.4,2.7,51.8,33,0
6152,14.5,1.68,4,12,25.2,0.07,10.8,13,32.6,53,2.4
3541,45.12,1.13,1.7,20.5,21.5,3.61,5.1,0.6,50.6,0,0
17294,12.2,1.52,2.8,2.9,56.6,2.31,5.3,7,25.4,53,0
17559,35.5,1.71,1.3,2.9,49.4,0.57,2,3.9,40.5,147,0
3422,42.7,1.61,0.5,1.3,41.3,0.1,0.4,5.5,50.9,81,0.1
63,0.008,1.38,9.06,9.36,0.78,2.14,76.33,0.43,3.86,0,0.18
13432,3.4,1.63,1.2,44.2,10.9,0.65,5.8,1.1,36.8,86,0
2555,0.12,1.58,64.8,10,6,0.04,5.2,1,13,193,0
11530,2.3,1.48,26.8,17,11.8,0.68,14.7,13.8,10.3,165,5.6
2130,41.4,1.43,0,6.4,49.1,0.06,1.2,5.2,38,10,0.1
10621,32.9,0.88,21.8,26.5,0.8,4.02,36.7,0.3,13.8,0,0.1
561,1.4,1.66,5.4,16.5,19.9,1.34,6.7,2.2,49.2,53,0.1
7106,86.1,1.5,0.3,0.6,43.2,0.11,0.1,4.6,51.1,124,0.1
1639,46.35,1.6,3.5,2.6,48.8,0.05,2,15.1,25.6,64,2.4
51,21.06,0.93,18.03,6.75,13.55,3.06,22.6,12.23,18.87,0,7.97
15403,76.2,1.21,1.3,0.6,40,1.55,1.8,4.7,51.6,25,0
5951,59.15,1.52,2.3,1,42.4,0.77,4.8,28,16,0,5.5
49,36.43,1.1,15.26,4.64,7.4,3.71,30.22,15.34,6,8,21.14
6554,6.18,1.79,1.6,12.5,41.3,0.16,5.8,5.2,33.6,89,0
1052,13.4,1.52,1.3,8.3,22.5,0.99,8.4,3.5,54.2,0,1.8
6384,0.77,1.63,47,6.8,8.2,0.13,11.8,1.8,23.8,122,0.6
10297,122,0.96,2.6,1,13.4,1.79,5.5,1.4,76.1,0,0
6085,172,1.07,0.4,0.3,52.6,1.22,0.4,12.1,34.1,0,0.1
5953,53.25,1.68,2.4,0.6,38.8,0.1,3.8,32.2,10.8,36,11.4
4933,57.85,1.49,0.6,1.3,11.5,0.1,1.1,0.8,84.7,91,0
2098,34.2,1.34,0.9,3.5,53.7,4.12,0,4.8,37,0,0.1
989,0.8,1.7,16.4,2.2,40.8,0.18,4.2,5.3,31,48,0.1
4049,1.38,1.42,3.3,1.3,2.2,5.1,9.6,0.1,83.5,135,0
15097,3.29,1.45,1,22.8,1.1,0.2,8,0.2,66.9,20,0
11346,7.76,1.36,4.9,38.6,0.9,0.25,19.6,0.1,35.9,30,0
2665,76.9,1.58,0.4,0.7,63.6,0.12,0.3,4.9,30,43,0.1
5637,1.53,1.6,21.9,22.3,6.3,0.18,27.8,1.5,20,33,0.2
587,43,0.91,3.1,5,32.4,6.35,18.5,3.6,36.5,0,0.1
2605,0.2,1.73,39.1,9.8,13.4,0.11,7.4,5,24.7,137,0.6
15899,0.08,1.48,11.3,3,5.8,0.08,4.5,0.7,74.7,135,0
32,0.17,1.88,33.1,3.9,25.6,0.12,5.4,7.2,22.6,148,2.2
390,24.3,1.32,5.1,12.2,14.7,1.2,5.9,1.6,60.4,0,0.1
2559,27.6,1.61,7.5,10.5,29.2,0.5,8.1,4.9,39.2,48,0.6
18478,13.1,1.55,2.7,4.4,25.8,1,7.4,9.7,48.6,36,1.4
10712,9.2,1.46,0,15.5,13.1,1.28,6.4,0.7,64.3,15,0
545,26.9,1.33,1.9,21.4,2.7,0.57,1.9,0.6,71.4,0,0.1
16545,19.5,1.43,26,1,34.7,0.36,1,7.7,29,114,0.6
283,105.5,1.03,1.9,3.7,14.1,0.22,6,2.1,72,0,0.2
3793,117,0.84,2.4,2.9,4.4,2.45,2.6,0.1,87.6,0,0
6012,17.4,1.63,2.4,9.1,37.7,0.06,5.5,11.2,33.5,38,0.6
5136,14.48,1.41,3.2,3.8,30,1.03,10.4,5.5,46.9,13,0.2
7156,27.95,1.55,1.2,5.3,28.1,0.43,2.9,3.7,58.6,0,0.1
5312,86.8,1.57,1.9,1.7,27.7,0.06,1.5,7.7,58.9,140,0.6
505,113.1,1.28,0.5,1.2,55.9,0.7,2.7,17.2,22.2,8,0.3
10557,89.4,1.48,0.4,1.9,54.4,0.14,1.2,15.3,26.3,43,0.5
1365,112.5,1.53,0.3,1,67.8,0.1,0,9.7,21.2,142,0
1823,0.69,1.46,15.2,28.8,15,0.46,9.8,3.8,27,30,0.4
15651,6.57,1.54,1.8,3.7,44.3,2.75,9.9,7.3,33,99,0
45,30.07,0.61,17.63,4.25,3.93,9.67,58.02,5.22,4.1,0,6.85
14205,15.1,1.65,3.4,6.4,17.2,1.19,14.8,3.6,54.4,61,0.2
1397,38.53,1.25,19.1,27.1,2,0.43,6,0.2,45.6,116,0
6458,3.44,1.17,60.6,12,1.4,0.11,13.8,0.2,12,183,0
862,0.6,1.71,13.7,10.6,0.3,0.23,8.2,0.1,67.1,66,0
421,1.7,1.5,26.4,10.5,15,1.04,15.2,1.1,31.7,30,0.1
6696,12.03,1.14,3.9,8.4,14.2,3.39,5.5,0.7,67.3,0,0
2803,16.9,0.99,27.9,11.6,2,2.77,54.5,1.4,2.9,13,0.3
4624,1.26,1.26,33.3,5.8,17.6,0.4,5.1,4.8,33,132,0.4
7088,0.19,1.62,8.9,12.7,9.4,0.12,9.3,6.3,49.2,76,4.2
282,124.8,1.38,0.5,1.5,19.4,0.04,1.4,16.2,57.5,91,3.5
785,5.3,1.7,6,10.1,28.8,0.18,2.7,3.4,49,190,0
278,7.9,1.63,21.9,4.3,29,0.03,1.9,2.4,40.5,190,0
6161,77.6,1.49,1,2.6,52.2,0.49,5.6,10.4,28,15,0.2
10061,5.26,1.44,1.3,16.1,0.9,0.66,6.2,0,75.5,0,0
2378,11.6,1.43,3.9,26.8,5.8,0.53,7.2,0.2,56.1,8,0
6246,0.83,1.75,29.5,10.8,17.2,0.1,12.7,5,24.4,104,0.4
925,0.8,1.68,20.6,19.8,3,0.29,3.8,0.1,52.7,86,0
5600,5.93,1.73,1.3,4.2,38.6,0.87,7.1,12.2,36,132,0.6
4007,47.3,1.17,0.2,1.4,4.4,0.75,2.9,0.1,91,0,0
12745,20.4,1.61,1.8,14.8,11.8,0.28,2,1.2,68.4,15,0
6619,36.15,1.38,2.3,17.8,17.8,0.77,6.6,3,52.4,10,0.1
5596,30.25,1.54,6.6,11.3,28.8,0.27,8.5,4.5,40,96,0.3
5169,0.25,1.59,21.8,6.6,9,0.12,8,10.6,39.8,41,4.2
831,2.3,0.66,6.2,1.4,42,7.96,19.2,5,26,64,0.2
3591,26.45,1.28,1.8,47.3,0.8,2.73,0.7,0,49.4,0,0
5147,1.31,1.75,15.3,7.2,22.6,0.07,18.3,14,18.2,74,4.4
7315,0.41,1.04,5.7,24.4,11.1,7.77,11.4,0.5,46.9,0,0
5201,2.2,1.63,3.9,2.4,36.2,0.12,9.5,13.2,33.2,114,1.6
4533,3.86,1.68,19.1,3.2,17.4,0.12,5.1,6.4,46.6,119,2.2
706,171,1.19,4.4,0.4,66.2,1.32,4.8,7.1,17.1,0,0
2904,8.24,1.53,4,3.2,3.1,1.33,5,0.1,84.6,102,0
5581,248.5,1.1,3.3,3.7,44.1,1.68,1.5,4.6,42.7,0,0.1
4943,25.95,1.61,2,8.2,31.7,0.24,3.9,11.4,41.4,23,1.4
6695,6.79,1.61,1.3,5.6,17,1.07,8.7,1.1,66.3,165,0
1806,21.35,1.56,1,18.8,12.2,0.07,1.6,1.8,64.4,135,0.2
3701,2.1,1.5,27.1,9,7.6,0.23,4.1,0.4,51.8,91,0
2464,1.13,1.56,28.9,12,10,0.07,9.5,1,38.5,170,0.1
18158,15.4,1.67,16.3,7.3,12.3,0.15,2.1,1.5,60.5,109,0
1595,13.15,1.46,12,11.2,23,0.81,16.1,14.8,20.3,43,2.6
11377,0.09,1.75,18.3,23.6,5,0.35,14.1,0.4,38.6,15,0
546,28,1.45,1.6,41.2,2.4,18,3.6,0.5,50.7,18,0
6611,0.01,1.17,81.6,5.4,0.4,0.77,7.2,0,5.4,99,0
1393,1.88,1.55,12.8,32.6,7,0.09,7,1.4,38.8,74,0.4
3817,0.18,1.62,18.9,22.1,0.1,0.13,2.2,0,56.7,185,0
6260,0.8,1.82,9.9,10.6,26.4,0.04,8.5,17.4,23,137,4.2
2955,20.7,1.41,1.6,8.1,10.8,0.79,5.2,2.3,71.8,0,0.2
361,2.1,1.5,17.2,22.9,2,0.08,17.3,0.8,39.6,68,0.2
5393,2.04,1.7,5.7,5.8,22.8,0.04,2.7,5.9,56.8,96,0.3
6158,2.78,1.74,22.8,6.4,27.2,0.04,7.8,13.4,20.8,109,1.6
2561,6.2,1.8,1.3,20.6,17.2,0.26,2.8,3.2,54.9,134,0
6940,0.34,1.49,10.1,8.5,8.3,8.65,21.8,0.9,50.3,0,0.1
8154,3.09,1.47,43,8.2,7.6,0.09,12,1.8,26.8,150,0.6
1480,11.15,1.26,25.1,7.7,10.9,2.32,26.6,5.9,21.7,15,2.1
13793,57.9,1.67,0.8,3.7,54.9,0.01,0.3,2.6,37.7,10,0
337,2.3,1.18,5.1,14.1,18.4,1.21,40.2,1.5,20.6,0,0.1
5930,20.7,1.53,1.6,2.9,23.8,0.25,5.4,3.7,62.4,10,0.2
7080,11.94,1.61,20.7,0.9,39.4,0.62,3,12.1,23.3,152,0.6
3768,4.14,1.63,16.2,12,14.8,0.09,4.2,1.6,51.2,160,0
2136,30.9,1.45,0.5,4.6,6.3,0.12,0.5,0.2,87.9,15,0
2801,168.5,1.16,2.8,0.7,35.4,0.29,3.1,19.8,34.6,173,3.6
7131,72.4,1.1,1.3,2.9,28.9,1.3,3.2,4.5,59.3,0,0
6165,122.05,1.48,1.4,1.3,65.2,0.34,2.2,15.8,14,183,0.1
7267,0.75,1.84,18.7,3.4,9.4,0.02,2.3,0.4,65.8,160,0
17604,41.4,1.62,0.1,0.7,45.3,0.1,0,9.8,44,13,0.1
7715,1.31,1.65,34.5,8,6.2,0.1,7.6,7,26.6,99,10.1
3117,0.55,1.56,5.4,23.7,1.7,0.04,18.3,0.3,50.6,152,0
3308,1.31,1.51,8.3,9.2,26.5,2.66,6.5,2.9,46.5,91,0.1
2964,4.85,1.59,0.7,23.5,1.1,0.13,7.4,0.2,67.1,41,0
17018,3.42,1.65,10.2,3.7,35,0.14,4.3,6.2,40.3,68,0.3
574,106.5,0.62,19.5,3.4,6.4,8.65,10.7,0.5,59.5,0,0
2594,4.84,1.33,14.4,18.6,16.1,4.39,13.7,4.2,32.8,5,0.2
17809,27,1.44,2.5,4.3,20.4,0.14,1,0.9,70.9,69,0
4198,6.57,1.8,6.1,3.3,53.1,1.4,4.5,5.5,27.5,74,0
2880,1.11,1.01,13.7,11.1,0.7,6.72,18.3,0.1,56.1,36,0
6397,12.05,1.49,0.5,11.1,19.9,0.09,0.6,1.4,66.5,25,0
5766,27.6,1.54,5.2,11.6,15.3,0.05,4.5,0.8,62.2,102,0
5580,0.3,1.28,35.4,17.2,3.9,1.02,11.8,0.1,31.6,15,0
15820,69,1.44,0.3,3.6,54.9,0.57,1.9,5.3,34,10,0
5219,0.1,1.64,10.5,27.6,4.2,1.14,18.3,0.4,39,8,0
2863,4.5,1.76,9.2,5.1,13.1,0.31,2.7,3,66.6,109,0.6
4404,0.62,1.63,8,35.3,7,0.5,17.4,4.4,27.5,25,0.4
15664,0.06,1.85,22.6,18.6,5.2,0.05,3.6,0.2,49.8,165,0
15803,11,1.55,1.3,29.5,22.2,0.03,5.3,5.6,36,76,0.1
1846,25,1.37,3.3,7.7,34.6,1.96,1.2,3.5,49.7,0,0
5715,2.09,1.57,5,3,53,5.01,6.6,7.2,25.2,43,0
1814,0.28,1.8,9.6,13.2,12,0.08,16.4,7.2,40,183,1.6
3960,23.15,0.67,26.6,3.2,3.7,5.9,8,0.4,58.1,8,0
17517,26.3,1.57,0.5,2.2,15,0.11,2.9,4.6,74.4,155,0.4
1679,0.03,1.56,37.4,17.1,8,0.34,6,4.3,25.7,13,1.5
6218,16.9,1.68,4.8,10.8,30.4,0.18,11,14.8,27,15,1.2
742,29.5,1.45,4.9,1.8,60.4,1.37,4.3,14.2,13.7,84,0.7
4168,4.93,1.58,3.7,3.7,48.2,0.83,2.9,5.5,36,132,0
16196,9.23,1.36,5.5,31.7,1.9,1.99,20.9,0.4,39.5,0,0.1
293,25.1,1.18,1.2,24.9,7.2,1.22,2.2,1.2,63.3,0,0
8183,34.8,1.34,28.6,6,19.2,0.35,8.2,14.8,20.4,18,2.8
5664,0.23,1.56,40.8,3.4,19.6,0.08,7.8,4.8,21.4,127,2.2
4954,0.75,1.65,18.9,3.6,29.8,0.08,9.3,13.2,23.4,134,1.8
654,1,1.76,49.8,9.8,9.2,0.1,8.3,4.2,18,64,0.7
14082,0.05,1.55,27,37.6,6.4,0.05,10.2,1.2,17.6,140,0
231,8.4,1.57,5.1,14.9,12.9,0.42,3.8,1,62.3,86,0
2460,0.24,1.42,56.6,2,4.3,0.22,10.4,0.2,10,132,0
775,3.3,1.69,3.4,6.6,30.6,0.93,4.7,3.4,51.2,89,0.1
6344,7.01,1.73,4.2,3.5,41.2,0.27,12.8,10.7,27.3,104,0.3
2301,0.3,1.61,34.2,11.8,10.4,0.16,3.8,1.2,38.6,124,0
17198,8.15,1.65,8.1,13,21.8,3.05,5.1,1.8,50.2,0,0
5062,6.57,1.57,26.8,0.1,20.7,0.14,16.8,11.1,22.7,64,1.8
1510,4.47,1.3,6.8,16.8,23.4,2.43,6.4,3.6,43,84,0
2317,50,1.26,1,10.4,33,2.26,3.8,6.7,44.9,0,0.2
3942,66.4,1.5,1.3,3.2,52.9,0.04,0.8,3.7,38.1,183,0
4736,14.95,1.56,8.3,14.6,19,0.18,6.6,6.2,44.1,61,1.2
1671,0.06,1.76,29.8,11.1,19.1,0.02,5.9,9.8,21.8,155,2.5
475,20.7,1.44,2.4,12.5,1,0.14,3,0.1,81,183,0
5155,19.5,1.58,4.1,0.6,62.2,0.06,4.5,8.3,19.9,79,0.4
8935,0.55,1.62,33,10,14.8,0.06,9.5,4.2,28.3,117,0.2
7332,10.94,1.46,4.1,11.3,17.4,0.37,17.5,3,46.6,162,0.1
2638,1.03,1.14,19.8,7.7,30.5,4.11,7.6,3.3,31,12,0.1
7309,0.14,1.59,31.8,2.4,6.4,0.13,5,0.6,53.8,150,0
3061,2.36,1.37,17.2,17.9,11.7,2.74,24.6,3,25.5,0,0.1
2328,6,1.27,62.2,6,9.2,0.21,6.6,2.4,13.4,46,0.2
1979,0.29,1.08,83,1.2,0.8,0.18,12.4,0.2,2.4,183,0
4329,9.77,1.59,7.1,0.7,53.4,1,1.4,17.2,19.6,94,0.6
14432,7.89,1.6,4.8,23.1,11.3,0.75,7.8,2.7,50,41,0.3
790,2.6,1.42,3.1,23.9,3.2,0.97,4.1,0.1,65.5,66,0.1
3424,105.1,0.75,19.6,2.8,21,8.48,16.4,3,37,0,0.2
808,0.4,1.62,5.6,19.1,24.3,0.2,10,1.9,39.1,185,0
4532,42.55,1.58,1.3,4.4,25.1,0.2,2.8,6.6,58.2,66,1.6
6361,3.16,1.6,5.3,10.8,12.4,0.1,4.1,0.5,66.9,79,0
6654,0.05,1.59,50.6,20,2.8,0.04,5.8,0.4,20.4,173,0
17554,1.11,1.65,15.7,19.2,12.9,0.06,8.2,1.6,42.4,140,0
5592,3.19,1.37,61.6,5.2,9.6,0.15,7,2.4,13.8,41,0.4
14763,0.82,1.67,22.6,16.8,1.4,0.04,6.5,0.1,52.6,117,0
3364,33.85,1.4,3,0.6,56.3,1.95,2.4,9.3,28.3,30,0.1
950,10.3,1.68,1.7,2.3,3.8,0.17,3.2,0.5,88.4,81,0.1
5089,55.85,1.26,2.8,3.7,33.3,2.21,18.1,8.8,32.8,0,0.5
1479,17.4,0.89,15.1,8.9,19.6,5.68,13.2,6.5,35.6,0,1.1
4856,34.85,1.54,0.8,4.1,17.8,0.15,0.7,2.1,74.3,13,0.2
4938,42.05,1.2,2.8,2.9,35.4,2.52,13.3,2.7,42.9,0,0
15028,57,1.07,4.6,3.3,2.6,2.55,4.3,0,85.2,36,0
2794,16.45,0.94,9,21.6,0.8,1.67,60.1,0.2,8.2,0,0.1
2753,7.03,1.19,8.2,5.6,34,4.37,0.3,7.2,44.5,8,0.2
5166,51.6,1.39,2.7,5.5,19.7,0.84,7.9,24.8,32.5,0,6.9
14761,0.73,1.62,34.2,14.7,3.3,0.16,14.2,0.5,33.1,51,0
2490,3.51,1.64,14,13.1,23.9,1.12,5,6.7,36.7,0,0.6
9462,9.73,1.71,5.3,6,33.6,0.14,9.3,16.1,27.9,18,1.8
3743,19.75,1.52,1.4,12.4,19,2.12,4.1,1.7,61.4,0,0
2768,43.7,1.11,8.8,5.4,35.1,5.56,1.3,10.5,38.2,23,0.7
2758,0.02,1.78,31.3,3.3,12.7,0.3,34.7,3.5,14.9,132,0.2
5126,42.05,1.5,1.8,0.3,54.6,0.18,4.6,23.7,13.8,10,1.2
7127,30.9,1.7,1.4,3.8,29.3,0.23,2.4,17,38.9,66,7.2
825,0.4,1.77,9.9,1,45.1,0.28,2.5,9.4,31.7,56,0.4
11803,0.55,1.34,27.8,27.2,1.2,0.14,6.4,0.4,37,147,0
313,33,1.42,0.2,1.5,13.3,0.58,1.4,0.9,82.7,0,0
4199,76.25,1.5,4,2.5,55.4,0.63,2.5,5,30.6,86,0
7380,16.8,1.28,2.5,23.2,13.8,2.1,6.3,1,53.2,0,0
5954,38.8,1.67,1.4,0.6,36,0.06,1.8,31,11.6,96,17.6
11231,23,1.39,6.2,8.2,30.7,1.42,6.4,8.7,37.1,0,2.7
13817,25,1.49,1.7,4.6,48.2,1.4,1.6,3.8,40.1,0,0
3158,25.25,1.51,31.4,25,11.4,0.29,2.6,1.2,28.3,102,0.1
53,11.29,1,8.76,5.42,15.82,3.19,28.72,22.17,9.08,0,10.03
5687,25,1.48,1.8,14.1,34.7,1.25,3.1,17,28,0,1.3
5092,7.89,1.75,5,0.8,41.1,0.06,8.5,31.5,11.1,56,2
11074,0.07,1.34,46.2,13.7,0.7,0.04,18.2,0.1,21.1,173,0
2568,0.11,1.89,14.2,19.8,16.6,0.16,7,4.2,38,124,0.2
2471,4.79,1.41,10,11.8,25.7,1.38,6.6,5.9,39.6,0,0.4
5969,0.27,1.75,32.6,21.1,6.8,0.05,5.6,0.8,33.1,86,0
5341,47.3,1.37,3.1,0.5,36.2,1.17,4.4,0.8,54.9,64,0
11373,0.21,1.33,41,20.8,1,0.1,10,0.4,26.8,130,0
2027,73.2,1.56,2.2,2.7,40.8,0.04,2,17,31.4,127,3.9
11327,0.38,1.41,22.2,9,2,0.06,11.8,1,53.6,122,0.4
9352,9.53,1.52,2,15.2,0.7,0.19,2.9,0,79.2,79,0
7314,0.08,1.66,19.8,1.3,10.9,0.57,4.5,0.2,63.3,137,0
3122,0.66,1.79,23.4,2.6,18.1,0.09,6.4,23.5,12.2,150,13.8
4115,1.05,1.59,12.6,7.5,1.7,0.17,1.8,0.1,76.3,114,0
4919,10.15,1.61,1.4,9.3,3.6,0.35,2.5,0.4,82.8,56,0
2389,16.9,1.08,22,10.6,16.5,5.62,8.7,1.1,41.1,0,0
9023,37.5,1.55,0.5,6.8,17.7,0.04,1.2,1.4,72.4,112,0
15963,15.4,1.11,2.7,1.2,4.5,15.61,9.2,0.2,82.2,0,0
5695,73.6,1.54,1.5,4,25.5,0.19,1.9,15,47.5,112,4.7
14800,0.329,1.12,4.6,0.6,57,4.14,4.8,4.9,28,155,0.1
10196,24.6,0.58,17.6,14.3,0.6,11.55,23.1,0,44.4,0,0
478,92,1.47,3.5,1.7,47.2,0.09,1,21.6,23.8,58,1.2
6916,2.92,1.43,16.9,1.3,1.3,1.87,15,0.1,65.4,0,0
206,1.8,1.55,15.5,5.5,47.4,0.98,2.8,9.6,18.8,74,0.4
6233,0.05,1.46,51.3,13.8,2.4,0.27,25.3,2.6,4.2,150,0.4
6874,1.27,1.43,3.8,1.8,1.7,2.1,2.2,0,90.4,287,0
6656,4.82,1.32,6.5,21.4,9.6,1.63,12.3,1.5,48.7,30,0
12587,36.8,0.88,17.7,3.8,11.8,4.08,35.4,1.8,29.5,0,0
13867,0.59,1.42,33.2,5.4,23,0.41,16.2,5,17.2,76,0
3208,0.1,1.63,23.5,21.4,1.9,0.15,2.9,0.1,50.2,86,0
7292,11.19,1.73,0.4,6,36.1,0.72,7.3,14.5,32.4,165,3.3
1464,29.6,1.36,3.7,15.1,7.3,0.35,1.8,0.3,71.8,58,0
6221,4.42,1.75,14.8,8.6,26.6,0.1,9.6,14.2,24.4,86,1.8
8462,36.8,1.59,0.3,3.9,10.4,0.04,0.4,0.3,84.7,165,0
13142,80.2,1.56,1.4,0.2,62.3,0.05,0.3,1.6,34.2,15,0
7041,9.56,1.42,3.5,14.9,0.7,2.8,7,0,73.9,0,0
11289,0.98,1.71,23.6,3.8,31,0.04,11.8,12.6,15.8,91,1.4
4993,30.9,1.6,1.1,16.5,29.9,0.07,3.2,15.5,31.3,155,2.5
5720,27.95,1.57,0.4,4.1,55.3,0.19,4.7,5.8,29.7,18,0
566,12.2,1.75,1.4,10.2,40.7,0.03,2.9,7,37.7,38,0.1
2156,0.05,1.48,20.7,6.3,18.1,0.71,5.4,1,48.5,25,0
7219,9.31,1.57,1.3,25.8,9.4,0.06,7.2,3.1,52.7,74,0.5
14237,27,1.56,2.3,12,12.7,0.44,4.2,1.4,67.3,41,0.1
15639,40.8,1.51,4.2,11.8,28.1,0.14,5.7,3.5,46.6,89,0.1
6420,27.3,1.53,1.4,8.9,16.7,0.08,1.1,0.2,71.7,46,0
1953,1.63,1.57,26.7,13.2,15.6,0.21,7.1,2.8,34.6,18,0
11246,0.18,1.7,26.5,0.5,8.2,0.02,1.3,0.8,62.6,135,0.1
3548,50.6,1.29,1.8,2.8,3.7,1.07,3.2,0.1,88.4,64,0
7089,7.63,1.5,14.7,4.8,15.8,0.16,14.5,13,33.4,122,3.8
