Var1,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth_cm_Top,VCOS
11705,24.1,1.5,4,13.8,16,0.35,5.5,1.5,59.1,18,0.1
10361,40.8,1.37,1.9,2.4,2.9,0.15,2.5,0.1,90.2,66,0
11471,0.02,1.8,22.2,5.5,38.3,0.03,1.2,6.9,25.6,162,0.3
6175,118.95,1.46,2.6,8.2,34.2,0.02,11,16.8,25.2,147,2
13631,11.3,1.45,1.8,13.6,15.4,1.3,4.8,0.7,63.7,0,0
17665,34.6,1.6,3.6,13.5,33.6,0.2,9.5,15.4,22.6,28,1.8
18003,1.31,1.37,13.8,4.1,14.9,2.24,8.2,2,56.9,53,0.1
17262,0.064,1.72,15,30.6,7,0.14,6,0.6,40.8,107,0
2113,61.15,1.47,1.2,3.7,12.1,0.11,0.3,0.4,82.3,94,0
9839,20.2,1.42,1.7,33.5,0.9,0.3,2.9,0,61,58,0
480,67.7,1.59,3.6,2,44.1,0.05,1.1,21.1,26.7,155,1.4
14550,19.7,1.52,1.8,16.6,12.1,0.45,2.5,0.5,66.5,15,0
2532,41.4,1.62,3,10.4,27,0.07,4.1,8.9,45.2,89,1.4
14857,0.19,1.55,14.4,10.2,4.8,0.25,5,1.5,64.1,76,0
4913,0.02,1.2,59.8,9.4,0.6,0.3,16.9,0,13.3,218,0
13471,30.2,1.62,0.6,5.2,26.1,0.01,1,2.7,64.4,46,0
6874,1.27,1.43,3.8,1.8,1.7,2.1,2.2,0,90.4,287,0
5873,65.7,1.41,1.2,2.4,51.4,0.59,6.7,11.9,26.2,15,0.2
15206,13.8,1.33,1.8,25.9,6.1,1.24,11.1,1,54.1,0,0
1149,11.37,1.55,24.8,8.2,34,0.26,4.3,5.6,22.9,183,0.2
15414,14.5,1.45,5.3,1.1,35.3,2.48,1.6,5.1,51.4,114,0.2
68,6.64,1.11,6.45,26.98,1.65,0.51,45.28,0.09,19.45,24,0.1
6762,25.65,1.62,0.4,10.6,15.6,0.07,1.5,1.9,70,58,0
8143,18.8,1.39,17.9,11.4,23.1,0.34,6,2.7,38.6,18,0.3
16721,0.6,1.67,26.4,1.1,11.5,0.02,1.6,1.2,58.2,124,0
10544,2.3,1.69,11,6.4,42.7,0.17,3.4,10.1,25.5,53,0.7
4209,0.14,1.5,5.2,4.5,45.1,4.14,5.4,1.5,38.3,81,0
3547,26.3,1.35,2.7,2.9,4.2,1.17,2.9,0.1,87.2,56,0
18110,55.2,1.07,1.7,8.4,17.8,0.41,5.9,1.1,65.1,0,0
2768,43.7,1.11,8.8,5.4,35.1,5.56,1.3,10.5,38.2,23,0.7
5813,28.95,1.39,2,13.3,2.3,0.12,4.8,0.3,77.3,61,0
3388,0.1,1.73,38.7,15.2,6.2,0.02,6.7,0.4,32.8,96,0
7879,17.1,1.6,0.6,17.1,30.2,0.07,1.5,3.5,47,13,0.1
1679,0.03,1.56,37.4,17.1,8,0.34,6,4.3,25.7,13,1.5
323,0.1,1.58,45.2,12.8,9,0.24,10.3,3.3,18.8,43,0.6
396,0.1,1.64,38.5,11,9.2,0.15,4.3,1,36,162,0
7000,54.8,1.47,0.1,2,4.5,0.12,1.4,0.1,91.9,117,0
6940,0.34,1.49,10.1,8.5,8.3,8.65,21.8,0.9,50.3,0,0.1
15660,0.17,1.78,15.7,15.2,11.4,0.12,2.7,1,53.8,68,0.2
5849,77.55,1.57,1.3,4.6,46.3,0.05,1.5,5.1,41.2,104,0
18565,1.97,1.65,3.9,6.1,21.8,0.05,1.4,4.8,61.6,122,0.4
17058,0.52,1.59,19,9.3,29.9,0.07,10.6,4.1,27,89,0.1
4056,32.85,1.46,0.3,1,10.6,0.29,1.9,1.1,85.1,20,0
8154,3.09,1.47,43,8.2,7.6,0.09,12,1.8,26.8,150,0.6
10546,3.68,1.55,21.1,10.5,31.3,0.07,11.2,8.4,16.5,122,1.1
93,10.5,1.38,5.4,4.1,36.4,2.05,14.2,10.9,28.5,0,0.5
197,2.5,1.42,7.7,17.5,4.6,1.95,9.5,0.5,60.2,51,0
17457,22.3,1.58,1.2,2.8,55.4,0.7,6.1,10.1,24.4,0,0
15189,0.24,1.61,25.8,12.3,3.7,0.3,42.3,1.1,14.7,41,0.1
7322,10.86,1.56,0.5,26.3,17.6,0.27,3.4,1.6,50.5,8,0.1
8254,2.83,1.56,4.1,18.4,0.6,1.39,1.5,0.1,75.3,145,0
17257,21,1.7,0.4,10.8,37.5,0.04,3.3,16.2,28.7,150,3.1
2795,10.18,0.98,15.3,41.1,1.8,0.76,26.5,0.3,15,23,0
10705,1.25,1.62,24.6,8.4,9,0.08,18.2,7.8,22.6,152,9.4
7366,16.4,1.46,3.9,19.9,23.8,0.76,3.6,4.2,44.5,107,0.1
14908,0.369,1.44,9.4,4.7,34.4,1.57,5.4,12.4,32.9,66,0.8
1069,0.7,1.7,2.5,41.2,10.9,0.95,2.9,1.3,41.1,140,0.1
16702,4.38,1.74,8.6,5.5,33.1,0.18,14.6,17.1,20,36,1.1
14473,15.3,1.44,4.8,16.4,13.9,0.67,6.5,1.9,56.4,18,0.1
5363,7.24,1.63,2,5.3,39.8,2.12,5.4,3.3,44.2,0,0
14059,4.34,1.35,1.5,29.8,18,2.74,14.1,4.2,32,0,0.4
9177,28.3,1.4,2.1,4.5,2.1,0.36,2.3,0,89,18,0
11256,36.8,1.59,1.1,1.6,49.4,0.06,4.1,15.1,27.1,79,1.6
1063,4.28,1.25,1.3,34.7,12.8,3.85,4.9,1.1,45.2,0,0
236,37.3,0.75,51.9,3,5.8,5.32,6.3,0.5,32.5,46,0
420,1.5,1.3,17.9,11.6,20.2,2.56,15,1.7,33.6,15,0
4872,3.26,1.25,28.1,8.1,4.8,0.62,12.8,4.7,39.5,33,2
13184,1.31,1.35,4.8,3.7,32.8,2.69,5.1,1.2,52.4,51,0
5035,97.1,1.55,3.2,1,55.1,0.05,4.7,7.1,28.8,46,0.1
1836,8.44,1.27,1.2,53.5,9.6,2.14,8.8,1.9,25,0,0
4987,11.82,1.58,1.4,27.5,17.5,0.29,2.6,5.1,45.3,18,0.6
551,12.1,1.46,1.3,4.9,6.7,2.18,6.3,0.7,80.1,0,0
17907,38.1,1.43,1.4,9.7,2.9,0.02,3.2,0.2,82.6,117,0
7903,405,1.81,22.5,2.1,35.7,0.18,13.8,7.4,17.6,124,0.9
14353,1.02,1.74,12.2,30.2,15.9,0.02,6.5,5.6,29.4,198,0.2
909,15.3,1.61,0.7,9.1,32.1,0.23,4.9,3,50.2,20,0
4034,50.4,1.07,3,4.3,3.7,1.5,3.8,3.7,62,0,0.1
48,15.15,1.24,12.23,4.52,9.91,3.14,29.12,19.26,7.53,0,17.43
13949,44.7,1.51,4,9.7,27.1,0.58,7.8,21.1,25.5,0,4.8
9014,21,1.67,2.3,3.7,46.2,0.06,0.8,5.1,41.8,38,0.1
8983,2.89,1.67,1,5.5,36.9,0.19,0.3,4.8,51.2,13,0.3
16209,0.18,1.39,64.1,6.5,1,0.56,21.7,0.4,6.1,30,0.2
4756,9.06,1.53,4.6,19.3,18.7,0.97,3.5,5,48.5,0,0.4
5164,7.7,1.46,27.1,6.21,3.8,0.11,7.3,3,51,127,1.6
15907,4.38,1.66,6.5,5.6,2.5,0.11,3.2,0.1,82.1,70,0
2613,29.25,1.55,2.1,17.4,13.3,0.04,2.1,6.7,58.1,86,0.3
6103,841,0.62,3.5,3.8,25.6,1.33,5.4,5.2,56.2,36,0.3
16475,36.8,1.45,1.5,5.4,10.2,0.72,1.3,0.5,81.1,0,0
17885,0.7,1.59,35.3,4,8.8,0.13,4.1,0.4,47.4,155,0
17604,41.4,1.62,0.1,0.7,45.3,0.1,0,9.8,44,13,0.1
5984,15.75,1.61,1.9,10.4,34.8,0.42,9.2,9.2,34,130,0.5
7912,112,1.6,1,0.7,69.7,0.28,0.2,8.2,20.2,23,0
3782,49.3,1.25,2.8,6.3,40.7,4.59,2.6,1.6,46,0,0
2916,0.04,1.17,55.7,11.4,0.4,0.35,19.1,0,13.4,51,0
1523,93.35,1.59,0.9,1.8,64.3,0.18,0.1,13.5,19.1,20,0.3
998,0.3,1.28,40,14.7,0.1,1.16,16.5,0,28.7,18,0
16089,50,1.6,0.4,0.3,57.9,0.09,0,26.5,14.2,8,0.7
16305,0.01,1.49,30.1,9,14.8,0.82,11.7,1.1,33.2,18,0.1
3243,12.81,0.57,3.3,13.1,2.5,7.94,21.7,0.1,59.3,5,0
7736,120,1.48,1.6,1,57.4,0.2,0.2,4.3,35.5,150,0
384,41.1,1.61,1,0.9,70.6,0.07,4.6,7.3,15.5,137,0.1
3577,26.95,1.62,1.2,17.2,33.3,3.61,1.4,2.7,44.1,193,0.1
1432,0.88,1.44,16.9,7.8,19.6,1.24,7.6,2.6,45.5,8,0
18605,21.4,1.4,2.5,19.1,7.5,0.68,3.1,3.5,63.9,30,0.4
9105,1.84,1.63,14.6,3.8,25,0.4,18.1,9.1,28.1,115,1.3
10810,31.1,1.39,1.7,7.6,14.1,0.91,1.4,2.4,72.6,0,0.1
16626,0.59,1.7,6.3,1.7,33.8,0.16,2.2,2.8,53.2,99,0
1085,15.9,1.11,30.6,4.8,19.6,3.26,11.4,4.2,29.2,41,0.2
13173,49.3,1.58,1.4,1.9,40.8,0.1,0.2,0.9,54.8,102,0
2976,0.83,1.56,27.4,21.6,0.8,0.17,6.6,0,43.6,84,0
15208,0.42,1.74,15.5,23.3,5.2,0.18,23.7,2.1,29.9,68,0.3
1051,0.01,1.5,20,15.8,11.9,1.15,11.6,2.2,38.5,152,0
6395,14.1,1.28,0.4,8.8,21.5,3.01,4.4,1.5,63.4,0,0
6200,34.85,1.59,1.5,11.8,28,0.08,12,10.8,34.5,36,1.4
8112,4.38,1.61,7.4,10.6,23.3,0.83,6.7,8.3,43,0,0.7
4880,0.94,1.56,18.3,7.9,2.5,0.19,10,2.2,58.2,58,0.9
5802,4.36,1.55,2.9,9.4,19.3,2.17,4.3,3.1,60.8,137,0
6841,0.52,1.33,40.2,8.4,3,1.86,30.7,0.3,17.5,0,0
16941,3.46,1.62,16.2,3,9.8,0.42,3.4,1.1,66.4,127,0.1
2327,3.77,1.37,49,7.4,11.8,0.63,8.9,3.6,18.8,18,0.4
15421,14.5,1.13,17.1,3.3,24.6,2.59,4.5,3.7,47.7,10,0.1
7252,1.97,1.76,15.8,4.2,21.5,0.36,2.3,4.9,50.8,107,0.5
3282,28.6,1.53,0.3,9.8,29,0.14,2.6,2.4,55.8,18,0.1
17723,0.41,1.51,34.3,30,6,0.23,19.1,1.6,8.8,53,0.2
13910,12.5,1.59,2.3,10.3,28.4,0.34,5.7,20.8,24.8,48,7.7
6723,11.19,1.22,17.6,6.5,10.8,2.95,32.4,12.3,11.8,0,8.6
16763,11.3,1.49,6.9,5.3,36.5,1.02,14.4,10.4,25.7,0,0.8
14940,49.1,0.87,6,10.9,0.9,4.59,80.3,0.5,1.4,0,0.1
6098,34.8,1.49,1.2,2.6,15.4,0.3,0.8,1,79,10,0
15402,27.6,1.11,3.3,0.5,34.3,6.6,8,4.4,49.4,0,0.1
6994,0.04,1.52,35.9,28.6,0.1,0.07,22.9,0,12.5,200,0
18076,2.63,1.24,13.6,15.5,7.4,4.76,22.5,1.3,39.6,0,0.1
915,0.1,1.8,16.8,6.3,26.7,0.09,3.7,2.7,43.7,142,0.1
14129,1.07,1.63,21.4,11,19.2,1.82,8.3,6,33.7,109,0.4
6149,0.42,1.5,49.3,4.8,13.6,0.02,8.7,11.4,10.2,165,2
16124,7.89,1.44,7.1,1.4,47.2,2.52,6.5,14.8,22.4,79,0.6
16833,51.3,1.55,3.3,2.4,36,0.34,5.1,13.5,37.7,152,2
1564,0.55,1.76,21,3.2,26.2,0.12,22.4,7.4,18,86,1.8
10562,48,1.23,1.1,2.4,62.7,2.64,3.2,13.7,16.6,0,0.3
834,21.4,1.31,1.6,24,11.1,0.83,7.1,2.6,53.4,0,0.2
9227,0.8,0.99,13.7,11.1,0.7,6.72,18.3,0.1,56.1,36,0
10760,26.3,1.34,1.5,8.3,23.5,0.99,2,1.2,63.5,0,0
14314,24.3,1.64,3,7.8,41.5,0.5,1.5,4.6,41.6,140,0
529,73.6,1.57,1.2,0.2,68.7,0.14,2.7,5,22.3,81,0
3742,131.5,1.52,0.5,2.4,60.4,0.1,0.5,5,31.2,46,0
3118,8.15,1.65,3.2,6,40,0.47,8.5,13.3,29,0,0
1813,0.19,1.84,4.5,12,20.8,0.08,6.7,9.6,44.8,165,1.6
17350,21,1.58,2,11.4,16,0.13,4.7,1.3,64.6,18,0
14910,0.26,1.73,12.1,4.8,32.8,0.26,5.7,10.6,33.4,135,0.6
859,0.4,1.78,22.7,5.1,27.7,0.22,5.9,3.3,35.2,122,0.1
7765,27,1.23,1.1,25.3,5.6,1.33,1.3,0.3,66.4,0,0
7293,25.65,1.5,3.6,6.9,34.4,1.09,6,8.9,39.6,0,0.6
18409,0.14,1.51,30.5,28.4,0.5,0.11,11.4,0,29.2,41,0
17420,47.3,1.57,1.4,4.1,50,0.33,2.4,5.8,36.3,8,0
7389,12.6,1.58,2.2,26.1,12.3,0.1,4.3,0.9,54.2,43,0
9443,3.33,1.26,12.2,23,8,2.63,30.8,1.6,24.3,0,0.1
11024,130,1.57,1.5,1.2,47.1,0.06,1.1,13.5,35,64,0.6
4584,20.4,1.57,3.9,4.7,45,0.9,2.1,4.1,40.1,0,0.1
6453,0.1,1.27,57.8,8.2,4.2,1.06,9.8,0.2,19.8,18,0
2400,28.95,1.55,0.9,5.8,11,0.04,1.4,0.2,80.7,132,0
637,0.1,1.77,12.2,5.2,32.2,0.26,1.3,4.8,43.8,157,0.5
13451,0.34,1.76,25.7,7.8,20.4,0.26,14.1,2,29.8,91,0.2
3122,0.66,1.79,23.4,2.6,18.1,0.09,6.4,23.5,12.2,150,13.8
16996,1.15,1.73,18.6,4.6,19.4,0.13,2.3,3.4,51.6,81,0.1
11756,0.48,1.59,43.7,7,13.4,0.26,5.3,1.4,29.2,46,0
9824,21.14,1.36,2.4,19.2,18.7,0.95,3.2,0.6,55.9,41,0
9968,1.21,1.73,8.3,9.6,29.6,0.11,3.9,2.6,46,190,0
2479,18.25,1.34,7.3,5.3,32.7,0.71,8.2,8.6,36.2,23,1.7
5604,17.75,1.64,1.3,7.8,34.6,0.09,2.1,6.8,47.2,89,0.2
2348,0.99,1.47,48.2,18.6,0.6,0.24,24.2,0.2,8.2,71,0
11171,52.6,1.45,0.3,3.9,36.4,3.12,0.3,11.9,46.6,0,0.6
4943,25.95,1.61,2,8.2,31.7,0.24,3.9,11.4,41.4,23,1.4
9054,0.07,1.68,12.4,4.3,39.1,0.09,7.3,2.7,34.2,122,0
6584,21.68,1,17.7,3.8,11.8,4.08,35.4,1.8,29.5,0,0
15650,46,1.63,0.6,2.6,52.3,0.03,1,7.7,35.7,46,0.1
3295,2.4,1.52,9,15,5.6,1.26,4.6,0.1,65.7,122,0
3565,0.15,1.83,19,3.6,29,0.04,0,17.6,30.4,185,0.4
17898,0.879,1.48,40.3,8.8,8.4,0.12,6.5,0.4,35.6,165,0
16995,7.89,1.51,3,12.3,24.6,1,4.8,2.8,52.4,53,0.1
8452,42.1,1.37,0.4,4.3,44.1,0.66,2.5,3.7,45,8,0
11300,1.1,1.5,7.5,9,23.2,0.6,23.9,13.6,20.8,23,2
5956,19.7,1.68,6,0.6,30.4,0.04,2,33.6,7.8,142,19.6
259,0.7,1.28,26.1,3.6,3.6,0.47,29.9,0.4,36.4,56,0
1489,26.3,1.21,4.5,4.1,42.3,4.89,7.1,3.5,38.5,84,0
677,0.5,1.73,26.4,9,20.5,0.12,5.1,2.6,36.2,74,0.2
15186,3.39,1.58,22.2,16,16,0.16,14.4,5.6,25.4,23,0.4
11285,59.2,1.51,1.8,0.6,53.5,0.11,4.8,21.7,15.6,76,2
5159,28.6,1.5,2.5,4.9,21.4,0.27,6.9,25.2,31,15,8.1
781,17.5,1.64,0.9,13,27.7,0.29,3,3.8,51.5,68,0.1
3558,8,1.5,2.8,19.7,15.5,1.31,5.3,1.7,55,0,0
12756,9.2,1.37,3.7,8.5,18.3,1.71,2.4,4.7,62.3,122,0.1
5013,33.55,1.75,0.5,5.2,22.1,0.05,1.2,12.6,55.8,157,2.6
5949,70.35,1.51,1.5,0.7,57.6,0.05,1.9,9.4,28.7,96,0.2
144,55.2,1.47,0.9,5.3,10.3,0.1,0.3,0.6,82.6,56,0
191,85.4,1.72,1.6,0.3,62.5,0.1,0.4,12.7,22,140,0.5
784,5.4,1.62,8.4,11.2,26.5,0.14,3.1,3,47.7,152,0.1
441,3.4,1.35,7.9,18,12.1,1.78,21,3.5,37.2,0,0.3
3500,1.84,1.61,20.2,1.2,7.8,0.04,2.8,0.4,67.6,178,0
173,1.9,1.59,30,6.3,8.5,14.41,12,1.5,41.6,15,0.1
1106,2.61,1.63,13.5,7.2,30.9,0.11,2.5,5.1,40.8,173,0
5373,5.75,1.43,26.8,17,11.8,0.68,14.7,13.8,10.3,165,5.6
4904,16.85,1.44,3.1,10.3,13.9,1.98,4.3,0.9,67.5,0,0
14260,193,1.31,0.5,1.5,19.4,0.04,1.4,16.2,57.5,91,3.5
18215,23.7,1.42,0.9,15.8,11.8,0.81,2.8,1.4,67.3,0,0
16508,40.8,1.47,1.6,6.9,21.2,1.61,2,8.2,59,0,1.1
5904,3.02,1.52,3.5,0.5,38.6,0.1,0.5,2.8,54.1,155,0
15167,114,1.37,0.5,0.4,62.6,0.39,1.2,6.1,29.2,0,0
6008,0.96,1.62,24,5.8,23.3,0.05,4.7,5,37,96,0.2
4337,11.35,1.57,11.9,10.5,28.4,2.04,4.2,3.2,41.7,0,0.1
2758,0.02,1.78,31.3,3.3,12.7,0.3,34.7,3.5,14.9,132,0.2
3632,26.7,1.63,1,9.2,17.3,0.13,1.5,1.2,69.8,109,0
6310,1.81,1.44,7.3,6.2,11.5,6.23,2.7,0.7,71.6,145,0
18066,4.82,1.61,3.4,16.8,16.9,0.88,4.5,3.9,54.2,117,0.3
7788,7.36,1.29,19.1,27.1,2,0.43,6,0.2,45.6,116,0
17158,160,1.17,3.3,3.7,44.1,1.68,1.5,4.6,42.7,0,0.1
4114,21.7,1.53,4.2,6.5,2.1,0.2,1.4,0.1,85.7,102,0
11097,2.63,1.4,0.3,1,7.4,1.75,6.6,0.7,84,170,0
5649,0.29,1.74,23.2,11.4,18.3,0.84,12.9,7.9,25.6,30,0.7
13175,13.7,1.54,1.1,4,35.5,0.97,2.1,1.1,56.2,0,0
7979,0.04,1.69,50.5,16.4,4.9,0.03,14.1,3.2,10.3,178,0.6
1555,0.56,1.46,35,5.6,22.6,0.33,14.4,5.4,17,112,0
4970,0.58,1.53,15.6,28.7,5.7,0.17,4.5,1.3,44.1,64,0.1
17286,55.2,1.55,2.1,5.5,43.1,0.05,1.7,3.5,44,140,0.1
5221,0.06,1.69,23.8,19,6.2,0.24,13,0.6,37.2,28,0.2
6666,54.7,1.52,59.8,5.2,4,0.77,19,1.2,10.4,175,0.4
8966,21,1.52,1.8,20.4,0.3,0.04,0.5,0,77,175,0
14340,0.02,1.49,20.7,6.3,18.1,0.71,5.4,1,48.5,25,0
18626,35.5,1.64,2,11.4,28.1,0.04,3.1,14.8,38.6,142,2
6340,38.1,1.5,0.7,1.9,56,0.36,3.8,14.1,23.4,10,0.1
2078,0.29,1.63,4.8,4.7,7.2,1.89,1.5,0.6,81.2,112,0
1815,9.36,1.2,15,6.6,26.2,4.93,5,21.4,23.2,0,2.6
17487,16.3,1.24,3.8,15.7,21.2,1.29,7,8.1,43,0,1.2
16080,0.23,1.71,16.2,20.2,12.2,0.21,3.3,0.5,47.6,196,0
14840,7.45,1.7,3.7,6.2,45.1,0.21,2.4,5.7,36.8,20,0.1
82,13.1,1.43,1.9,17.5,0.3,0.04,4.6,0,75.7,74,0
11527,30.9,1.71,2.4,3.2,29.2,0.24,4.6,18.7,34.9,81,7
7428,3.29,1.56,4,22.4,12.2,2.68,2.8,1.6,57,168,0
12961,0.244,1.73,13.7,10.6,0.3,0.23,8.2,0.1,67.1,66,0
507,92,1.5,0.4,1.9,54.4,0.14,1.2,15.3,26.3,43,0.5
13292,18.8,1.75,1.1,8.9,30.8,0.02,3.2,8.5,46.7,142,0.8
1632,7.02,1.72,9.7,3.5,38.6,0.1,3.9,11.2,28.2,99,4.9
4593,0.6,1.73,16.2,25.6,6.8,0.08,8.6,1.2,41.4,137,0.2
3093,0.38,1.63,29.4,8.4,7,0.14,27.6,1.7,25.6,91,0.3
11373,0.21,1.33,41,20.8,1,0.1,10,0.4,26.8,130,0
6519,3.18,1.18,15.8,0.3,0.3,1.45,82.8,0.1,0.7,91,0
5526,15.35,1.45,4.5,4.6,41.2,2.76,6.7,2.5,40.5,0,0
16726,7.89,1.6,10.6,4.5,29.3,0.1,9.1,9.4,35.6,41,1.5
5748,0.22,1.84,21.3,18.4,2,0.06,6.3,0.2,51.8,147,0
3942,66.4,1.5,1.3,3.2,52.9,0.04,0.8,3.7,38.1,183,0
