,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth.cm_Top,VCOS
2239,28.3,1.41,7.4,15.7,13.9,0.47,8.6,1.4,53.0,23.0,0.0
2240,21.3,1.57,7.5,17.9,13.9,0.23,8.2,1.5,51.0,48.0,0.0
6336,0.06,1.69,11.2,7.4,20.0,0.23,4.1,2.7,54.3,99.0,0.3
2241,2.37,1.65,18.1,16.9,11.3,0.16,7.4,1.3,44.9,79.0,0.1
16579,23.2,1.53,2.1,7.9,19.2,0.1,2.6,1.9,66.3,38.0,0.0
16582,13.1,1.63,16.0,7.1,16.5,0.22,2.4,1.8,56.1,107.0,0.1
199,4.2,1.51,4.3,18.5,5.0,0.77,7.1,0.5,64.5,74.0,0.1
2250,24.0,1.33,7.9,13.7,19.3,0.51,8.7,5.2,44.7,25.0,0.5
16590,2.63,1.54,3.4,11.9,8.9,1.09,4.5,1.0,70.3,76.0,0.0
18646,42.5,1.54,3.6,9.4,29.4,0.43,5.8,5.8,45.6,20.0,0.4
18648,28.0,1.67,4.0,7.9,30.9,0.09,5.6,9.0,41.7,76.0,0.9
6361,3.16,1.6,5.3,10.8,12.4,0.1,4.1,0.5,66.9,79.0,0.0
6362,5.89,1.56,13.9,10.4,10.6,0.1,5.1,0.8,59.2,96.0,0.0
18652,27.0,1.52,1.8,7.5,18.8,0.12,4.5,2.2,65.0,56.0,0.2
221,34.6,1.48,5.2,9.4,15.9,0.66,3.4,0.9,65.1,64.0,0.1
222,6.2,1.54,10.4,9.3,13.8,0.36,3.1,0.9,62.5,89.0,0.0
6367,15.1,1.52,5.6,8.8,14.0,0.14,3.0,0.6,68.0,66.0,0.0
6368,6.36,1.56,10.3,8.2,13.0,0.11,3.7,0.6,64.2,99.0,0.0
18653,33.5,1.55,1.7,8.2,16.9,0.09,4.8,2.4,65.7,94.0,0.3
18659,10.5,1.57,10.2,6.6,14.0,0.14,6.6,2.6,59.8,86.0,0.2
228,7.2,1.59,6.6,14.8,13.8,0.43,0.1,1.0,63.7,61.0,0.0
229,5.1,1.55,4.8,15.1,12.9,1.46,4.4,0.9,61.8,71.0,0.1
230,13.2,1.46,4.1,14.8,13.1,0.82,4.1,1.0,62.9,79.0,0.0
231,8.4,1.57,5.1,14.9,12.9,0.42,3.8,1.0,62.3,86.0,0.0
6380,8.55,1.56,4.7,11.1,15.1,0.51,4.2,1.1,63.7,20.0,0.1
6381,14.45,1.54,2.9,11.2,15.0,0.26,6.9,1.0,63.0,43.0,0.0
14575,11.4,1.56,13.6,10.7,15.3,0.37,5.6,1.5,53.3,28.0,0.0
4339,13.43,1.52,16.5,11.0,27.3,0.47,6.1,2.7,36.2,33.0,0.2
4340,1.0,1.61,12.8,9.9,30.8,0.29,4.3,3.5,38.4,56.0,0.3
4341,1.0,1.65,11.3,9.1,32.0,0.21,5.2,3.3,39.0,71.0,0.1
4342,0.4,1.63,12.4,8.0,30.0,0.17,4.1,3.2,42.1,83.0,0.2
4343,0.11,1.63,12.2,9.1,28.2,0.15,4.3,3.1,43.0,104.0,0.1
16630,21.7,1.44,4.8,9.5,18.2,0.31,7.6,2.2,57.6,15.0,0.1
2297,15.75,1.45,4.8,16.4,13.9,0.67,6.5,1.9,56.4,18.0,0.1
2298,29.6,1.38,5.5,16.2,13.6,0.38,6.0,1.8,56.8,36.0,0.1
2299,30.9,1.44,7.2,15.9,14.1,0.21,5.5,1.9,55.3,53.0,0.1
14587,8.33,1.56,5.4,12.2,19.9,0.33,7.5,1.7,53.2,43.0,0.1
8444,5.92,1.58,21.0,11.6,28.2,0.84,2.2,3.4,33.6,91.0,0.0
2305,17.75,1.48,4.7,15.3,14.0,0.31,8.8,2.8,54.3,15.0,0.1
2306,7.89,1.49,8.4,15.2,13.5,0.2,9.3,2.4,51.1,56.0,0.1
14598,25.9,1.56,0.3,11.2,19.2,0.08,3.7,1.4,64.2,41.0,0.0
269,1.3,1.56,14.6,9.8,8.7,0.08,3.5,3.2,60.1,64.0,0.1
2319,20.18,1.56,0.0,10.3,32.1,0.18,5.5,6.6,45.3,33.0,0.2
14611,16.7,1.36,9.8,15.0,21.0,0.71,9.6,4.3,40.0,15.0,0.3
4372,15.9,1.43,19.0,9.9,18.9,0.3,10.0,4.5,27.4,15.0,0.3
16661,0.35,1.45,21.2,11.6,6.6,0.35,8.4,2.0,49.4,71.0,0.8
16662,0.09,1.47,21.9,5.9,21.9,0.31,5.0,6.3,38.4,114.0,0.6
4380,8.3,1.63,19.0,9.7,21.2,0.1,11.8,5.1,32.8,51.0,0.4
18726,1.187,1.59,20.8,17.4,12.5,0.38,7.5,1.4,40.4,96.0,0.0
12585,40.8,1.48,1.9,6.4,24.2,0.5,2.9,4.8,59.7,8.0,0.1
12586,36.8,1.52,4.4,6.4,24.2,0.37,2.3,4.8,57.8,23.0,0.1
6444,1.4,1.5,4.6,14.3,19.8,0.61,8.5,7.0,45.1,28.0,0.7
6445,0.05,1.58,5.2,8.2,9.8,0.49,5.0,0.8,71.0,43.0,0.0
14637,12.5,1.6,8.5,9.4,24.8,0.22,7.5,7.8,40.6,28.0,1.4
12592,22.7,1.58,3.3,7.7,22.0,0.41,4.1,3.0,59.8,18.0,0.1
304,12.3,1.51,3.2,18.9,13.2,0.44,6.6,2.3,55.6,38.0,0.2
14648,29.4,1.63,5.3,9.8,32.0,0.12,8.2,5.6,38.6,127.0,0.5
8506,4.67,1.6,9.0,7.2,22.6,0.19,4.0,2.2,54.6,84.0,0.4
6460,21.0,1.45,5.6,12.5,14.5,0.32,5.5,0.7,61.2,10.0,0.0
6461,16.9,1.52,9.4,12.1,13.2,0.24,5.3,0.7,59.3,30.0,0.0
10569,2.63,1.47,17.7,10.5,26.8,0.69,6.5,2.8,35.6,20.0,0.1
10570,26.3,1.53,16.5,11.0,27.3,0.47,6.1,2.7,36.2,33.0,0.2
10571,1.86,1.61,12.8,9.9,30.8,0.29,4.3,3.5,38.4,56.0,0.3
10572,0.66,1.62,11.3,9.1,32.0,0.21,5.2,3.3,39.0,71.0,0.1
10573,0.44,1.65,12.4,8.0,30.0,0.17,4.1,3.2,42.1,83.0,0.2
10574,0.16,1.67,12.2,9.1,28.2,0.15,4.3,3.1,43.0,104.0,0.1
14671,36.8,1.48,2.9,10.4,26.0,0.36,7.0,6.7,46.7,25.0,0.3
14672,36.8,1.6,3.3,10.3,25.6,0.13,6.3,6.5,47.5,66.0,0.5
14673,25.0,1.61,3.0,9.6,26.2,0.06,5.5,7.1,48.2,94.0,0.4
331,24.3,1.45,1.8,5.5,39.2,0.74,5.0,3.8,44.7,41.0,0.0
330,19.0,1.45,2.4,5.8,37.4,0.98,6.2,3.7,44.5,30.0,0.0
14670,22.8,1.51,2.4,9.2,28.7,1.03,6.3,7.4,45.5,0.0,0.5
10581,1.99,1.62,12.7,13.4,29.0,0.08,3.9,2.0,39.0,84.0,0.0
10582,2.33,1.58,11.0,14.2,32.0,0.07,4.6,4.0,34.1,124.0,0.1
16727,0.39,1.69,15.1,3.5,27.3,0.08,6.1,8.0,38.8,64.0,1.2
12687,13.8,1.48,7.2,16.9,21.1,0.39,7.0,5.7,41.9,15.0,0.2
12688,24.3,1.48,7.7,17.4,19.3,0.21,6.2,4.7,44.5,30.0,0.2
14692,27.0,1.58,8.4,9.2,29.9,0.54,4.8,7.3,39.2,33.0,1.2
14693,21.7,1.6,7.5,10.5,29.2,0.5,8.1,4.9,39.2,48.0,0.6
12649,1.31,1.61,13.8,15.5,13.9,0.41,5.7,3.2,47.7,135.0,0.2
8553,10.5,1.59,17.0,7.6,22.8,0.66,8.4,5.7,38.1,13.0,0.4
4459,1.09,1.48,16.6,4.3,22.2,0.13,5.7,8.3,41.8,68.0,1.1
4468,0.04,1.63,13.4,9.9,13.7,0.05,5.1,4.5,53.0,79.0,0.4
8565,11.2,1.54,3.5,9.4,32.1,0.87,5.9,6.6,42.2,91.0,0.3
4469,1.97,1.62,13.4,8.8,14.1,0.04,3.6,3.9,55.8,99.0,0.4
8567,2.51,1.5,8.8,10.2,27.1,0.95,6.3,4.3,43.0,0.0,0.3
12663,13.6,1.46,2.8,12.7,20.8,0.22,7.4,2.9,53.2,18.0,0.2
12662,9.2,1.49,2.9,11.2,22.0,0.59,6.4,3.4,54.1,0.0,0.0
8574,13.9,1.48,3.1,14.3,18.3,1.08,6.8,2.3,55.1,0.0,0.1
2431,13.15,1.53,13.6,10.7,15.3,0.37,5.6,1.5,53.3,28.0,0.0
14730,6.14,1.63,3.8,15.4,24.8,0.62,8.1,5.9,41.7,43.0,0.3
14721,16.8,1.52,4.5,14.6,22.4,0.22,7.3,5.9,45.1,33.0,0.2
14723,9.86,1.63,6.7,14.3,19.9,0.06,7.9,6.5,44.4,61.0,0.3
14724,4.38,1.7,14.2,13.1,19.1,0.07,7.6,5.8,39.9,74.0,0.3
16773,11.2,1.62,4.7,3.4,30.2,0.11,7.1,7.0,47.2,56.0,0.4
16772,13.1,1.6,4.2,3.2,31.4,0.12,7.4,7.0,46.4,33.0,0.4
391,15.7,1.45,4.8,16.4,13.9,0.67,6.5,1.9,56.4,18.0,0.1
12680,9.2,1.47,2.8,12.4,11.2,0.86,6.5,0.9,66.2,48.0,0.0
393,30.9,1.44,7.2,15.9,14.1,0.21,5.5,1.9,55.3,53.0,0.1
4490,10.98,1.47,7.1,15.2,14.7,1.2,5.6,2.0,55.2,38.0,0.2
4491,1.47,1.53,15.7,14.6,12.5,0.48,5.1,0.8,51.2,53.0,0.1
4489,7.45,1.54,3.2,15.6,15.4,0.53,5.1,1.4,59.2,33.0,0.1
8584,21.0,1.57,7.5,17.9,13.9,0.23,8.2,1.5,51.0,48.0,0.0
12683,0.1,1.65,15.0,10.2,10.2,0.22,5.8,1.0,57.8,94.0,0.0
399,32.2,1.43,5.8,8.2,31.0,0.24,5.4,3.7,45.8,33.0,0.1
14736,9.58,1.57,10.1,14.2,19.1,0.16,6.2,5.6,44.4,76.0,0.4
400,25.3,1.52,9.6,9.0,28.9,0.07,4.2,3.6,44.6,74.0,0.1
14737,3.01,1.6,17.9,12.9,17.7,0.2,6.2,5.6,39.2,89.0,0.5
12690,2.8,1.46,19.8,15.6,16.6,0.11,6.4,5.8,35.6,74.0,0.2
12691,1.53,1.61,17.8,15.5,18.6,0.06,5.0,4.5,38.5,101.0,0.1
12689,23.0,1.46,9.7,16.2,21.6,0.11,6.2,5.2,41.0,56.0,0.1
406,2.0,1.62,13.4,8.8,14.1,0.04,3.6,3.9,55.8,99.0,0.4
12695,30.2,1.5,1.8,8.4,16.0,0.13,3.5,1.5,68.8,46.0,0.0
408,9.4,1.46,18.4,7.2,27.3,0.41,6.2,3.1,37.7,61.0,0.1
4504,7.23,1.47,4.0,16.8,9.9,0.9,5.3,0.9,63.1,76.0,0.0
8594,16.4,1.35,7.9,13.7,19.3,0.51,8.7,5.2,44.7,25.0,0.5
2456,22.35,1.57,0.3,11.2,19.2,0.08,3.7,1.4,64.2,41.0,0.0
4508,18.85,1.59,2.0,8.4,18.0,0.15,3.3,2.2,66.0,61.0,0.1
12694,44.7,1.38,1.9,7.8,18.7,0.53,4.4,1.4,65.8,20.0,0.0
12702,1.1,1.53,3.9,7.4,15.3,1.27,3.2,1.0,69.2,58.0,0.0
12708,7.56,1.58,16.0,19.0,13.0,0.23,5.8,3.4,42.6,84.0,0.2
422,1.4,1.62,16.8,13.1,19.7,0.21,8.3,1.3,40.8,71.0,0.0
16807,3.55,1.58,7.9,15.2,20.4,0.28,11.5,4.2,40.4,30.0,0.4
2472,12.95,1.41,9.8,15.0,21.0,0.71,9.6,4.3,40.0,15.0,0.3
2473,4.82,1.56,14.2,14.0,20.8,0.29,6.0,5.0,39.6,38.0,0.4
16810,2.82,1.65,17.5,12.6,19.2,0.09,10.1,3.8,36.4,71.0,0.4
16809,0.58,1.69,13.4,12.6,21.0,0.11,10.0,4.2,38.4,61.0,0.4
4523,18.4,1.49,1.7,12.6,26.2,0.66,3.9,3.0,52.5,3.0,0.1
12712,6.84,1.56,3.0,11.2,8.2,0.43,5.5,0.6,71.5,41.0,0.0
10670,1.09,1.48,16.6,4.3,22.2,0.13,5.7,8.3,41.8,68.0,1.1
16808,5.52,1.64,10.0,13.4,20.8,0.12,11.8,4.2,39.4,43.0,0.4
14768,32.2,1.5,3.7,11.0,25.5,0.46,4.8,7.0,47.2,94.0,0.8
6580,57.85,1.38,3.8,7.9,19.0,0.94,3.8,3.7,61.7,10.0,0.1
6582,36.2,1.5,1.9,6.4,24.2,0.5,2.9,4.8,59.7,8.0,0.1
10679,0.04,1.63,13.4,9.9,13.7,0.05,5.1,4.5,53.0,79.0,0.4
10680,1.97,1.62,13.4,8.8,14.1,0.04,3.6,3.9,55.8,99.0,0.4
6583,37.45,1.51,4.4,6.4,24.2,0.37,2.3,4.8,57.8,23.0,0.1
6589,25.55,1.58,3.3,7.7,22.0,0.41,4.1,3.0,59.8,18.0,0.1
8641,16.2,1.46,4.8,16.4,13.9,0.67,6.5,1.9,56.4,18.0,0.1
8642,28.5,1.39,5.5,16.2,13.6,0.38,6.0,1.8,56.8,36.0,0.1
8643,30.7,1.42,7.2,15.9,14.1,0.21,5.5,1.9,55.3,53.0,0.1
453,20.3,1.5,0.7,10.1,26.8,0.08,4.6,2.5,55.3,43.0,0.0
4550,38.75,1.45,1.8,8.4,23.5,0.45,2.8,1.4,62.1,13.0,0.0
4551,40.1,1.48,2.1,9.1,22.6,0.22,2.1,1.1,63.0,23.0,0.0
4552,30.25,1.55,1.9,8.2,24.4,0.16,1.8,1.4,62.3,43.0,0.0
8650,7.89,1.49,8.4,15.2,13.5,0.2,9.3,2.4,51.1,56.0,0.1
10699,3.94,1.49,2.0,15.9,15.7,0.4,4.6,1.0,60.8,18.0,0.0
10700,7.45,1.54,3.2,15.6,15.4,0.53,5.1,1.4,59.2,33.0,0.1
10701,7.45,1.52,7.1,15.2,14.7,1.2,5.6,2.0,55.2,38.0,0.2
10702,0.12,1.51,15.7,14.6,12.5,0.48,5.1,0.8,51.2,53.0,0.1
8652,2.88,1.65,20.1,12.6,11.4,0.11,11.3,2.4,42.0,99.0,0.2
4558,3.76,1.53,5.7,6.1,40.6,1.16,3.9,5.1,38.5,104.0,0.1
2514,28.5,1.63,5.3,9.8,32.0,0.12,8.2,5.6,38.6,127.0,0.5
467,6.4,1.56,16.2,11.3,23.4,0.15,6.6,2.5,40.0,66.0,0.0
6614,21.2,1.5,1.6,17.3,8.7,0.31,4.8,1.4,66.2,38.0,0.0
8663,31.6,1.54,0.0,10.3,32.1,0.18,5.5,6.6,45.3,33.0,0.2
10715,6.57,1.48,4.0,16.8,9.9,0.9,5.3,0.9,63.1,76.0,0.0
6620,32.85,1.42,2.3,16.4,21.9,0.71,4.0,3.5,51.9,23.0,0.0
16861,57.8,1.56,3.3,4.7,38.7,0.15,2.4,5.1,45.7,53.0,0.1
4574,18.4,1.54,5.3,7.6,25.9,0.34,3.9,3.3,53.9,23.0,0.1
4575,41.65,1.5,7.3,8.3,22.5,0.17,2.9,3.0,55.9,56.0,0.1
4576,18.7,1.54,10.1,8.3,19.4,0.1,2.7,2.9,56.6,94.0,0.0
10719,20.6,1.58,2.0,8.4,18.0,0.15,3.3,2.2,66.0,61.0,0.1
16862,40.8,1.55,2.7,7.2,34.0,0.1,2.4,3.5,50.1,66.0,0.1
4580,53.25,1.44,4.2,6.6,30.1,0.26,3.0,2.8,53.3,22.0,0.0
4581,64.45,1.5,4.4,6.2,30.9,0.15,2.5,2.8,53.1,58.0,0.1
4582,49.3,1.56,5.0,6.5,29.3,0.07,2.4,2.8,53.9,99.0,0.1
2537,57.2,1.48,2.9,10.4,26.0,0.36,7.0,6.7,46.7,25.0,0.3
2538,32.85,1.61,3.3,10.3,25.6,0.13,6.3,6.5,47.5,66.0,0.5
2539,25.65,1.61,3.0,9.6,26.2,0.06,5.5,7.1,48.2,94.0,0.4
6636,3.16,1.64,16.8,16.8,17.0,0.12,6.3,4.3,38.5,132.0,0.3
10734,11.4,1.52,1.7,12.6,26.2,0.66,3.9,3.0,52.5,3.0,0.1
6646,10.76,1.61,13.8,15.5,13.9,0.41,5.7,3.2,47.7,135.0,0.2
2557,6.66,1.65,10.5,12.9,25.2,0.68,6.2,6.3,37.7,20.0,1.2
2558,22.25,1.58,8.4,9.2,29.9,0.54,4.8,7.3,39.2,33.0,1.2
2559,27.6,1.61,7.5,10.5,29.2,0.5,8.1,4.9,39.2,48.0,0.6
14846,2.63,1.46,18.4,7.2,27.3,0.41,6.2,3.1,37.7,61.0,0.1
12803,0.09,1.57,10.7,16.6,7.4,0.07,4.4,0.8,60.1,66.0,0.0
6660,10.97,1.48,2.8,12.7,20.8,0.22,7.4,2.9,53.2,18.0,0.2
14851,0.04,1.53,14.6,9.8,8.7,0.08,3.5,3.2,60.1,64.0,0.1
14857,0.19,1.55,14.4,10.2,4.8,0.25,5.0,1.5,64.1,76.0,0.0
10762,44.7,1.48,2.1,9.1,22.6,0.22,2.1,1.1,63.0,23.0,0.0
10763,31.6,1.51,1.9,8.2,24.4,0.16,1.8,1.4,62.3,43.0,0.0
522,28.3,1.45,8.7,14.1,19.7,0.0,7.4,5.6,43.9,58.0,0.6
523,7.7,1.43,24.0,13.5,15.2,0.0,6.3,4.7,35.8,91.0,0.5
12818,2.17,1.58,18.2,9.2,20.8,0.15,5.2,3.4,42.0,119.0,1.2
531,21.4,1.54,6.4,8.8,38.9,0.3,6.7,5.2,33.8,18.0,0.2
532,20.7,1.59,4.8,9.2,39.5,0.12,4.0,5.0,37.4,53.0,0.1
533,1.7,1.56,15.7,8.1,30.8,0.14,9.5,4.3,31.4,79.0,0.2
6677,9.42,1.49,2.8,12.4,11.2,0.86,6.5,0.9,66.2,48.0,0.0
16919,7.89,1.53,2.2,5.6,36.4,0.45,4.0,4.2,47.5,61.0,0.1
12821,14.5,1.49,0.7,13.4,25.9,0.53,3.4,3.3,53.2,18.0,0.1
12825,7.36,1.46,19.5,10.6,19.8,0.59,5.1,3.3,41.4,79.0,0.3
6680,0.13,1.65,15.0,10.2,10.2,0.22,5.8,1.0,57.8,94.0,0.0
534,0.9,1.55,19.0,9.3,29.9,0.07,10.6,4.1,27.0,89.0,0.1
2587,15.8,1.56,4.5,14.6,22.4,0.22,7.3,5.9,45.1,33.0,0.2
12824,10.5,1.47,4.0,13.5,22.4,1.03,2.4,4.3,52.9,66.0,0.4
2590,5.32,1.67,14.2,13.1,19.1,0.07,7.6,5.8,39.9,74.0,0.3
10783,14.0,1.55,5.3,7.6,25.9,0.34,3.9,3.3,53.9,23.0,0.1
10784,45.6,1.49,7.3,8.3,22.5,0.17,2.9,3.0,55.9,56.0,0.1
10785,19.7,1.56,10.1,8.3,19.4,0.1,2.7,2.9,56.6,94.0,0.0
6687,1.57,1.53,19.8,15.6,16.6,0.11,6.4,5.8,35.6,74.0,0.2
6688,1.69,1.6,17.8,15.5,18.6,0.06,5.0,4.5,38.5,101.0,0.1
6686,18.05,1.49,9.7,16.2,21.6,0.11,6.2,5.2,41.0,56.0,0.1
2596,5.85,1.6,3.8,15.4,24.8,0.62,8.1,5.9,41.7,43.0,0.3
10790,69.7,1.49,4.4,6.2,30.9,0.15,2.5,2.8,53.1,58.0,0.1
6692,27.25,1.52,1.8,8.4,16.0,0.13,3.5,1.5,68.8,46.0,0.0
6691,42.75,1.39,1.9,7.8,18.7,0.53,4.4,1.4,65.8,20.0,0.0
12835,43.4,1.49,4.0,2.4,30.0,0.65,1.4,4.1,58.1,56.0,0.0
2602,12.49,1.56,10.1,14.2,19.1,0.16,6.2,5.6,44.4,76.0,0.4
2603,5.55,1.58,17.9,12.9,17.7,0.2,6.2,5.6,39.2,89.0,0.5
10789,51.3,1.49,4.2,6.6,30.1,0.26,3.0,2.8,53.3,22.0,0.0
2598,0.35,1.74,14.3,14.3,22.1,0.13,5.7,5.5,37.8,99.0,0.3
6699,0.92,1.54,3.9,7.4,15.3,1.27,3.2,1.0,69.2,58.0,0.0
6705,6.24,1.58,16.0,19.0,13.0,0.23,5.8,3.4,42.6,84.0,0.2
6709,6.14,1.56,3.0,11.2,8.2,0.43,5.5,0.6,71.5,41.0,0.0
12853,24.3,1.46,2.7,10.0,22.4,1.22,4.6,7.4,52.5,30.0,0.4
16955,4.73,1.65,16.2,11.3,23.4,0.15,6.6,2.5,40.0,66.0,0.0
14915,0.0827,1.49,9.7,4.5,34.9,0.82,4.1,10.0,36.4,68.0,0.4
