"X","Ksat_cmhr","Db","Clay","VFS","MS","OC","Silt","COS","FS","Depth.cm_Top","VCOS"
1823,0.69,1.46,15.2,28.8,15,0.46,9.8,3.8,27,30,0.4
1835,0.16,1.55,20.9,40,1.8,0.11,8.3,0.4,28.6,193,0
1849,1.39,1.65,9.8,17,10.2,0.86,17.6,1.6,43.6,10,0.2
1887,1.38,1.58,6,17.3,1.4,1.66,3.2,0.1,72,135,0
1929,0.87,1.52,36.4,6.2,16.8,0.16,4.2,1.8,34.4,135,0.2
1951,0.97,1.72,13.2,23.2,7.2,0.05,6,0.8,49.6,175,0
1980,18.4,1.38,2.6,8.2,16.8,1.06,2.6,2.8,66.8,0,0.1
1983,29.95,1.57,1.21,8.4,14.4,0.09,3.3,2.7,69.9,94,0.1
1995,32.85,1.55,4.6,10.7,10.3,1.71,4.5,1.2,68.7,48,0
2034,29.9,1.51,2.4,5.1,40.7,0.8,4.4,8.1,38.8,0,0.5
2042,69,1.47,1.7,3.1,38.3,0.6,3,4,49.7,0,0.2
2048,124.75,1.38,0.5,1.5,19.4,0.04,1.4,16.2,57.5,91,3.5
2059,62.45,1.45,0.3,3.1,24.5,0.08,0,0.4,71.7,8,0
2080,30.6,1.53,0.4,4.3,17.3,1.05,0,0.6,77.4,0,0
2093,14.75,1.65,0.4,15.6,31.1,0.2,1.4,2.9,48.6,15,0
2101,0.38,1.7,3.8,5.9,41.9,3.23,3.9,3.8,40.7,107,0
2113,61.15,1.47,1.2,3.7,12.1,0.11,0.3,0.4,82.3,94,0
2115,39.45,1.6,0.3,3.9,10.4,0.04,0.4,0.3,84.7,165,0
2119,33.5,1.31,0.8,6.8,9.4,0.11,1.1,1.2,80.4,43,0.3
2137,26.49,1.44,3.1,3.9,5.5,2.27,4.7,0.1,82.7,66,0
2160,13.4,1.55,4,4.8,28.2,0.03,1.6,2,59.2,114,0.2
2181,0.76,1.66,41.7,12.5,8.8,0.06,2.5,1.1,33.3,173,0.1
2186,1.09,1.66,17.8,22.2,6,0.12,3.9,1.1,48.9,112,0.1
2189,7.45,1.57,5.5,29,7.6,0.22,5.8,1.6,50.4,13,0.1
2261,6.97,1.54,6.8,22.8,9.8,0.15,5.4,1.9,53.2,46,0.1
2262,9.34,1.54,7,22.6,10.3,0.09,5.1,2.5,52.3,79,0.2
2277,21.25,1.5,0.5,31.9,1.5,0.04,2.8,0.2,63.1,25,0
2282,28.05,1.45,1.6,41.2,2.4,0.18,3.6,0.5,50.7,18,0
2286,30.9,1.49,1.3,21.7,25.3,0.12,3.8,5.5,42.3,43,0.1
2293,46.05,1.6,0.8,1.4,69.6,0.07,4.6,5.8,18.1,117,0
2360,18.75,1.36,0.9,18.3,12,1.08,3.2,0.5,65.1,0,0
2364,1.31,1.7,14.2,21.6,14.4,0.09,4.2,2.8,42.4,89,0.4
2365,0.53,1.64,19,14.2,13.2,0.08,3.4,1.8,48.2,152,0.2
2380,16.9,1.54,0.6,12.8,17.6,0.15,2.1,3.1,63.6,13,0.2
2404,49.95,1.57,1.7,2,19.4,0.04,0.6,0.1,76.2,175,0
2407,20.35,1.53,1.7,18.9,11,0.25,2.2,0.5,65.7,46,0
2421,9.41,1.62,4.4,34.2,6,0.39,2.5,0.4,52.5,69,0
2425,0.39,1.78,9.5,25.7,8.7,0.15,1.1,0.4,54.6,155,0
2429,49.6,1.56,2.4,8.1,17.7,0.15,1,0.2,70.6,109,0
2431,13.15,1.53,13.6,10.7,15.3,0.37,5.6,1.5,53.3,28,0
2438,16.45,1.53,8.9,7.9,9.6,0.26,0.6,0.3,72.7,137,0
2458,0.24,1.76,21.5,9,13.9,0.13,5.3,0.9,49.4,81,0
2461,0.46,1.49,33.8,10.3,10.8,0.16,7,1,37,74,0.1
2464,1.13,1.56,28.9,12,10,0.07,9.5,1,38.5,170,0.1
2472,12.95,1.41,9.8,15,21,0.71,9.6,4.3,40,15,0.3
2474,0.39,1.65,27.4,11.8,18.2,0.1,4.8,5.4,32,66,0.4
2491,1.36,1.37,67.9,6.4,7,0.16,5.9,1.8,10.8,61,0.2
2531,37.45,1.56,3.1,9.3,29.7,0.23,4.5,9.2,42.6,46,1.6
2557,6.66,1.65,10.5,12.9,25.2,0.68,6.2,6.3,37.7,20,1.2
2573,3.07,1.87,2.2,18.7,20.4,0.13,6.4,6,45.7,56,0.6
2579,3.4,1.63,5.2,15.4,22,0.56,6.2,4.7,46.2,18,0.3
2596,5.85,1.6,3.8,15.4,24.8,0.62,8.1,5.9,41.7,43,0.3
2615,8.83,1.21,4.5,37.4,2.9,2.29,14.4,0.8,40,0,0
2618,8.41,1.55,11.4,35.3,2.4,0.16,12.3,0.7,37.9,56,0
2623,30.55,1.53,1.8,20.4,0.3,0.04,0.5,0,77,175,0
2628,1.32,1.54,36.8,15.8,1.8,0.1,12.8,0.1,32.7,74,0
2633,39.45,1.43,3.4,10.3,27.1,1.54,5.5,7.7,45.4,30,0.6
2636,1.83,1.72,18.6,9.8,20,0.26,3.5,7.5,39.6,175,1
2650,30.6,1.63,0.5,4,29.9,0.08,0.7,2,62.9,43,0
2690,88.95,1.5,0.6,1,65.9,0.63,0.9,9.7,21.8,0,0.1
2731,9.03,1.43,4.1,22,2.4,0.2,7.8,0.4,63.3,46,0
2744,3.38,1.29,24.7,4.9,35.6,1.16,2.7,4.3,27.8,38,0
2780,10.2,1.5,6.6,6.4,27.6,0.42,4.3,5.8,49.1,0,0.2
2782,6.69,1.67,2.5,5.9,30.3,0.14,1.5,4.7,55,53,0.1
2786,13.1,1.25,5.1,6.8,26.8,2.69,4.7,4.8,51.8,0,0
2790,12.45,1.63,1.2,6.6,30.1,0.08,1.4,6.6,54,64,0.1
2791,0.09,1.72,14.1,6.1,23.9,0.18,3.7,4.3,47.9,74,0
2867,38.15,1.43,0.5,3.4,4.3,0.11,1.6,0.2,90,30,0
2868,6.47,1.24,3.3,3,3.7,2.46,2.6,0.2,87.2,51,0
2873,30.6,1.4,2,2.3,4.3,0.86,1.4,0.2,89.8,0,0
2894,13.55,1.55,1.1,3.7,2.4,0.24,2.8,0,90,43,0
2906,20.4,1.41,1.5,8.8,7.9,2.17,6.3,0.6,74.9,0,0
2978,72.3,1.08,0.8,6,2.1,0.99,4.5,0.1,86.5,0,0
2986,14.13,1.5,1.4,5.3,4.5,0.66,5.5,0.1,83.2,28,0
3050,6.14,1.63,9.8,7.7,29.8,0.27,11.5,12.6,27.6,20,1
3064,1.33,1.62,24.3,18,10.8,0.25,21.9,3,21.6,25,0.4
3104,2.63,1.52,4.1,20.4,18.5,0.71,8.6,5.6,42.4,15,0.4
3120,11.15,1.61,5.2,6.1,31.9,0.11,9.6,16.2,28.7,71,2.3
3129,1.22,1.8,5.2,15.4,21.8,0.25,15.3,6.4,35.6,13,0.3
3173,40.4,1.45,0.9,8.4,12.1,0.01,1.2,0.8,76.5,74,0.1
3187,19.05,1.6,1.5,7,14.5,0.47,1.6,1.2,74.2,94,0
3188,19.05,1.63,0.6,6.6,14.6,0.11,1,2.3,74.9,109,0
3201,0.13,1.41,8.5,17.9,2.9,0.26,12.7,0.1,57.9,81,0
3210,0.02,1.75,21.2,19.5,1.4,0.11,1.1,0.1,56.7,162,0
3237,18.05,1.53,0.8,14.2,6.7,0.12,1.9,0.2,76.2,43,0
3267,3.2,1.71,10.6,3,28.5,0.34,4.6,4.8,48.4,68,0.1
3277,10.16,1.63,2.6,10.7,15.7,0.05,3.4,0.4,67.2,68,0
3312,16.85,1.24,4,9.2,8.8,3.63,7.6,0.9,69.5,0,0
3367,38.45,1.64,0.6,0.8,53.9,0.15,0.3,9.2,35.1,81,0.1
3413,239,1.51,0.9,0.2,66.5,0.15,1.6,23.7,6,15,1.1
3418,30.25,1.43,0.9,1.6,39.5,1.09,2.9,3.4,51.6,0,0.1
3424,105.1,0.75,19.6,2.8,21,8.48,16.4,3,37,0,0.2
3434,43.7,1.56,0.3,1.5,24.1,0.15,1.2,2.2,70.7,61,0
3439,35.5,1.63,0.7,3.6,37.4,0.15,1.1,5,52.1,66,0.1
3449,28.3,1.24,2.3,31.5,2.2,1.53,0.9,0.1,62.9,0,0.1
3471,2.63,1.76,3.8,25.3,3.5,0.74,4.3,0.1,63,130,0
3477,12.7,1.4,3.8,23.6,3.6,2.32,8.3,0.1,60.5,48,0.1
3510,15.8,1.55,2.3,9.9,12.7,0.47,3.1,0.6,71.4,15,0
3511,28,1.39,2.3,9.5,12.8,0.35,2.7,0.6,72.1,28,0
3527,12.2,1.62,5.7,12,9.1,0.15,2.3,0.5,70.4,56,0
3566,14.7,1.55,1,17.6,27.9,0.71,3.1,1.9,48.5,0,0
3571,21.25,1.6,0.5,17.8,28.3,0.03,3.3,2.4,47.6,145,0.1
3621,18.4,1.56,1,23.1,0.9,0.06,1.4,0.1,73.5,81,0
3625,1.82,1.59,25,17.8,8.4,0.28,9,0.6,39.2,28,0
3639,20.75,1.03,8.2,33.9,0.4,8.28,7.5,0,30,0,0
3676,0.9,1.63,17.6,5.4,19.8,0.16,2.2,1.5,53.5,130,0.1
3680,81.8,1.46,1.8,5,39.4,0.16,2.8,4.8,46,51,0.2
3699,28.6,1.5,5,9.8,9.6,0.3,3,0.4,72.2,15,0
3731,0.01,1.84,14.2,15.4,20.2,0.1,7,1.4,41.8,130,0
3734,4.31,1.5,2.2,13.9,14.3,1.5,6.2,0.6,62.8,10,0
3747,17.83,1.51,43.4,7.6,11.4,0.29,3.4,1.2,33,74,0
3763,38.8,1.55,1.3,5.7,15.8,0.05,0.9,0.9,75.4,132,0
3774,126.65,1.47,2.5,1.5,48.6,0.8,0.8,6.2,40.4,0,0
3782,49.3,1.25,2.8,6.3,40.7,4.59,2.6,1.6,46,0,0
3784,31.6,1.43,3.3,5.8,36.5,1.34,4,1.8,48.6,43,0
3833,32.2,1.45,0.6,4.7,51.7,1.05,4.1,3.8,35,0,0.1
3843,73.65,1.61,2,2,49.7,0.16,0.7,6,39.4,38,0.2
3847,28.3,1.35,0.4,3.4,5.4,0.77,1.9,0.1,88.8,0,0
3852,23.05,1.41,2,3.3,5.3,0.75,2.6,0.1,86.7,81,0
3887,0.91,1.66,23,36.2,8.8,0.13,8.4,1.8,21.8,91,0
3899,45.35,1.32,2.9,2.8,46.1,1.06,2.5,4.2,41.4,0,0.1
3900,69.7,1.39,3.6,2.9,45.3,0.4,3.1,3.3,41.7,28,0.1
3905,66.4,1.36,0.9,2.2,7.6,0.21,2.9,0.2,86.2,66,0
3917,40.1,1.51,2.5,4.3,3.4,0.15,3.5,0,86.3,117,0
3969,12.5,1.53,3.5,5.6,3.4,0.82,3.9,0.2,83.4,2,0
3976,58.85,1.37,0.5,3.7,5.1,0.09,0.4,0.2,89.9,51,0.2
3993,42.1,1.37,2.9,5.4,1.8,0.42,3.2,0,86.7,20,0
4026,61.75,1.37,2.8,2.6,5.6,0.4,2.8,0.6,85.5,25,0.1
4030,44.9,1.27,0.2,1.6,2.8,0.13,0.7,0.2,94.5,10,0
4034,50.4,1.07,3,4.3,3.7,1.5,3.8,3.7,62,0,0.1
4041,0.18,1.7,8.7,5.2,2,0.1,2.6,2,68.5,132,0.1
4052,46.9,1.26,0.6,3.6,1,0.13,0.7,0.1,94,10,0
4059,30,1.37,1.9,2.5,13.5,0.44,1,0.5,80.6,0,0
4077,0.63,2.09,14,9.5,3.8,0.05,3.5,0.2,69,86,0
4080,1.42,1.2,10.1,5.3,0.3,4.02,5.6,0,78.7,36,0
4086,16.1,1.4,2.2,6.2,3.3,1.1,4.6,0.1,83.6,0,0
4096,33.2,1.5,0.9,7,5.3,0.06,1.3,0.3,85.2,48,0
4133,27.4,1.64,1.1,9.6,35.4,0.1,1,4.4,48.4,30,0.1
4160,9.2,1.6,4.9,11.1,22.5,0.11,2,1.8,57.7,36,0
4167,0.06,1.5,6.6,4.5,43.8,2.36,3.3,4.7,37.1,71,0
4168,4.93,1.58,3.7,3.7,48.2,0.83,2.9,5.5,36,132,0
4169,4.32,1.28,2.4,2.2,55.4,4.28,9.6,11.7,18.6,0,0.1
4190,197,1.47,0,0.5,73.8,0.27,1.2,6.8,17.7,15,0
4201,18.85,1.64,4.6,3.3,54,0.31,2.3,5,30.8,109,0
4217,39.4,1.5,1.7,6.2,48.3,0.51,1.1,1.6,41.1,15,0
4233,68.4,1.43,0.9,0.7,55.7,0.97,2.1,8.7,31.7,10,0.2
4236,23,1.61,1.3,0.9,51.3,0.59,1,10,35.2,64,0.3
4255,0.28,1.72,14.3,15.3,11.6,0.23,6.9,1.1,45.8,127,0
4266,4.16,1.71,10.9,0.6,51.7,0.14,5.2,17,13.9,147,0.7
4269,35.5,1.63,0.4,0.6,52.4,0.14,0,8.6,37.7,10,0.3
4279,4.93,1.76,12.4,0.8,45.8,0.34,3.3,8.5,28.8,62,0.4
4284,2.3,0.66,6.2,1.4,42,7.96,19.2,5,26,64,0.2
4315,1.97,1.51,21.1,10.5,31.3,0.07,11.2,8.4,16.5,122,1.1
4384,78.9,1.6,3.2,4,39.8,0.6,5.9,14.4,31.6,15,1.1
4390,1.14,1.36,16.8,28.8,0.4,0.83,32.9,0.1,20.9,10,0.1
4412,0.09,1.62,23.7,26.9,0.7,0.2,34.1,0.2,14.3,43,0.1
4441,14.8,1.55,8.2,12.3,24.5,0.36,12.5,9,33.1,18,0.4
4470,2.37,1.6,7,10,11,0.01,2.4,0.5,69.1,147,0
4490,10.98,1.47,7.1,15.2,14.7,1.2,5.6,2,55.2,38,0.2
4516,18.7,1.43,2.6,12.9,30.1,1.06,2.5,2.8,49.1,0,0
4534,2.48,1.73,15.4,2.6,20.2,0.06,5.4,4.6,51,173,0.8
4538,9.42,1.57,3.2,11.6,21.1,1.31,2.4,2.7,58.4,96,0.6
4544,27.9,1.34,1.7,7.5,32.5,3.22,2.3,2.5,53.5,64,0
4635,41.45,1.7,2.2,7.2,22.5,0.12,1,7.2,59.1,64,0.8
4636,36.15,1.68,1,6.3,21,0.06,0.8,5.2,66.5,127,0.2
4637,23.65,1.61,1.1,9.1,23.5,1.76,2,10.3,52.9,0,1.1
4644,23.65,1.65,2.1,6.8,28.5,0.22,2.8,10.8,48.1,23,0.9
4649,43.4,1.6,0.8,4.6,11.1,0.04,0.6,1.2,81.6,107,0.1
4652,41.75,1.49,0.8,5.1,10.2,0.25,1.8,0.9,81.2,18,0
4688,1.7,1.69,22.6,5.8,6.2,0.31,2.2,4.4,57.4,135,1.4
4719,23.05,1.65,1.5,13.4,30.6,0.1,4.2,7.1,42.9,68,0.3
4735,16.45,1.61,5,17.6,17.6,0.25,6.2,5.2,47.6,33,0.8
4740,13.8,1.57,3.8,18.2,20.5,0.63,5.2,4.1,48,0,0.2
4766,4.2,1.51,4.3,18.5,5,0.77,7.1,0.5,64.5,74,0.1
4793,53.25,1.5,1.1,1.6,32.5,0.1,1.1,2.4,61.2,114,0.1
4810,44.7,1.39,1,3.6,14.2,0.1,0.7,0.9,79.6,21,0
4848,41.1,1.34,0.2,5.1,12.2,0.7,0.9,1.3,80.2,0,0.1
4856,34.85,1.54,0.8,4.1,17.8,0.15,0.7,2.1,74.3,13,0.2
4866,0.57,1.5,14,5.2,9.1,0.85,4.1,1.3,66.2,25,0.1
4877,78.7,0.64,8.8,7,1.1,8.26,20.8,0.1,62.2,0,0
4889,1.38,1.53,17.1,21.4,5.7,1.19,7.3,0.6,46.8,15,0.1
4917,0.52,1.63,14.9,3.9,8.9,0.46,2.6,0.6,69.1,142,0
5035,97.1,1.55,3.2,1,55.1,0.05,4.7,7.1,28.8,46,0.1
5042,13.8,1.58,5.7,7.1,26.7,0.09,8.2,10.1,40.6,99,1.5
5098,30.25,1.57,1.1,1.6,49.4,0.06,4.1,15.1,27.1,79,1.6
5108,79.5,1.43,1.2,0.2,56.4,0.44,5.7,6.4,30.1,8,0
5110,59.85,1.51,1.5,0,56.4,0.07,6,6.6,29.4,46,0.1
5114,62.45,1.35,1.8,0,57.9,0.05,1,6.1,33.1,175,0.1
5118,9.86,1.52,3.8,0,53.5,1.57,6.7,6.9,28.6,46,0.5
5119,4.27,1.41,6.7,0.7,55.7,2.17,6.9,9.4,20.1,56,0.5
5230,3.58,1.57,17.3,5.2,28,0.13,10.7,13.2,23.8,89,1.8
5247,15.39,1.54,1.8,23.9,17.4,0.29,5.2,1.2,50.5,15,0
5274,6.79,1.49,4.9,21.2,15.7,0.98,6.4,1.4,50.4,58,0
5289,4.34,1.28,4.2,1.6,8.2,2.64,3,0.3,82.8,66,0
5293,21.5,1.47,1.1,2.4,12.9,1.82,2.9,0.5,80.2,0,0
5295,19.05,1.39,4.1,6,32.5,1.85,6.3,3.7,47.4,41,0
5304,2.09,1.67,22.2,4.4,29.3,0.19,2.9,3.9,37.2,119,0.1
5323,0.07,1.38,34,7.2,8.8,0.13,6.8,1,42,66,0.2
5331,12.5,1.65,4.8,11.4,29,0.73,5.2,2.4,47.2,0,0
5334,21.05,1.47,7,12.3,26.9,0.16,6,2.3,45.5,23,0
5341,47.3,1.37,3.1,0.5,36.2,1.17,4.4,0.8,54.9,64,0
5348,25.3,1.52,1.7,2.9,28.6,0.63,2.2,4.2,60.4,18,0
5349,65.75,1.53,0.5,0.4,62.4,0.57,1,3.3,32.3,0,0
5357,0.09,1.65,17.4,9.4,22.4,0.15,4,2.7,44.1,74,0
5363,7.24,1.63,2,5.3,39.8,2.12,5.4,3.3,44.2,0,0
5365,3.51,1.61,7.3,17.6,11.1,1.02,6.3,4.1,53.2,102,0.4
5411,17.95,1.48,0.9,8.5,30.6,1.17,11.8,3.9,44.2,0,0.1
5414,25.3,1.52,9.6,9,28.9,0.07,4.2,3.6,44.6,74,0.1
5438,21.4,1.54,6.4,8.8,38.9,0.3,6.7,5.2,33.8,18,0.2
5442,0.91,1.55,19,9.3,29.9,0.07,10.6,4.1,27,89,0.1
5460,0.19,1.74,26.5,3.4,27.1,0.05,2.4,2.2,38.4,190,0
5472,0.11,1.72,16.6,10.3,23.1,0.29,3.7,2.7,43.5,112,0.1
5485,1.44,1.64,15.5,7.6,25.8,0.39,5.4,2.8,42.8,71,0.1
5547,1.4,1.15,54.4,4.8,10,0.4,16.4,1.2,13.2,71,0
5560,0.4,1.43,35.2,5.2,21.6,0.18,10,2.8,25.2,66,0
5577,3.5,1.86,9.4,3.7,29.4,0.02,2,2.1,53.3,152,0.1
5588,6.05,1.41,32,10.2,15,0.7,11.8,4.4,25.6,5,1
5595,84.8,1.46,3.4,5.2,45.6,0.09,2.8,6,36.8,175,0.2
5597,41.65,1.36,4,7.2,37.5,1.39,5.3,8.6,37.1,0,0.3
5633,2.14,1.69,8.69,17,10.9,0.17,15.9,5.1,41.6,56,0.9
5654,12.48,1.69,5,5.6,46.1,0.3,5.5,8.1,29.3,15,0.4
5725,20.7,1.37,1.6,18.8,1.9,1.16,5.6,0.1,72,0,0
5741,1.74,1.71,9,22.5,2.3,0.08,5.6,0.2,60.4,56,0
5753,0.68,1.59,40.7,5.6,2,0.06,9.3,0.2,42.2,69,0
5796,26.95,1.6,0.2,4.5,12.6,0.04,2.4,1.9,78.4,193,0
5844,25.3,1.7,2.4,3.1,55.2,0.02,2.8,8.3,28.2,160,0
5858,2.78,1.67,1,2.6,38.9,0.68,2.7,5.6,49.1,135,0.1
5872,78.25,1.41,2,2.4,50.6,0.79,5.1,11.8,28,0,0.1
5886,36.8,1.53,0.6,2,58.4,0.15,4.8,10.1,24.1,15,0
5917,1.42,1.68,6.5,13.2,23,0.24,8.8,8,39.8,68,0.7
5927,0.73,1.69,25.5,10,19,0.03,8.1,6.6,29.8,132,1
5931,22.7,1.51,1.4,3.7,20.9,0.13,5.5,3,65.3,20,0.2
5939,18.75,1.58,5,3.4,19.6,0.09,6.4,3.8,61.6,119,0.2
5946,26.95,1.56,0.5,2.2,15,0.11,2.9,4.6,74.4,155,0.4
5953,53.25,1.68,2.4,0.6,38.8,0.1,3.8,32.2,10.8,36,11.4
5965,7.23,1.69,1.9,29.7,10.3,0.24,8.2,1.5,48.4,20,0
6028,2.4,1.32,6.2,2,38,4.2,5.8,6.4,41.5,76,0.2
6075,66.9,1.3,1.5,1.7,34.2,0.36,2,3.6,56.9,3,0.1
6083,3.9,1.52,20.2,21.1,0.7,0.4,8,0.4,49.3,38,0.3
6118,1.32,0.97,4.2,9.4,0.6,1.63,83.4,0,2.4,71,0
6119,5.36,1.38,5,1.5,33.1,2.76,1.6,6,52.7,96,0.1
6123,49.6,1.47,0.2,1.3,30.7,0.08,0.5,4.8,62.4,84,0.1
