,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth.cm_Top,VCOS
8418,19.7,1.53,0.6,9.2,8.6,0.11,1.1,0.5,80.0,74.0,0.0
5054,112.0,1.51,0.5,0.3,60.6,0.11,1.6,2.1,34.9,10.0,0.0
11635,7.01,1.6,1.1,8.6,32.3,0.55,5.2,2.9,49.9,13.0,0.0
4830,10.5,1.2,4.1,3.2,1.8,4.23,8.9,0.2,81.8,0.0,0.0
3978,41.1,1.46,0.7,5.7,7.4,0.02,0.9,1.3,83.9,76.0,0.1
8651,2.88,1.69,14.6,7.4,13.0,0.16,17.0,2.8,45.0,74.0,0.2
3825,25.6,1.48,1.7,3.9,2.0,0.22,1.9,0.0,90.5,13.0,0.0
16012,28.9,1.53,4.2,6.5,2.1,0.2,1.4,0.1,85.7,102.0,0.0
5414,25.3,1.52,9.6,9.0,28.9,0.07,4.2,3.6,44.6,74.0,0.1
2069,23.0,1.48,1.4,9.2,8.4,0.19,0.9,0.6,79.5,33.0,0.0
13225,21.0,1.61,1.3,18.7,13.0,0.14,3.1,2.6,61.2,54.0,0.1
18332,1.03,1.38,5.6,3.7,7.2,2.22,5.8,0.6,77.1,53.0,0.0
8380,18.4,1.54,0.3,22.6,10.9,0.47,2.5,2.4,61.1,33.0,0.2
5582,86.1,1.23,1.3,2.4,49.2,0.16,2.6,5.4,38.9,13.0,0.2
17610,5.7,1.67,6.5,14.8,24.6,0.36,9.8,8.0,35.6,0.0,0.7
9098,14.5,1.73,1.4,10.2,40.7,0.03,2.9,7.0,37.7,38.0,0.1
6785,7.07,1.66,2.4,21.1,12.4,0.53,2.9,1.3,59.9,119.0,0.0
16227,2.34,1.73,17.5,13.3,18.6,0.16,10.9,8.3,30.5,94.0,0.9
2941,6.94,1.01,5.1,8.8,5.3,4.2,4.6,0.6,75.5,53.0,0.1
7090,1.25,1.49,18.2,0.8,36.6,0.99,4.1,10.4,29.7,104.0,0.2
11218,8.13,1.41,13.9,5.0,28.5,0.4,15.6,10.4,25.6,25.0,1.0
13309,0.08,1.67,19.8,1.3,10.9,0.57,4.5,0.2,63.3,137.0,0.0
10002,19.3,1.64,1.5,7.5,16.3,0.48,1.2,0.9,72.6,0.0,0.0
3900,69.7,1.39,3.6,2.9,45.3,0.4,3.1,3.3,41.7,28.0,0.1
1028,5.63,1.36,4.7,22.3,16.7,2.65,5.6,1.4,49.3,53.0,0.0
15948,21.5,1.54,1.0,1.1,2.4,0.82,0.6,0.1,94.8,175.0,0.0
12951,1.31,1.58,11.7,6.2,3.3,0.21,3.8,0.2,74.8,91.0,0.0
7371,0.01,1.68,19.4,17.4,17.2,0.1,5.4,1.8,38.8,183.0,0.0
2087,34.5,1.48,0.8,6.6,8.5,0.63,0.0,0.8,83.3,0.0,0.0
7544,38.1,1.47,0.7,8.3,9.8,0.22,1.1,0.7,79.4,10.0,0.0
3340,20.4,1.33,1.5,4.8,28.9,1.22,1.4,5.4,57.8,20.0,0.2
11845,9.42,1.54,2.6,3.0,55.0,0.93,5.2,7.8,26.4,58.0,0.0
6587,31.15,1.32,8.4,6.1,13.0,1.49,7.2,4.1,61.0,28.0,0.2
175,1.0,1.64,3.3,5.8,26.6,0.17,2.8,2.6,58.8,28.0,0.1
11770,47.6,1.51,37.4,5.6,3.0,0.06,5.2,0.2,48.6,162.0,0.0
2843,25.65,1.53,2.1,1.6,3.3,0.39,1.8,0.0,91.2,18.0,0.0
10881,14.5,1.69,1.4,12.5,32.5,0.25,4.5,6.8,42.0,23.0,0.3
14064,0.08,1.36,28.0,3.2,1.2,0.07,65.6,0.4,1.6,178.0,0.0
12860,58.5,1.39,1.7,3.2,2.4,0.71,1.2,0.1,91.4,186.0,0.0
17632,67.1,1.48,1.0,2.6,52.2,0.49,5.6,10.4,28.0,15.0,0.2
4124,18.4,1.46,4.1,6.1,7.6,0.24,1.6,3.0,76.5,18.0,1.1
445,0.8,1.64,15.4,4.0,30.4,0.02,1.5,11.7,36.5,147.0,0.5
4992,19.75,1.71,1.1,16.2,30.2,0.15,3.1,17.0,29.8,107.0,2.6
8267,10.8,1.6,0.9,16.0,11.7,0.07,4.5,2.4,64.4,20.0,0.1
11432,0.8,1.48,18.2,13.8,0.3,0.06,7.5,0.1,60.1,152.0,0.0
11274,40.8,1.35,0.7,0.7,64.3,1.37,6.0,9.1,19.0,13.0,0.2
721,0.5,1.4,2.6,33.0,1.0,5.0,35.0,60.0,2.3,99.0,0.1
18262,57.2,1.43,1.4,2.7,2.2,0.5,1.4,0.1,92.2,234.0,0.0
9991,1.02,1.43,50.2,7.0,6.6,0.2,6.2,1.2,28.8,127.0,0.0
9330,12.5,1.54,4.4,4.9,2.4,0.75,6.9,0.0,81.4,94.0,0.0
13001,13.0,1.3,4.1,5.6,5.1,3.44,2.1,0.2,82.8,58.0,0.0
11387,4.38,1.58,17.3,5.2,28.0,0.13,10.7,13.2,23.8,89.0,1.8
11706,11.0,1.66,3.8,12.2,15.2,0.22,4.6,1.1,63.1,20.0,0.0
12318,13.5,1.38,2.6,7.4,6.5,0.97,2.5,1.7,79.1,33.0,0.2
577,1.9,1.63,20.6,4.0,7.3,0.2,6.0,0.6,61.5,64.0,0.0
12771,5.61,1.7,4.6,9.1,8.7,0.05,1.6,1.4,74.6,172.0,0.0
17954,38.1,1.28,1.8,18.8,2.8,4.54,7.3,0.1,69.2,0.0,0.0
10689,43.4,1.47,4.8,0.2,66.3,1.7,5.9,5.5,17.3,53.0,0.0
11855,14.5,1.48,1.6,27.8,2.2,0.48,5.6,0.2,62.6,20.0,0.0
4389,3.87,1.27,11.0,29.2,0.7,3.28,36.5,0.2,22.3,0.0,0.1
11601,54.6,1.58,0.4,1.3,39.9,0.25,0.6,10.9,46.9,8.0,0.0
17959,1.26,1.72,10.5,18.5,2.1,0.22,6.5,0.1,62.3,109.0,0.0
3464,32.2,1.26,2.5,24.0,3.3,1.74,2.2,0.1,67.9,0.0,0.0
9889,3.68,1.62,1.6,31.6,2.5,0.1,3.3,0.1,60.9,91.0,0.0
16259,18.4,1.61,0.9,10.7,24.9,0.11,2.1,2.3,59.1,43.0,0.0
7568,8.5,1.69,3.0,3.8,21.3,0.11,0.2,2.8,68.8,68.0,0.1
11704,0.01,1.57,34.1,15.8,6.1,0.41,9.9,0.7,33.4,170.0,0.0
14647,0.24,1.69,28.7,5.6,9.4,0.09,6.5,1.2,48.6,96.0,0.0
8182,7.23,1.14,15.0,6.6,26.2,4.93,5.0,21.4,23.2,0.0,2.6
4823,43.4,1.54,1.6,5.6,22.0,0.23,2.5,9.1,57.6,10.0,1.6
6890,9.43,1.21,2.5,10.0,2.7,6.76,6.9,0.2,77.7,0.0,0.0
7952,17.1,1.68,15.2,7.4,26.4,0.12,4.7,18.6,21.3,89.0,6.4
9200,52.6,1.46,1.5,3.9,4.1,0.19,0.8,0.1,89.6,66.0,0.0
5389,3.07,1.36,4.6,14.2,22.3,2.31,6.8,3.1,48.9,43.0,0.1
7947,51.3,1.49,1.7,0.5,64.9,1.36,0.9,10.2,21.3,0.0,0.5
12906,32.9,1.1,2.8,21.4,0.3,1.29,7.3,0.1,68.1,0.0,0.0
455,24.9,1.42,5.2,7.2,38.5,2.25,3.5,3.5,42.0,0.0,0.1
11607,2.73,1.54,17.0,9.0,22.6,0.32,9.0,4.2,38.2,23.0,0.0
6889,51.05,1.5,2.1,3.1,0.9,0.08,0.5,0.0,93.4,130.0,0.0
4252,1.39,1.63,16.8,13.1,19.7,0.21,8.3,1.3,40.8,71.0,0.0
4924,0.09,1.65,7.5,12.8,2.4,0.08,0.9,0.4,76.0,112.0,0.0
12943,0.34,1.49,10.1,8.5,8.3,8.65,21.8,0.9,50.3,0.0,0.1
11914,43.4,1.7,0.9,2.9,53.3,0.05,2.5,7.7,32.7,79.0,0.0
13899,16.6,1.63,3.9,11.0,27.6,0.18,9.3,19.3,23.9,58.0,5.0
13999,14.9,1.51,1.1,18.0,14.8,0.02,2.5,2.7,60.7,137.0,0.2
13909,28.9,1.48,2.8,10.4,28.9,0.69,6.0,20.4,25.0,36.0,6.5
8573,0.08,1.11,72.4,3.4,0.6,0.08,20.0,0.2,3.4,162.0,0.0
5493,14.8,1.55,1.9,6.3,39.8,0.49,5.4,4.5,42.0,30.0,0.1
8750,21.0,1.53,1.7,18.9,11.0,0.25,2.2,0.5,65.7,46.0,0.0
7812,0.01,1.9,3.4,7.7,26.2,2.86,7.6,6.8,48.1,89.0,0.2
15801,13.1,1.561,1.3,28.0,23.6,0.16,6.0,5.5,35.5,23.0,0.1
13160,11.3,1.34,0.1,25.0,8.1,1.14,12.6,1.0,53.2,0.0,0.0
498,53.3,1.58,3.6,7.3,41.4,0.0,1.7,7.0,38.6,198.0,0.4
7997,13.9,1.56,0.6,14.3,1.8,0.16,1.9,0.1,81.3,20.0,0.0
11711,337.0,1.02,3.3,3.7,44.1,1.68,1.5,4.6,42.7,0.0,0.1
2363,22.7,1.58,1.0,24.7,14.9,0.08,3.4,3.4,51.1,68.0,1.5
7943,117.0,1.62,0.7,1.5,61.9,0.01,0.2,16.0,19.5,8.0,0.2
8339,26.3,1.49,1.3,6.4,20.6,0.85,2.5,3.7,65.3,23.0,0.2
10696,106.0,1.49,0.8,0.1,74.2,0.06,1.4,4.3,19.2,140.0,0.0
16205,3.29,1.78,5.8,5.0,35.0,0.22,10.1,11.4,31.5,13.0,1.2
11614,4.27,1.74,10.7,4.9,33.1,0.06,5.5,3.2,42.6,142.0,0.0
17522,80.2,1.54,2.3,1.0,42.4,0.77,4.8,28.0,16.0,0.0,5.5
7803,34.2,1.05,3.1,25.9,18.2,2.81,5.5,6.0,40.1,10.0,1.2
2858,16.45,1.41,2.1,5.5,3.7,0.58,1.1,0.4,87.2,0.0,0.0
11800,2.5,1.46,2.4,31.8,7.9,0.2,6.9,1.8,49.2,18.0,0.0
10186,48.3,1.31,0.5,3.1,0.5,0.02,0.3,0.1,95.5,15.0,0.0
2162,67.05,1.6,0.6,0.2,73.4,0.04,0.3,2.3,23.2,155.0,0.0
10057,8.55,1.52,0.7,24.4,0.5,0.19,8.5,0.0,65.9,89.0,0.0
8658,5.59,1.55,23.3,26.8,6.4,0.12,11.9,1.2,30.4,53.0,0.0
1603,0.98,1.75,8.4,9.1,26.0,0.07,6.7,20.3,21.1,135.0,8.4
2237,0.04,1.74,22.7,14.8,8.8,0.21,10.4,1.8,41.3,61.0,0.2
10754,18.0,1.53,1.0,7.7,33.0,0.22,2.2,2.6,53.4,30.0,0.1
12568,1.22,1.47,6.0,19.7,3.1,0.47,17.9,0.3,53.0,15.0,0.0
14968,29.6,1.54,1.0,3.5,2.1,0.04,1.4,0.0,92.0,89.0,0.0
5387,27.15,1.43,0.5,15.3,28.2,1.68,4.3,2.9,48.7,0.0,0.1
14339,15.8,1.65,0.6,5.1,33.5,0.15,1.6,1.9,57.3,13.0,0.0
8806,3.34,1.31,29.5,11.6,10.7,0.08,9.4,1.1,37.5,137.0,0.2
2569,0.03,1.92,16.0,20.4,15.2,0.13,6.4,4.0,37.8,170.0,0.2
18064,3.55,1.62,0.5,18.0,16.6,0.15,5.1,4.0,55.6,86.0,0.2
4471,20.2,1.15,9.1,27.3,9.0,1.49,27.8,2.0,23.3,0.0,0.3
4721,0.19,1.88,10.8,12.3,25.4,0.07,5.4,6.2,39.5,142.0,0.4
12914,41.4,1.28,2.6,2.5,1.9,0.73,4.9,0.1,88.0,8.0,0.0
1481,6.57,1.36,24.9,8.4,11.1,1.0,21.0,8.6,19.9,51.0,6.2
12329,0.87,1.76,8.4,9.2,43.6,0.16,1.6,4.3,32.9,58.0,0.0
15706,13.1,1.59,1.3,13.3,17.4,0.24,2.7,1.6,63.7,15.0,0.0
16701,10.8,1.61,8.0,5.4,33.7,0.36,15.4,17.8,18.3,20.0,1.4
6444,1.4,1.5,4.6,14.3,19.8,0.61,8.5,7.0,45.1,28.0,0.7
1923,1.13,1.46,46.5,9.2,9.2,0.06,7.3,1.6,26.0,99.0,0.2
8756,10.5,1.42,1.6,14.0,21.5,0.86,5.4,1.9,55.5,0.0,0.0
483,39.8,1.53,1.5,5.3,42.2,0.24,1.6,8.1,41.1,18.0,0.2
2372,13.17,1.65,1.6,22.5,16.3,0.11,3.5,2.4,53.7,20.0,0.0
9815,20.6,1.59,0.7,17.2,25.7,0.03,2.9,2.1,51.3,102.0,0.1
6199,23.35,1.63,1.7,9.8,30.1,0.24,12.7,11.2,32.6,20.0,1.9
3420,2.61,1.33,7.7,2.4,33.5,0.14,7.0,7.1,39.4,25.0,2.9
514,5.3,1.68,8.2,15.4,20.6,0.2,12.2,6.7,36.0,36.0,0.9
4764,2.49,1.42,7.7,17.5,4.6,1.95,9.5,0.5,60.2,51.0,0.0
15056,0.3,1.33,30.6,20.8,1.2,0.24,9.6,0.2,37.6,41.0,0.0
8837,0.2,1.64,56.2,25.6,1.6,0.05,6.4,0.4,9.8,157.0,0.0
12314,0.13,1.82,10.4,20.0,6.1,0.17,1.5,0.2,61.8,150.0,0.0
5633,2.14,1.69,8.69,17.0,10.9,0.17,15.9,5.1,41.6,56.0,0.9
7418,5.26,1.35,4.2,23.0,15.4,1.61,4.3,1.6,51.5,64.0,0.0
9921,1.29,1.56,17.6,5.4,19.8,0.16,2.2,1.5,53.5,130.0,0.1
3007,12.35,1.51,0.8,21.0,0.5,0.11,2.4,0.0,75.3,96.0,0.0
1081,2.8,1.69,22.0,9.6,23.4,0.27,14.0,1.6,29.4,58.0,0.0
14906,26.3,1.13,8.8,5.4,35.1,5.56,1.3,10.5,38.2,23.0,0.7
17296,28.6,1.64,2.0,3.4,56.1,0.35,2.9,6.3,29.3,66.0,0.0
7419,8.11,1.58,2.0,21.2,16.4,0.53,3.1,1.5,55.8,76.0,0.0
18197,11.2,1.66,1.5,21.2,12.3,0.6,2.6,1.2,61.2,81.0,0.0
14898,22.1,1.54,0.8,15.3,37.3,0.61,2.9,3.3,40.4,18.0,0.0
12226,34.2,1.62,3.6,13.5,33.6,0.2,9.5,15.4,22.6,28.0,1.8
8160,0.38,1.53,34.9,9.8,9.8,0.09,8.3,2.2,34.4,157.0,0.6
3501,18.4,1.22,1.4,15.4,14.8,3.43,6.8,0.8,60.8,0.0,0.0
11599,2.37,1.6,15.7,8.1,30.8,0.14,9.5,4.3,31.4,79.0,0.2
16713,1.58,1.72,13.8,2.6,37.0,0.08,6.0,15.6,23.4,183.0,1.6
1189,77.55,1.59,1.4,1.2,69.5,0.29,0.3,11.5,16.1,0.0,0.0
15810,0.61,1.73,19.2,4.4,29.5,0.09,5.4,1.7,39.8,157.0,0.0
785,5.3,1.7,6.0,10.1,28.8,0.18,2.7,3.4,49.0,190.0,0.0
2775,17.85,1.24,6.6,4.1,39.6,3.39,2.1,12.1,35.0,18.0,0.5
11987,2.34,1.69,1.0,2.6,38.9,0.68,2.7,5.6,49.1,135.0,0.1
742,29.5,1.45,4.9,1.8,60.4,1.37,4.3,14.2,13.7,84.0,0.7
15670,5.11,1.5,1.8,14.9,24.2,0.93,6.1,1.8,51.2,56.0,0.0
12678,9.47,1.49,0.8,14.1,11.6,0.29,6.0,0.8,66.7,18.0,0.0
7287,64.45,1.43,2.8,5.4,41.8,1.22,5.9,17.3,25.0,0.0,1.8
5180,1.56,1.21,6.4,35.2,1.4,2.23,19.1,0.3,37.6,0.0,0.0
14826,2.17,1.54,7.5,1.2,52.8,3.21,5.8,8.3,24.2,142.0,0.2
2501,20.05,1.59,6.5,8.2,29.3,0.94,4.8,8.3,41.7,0.0,1.2
10308,49.1,1.21,1.9,1.6,3.3,0.57,4.2,0.2,88.8,10.0,0.0
6405,20.2,1.52,1.2,9.3,15.1,0.83,0.9,0.4,73.1,0.0,0.0
6253,0.51,1.72,16.9,14.2,33.4,0.11,7.7,1.4,12.6,119.0,0.8
13621,27.6,1.32,3.8,8.6,14.2,1.58,3.3,1.7,68.3,0.0,0.1
17996,0.06,1.8,6.8,21.8,2.0,0.45,24.2,0.4,44.6,15.0,0.2
6640,11.65,1.5,0.3,17.0,18.9,0.06,3.6,4.0,56.0,10.0,0.2
7751,146.0,1.5,1.1,0.5,58.4,0.06,0.7,5.8,33.5,107.0,0.0
1912,0.05,1.67,28.3,13.2,14.0,0.05,6.7,1.8,35.8,152.0,0.2
8358,2.72,1.74,2.1,5.3,11.9,1.05,3.6,1.6,75.4,160.0,0.1
2082,39.9,1.58,0.4,3.7,16.7,0.09,0.8,0.5,77.9,18.0,0.0
703,1.5,1.65,14.8,10.0,28.1,0.05,6.7,2.6,37.7,117.0,0.1
13304,0.14,1.58,31.8,2.4,6.4,0.13,5.0,0.6,53.8,150.0,0.0
8047,0.03,1.56,38.6,17.1,7.1,0.09,9.6,3.1,23.3,51.0,1.2
4302,101.0,1.55,0.2,1.7,68.6,0.1,0.3,12.4,16.7,38.0,0.1
6204,69.05,1.5,1.0,2.5,55.5,0.72,3.7,14.3,22.7,0.0,0.3
13195,0.27,1.73,34.2,6.6,18.9,0.02,3.4,3.0,33.8,157.0,0.1
146,64.4,1.49,0.5,4.2,11.3,0.05,0.6,0.6,82.3,142.0,0.0
200,1.0,1.57,26.4,13.5,4.2,0.5,3.9,0.3,51.7,86.0,0.0
5149,0.16,1.75,20.9,10.6,12.2,0.02,37.5,6.2,11.8,170.0,0.8
3136,43.4,1.71,1.2,1.7,48.4,0.27,0.7,7.0,40.9,213.0,0.1
12755,15.8,1.4,3.2,8.1,19.2,1.5,2.1,4.6,62.8,117.0,0.0
7391,6.3,1.41,2.5,26.2,12.4,2.5,6.8,0.8,52.3,0.0,0.0
15585,12.1,1.61,0.4,34.3,0.3,0.12,2.4,0.1,59.8,18.0,0.0
17319,8.87,1.68,6.2,22.0,3.0,0.06,6.4,0.2,62.2,56.0,0.0
4344,18.7,1.11,6.3,12.5,31.5,5.62,8.0,2.3,39.2,0.0,0.2
4046,0.73,1.45,4.2,1.5,2.3,2.47,4.2,0.1,87.7,56.0,0.0
17480,14.5,1.44,1.2,1.1,34.9,0.24,2.5,1.6,58.7,38.0,0.0
3205,4.99,0.88,6.1,15.2,2.3,7.44,12.4,0.1,63.9,0.0,0.0
10585,103.0,1.51,0.3,1.0,59.5,0.07,0.8,7.6,30.7,20.0,0.1
8235,0.24,1.75,8.1,26.6,14.6,0.07,5.9,5.4,35.8,114.0,0.6
11419,0.04,1.73,22.1,12.4,15.8,0.02,1.6,1.0,47.1,173.0,0.0
2885,30.55,1.46,0.5,2.2,3.9,0.12,1.3,0.1,92.0,51.0,0.0
9571,1.48,1.77,5.3,10.2,20.9,2.24,6.5,3.3,53.7,74.0,0.1
7045,21.25,1.52,1.9,15.0,0.7,0.2,2.1,0.0,80.3,43.0,0.0
10202,30.8,0.51,26.6,3.2,3.7,5.9,8.0,0.4,58.1,8.0,0.0
14252,36.8,1.48,2.3,18.8,9.8,0.35,2.7,1.7,64.6,46.0,0.1
13842,52.6,1.41,1.4,4.0,18.5,0.18,0.6,0.7,74.8,43.0,0.0
9138,0.09,1.7,14.1,6.1,23.9,0.18,3.7,4.3,47.9,74.0,0.0
5924,2.67,1.57,4.8,20.4,18.3,0.03,10.6,5.7,39.6,36.0,0.6
4680,21.0,1.45,2.0,10.7,8.4,2.34,3.2,1.4,74.2,56.0,0.1
9078,0.32,1.33,13.1,21.1,2.4,1.74,8.6,0.6,54.2,36.0,0.0
12560,0.1,1.8,11.4,11.0,37.2,0.08,7.8,5.4,27.1,178.0,0.1
1878,6.32,1.62,6.6,17.0,14.4,0.19,1.8,2.2,57.8,61.0,0.2
2574,5.48,1.76,1.8,20.4,19.3,0.08,5.9,6.7,45.4,109.0,0.5
5628,1.68,1.58,14.6,15.6,4.9,0.35,41.8,1.5,21.4,33.0,0.2
7063,59.35,1.19,0.6,1.3,10.6,1.88,1.3,0.6,85.5,0.0,0.0
