"X","Ksat_cmhr","Db","Clay","VFS","MS","OC","Silt","COS","FS","Depth.cm_Top","VCOS"
1267,12.75,1.38,1.8,13.6,15.4,1.3,4.8,0.7,63.7,0,0
1304,6.9,1.64,1,11.5,22.6,0.34,0.9,2.4,61.5,86,0.1
1306,6.13,1.46,1.8,15,14,0.74,5.3,2,61.8,8,0.1
1335,30.9,1.53,0.7,13.1,11.8,0.04,2.6,0.9,70.9,112,0
1339,97.85,1.6,1.2,1.8,58.4,0.05,0.8,10.9,26.8,117,0.1
1358,94,1.5,0.4,0.4,63.2,0.17,0.7,6.6,28.7,43,0
1364,103.6,1.58,0.5,1.1,69.4,0.09,0,11.8,17.2,79,0
1386,7.1,1.63,3.7,26.2,12.3,0.14,4.8,3.7,48.9,94,0.4
1396,34.85,1.38,2,32.3,2.4,0.59,2.6,0.2,60.5,91,0
1410,7.63,1.68,6,28.5,16.6,0.2,1,4.9,40,114,0.4
1413,13.4,1.64,0.8,26.1,19.2,0.18,1,5.3,47,38,0.6
1432,0.88,1.44,16.9,7.8,19.6,1.24,7.6,2.6,45.5,8,0
1445,11.76,1.56,1.3,10.6,33,0.85,1.5,1.7,51.9,8,0
1449,9.86,1.7,4.3,11.4,26.9,0.33,2,1.8,53.6,145,0
1453,19.5,1.68,4.7,13,25.2,0.95,8.4,6.8,41,0,0.9
1457,1.5,1.68,26.4,6.8,22.4,0.04,7.4,8.8,25.9,112,2.3
1465,24.3,1.46,2.7,15.1,7.4,0.21,1.8,0.3,72.7,66,0
1489,26.3,1.21,4.5,4.1,42.3,4.89,7.1,3.5,38.5,84,0
1533,29.6,1.61,2.1,1.6,62.1,0.34,0.9,13.4,19.7,79,0.2
1541,146,1.56,1.8,0.6,68.2,0.17,0.5,8.3,20.6,30,0
1544,69,1.55,0.2,1,67.8,0.89,0,8.3,22.7,0,0
1553,16.97,1.23,21.5,8.5,28.6,2.11,11.5,6.6,23.1,66,0.2
1558,0.35,1.76,20.2,7.2,31.7,0.12,9.4,7.9,22.9,157,0.7
1579,21.2,1.53,1.6,20.1,7.8,0.17,2.6,1.4,66.2,0,0.3
1580,15.6,1.53,4.2,20.8,6.4,0.12,5.2,1.2,61.8,13,0.4
1601,12.5,1.6,2.3,10.3,28.4,0.34,5.7,20.8,24.8,48,7.7
1655,44.7,1.25,7.1,15.5,21,0.94,12.7,10.7,30.9,0,2.1
1701,14.5,1.24,7.2,16,16.2,0.98,18.7,5.9,35.5,0,0.4
1719,0.04,1.67,22.8,23.1,5.5,0.45,16.5,1.8,29.9,20,0.4
1742,66.4,1.23,2.3,7.9,34.2,0.38,6,21.6,23.6,0,3.5
1763,19.22,1.38,5.2,22.5,14.2,0.81,6.3,1.6,50.1,0,0.1
1767,2.19,1.58,18.6,9.7,19.2,0.22,5.9,8.3,37.4,86,0.9
1808,11.38,1.38,3.1,12.5,21.7,1.5,5.9,8,48.2,0,0.6
1825,0.29,1.54,28.9,26.2,11.9,0.33,9.6,3,20,48,0.4
1900,10.51,1.39,1,13.9,12,0.75,3.3,2.6,67.1,0,0.1
1908,2.28,1.39,10.9,17,15.2,2.12,13.9,1.7,41.3,0,0
1910,1.07,1.58,19.2,18.4,11.2,0.08,5.1,2.2,43.9,56,0
1911,1.54,1.63,18.3,18.6,8.8,0.02,5.5,0.8,48,104,0
1949,14.9,1.46,2.8,23,8.2,0.73,7.7,0.9,57.4,15,0
1973,25.3,1.55,1.3,6.4,20.6,0.85,2.5,3.7,65.3,23,0.2
1975,24.65,1.69,3.4,6.4,17.2,1.19,14.8,3.6,54.4,61,0.2
1989,43.35,1.47,5.1,6.6,10.9,0.63,6.2,1.5,69.6,43,0.1
2028,23.65,1.23,3.1,17.9,12.2,1.76,2.5,2.2,62,0,0.1
2063,28.7,1.57,0.4,5.8,19.3,0.12,0.8,3.6,70.1,23,0
2074,30.9,1.51,0.4,5.4,8.6,0.15,0.6,0.8,84.2,10,0
2172,16.1,1.56,0.4,13.4,30.3,0.39,0.5,3.9,47.4,10,0.2
2187,0.65,1.68,26.6,24.2,5.1,0.08,2.6,0.9,40.6,137,0
2202,1.84,1.74,21,20.9,9.8,0.08,4.5,2,41.7,132,0.1
2250,24,1.33,7.9,13.7,19.3,0.51,8.7,5.2,44.7,25,0.5
2283,26.1,1.38,1.3,36.3,2.4,0.04,3,0.4,56.6,61,0
2294,41.1,1.62,1,0.9,70.6,0.07,4.6,7.3,15.5,137,0.1
2306,7.89,1.49,8.4,15.2,13.5,0.2,9.3,2.4,51.1,56,0.1
2374,16.4,1.6,1,22.4,16.8,0.04,3,2.4,54.3,81,0.1
2376,0.75,1.69,20.7,15.2,18.2,0.06,3.3,2,40.6,155,0
2388,23.05,1.55,1.2,29.3,9.2,0.04,1.7,0.7,57.9,155,0
2419,21.26,1.31,3.1,11.9,20.1,1.14,4.3,1.8,58.6,0,0.1
2432,21.7,1.31,0.1,7.6,12.6,1.17,3.7,0.2,75.8,0,0
2457,0.86,1.7,18.4,10.5,13.7,0.2,5.2,1.4,50.8,71,0
2471,4.79,1.41,10,11.8,25.7,1.38,6.6,5.9,39.6,0,0.4
2509,1.56,1.73,5.8,11.4,17.6,0.44,6.4,5.4,52.6,23,0.8
2559,27.6,1.61,7.5,10.5,29.2,0.5,8.1,4.9,39.2,48,0.6
2600,22.05,1.4,4.2,13.4,22.9,0.93,5.2,6.3,47.7,0,0.3
2621,8.33,1.52,12.2,36.9,0.5,0.06,7,0.1,43.3,124,0
2649,25,1.59,0.5,5.2,29.4,0.25,1.5,1.8,61.6,13,0
2681,42.4,1.54,0,7,18.9,0.04,1.4,1.4,71.3,23,0
2703,24.95,1.42,5.2,7.2,38.5,2.25,3.5,3.5,42,0,0.1
2729,17.9,1.36,0.6,25.6,2.4,0.63,2.3,0.3,68.8,18,0
2760,21.8,1.54,0.8,15.3,37.3,0.61,2.9,3.3,40.4,18,0
2769,23.65,1.26,9.6,5.2,32.3,2.91,6.3,8.5,37.6,41,0.5
2777,0.77,1.45,9.7,4.5,34.9,0.82,4.1,10,36.4,68,0.4
2791,0.09,1.72,14.1,6.1,23.9,0.18,3.7,4.3,47.9,74,0
2811,0.33,1.61,17.3,10.4,1.5,0.1,4.6,0,66.2,127,0
2823,28.25,1.49,0.8,3.8,1,0.24,1.4,0,93,10,0
2831,23.7,1.47,2,3.9,2.3,0.19,1.9,0.1,89.8,61,0
2861,1.82,1.62,6.2,4.1,5.9,0.58,2.7,0.6,80.4,91,0.1
2862,21.7,1.58,2.7,3.3,11,0.24,1.2,1.2,80.5,102,0.1
2941,6.94,1.01,5.1,8.8,5.3,4.2,4.6,0.6,75.5,53,0.1
2997,1.89,1.65,14.9,21.2,1,0.07,7.2,0,55.7,74,0
3048,10.11,1.55,7.6,7.6,33,0.93,9.1,13.7,28,0,1
3059,0.73,1.59,25.8,12.3,3.7,0.3,42.3,1.1,14.7,41,0.1
3089,12.48,1.13,6.5,17.9,5.6,2.34,42.5,1.5,25.9,0,0.1
3092,0.55,1.63,30.9,8.7,6.2,0.24,32.2,0.9,21.1,61,0
3104,2.63,1.52,4.1,20.4,18.5,0.71,8.6,5.6,42.4,15,0.4
3120,11.15,1.61,5.2,6.1,31.9,0.11,9.6,16.2,28.7,71,2.3
3150,55.6,1.38,4,8.3,6.2,0.44,2.4,0.3,78.8,30,0
3156,84.1,1.47,0.4,2.3,49.9,0.1,0.5,4.7,42.1,20,0.1
3206,15.45,1.51,0.9,24.5,2.6,0.03,1.8,0.1,70.1,25,0
3213,15.55,1.56,0.5,34.6,15.6,0.11,2.8,2,44.4,25,0.1
3241,0.08,1.71,21.2,14.5,4.3,0.18,3.9,0.2,55.9,114,0
3271,28.3,1.6,0,11,24.1,0.1,1.7,3.1,60.1,38,0
3279,1.14,1.64,7.2,9.1,15.2,0.32,2.8,0.4,65.3,89,0
3291,21.05,1.5,1.3,20,6.5,0.27,2.2,0.1,69.9,15,0
3324,32.5,1.34,3.4,5.5,43.4,2.23,2.3,3,42.4,0,0
3326,29.2,1.65,0.3,7.6,36.8,0.05,2.8,3.2,49.3,23,0
3345,71,1.46,0.7,1,41.7,0.67,2,5.1,49.3,0,0.2
3355,4.47,1.45,19.1,2.8,24.3,2.1,2,3.3,48.4,81,0.1
3358,0.8,1.54,19.3,5.4,22,0.22,2.4,2,48.8,41,0.1
3386,4.93,1.62,9,24.4,8.8,0.02,5.6,1.4,50.6,66,0.2
3403,40.8,1.44,0.3,8.2,13.3,0.02,0.9,2,75.3,36,0
3410,8.6,1.52,1.8,10.2,11.8,0.82,2.8,1.8,71.5,112,0.1
3421,25.6,1.61,0.8,1.6,43.3,0.08,0.3,5.7,48.3,41,0
3430,0.86,1.49,10.8,2.9,30.7,0.73,0.8,4.4,50.2,102,0.2
3445,5.9,1.58,1.2,1.7,27.3,0.78,2.3,3.2,64.2,0,0.1
3453,13.1,1.55,1.3,24,1.7,0.3,2.7,0.1,70.2,46,0
3490,9.53,1.48,4.3,18.9,2.6,2.17,6,0.1,68.1,43,0
3498,10.9,1.52,5.1,19.6,8.3,0.22,2.9,0.7,63.4,96,0
3547,26.3,1.35,2.7,2.9,4.2,1.17,2.9,0.1,87.2,56,0
3561,5.1,1.68,4,19,17.4,0.15,4.7,3.1,51.7,43,0.1
3605,163.5,1.19,2.6,6.2,20,2.14,0.9,1,69.3,0,0
3635,41.75,1.36,4.4,5.1,17.5,0.64,4.8,1,67.2,53,0
3638,48.65,1.49,4.4,5.3,17.5,0.21,3.7,1,68.1,173,0
3734,4.31,1.5,2.2,13.9,14.3,1.5,6.2,0.6,62.8,10,0
3746,7.51,1.57,6.2,13.8,15.6,0.83,2.8,2.6,58.9,61,0.1
3756,9.53,1.6,3.1,9.3,27.6,0.41,2.9,1.2,55.9,150,0
3766,24.35,1.55,1.5,12.7,18,0.1,2.3,1.8,63.7,48,0
3803,28.25,1.52,1.4,1.7,7.5,0.2,3,0.1,86.3,20,0
3808,23,1.14,2.8,21.4,0.5,3.44,11.8,0,63.5,0,0
3818,4.7,1.45,1.3,16.1,0.9,0.66,6.2,0,75.5,0,0
3864,13.1,1.59,1.5,28.4,23.7,0.02,5.5,5.1,35.7,43,0.1
3951,1.86,1.63,20.6,4,7.3,0.2,6,0.6,61.5,64,0
3980,86.8,1.32,1.8,3.6,3.5,0.3,1.3,0.1,89.7,13,0
4017,22.3,1.43,1.2,8.1,0.6,0.17,3.8,0.1,86.2,51,0
4037,2.01,1.36,5.5,4.8,3.7,3.32,9.8,3.7,58.1,51,0.1
4040,20.85,1.49,5.1,4.9,4.3,0.27,3.4,4.3,63.4,76,0.1
4042,11.01,1.02,2.9,1.5,3.2,5.03,8.2,0.1,84.1,8,0
4071,8.62,1.54,2.2,0.8,3.7,0.43,0.4,0.1,92.7,135,0
4074,17.5,1.46,4.8,10,4.2,0.02,0.3,0.4,80.3,38,0
4094,8.88,1.39,0.7,8.6,4.2,0.96,5.2,0.2,81.2,0,0
4099,1.84,1.64,6.6,6.7,4.7,0.08,3,0.3,78.7,84,0
4107,7.29,1.38,21.8,2.8,11.6,0.2,7.6,1,55.2,71,0
4109,0.38,1.63,14.6,4.4,11,0.06,2.6,0.7,66.7,168,0
4110,10.5,1.42,1.2,8.2,1.9,1.67,4.3,0,84.4,0,0
4183,0.25,1,4.4,3.4,35.3,5.68,11.3,2.6,43,81,0
4209,0.14,1.5,5.2,4.5,45.1,4.14,5.4,1.5,38.3,81,0
4213,32.2,1.53,3.1,5,45.6,0.44,2.5,1.5,42.3,124,0
4218,3.62,1.7,10.1,5.4,38.3,0.47,7,1.4,37.8,145,0
4229,33.5,1.5,0.6,6.5,17.8,0.05,0.9,1.2,73,61,0
4255,0.28,1.72,14.3,15.3,11.6,0.23,6.9,1.1,45.8,127,0
4263,0.25,1.72,11.8,0.7,46.2,0.14,7.8,17.8,14.6,81,1.1
4285,15.1,1.5,1.2,1.2,58.6,0.62,0,9.8,28.8,74,0.4
4295,85.5,1.38,0.2,2.5,61.4,0.11,0.7,7,28.2,33,0
4297,69.7,1.58,0.4,2.5,58.8,0.12,1.3,6.8,30.2,91,0
4298,12.7,1.4,6.3,1.1,56,3.73,10.8,7.8,18,122,0
4318,11.16,1.5,0.9,15.1,16,0.35,2.9,1.6,63.4,15,0.1
4356,1.92,1.73,5.6,2.8,45.6,0.09,2.5,6.1,37.3,38,0.1
4382,1.4,1.75,21,9.6,21.4,0.1,7.4,4.9,35.4,122,0.3
4411,0.08,1.6,22.1,27.3,0.5,0.47,36.4,0.1,13.8,15,0
4415,4.86,1.61,16.3,8.8,25.5,0.82,14.9,7.1,27.1,0,0.3
4428,7.55,1.75,5.8,5,35,0.22,10.1,11.4,31.5,13,1.2
4485,106,1.49,0.8,0.1,74.2,0.06,1.4,4.3,19.2,140,0
4505,6.79,1.52,4.1,16.5,10.4,0.6,4.6,1.1,63.3,119,0
4512,108.5,1.5,1.1,3.7,41.2,0.14,0,18.7,33.6,20,1.7
4529,0.66,1.79,24.4,13,21.6,0.08,2,1.6,37.4,180,0
4568,17.1,1.54,1.6,9.9,27.4,0.11,3.3,1.8,56,15,0
4571,0.7,1.62,29.2,9.8,14.6,0.09,9.3,1.3,35.8,96,0
4597,18.4,1.59,3.8,16.1,25.7,0.18,4.4,7.2,42.5,20,0.3
4646,37.8,1.62,1.2,6.7,27.5,0.04,1.2,10.3,52.1,122,1
4699,0.1,1.38,23.2,9.8,16.6,0.49,11.5,3,35.6,147,0.2
4728,35.2,1.5,2.6,13,28.8,0.84,5.5,6.5,43.2,53,0.4
4731,12.4,1.64,2.2,19.2,17.8,0.13,5.6,5,49.9,43,0.3
4767,0.73,1.57,26.4,13.5,4.2,0.5,3.9,0.3,51.7,86,0
4851,48,1.56,1.3,1.9,43.8,0.03,1.3,3.9,47.7,53,0
4871,1.42,1.25,25.7,7.5,2.6,0.86,9.6,1.6,52.4,18,0.6
4875,9.73,1.5,5.7,8.1,0.9,0.05,1.2,0.4,83.8,104,0.1
4899,7.52,1.65,3,8,18.7,0.06,2.4,1.9,66,81,0
4942,21.3,1.65,1.7,1.9,39.4,0.27,2.1,3.4,51.4,74,0.1
4970,0.58,1.53,15.6,28.7,5.7,0.17,4.5,1.3,44.1,64,0.1
4980,0.22,1.52,21.2,11.6,6.6,0.35,8.4,2,49.4,71,0.8
4991,0.58,1.25,35.5,14.1,17.6,0.28,8.2,6.6,17,157,1
5008,51.95,1.64,1.2,1.7,49.9,0.2,2.1,17.4,24.5,140,3.2
5012,19.7,1.75,0.9,6.5,19,0.18,2.1,8,61.7,94,1.8
5021,7.53,1.67,8,5.4,33.7,0.36,15.4,17.8,18.3,20,1.4
5045,2.65,1.62,22.6,7.6,22.8,0.16,5.4,8,32.6,140,1
5084,7.89,1.62,10.6,4.5,29.3,0.1,9.1,9.4,35.6,41,1.5
5102,0.02,1.17,58.9,11.2,1.3,0.52,17.6,1,9.6,15,0.4
5103,0.02,1.51,40.7,1.7,2.4,0.22,35.1,1.7,17.2,38,1.2
5110,59.85,1.51,1.5,0,56.4,0.07,6,6.6,29.4,46,0.1
5115,62.45,1.35,0.9,0.9,63.1,1.13,5.5,8.5,21,0,0.1
5124,69.7,1.27,1.1,0.5,53.3,1.39,5.4,26.4,12.2,0,1.1
5294,7.59,1.05,4.9,2.3,10.1,3.44,4.1,0.7,77.8,33,0
5298,10.82,1.57,3,1.6,12.8,0.55,2.1,1,79.5,178,0
5335,6.44,1.56,16.2,11.3,23.4,0.15,6.6,2.5,40,66,0
5364,33.55,1.23,4.5,21.6,10.7,2.72,2.9,3.8,56.1,0,0.4
5427,0.07,1.69,20.5,9.6,18.1,0.29,6.6,2,43.1,74,0.1
5433,10.65,1.72,3.3,5.6,34,0.79,7.8,14.3,33.5,0,1.5
5441,1.71,1.56,15.7,8.1,30.8,0.14,9.5,4.3,31.4,79,0.2
5454,21.7,1.49,3,17.2,14.4,0.12,4.3,2.2,58.8,53,0.1
5469,19.7,1.65,0.8,10.9,7.1,0.14,0.5,1.3,79.3,145,0.1
5483,8.55,1.55,2.9,8.8,30.3,0.79,5.6,3.1,49.2,46,0.1
5486,54.3,1.47,2.3,2.7,44.1,0.7,3.5,16.5,28.5,0,2.4
5501,1.54,1.65,14.7,30.1,6.6,0.04,5.7,1.4,41.5,86,0
5507,46,1.68,1.6,2.6,54.7,0.11,3.3,6.6,31.2,30,0
5508,56.55,1.66,3.4,3.4,52.7,0.08,0.7,6.9,32.8,48,0.1
5509,11.6,1.61,3.3,6.1,38.1,0.68,4.6,4.8,43,68,0.1
5514,52.25,1.64,0.4,4.5,40.2,0.11,0.4,2.7,51.8,33,0
5518,20.35,1.6,4.8,4.2,35.2,0.12,1.9,2.6,51.3,119,0
5547,1.4,1.15,54.4,4.8,10,0.4,16.4,1.2,13.2,71,0
5559,1.5,1.22,43.8,4.8,17.2,0.47,10.6,2.4,21.2,43,0
5591,147.5,1.17,3.7,6,47.3,1.09,3.5,5.2,34.2,0,0.1
5594,85.55,1.41,5,3.2,46.8,0.12,2.8,6.6,35.2,104,0.4
5596,30.25,1.54,6.6,11.3,28.8,0.27,8.5,4.5,40,96,0.3
5605,19.9,1.67,1.2,9.4,29.4,0.22,0.9,5,53.9,135,0.2
5623,2.9,1.51,20,10.4,19.2,1.11,7,3,40.2,15,0.2
5625,54.55,1.54,2.6,2.6,44.5,0.12,3.3,7.7,39.1,84,0.2
5643,2.45,1.63,3.7,8.7,39.2,0.81,7.5,6.2,34.5,0,0.2
5656,0.36,1.47,27.3,4.9,33.5,0.28,5.6,6.1,22.4,71,0.2
5675,1.8,1.66,5.2,34.2,7.1,0.05,5.2,1.8,46.5,76,0
5696,85.45,1.58,2.4,2.8,47.2,0.33,4.3,20.9,20,13,2.4
5713,59.15,1.57,2.1,5.5,43.1,0.05,1.7,3.5,44,140,0.1
5753,0.68,1.59,40.7,5.6,2,0.06,9.3,0.2,42.2,69,0
5773,23.35,1.5,9.6,12.5,13.7,0.06,3.6,0.8,59.8,102,0
5825,21.35,1.6,1.4,4.1,36.2,0.83,5.6,5.3,47.3,15,0.1
5833,31.9,1.63,0.5,5.3,55.5,0.6,3,3.6,32.1,0,0
5853,43.35,1.59,1.1,5.5,39.6,0.69,5.1,6,42.7,10,0
5856,24.65,1.75,3.6,4.5,41.6,0.2,4,7.7,38.5,91,0.1
5865,57.85,1.5,1,3.6,19,0.12,0.4,3.3,72.7,150,0
5895,118.85,1.49,1.8,0.8,48.5,0.04,0.7,1.5,47.7,190,0
5910,0.96,1.54,2,0.4,42.9,0.82,1.1,2.2,51.4,130,0
5976,0.08,1.7,29.7,24.6,4.6,0.13,8.7,0.4,32,99,0
5992,136.55,0.9,7.8,8,40.8,4.07,6.2,2.9,34.3,0,0
6006,23.35,1.56,1.8,13.8,22.9,0.06,5.6,6.2,49.4,68,0.3
6020,29.1,1.43,2.6,4.7,37.6,2.5,7.3,11.6,35.7,0,0.5
6041,0.8,1.68,17.4,4.1,15.8,0.3,4.4,2,56.3,114,0
6083,3.9,1.52,20.2,21.1,0.7,0.4,8,0.4,49.3,38,0.3
6092,35.5,1.65,1.4,1.8,25.1,1.87,2.6,2.8,66.3,0,0
6114,0.05,1.13,28.9,2.7,2.5,2.52,60.3,1,4.4,0,0.2
6134,13.45,1.48,1.5,0.5,41.1,1.12,0.2,8.4,48.1,122,0.2
6143,1.39,1.67,30.5,11.2,18.2,0.03,6.9,7.6,24.8,127,0.8
6157,1.43,1.83,15.6,10.4,22,0.04,10,11.8,27.4,64,2.8
6179,22.35,1.54,17.6,6.8,28.4,0.14,8.6,15,21.6,86,2
6185,90.95,1.5,0.8,2,54.8,0.07,3.4,8,30.9,84,0.1
6187,52.6,1.56,0.3,2.3,52.9,0.04,2.4,7.4,34.6,145,0.1
6198,12.66,1.61,2.2,10.1,30.3,0.83,11.3,10,34.9,0,1.2
6259,7.7,1.77,2.4,15.6,26.6,0.03,7.7,11.9,34,110,1.8
6291,0.08,1.56,13,9.2,14.7,1.85,6.5,1.4,55.2,38,0
6298,6.23,1.59,1.6,21.9,4.6,0.26,1.1,0.2,70.5,20,0.1
6310,1.81,1.44,7.3,6.2,11.5,6.23,2.7,0.7,71.6,145,0
6343,15.15,1.57,4.3,7.9,29.8,1.12,18.8,4,35.1,68,0.1
6364,4.11,1.58,20.6,10.2,11.2,0.1,4.6,0.6,52.8,162,0
6383,2.2,1.42,31.8,7.8,12,0.17,5.6,0.8,42,94,0
6402,21.7,1.5,0,8.7,13.5,0.81,1.1,0.8,74.8,0,0
6477,0.17,1.67,23.9,8.7,1.9,0.01,5.1,0.1,60.3,147,0
6479,40.8,1.44,1.6,2.3,4.7,0.24,4.3,0.1,87,13,0
6503,20.05,1.54,0.8,4.4,5,0.22,3.7,0.2,85.9,96,0
6517,24.65,1.07,11,0.1,0.1,1.19,88.7,0,0.1,20,0
6552,30.25,1.35,0.8,15,36.5,1.05,7.5,3.9,36.3,0,0
