Var1,Ksat_cmhr,Db,Clay,VFS,MS,OC,Silt,COS,FS,Depth_cm_Top,VCOS
12135,32.9,1.49,1.8,13.8,22.9,0.06,5.6,6.2,49.4,68,0.3
17041,0.02,1.71,20.5,9.6,18.1,0.29,6.6,2,43.1,74,0.1
6968,30.2,0.67,17.9,4.1,16.3,11.26,0.1,7.1,54.4,0,0.1
1018,11.82,1.77,3,11.8,22.5,0.21,4.9,7.3,50.1,71,0.4
15477,0.12,1.65,34.8,5.8,8.4,0.13,3.6,0.6,46.8,183,0
3309,1.02,1.66,12.1,8.2,27.1,1.1,4.6,3.2,44.7,102,0.1
16129,6.57,1.43,5.6,2.2,54.9,1.68,8.2,13.2,15.2,71,0.7
13908,38.1,1.52,2.9,10.6,29.7,1.23,6.1,19.9,25.6,25,5.2
12237,50,1.61,0.5,3.3,52.1,0.36,6.6,12.7,24.6,18,0.2
13328,0.31,1.64,3.3,11.7,19,0.67,8.7,3.9,53.1,175,0.3
7827,52.6,1.49,0.5,2.5,44.4,0.45,1.5,1.7,49.4,0,0
7934,1.93,1.55,24.2,3.4,35.8,0.23,5.5,8.2,22.7,51,0.2
9360,12.3,1.4,1.2,15.6,0.4,0.08,4.4,0,78.4,56,0
12163,10.5,1.57,1.7,0.7,49.3,2.17,0.1,7.5,40.6,168,0.1
8127,16.2,1.54,1.1,18,14.8,0.02,2.5,2.7,60.7,137,0.2
353,0.8,1.83,18.8,12.1,14.9,0.04,3,9.3,40.1,152,1.8
96,17.9,1.42,0.5,6.2,31.3,1.09,3.5,1.7,56.8,0,0
14256,9.86,1.65,2.3,11,18.1,0.09,2.9,2.6,62.9,30,0.2
10341,2.72,1.62,6.6,6.7,4.7,0.08,3,0.3,78.7,84,0
10967,310,1.14,1.5,0.7,69.9,1.17,1.6,10.2,16,0,0.1
7101,0.04,1.67,12.2,42,0.6,0.88,20,0.2,25,8,0
4531,24.35,1.55,1.6,4.7,23.7,0.32,3.3,6,59.2,20,1.5
5402,4.28,1.73,6.8,5,35.4,0.13,4.5,5.1,43,38,0.2
7100,3.09,1.13,13.2,37.1,0.7,8.28,20,0.1,28.9,0,0
7729,101,1.57,1.3,2.6,55.9,0.07,1,9.6,29.6,91,0
6560,0.06,1.73,18.9,14,5.8,0.07,15.7,0.4,39.2,68,0
3843,73.65,1.61,2,2,49.7,0.16,0.7,6,39.4,38,0.2
4608,37.9,1.58,1.4,7.5,15.2,0.15,1.7,3.3,70.5,23,0.4
15594,0.357,1.52,22.8,10.4,21.5,0.27,7.1,2.3,35.8,30,0.1
214,3,1.55,20.8,26.9,15.6,2.29,1.1,3,32.3,94,0.3
14314,24.3,1.64,3,7.8,41.5,0.5,1.5,4.6,41.6,140,0
5186,0.09,1.58,17.9,31.8,0.6,0.13,13.7,0.2,35.8,78,0
4880,0.94,1.56,18.3,7.9,2.5,0.19,10,2.2,58.2,58,0.9
5687,25,1.48,1.8,14.1,34.7,1.25,3.1,17,28,0,1.3
6382,1.01,1.58,11.4,10.2,12.8,0.23,18.2,1.2,46.2,69,0
2798,130.5,1.01,6.8,0.7,18.6,1.15,2.7,0.6,70.6,0,0
4899,7.52,1.65,3,8,18.7,0.06,2.4,1.9,66,81,0
17123,14.5,1.46,2,7.6,36.7,1.18,7,4.3,42.3,0,0.1
5968,0.32,1.6,16.9,23.7,8.2,0.08,11.5,1.3,38.4,68,0
5502,4.11,1.53,1.9,25.3,12.4,0.8,5.6,1.8,52.9,0,0.1
16955,4.73,1.65,16.2,11.3,23.4,0.15,6.6,2.5,40,66,0
569,24.5,1.25,0.9,14.3,15.9,1.19,2.9,1.2,63.8,0,0
17033,69.7,1.21,3,6.5,28.1,0.57,8.2,2.8,51.3,86,0.1
9793,21.7,1.34,2.7,2.9,4.2,1.17,2.9,0.1,87.2,56,0
2381,1.93,1.29,8,34.2,4.2,0.52,43.2,2.8,7.4,38,0.2
7008,80.15,0.65,29,4.2,13,11.89,2.8,5.4,45,132,0.6
17009,2.63,1.88,20.9,12.8,18,0.08,4.6,1.6,42,107,0.1
7154,11.85,1.63,3,13.3,24.9,0.06,8.3,12.1,36.3,64,2.1
6700,3.29,1.56,2.6,6.2,13.5,0.8,3,1,73.7,68,0
5703,55.25,1.6,0.5,2.7,33.9,0.19,0.9,13.8,45.9,180,2.3
4172,74.3,1.63,0.3,4.6,56.6,0.04,1,11.5,25.9,48,0.1
13089,0.08,1.59,8.9,12.7,9.4,0.12,9.3,6.3,49.2,76,4.2
13811,13.8,0.91,15.1,8.9,19.6,5.68,13.2,6.5,35.6,0,1.1
4378,1.7,1.58,13.2,9.1,22.4,0.3,15.8,4.6,34.7,13,0.2
6203,3.37,1.64,29.2,2.82,26.6,0.06,6.6,9.4,24.4,155,1
10665,15.8,1.53,5.2,1.1,66.6,0.72,9.2,9.5,8,30,0.4
7366,16.4,1.46,3.9,19.9,23.8,0.76,3.6,4.2,44.5,107,0.1
4894,17.02,1.18,1.6,10.7,11,3.82,7.2,0.4,69.1,0,0
13304,0.14,1.58,31.8,2.4,6.4,0.13,5,0.6,53.8,150,0
9108,21.5,1.55,0.8,15.3,37.3,0.61,2.9,3.3,40.4,18,0
6721,26.6,0.96,10.6,0.2,0.2,1.98,88.7,0.1,0.2,40,0
207,0.8,1.67,15.6,7.6,45.2,0.46,2.9,11.7,16.5,104,0.5
8324,10.7,1.13,19.5,22.1,4.4,2.72,15.4,0.7,37.9,0,0
3775,82.2,1.53,1.2,1.4,49.2,0.07,1.3,6,40.9,15,0
492,106,1.49,0.8,0.1,74.2,0.06,1.4,4.3,19.2,140,0
11247,63.1,1.09,2.8,3.7,33.3,2.21,18.1,8.8,32.8,0,0.5
11070,0.61,1.58,3.4,11.9,8.9,1.09,4.5,1,70.3,76,0
14381,17.6,1.58,4.9,21.8,14.5,0.39,5.9,2.5,50.2,18,0.2
16101,0.42,1.74,9.9,1,45.1,0.28,2.5,9.4,31.7,56,0.4
14553,0.14,1.73,20.6,10.9,11.1,0.13,2.3,0.6,54.5,137,0
7913,154,1.52,1.8,0.6,68.2,0.17,0.5,8.3,20.6,30,0
13297,5.04,1.74,11.4,5.4,16.2,0.07,12.6,1.8,52.4,145,0.2
10901,1.73,1.4,40,6.4,14.8,0.12,8.5,6,23.6,127,0.7
15363,5.26,1.56,4.1,8.3,22.6,0.77,7.2,2.5,55.2,175,0.1
546,28,1.45,1.6,41.2,2.4,18,3.6,0.5,50.7,18,0
6009,0.49,1.77,23.2,1.1,34.6,0.05,1.6,7.2,32.1,152,0.2
10716,7.01,1.51,4.1,16.5,10.4,0.6,4.6,1.1,63.3,119,0
351,0.9,1.66,5.9,24.9,12.5,0.72,8.3,7.5,37.8,0,3.1
12244,7.1,1.7,5.4,20.6,21.4,0.15,11.8,10,29.2,28,1.6
9803,8.11,1.45,2.8,19.7,15.5,1.31,5.3,1.7,55,0,0
10624,0.05,1.63,35.7,21.6,0.6,0.24,29.3,0.2,12.6,58,0
4990,0.91,1.73,14.5,16.6,32,0.14,2.6,12.8,20.1,147,1.4
9422,0.24,1.7,15.5,23.3,5.2,0.18,23.7,2.1,29.9,68,0.3
8158,4.82,1.39,34.6,10.4,9.4,0.16,6,1.2,38.2,84,0.2
8594,16.4,1.35,7.9,13.7,19.3,0.51,8.7,5.2,44.7,25,0.5
734,12.7,1.4,6.3,1.1,56,3.73,10.8,7.8,18,122,0
16022,76.9,1.4,3.3,2,63.5,2.32,4.9,8.8,17.3,0,0.2
9327,1.75,1.23,4,5.7,2.3,2.46,6,0,82,46,0
52,3.7,1.2,16.35,4.05,3.91,2.82,56.86,6.25,3.44,0,9.14
9682,12,1.53,2.3,4.5,27.6,1.08,2.5,3.5,59.5,0,0.1
5894,74.95,1.54,1.3,0.7,41.6,0.05,1.6,0.9,53.9,127,0
14724,4.38,1.7,14.2,13.1,19.1,0.07,7.6,5.8,39.9,74,0.3
5060,8.13,1.41,13.9,5,28.5,0.4,15.6,10.4,25.6,25,1
1068,8.18,1.59,1.2,44.1,10.9,0.33,3.8,1.1,38.9,114,0
9463,11.4,1.6,5.2,6.1,31.9,0.11,9.6,16.2,28.7,71,2.3
14397,7.45,1.75,5.8,19.8,10.4,0.06,4.7,2,57.1,119,0.2
16653,0.02,1.13,39,22.4,3.8,0.67,10.2,0.6,24,23,0
15421,14.5,1.13,17.1,3.3,24.6,2.59,4.5,3.7,47.7,10,0.1
4706,34.85,1.49,1.9,17.2,19,0.34,4.6,3.3,54,23,0
334,4.3,1.74,10.7,4.9,33.1,0.06,5.5,3.2,42.6,142,0
16589,0.41,1.73,5.9,11.6,9.2,1.56,6.6,0.8,65.9,61,0
476,120.3,1.34,3.2,1.7,48.7,0.89,2.6,21.2,21.9,0,0.7
11022,130,1.39,0.6,0.9,51.3,0.08,0.6,15.4,30.3,13,0.9
14013,21.9,1.52,11.7,10.1,29.4,1.14,5.4,4.1,39,0,0.3
18530,43.4,1.53,2.2,3.2,38.8,0.28,1.6,1.3,52.9,51,0
1936,16.45,1.55,0.8,13.1,4.7,0.1,2.2,0.5,78.7,25,0
9984,57.9,1.55,0.7,3.3,56.5,0.21,0.8,4.1,34.6,15,0
1057,17.1,1.53,0.9,16.6,30.5,1.56,0.8,1,50.1,0,0.1
11562,32.9,1.6,0.4,6.5,35.3,0.21,3,3.4,51.4,15,0
9688,52.6,1.55,0.7,2.2,23.8,0.03,0.6,2.2,70.5,36,0
5106,0.01,1.21,69.2,3.4,1,0.15,23.6,0.4,2.4,140,0
10361,40.8,1.37,1.9,2.4,2.9,0.15,2.5,0.1,90.2,66,0
9289,9.2,1.46,7.4,6.9,6,0.72,4.1,0.6,75,68,0
1520,30.9,1.38,1.4,9.4,24.7,0.04,8,4.1,52.2,155,0.2
5192,0.02,1.67,25.2,34.4,0.4,0.15,26,0,14,89,0
18185,12.5,1.75,2.9,14.5,10.9,0.12,2.1,1.1,68.5,74,0
2486,0.55,1.55,46.4,3.6,8.2,0.14,3.4,0.4,38,48,0
18412,0.01,1.64,38.2,32.3,0.2,0.01,21.4,0,7.9,137,0
6557,19.7,1.23,4.7,16.1,7,2.26,17.5,0.5,54.2,0,0
95,8.5,1.72,5.7,4.8,36.6,0.08,8.8,13.1,29.6,43,1.4
7036,0.55,1.66,17.1,2.8,8.1,0.23,0.8,0.6,70.6,84,0
1171,25.3,1.1,4.3,3.9,22,7.1,0,2.6,67.2,0,0
3000,46.45,1.2,1.6,11.4,4.4,1.21,4.1,0.3,78.2,0,0
3240,41,1.83,1.8,19,5.3,0.67,2.7,0.2,71,107,0
18629,5.17,1.67,18.3,2.6,29.1,0.06,5.7,33.4,5.8,152,5.1
3094,0.5,1.66,29.6,12.2,5.7,0.09,26.8,1.1,24.4,152,0.2
9124,3.57,1.52,7.9,4,38.7,1.41,4.4,12.6,31.9,48,0.5
14668,7.63,1.69,10.9,7.4,25.7,0.05,3.1,11.9,36.6,173,4.4
6582,36.2,1.5,1.9,6.4,24.2,0.5,2.9,4.8,59.7,8,0.1
14940,49.1,0.87,6,10.9,0.9,4.59,80.3,0.5,1.4,0,0.1
11256,36.8,1.59,1.1,1.6,49.4,0.06,4.1,15.1,27.1,79,1.6
6141,2.5,1.59,22.2,11.8,18.8,0.11,11.2,8.4,26.6,41,1
1648,3.5,1.68,25.9,7,21.2,0.06,4.6,18.7,17.5,140,5.1
7371,0.01,1.68,19.4,17.4,17.2,0.1,5.4,1.8,38.8,183,0
8619,1.65,1.62,23.3,30.2,5.4,0.14,3.3,1,36.8,173,0
5504,21.7,1.63,0.3,3.6,58.8,0.12,3,7.8,26.5,18,0
16565,61.8,1.34,2,8.3,2.5,1.4,6.3,0.2,80.7,8,0
4430,2.66,1.28,18.9,19.6,3.5,3.12,36.6,2,18.6,0,0.8
12537,1.08,1.67,10.5,18.5,2.1,0.22,6.5,0.1,62.3,109,0
48,15.15,1.24,12.23,4.52,9.91,3.14,29.12,19.26,7.53,0,17.43
587,43,0.91,3.1,5,32.4,6.35,18.5,3.6,36.5,0,0.1
11572,19.1,1.32,6,7.3,28.3,2.97,0,3,55.3,0,0.1
3902,69,1.45,4.3,2.5,42.2,0.19,2.1,4.3,44.5,147,0.1
16496,59.2,1.35,1,3.2,13.6,0.27,1,0.9,80.3,5,0
8026,2.1,1.5,26.4,12.5,17,0.29,10.3,8.2,23.9,30,1.7
10589,0.13,1.71,15.7,2.5,40.1,0.13,4.4,4.7,32.5,102,0.1
13024,16.2,0.86,2.9,10.7,2.6,1.92,9,0.3,74.4,0,0.2
13716,76.2,1.63,0.5,1.1,69.4,0.09,0,11.8,17.2,79,0
13277,40.8,1.45,2,4.8,43.5,0.69,5,18.7,24.1,0,1.9
2479,18.25,1.34,7.3,5.3,32.7,0.71,8.2,8.6,36.2,23,1.7
15237,2.72,1.62,8.5,22.2,15.5,0.29,10.7,5.5,37.2,30,0.4
3505,11.85,1.63,1.5,15.2,13.2,0.23,3,1.1,65.9,46,0.1
5351,0.01,1.65,26.5,8.6,21.3,0.06,5.6,2,36,183,0
4879,4.66,1.5,16.7,7.5,1.1,2.2,3.8,0.2,70.6,38,0.1
14910,0.26,1.73,12.1,4.8,32.8,0.26,5.7,10.6,33.4,135,0.6
4642,1.38,1.68,23.2,15.6,15.4,0.49,4.7,5.6,34.8,112,0.7
5003,62.45,1.54,1.5,2.2,32.9,0.82,1.1,19,40.2,0,3.1
5918,0.29,1.63,10.8,12.8,22,0.16,7.4,8.4,37.6,114,1
1087,24.95,1.61,0.4,5.4,28,0.07,1,3.6,61.6,13,0
18662,21,1.57,11,6.2,16.4,1.82,12.5,3.9,49.8,0,0.2
10993,18,1.46,2,3.6,1.6,1.46,3.7,0.2,88.9,10,0
2903,1.43,1.8,6.1,3.4,3.5,0.32,12,0.3,74.7,84,0
11743,13.1,1.43,1.4,32.4,2.1,0.04,8.5,0.2,55.4,130,0
5737,0.23,1.83,23.8,24.8,1.2,0.83,9,0.2,41,130,0
1134,5.45,1.66,15.7,3.8,15.2,0.05,24.1,12.8,18,178,10.4
16110,0.01,1.57,22.1,8.6,31.5,0.14,8.4,9.1,19.6,102,0.8
15870,6.57,1.66,5.6,1.3,15.8,0.12,2.5,0.7,74.1,112,0
7221,3.29,1.57,13.8,12.8,6.6,0.28,3,0.8,63,68,0
10826,19.2,1.62,0.4,7.4,24.1,0.4,2.3,6.9,58.2,15,0.7
2466,15.75,1.3,8.2,4.5,34.1,1.72,6,24.3,20,28,2.9
6929,78.45,1.24,1.4,50.1,0.9,0.99,6,0,41.6,0,0
9877,28.9,1.62,1,9.2,17.3,0.13,1.5,1.2,69.8,109,0
355,31.9,1.46,0.4,4.8,10.5,0.13,2,0.7,81.6,15,0
11358,2.3,1.72,3.9,2.4,36.2,0.12,9.5,13.2,33.2,114,1.6
2800,110.5,1.25,2.4,0.4,29.6,0.23,2,11.6,52.4,89,1.6
4939,34.15,1.58,0.1,2.4,41.5,0.31,1.4,3.6,51,15,0
2795,10.18,0.98,15.3,41.1,1.8,0.76,26.5,0.3,15,23,0
5134,0.52,1.75,18.6,1.6,38.6,0.06,9.8,19.4,10,152,2
664,14.2,1.09,43,9.2,9.2,0.1,6.7,2,29.5,104,0.4
18139,92,1.05,31.8,0.6,0.6,3.08,65.6,0.3,1,0,0.1
3795,42.1,1.46,0.6,3.2,3.8,0.16,1.8,0.1,90.5,102,0
2915,0.01,1.17,58,10.4,0.4,0.84,20,0,11.2,13,0
547,26.1,1.38,1.3,36.3,2.4,0.04,3,0.4,56.6,61,0
11564,2.34,1.63,3.6,5.9,31.6,1.69,5.8,3.9,49.1,74,0.1
17639,146,1.51,1.9,1.7,52,0.08,5.1,23.1,14.2,76,2
7077,2.25,1.4,5,3.8,10,2.41,5.5,1.2,74.3,71,0.2
9902,16.7,1.54,0.4,18.9,25.4,0.28,4.5,1.6,49.2,15,0
5735,1.2,1.73,6.8,28.1,2,0.18,7.9,0.2,54.9,74,0.1
8134,2.89,1.55,18.6,9.7,19.2,0.22,5.9,8.3,37.4,86,0.9
447,120,1.55,0.3,0.8,63.4,0.12,0.1,10.6,24.7,13,0.1
11991,21.4,1.7,3.1,4.6,31,0.15,4.2,3,50.8,96,0
14687,0.17,1.6,60.6,6.8,9.4,0.03,5.6,2.2,15.2,104,0.2
9263,0.01,1.21,48.9,13.4,0.4,0.26,21.5,0,15.8,81,0
4901,1,1.65,12.4,9.5,14.3,0.16,2.2,1.3,60.3,134,0
4970,0.58,1.53,15.6,28.7,5.7,0.17,4.5,1.3,44.1,64,0.1
1996,25,1.54,4.1,10.3,10.8,0.72,4.3,1.4,69,69,0.1
17686,0.57,1.8,16.4,15.2,21.2,0.05,9.8,10.2,26,114,1.2
12440,29.6,1.56,0.7,6.3,16.2,0.04,0.9,0.6,75.3,183,0
14222,2.07,1.67,2.1,5.3,11.9,1.05,3.6,1.6,75.4,160,0.1
45,30.07,0.61,17.63,4.25,3.93,9.67,58.02,5.22,4.1,0,6.85
13983,4.86,1.71,21.6,13.8,18.3,0.04,10.6,5.5,29.3,66,0.9
831,2.3,0.66,6.2,1.4,42,7.96,19.2,5,26,64,0.2
965,4.2,1.71,10.9,0.6,51.7,0.14,5.2,17,13.9,147,0.7
1133,24.25,1.54,14.9,5.4,17.8,0.41,22.9,11.8,21,102,6.2
5445,0.01,1.62,27.8,9.1,29.7,0.05,10.5,4,18.8,170,0.1
1276,10.75,1.38,2,7.8,17.5,1.93,4.9,0.6,67.2,0,0
15466,13.1,1.56,1.3,24,1.7,0.3,2.7,0.1,70.2,46,0
14811,36.8,1.25,1.1,6.4,18.8,0.83,1.2,1.4,71.1,0,0
643,60.7,1.12,3.3,8.1,3.3,1.77,9.6,0.2,75.5,0,0
17764,1.23,1.76,6,10,43.9,0.14,2,4.6,33.5,74,0
4927,20.4,1.2,2.6,25.8,7,3.06,5.6,1,58,0,0
6300,2.67,1.61,7.5,24.2,3.9,0.09,10.3,0.2,53.8,56,0.2
6104,22.4,1.32,0.9,2.3,24.7,8.6,1.1,2.4,68.4,0,0.1
14702,0.11,1.85,14.2,19.8,16.6,0.16,7,4.2,38,124,0.2
18183,23,1.57,0.7,14.2,13.1,0.21,0.7,1.4,69.9,13,0
101,0.2,1.25,6.4,5.1,25.5,4.72,8.1,2.1,52.8,104,0
17126,12.9,1.59,3.1,7.2,36.3,0.34,5.3,5.7,42.2,30,0.2
9198,32.9,1.41,1.5,3.9,4.4,0.63,1.5,0.1,88.6,8,0
1779,0.22,1.65,30.7,2.6,30.6,0.08,2.9,4.8,28,76,0.4
7902,0.0631,1.77,23.4,1.3,41.3,0.22,9.5,10.5,13.6,102,0.4
7245,2.88,1.7,15.1,18.2,1.1,0.08,6.7,0.2,58.7,74,0
4946,1.28,1.71,11.5,1.4,34.1,0.14,2.5,2.7,47.8,119,0
11241,21.7,1.55,9.8,2,29.6,0.2,9.8,9.8,38.2,28,0.8
4391,0.18,1.6,19.9,27.6,0.4,0.36,32.2,0.1,19.7,23,0.1
11369,0.23,1.65,13.9,26.2,4.4,0.66,12.3,1.2,41.6,15,0.4
17997,0.2,1.66,37.4,14.8,1.1,0.43,19.3,0.2,27.2,28,0
3283,3.07,1.25,5.3,10.7,21.9,2.99,6.8,1.8,53.4,36,0.1
1713,2.63,1.18,67.7,1,0.3,1.05,29.9,0,1.1,25,0
16209,0.18,1.39,64.1,6.5,1,0.56,21.7,0.4,6.1,30,0.2
16389,51.3,1.55,1.7,6.1,8.9,0.14,1.8,1.4,80,56,0.1
9179,28.9,1.49,1.6,4.4,2.1,0.09,1.9,0,90,74,0
9001,1.45,1.45,5,0.7,57.1,4.98,5.1,10.5,21.2,119,0.4
2978,72.3,1.08,0.8,6,2.1,0.99,4.5,0.1,86.5,0,0
16667,17.5,1.6,1.4,27.5,17.5,0.29,2.6,5.1,45.3,18,0.6
241,1.4,1.59,57.1,9.4,0.8,0.07,23.4,0.3,8.9,96,0.1
17650,18.8,1.6,17.6,6.8,28.4,0.14,8.6,15,21.6,86,2
15464,1.55,1.59,3.6,3.5,36.7,1.32,1.3,5.4,49.4,86,0.1
3686,24.95,1.38,1.8,15.9,14.7,1.53,3.2,0.8,63.6,0,0
